UTTERANCE	CUI	PT	ST	SOURCES
"ACETAMINOPHNE/HYDROCODONE"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIVALPROEX SOD DR"	C0042291	Valproic Acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANUSOL SUPPOSITORIES/OINTMENT"	C0028912	Ointments	[u'bodm']	[u'RXNORM']
"ANUSOL SUPPOSITORIES/OINTMENT"	C0305287	Anusol Hemorrhoidal Suppositories	[u'orch', u'phsu']	[u'RXNORM']
"DIANEAL 1MMOL CALCIUM IN 2.5% GLUCOSE PERITONEAL DIALYSIS SOLUTION SIN"	C0596235	Calcium ion	[u'elii', u'phsu']	[u'RXNORM']
"DIANEAL 1MMOL CALCIUM IN 2.5% GLUCOSE PERITONEAL DIALYSIS SOLUTION SIN"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"POLYMYXIN/TRIMETHOPRIM"	C0041041	Trimethoprim	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"POLYMYXIN/TRIMETHOPRIM"	C0032539	Polymyxins	[u'aapp', u'antb']	[u'ATC']
"FUROSEMIDA GESFUR"	C0016860	Furosemide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NOVOLIN 85/15"	C0028467	Novolin	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"GLA"	C0061078	gamma-Linolenic Acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RITUXIMAB OR PLACEBO(RITUXIMAB) CONC FOR SOLUTION FOR INFUSION"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"RITUXIMAB OR PLACEBO(RITUXIMAB) CONC FOR SOLUTION FOR INFUSION"	C0393022	rituximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"RITUXIMAB OR PLACEBO(RITUXIMAB) CONC FOR SOLUTION FOR INFUSION"	C0393022	rituximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"POTASSIUM BICARB-CITRIC ACID"	C0055819	Citric Acid	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"POTASSIUM BICARB-CITRIC ACID"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM BICARB-CITRIC ACID"	C0074722	Sodium Bicarbonate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"POTASSIUM BICARB-CITRIC ACID"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"POTASSIUM BICARB-CITRIC ACID"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"CO-AMOXICLAV (AMOXICILLIN TRIHYDRATE, CLAVULANATE POTASSIUM)"	C0054066	Amoxicillin / Clavulanate	[u'phsu']	[u'RXNORM']
"CO-AMOXICLAV (AMOXICILLIN TRIHYDRATE, CLAVULANATE POTASSIUM)"	C0521900	Amoxicillin Trihydrate	[u'antb', u'orch']	[u'RXNORM']
"CO-AMOXICLAV (AMOXICILLIN TRIHYDRATE, CLAVULANATE POTASSIUM)"	C0137997	clavulanate potassium	[u'antb', u'orch']	[u'RXNORM']
"ALUMINIUM HYDROXIDE/DIPHENHYDRAMINE/MAGNESIUM HYDROXIDE/LIDOCAINE"	C2929089	Diphenhydramine / Lidocaine	[u'phsu']	[u'RXNORM']
"ALUMINIUM HYDROXIDE/DIPHENHYDRAMINE/MAGNESIUM HYDROXIDE/LIDOCAINE"	C0002371	Aluminum Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ALUMINIUM HYDROXIDE/DIPHENHYDRAMINE/MAGNESIUM HYDROXIDE/LIDOCAINE"	C0024476	Magnesium Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RINGER LACTATE VIAFLO, SOLUTION POUR PERFUSION"	C0376261	Lactate	[u'orch', u'phsu']	[u'RXNORM']
"CETIRIZINE HYDROCHLORIDE (ZYRTEC /00884302/)"	C0700480	cetirizine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CETIRIZINE HYDROCHLORIDE (ZYRTEC /00884302/)"	C0162723	Zyrtec	[u'orch', u'phsu']	[u'RXNORM']
"CITALOPRAM HYDROBROMIDE (CITALOPRAM)"	C0724555	Citalopram hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"CITALOPRAM HYDROBROMIDE (CITALOPRAM)"	C0008845	Citalopram	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ED-A-HIST"	C0543456	Histamine Dihydrochloride	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"EPADEL-S (EICOSAPENTAENOIC ACID ETHYL ESTER)"	C0058978	icosapent ethyl	[u'orch', u'phsu']	[u'RXNORM']
"NEUROTROPIN [RABBIT VACCINIA EXTRACT]"	C0042216	Vaccinia virus	[u'virs']	[u'RXNORM']
"PRAVASTATINE WINTHROP"	C0085542	Pravastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DAFLON//DIOSMIN"	C0012498	Diosmin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROVENTIL VENTOLIN"	C0033744	Ventolin	[u'orch', u'phsu']	[u'RXNORM']
"PROVENTIL VENTOLIN"	C0699770	Proventil	[u'orch', u'phsu']	[u'RXNORM']
"BENTAZEPAM"	C0053117	bentazepam	[u'orch', u'phsu']	[u'ATC']
"CLINIMIX 2.75/10 SULFITE FREE IN DEXTROSE 10%"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AYR GEL"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"ZOFRAN (ONDASETRON HYDROCHLORIDE)"	C0206046	Zofran	[u'orch', u'phsu']	[u'RXNORM']
"POTASSIUM BICARBONATE/POTASSIUM CHLORIDE"	C0721227	Kay Ciel	[u'orch', u'phsu']	[u'RXNORM']
"POTASSIUM BICARBONATE/POTASSIUM CHLORIDE"	C0071751	potassium bicarbonate	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE TOTAL CARE ZERO"	C0065081	Listerine	[u'orch', u'phsu']	[u'RXNORM']
"NICOTINE DERMAL PATCH (NICOTINE RESIN)"	C0991556	Transdermal System	[u'medd']	[u'RXNORM']
"NICOTINE DERMAL PATCH (NICOTINE RESIN)"	C0028040	Nicotine	[u'hops', u'orch']	[u'RXNORM', u'ATC']
"NICOTINE DERMAL PATCH (NICOTINE RESIN)"	C0028040	Nicotine	[u'hops', u'orch']	[u'RXNORM', u'ATC']
"KARVEA TABS 150 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"KARVEA TABS 150 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DIANETTE (CYPROTERONE ACETATE/ETHINYL ESTRADIOL)"	C2928729	Cyproterone / Ethinyl Estradiol	[u'phsu']	[u'RXNORM']
"DIANETTE (CYPROTERONE ACETATE/ETHINYL ESTRADIOL)"	C0000975	Acetate	[u'orch', u'phsu']	[u'RXNORM']
"OLPREZIDE 20 MG/25 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"LOSARTAN-HYDROCHLORTHIAZIDE"	C0126174	Losartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROZAC (FLUOXETINE HYDROCHLORIDE) (CAPSULES)"	C0162373	Prozac	[u'orch', u'phsu']	[u'RXNORM']
"PROZAC (FLUOXETINE HYDROCHLORIDE) (CAPSULES)"	C0733380	Fluoxetine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PROZAC (FLUOXETINE HYDROCHLORIDE) (CAPSULES)"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"MELNEURIN (MELPERONE HYDROCHLORIDE)"	C0066477	metylperon	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTIGOUT PREPARATIONS (ANTIGOUT PREPARATIONS)"	C0018100	Gout Suppressants	[u'phsu']	[u'ATC']
"ANTIGOUT PREPARATIONS (ANTIGOUT PREPARATIONS)"	C0018100	Gout Suppressants	[u'phsu']	[u'ATC']
"PHENERGAN ^MAY + BAKER^"	C0591971	Phenergan	[u'orch', u'phsu']	[u'RXNORM']
"OBINUTUZUMAB (MONOCLONAL ANTIBODIES) (UNKNOWN)"	C2742503	obinutuzumab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"OBINUTUZUMAB (MONOCLONAL ANTIBODIES) (UNKNOWN)"	C3542957	Monoclonal antibodies, antineoplastic	[u'imft', u'phsu']	[u'ATC']
"FAROM (FAROPENEM SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"FAROM (FAROPENEM SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"FAROM (FAROPENEM SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"FAROM (FAROPENEM SODIUM)"	C0541153	fropenem	[u'orch', u'phsu']	[u'ATC']
"XALATAN (LATANOPROST) (EYE DROPS)"	C0593887	Xalatan	[u'orch', u'phsu']	[u'RXNORM']
"XALATAN (LATANOPROST) (EYE DROPS)"	C0090306	latanoprost	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"XALATAN (LATANOPROST) (EYE DROPS)"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"6-TG"	C0039902	Thioguanine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIMBITROL (AMITRIPTYLINE HYDROCHLORIDE, CHLORDIAZEPOXIDE)"	C0064989	Limbitrol	[u'orch', u'phsu']	[u'RXNORM']
"LIMBITROL (AMITRIPTYLINE HYDROCHLORIDE, CHLORDIAZEPOXIDE)"	C0700523	Amitriptyline Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"LIMBITROL (AMITRIPTYLINE HYDROCHLORIDE, CHLORDIAZEPOXIDE)"	C0008188	Chlordiazepoxide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HIGH CHOLESTEROL MEDICATIONS"	C0008377	Cholesterol	[u'bacs', u'orch']	[u'RXNORM']
"CALCIUM PNV"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM PNV"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"PIOGLITAZONE HYDROCHLORIDE AND GLIMEPIRIDE"	C0872972	Pioglitazone hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PIOGLITAZONE HYDROCHLORIDE AND GLIMEPIRIDE"	C0061323	glimepiride	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CHICKEN POX VACCINE"	C1815835	Varicella Virus Vaccine Live (Oka-Merck) strain	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"ANTIPSYCHOTICS (NO INGREDIENTS/SUBSTANCES)"	C0040615	Antipsychotic Agents	[u'phsu']	[u'ATC']
"ANTIPSYCHOTICS (NO INGREDIENTS/SUBSTANCES)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CHILDREN'S ZYRTEC ALLERGY SYRUP"	C0162723	Zyrtec	[u'orch', u'phsu']	[u'RXNORM']
"DECADRON-PHOSPHAT"	C0740057	Decadron	[u'orch', u'phsu']	[u'RXNORM']
"SENNA-C"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENEFIBER W/WHEAT DEXTRIN (NCH)(WHEAT DEXTRIN) POWDER"	C1714033	WHEAT DEXTRIN	[u'orch', u'phsu']	[u'RXNORM']
"BENEFIBER W/WHEAT DEXTRIN (NCH)(WHEAT DEXTRIN) POWDER"	C1828805	Benefiber	[u'orch', u'phsu']	[u'RXNORM']
"BENEFIBER W/WHEAT DEXTRIN (NCH)(WHEAT DEXTRIN) POWDER"	C1714033	WHEAT DEXTRIN	[u'orch', u'phsu']	[u'RXNORM']
"BENEFIBER W/WHEAT DEXTRIN (NCH)(WHEAT DEXTRIN) POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"LEVOTHYROXINE SODIUM (T4)"	C0079691	Levothyroxine Sodium	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"LISINOPRIL (NON AZ PRODUCT)"	C0065374	Lisinopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"LISINOPRIL/HTCZ"	C0065374	Lisinopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"STREPTOCOCCUS FAECALIS (STREPTOCOCCUS FAECALIS)"	C0038404	Enterococcus faecalis	[u'bact']	[u'RXNORM']
"STREPTOCOCCUS FAECALIS (STREPTOCOCCUS FAECALIS)"	C0038404	Enterococcus faecalis	[u'bact']	[u'RXNORM']
"SALOFALK SUPPOSITORIES"	C0038854	Suppository	[u'bodm']	[u'RXNORM']
"GROWTH HORMONES"	C0169964	Somatropin	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"PRE-PROTEIN"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"ULSEN//OMEPRAZOLE"	C0028978	Omeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN B GROUP"	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ATROVENT INHALATION AEROSOL HFA"	C0591130	Atrovent	[u'orch', u'phsu']	[u'RXNORM']
"ATROVENT INHALATION AEROSOL HFA"	C1112870	Aerosol Dose Form	[u'bodm']	[u'RXNORM']
"OMEGA 3, 6, 9"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"AGASTEN (NCH) (CLEMASTINE HYDROGEN FUMARATE) SYRUP"	C0546858	Clemastine Fumarate	[u'orch', u'phsu']	[u'RXNORM']
"AGASTEN (NCH) (CLEMASTINE HYDROGEN FUMARATE) SYRUP"	C0020275	Hydrogen	[u'elii']	[u'RXNORM']
"ATEMPERATOR//VALPROATE MAGNESIUM"	C0524735	Magnesium Valproate	[u'orch', u'phsu']	[u'RXNORM']
"RYTARY 36.25/145MG"	C3872096	Rytary	[u'orch', u'phsu']	[u'RXNORM']
"BELLADONNA EXTRACT W/PHENOBARBITONE"	C0031412	Phenobarbital	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BELLADONNA EXTRACT W/PHENOBARBITONE"	C0301370	belladonna extract, USP	[u'orch', u'phsu']	[u'RXNORM']
"CO-AMILOFRUSE (AMILORIDE HYDROCHLORIDE/FUROSEMIDE)"	C2193906	Amiloride / Furosemide	[u'phsu']	[u'RXNORM']
"FLUTICASONE PROPIONATE (+) SALMETEROL XI"	C0117996	Fluticasone propionate	[u'orch', u'phsu']	[u'RXNORM']
"FLUTICASONE PROPIONATE (+) SALMETEROL XI"	C0073992	salmeterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BANANA BOAT (AVOBENZONE\OCTOCRYLENE\OXYBENZONE)"	C0939797	Banana Extract	[u'orch', u'phsu']	[u'RXNORM']
"BANANA BOAT (AVOBENZONE\OCTOCRYLENE\OXYBENZONE)"	C0069803	oxybenzone	[u'orch', u'phsu']	[u'RXNORM']
"BANANA BOAT (AVOBENZONE\OCTOCRYLENE\OXYBENZONE)"	C0097513	avobenzone	[u'orch', u'phsu']	[u'RXNORM']
"BANANA BOAT (AVOBENZONE\OCTOCRYLENE\OXYBENZONE)"	C0257715	octocrylene	[u'orch', u'phsu']	[u'RXNORM']
"NITRODUR II (GLYCERYL TRINITRATE)"	C0699224	Nitro-Dur	[u'orch', u'phsu']	[u'RXNORM']
"NITRODUR II (GLYCERYL TRINITRATE)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CYANOCOBALAMIN INJECTION - 1ML"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CYANOCOBALAMIN INJECTION - 1ML"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"CALCIDOSE VIT D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"LISTERINE WHITENING ANTIMANCHAS ANTI-SEPTICO BUCAL"	C0065081	Listerine	[u'orch', u'phsu']	[u'RXNORM']
"INTERFERON ALFA-2B RECOMBINANT (S-P)"	C0021735	Interferon Alfa-2b	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"CRAVIT OPHTHALMIC SOLUTION"	C0029083	Ophthalmic Solution	[u'bodm']	[u'RXNORM']
"CHLORPHEN.MA.W/PHENYLEPH.HCL/DEX.METHORP.HBR"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COTRIM FORTE-RATIOPHARM 960 MG TABLETTEN"	C0699584	Cotrim	[u'orch', u'phsu']	[u'RXNORM']
"COTRIM FORTE-RATIOPHARM 960 MG TABLETTEN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"RENAGEL (SEVELAMER HYDROCHLORIDE) (UNKNOWN)"	C0526563	RenaGel	[u'orch', u'phsu']	[u'RXNORM']
"RENAGEL (SEVELAMER HYDROCHLORIDE) (UNKNOWN)"	C0772463	sevelamer hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"BERODUAL DOSIER-AEROSOL"	C1112870	Aerosol Dose Form	[u'bodm']	[u'RXNORM']
"LEVEMIR FLEX"	C1314782	Levemir	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"DILTIAZEM MSD"	C0012373	Diltiazem	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AVEENO LOTION"	C0544341	Lotion	[u'bodm']	[u'RXNORM']
"LEVOFOLINIC ACID (AS DISODIUM LEVOFOLINATE)"	C2721771	levoleucovorin	[u'orch', u'phsu']	[u'RXNORM']
"LEVOFOLINIC ACID (AS DISODIUM LEVOFOLINATE)"	C2721771	levoleucovorin	[u'orch', u'phsu']	[u'RXNORM']
"EYE DROP NOS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"ACTONEL EC"	C1996201	Actonel	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCODON/APAP"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODON/APAP"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CRANBERRY WITH VITAMIN C"	C0453273	Cranberry preparation	[u'orch', u'phsu']	[u'RXNORM']
"CRANBERRY WITH VITAMIN C"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASPIRIN/PRAVASTATINE"	C0085542	Pravastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPIRIN/PRAVASTATINE"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTICHOLINERGIC MEDICATIONS"	C0242896	Anticholinergic Agents	[u'phsu']	[u'ATC']
"BUSPIRON [BUSPIRONE HYDROCHLORIDE]"	C0006462	Buspirone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BUSPIRON [BUSPIRONE HYDROCHLORIDE]"	C0700444	buspirone hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"AVLOCARDYL (PROPANOLOL)"	C0033497	Propranolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DAFALGAN CODEINE (CODEINE PHOSPHATE, PARACETAMOL)"	C0009214	Codeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DAFALGAN CODEINE (CODEINE PHOSPHATE, PARACETAMOL)"	C0009217	Codeine Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"DAFALGAN CODEINE (CODEINE PHOSPHATE, PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHARMATON (CAFFEINE, DISODIUM METHANEARSONATE, NICOTINAMIDE, PYRIDOXIN"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHARMATON (CAFFEINE, DISODIUM METHANEARSONATE, NICOTINAMIDE, PYRIDOXIN"	C0028027	Niacinamide	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PHARMATON (CAFFEINE, DISODIUM METHANEARSONATE, NICOTINAMIDE, PYRIDOXIN"	C0034272	pyridoxine	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"REGLAN /USA/"	C0034977	Reglan	[u'orch', u'phsu']	[u'RXNORM']
"MAEXENI 30 0,03 MG/0,15 MG FILMTABLETTEN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MAEXENI 30 0,03 MG/0,15 MG FILMTABLETTEN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"BENEFIBER FIBER SUPPLEMENT SUGAR FREE (NCH)(GUAR GUM) POWDER"	C0225326	Fiber	[u'orch', u'phsu']	[u'RXNORM']
"BENEFIBER FIBER SUPPLEMENT SUGAR FREE (NCH)(GUAR GUM) POWDER"	C1828805	Benefiber	[u'orch', u'phsu']	[u'RXNORM']
"BENEFIBER FIBER SUPPLEMENT SUGAR FREE (NCH)(GUAR GUM) POWDER"	C0007004	Carbohydrates	[u'orch']	[u'ATC']
"BENEFIBER FIBER SUPPLEMENT SUGAR FREE (NCH)(GUAR GUM) POWDER"	C3665462	RAW SUGAR	[u'bodm', u'orch']	[u'RXNORM']
"BENEFIBER FIBER SUPPLEMENT SUGAR FREE (NCH)(GUAR GUM) POWDER"	C0061996	guar gum	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENEFIBER FIBER SUPPLEMENT SUGAR FREE (NCH)(GUAR GUM) POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"TYLEX (CODEINE PHOSPHATE\PARACETAMOL)"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"TYLEX (CODEINE PHOSPHATE\PARACETAMOL)"	C0009217	Codeine Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"NOVORAPID FLEXPEN (INSULIN ASPART)"	C0939412	NovoLog	[u'aapp', u'phsu']	[u'RXNORM']
"NOVORAPID FLEXPEN (INSULIN ASPART)"	C0123677	Insulin, Aspart, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NOVORAPID FLEXPEN (INSULIN ASPART)"	C1708521	Insulin Aspart	[u'aapp', u'horm', u'phsu']	[u'ATC']
"ENOXAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0037513	heparin sodium	[u'orch', u'phsu']	[u'RXNORM']
"ENOXAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0724579	Enoxaparin sodium	[u'orch', u'phsu']	[u'RXNORM']
"ENOXAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ENOXAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"ENOXAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"ENOXAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"DICLOFENAC SODIUM EXTENDED-RELEASE TABLETS, 100 MG (PUREPAC) (DICLOFEN"	C0991507	Extended Release Oral Tablet	[u'bodm']	[u'RXNORM']
"DICLOFENAC SODIUM EXTENDED-RELEASE TABLETS, 100 MG (PUREPAC) (DICLOFEN"	C0700583	Diclofenac Sodium	[u'orch', u'phsu']	[u'RXNORM']
"DICLOFENAC SODIUM EXTENDED-RELEASE TABLETS, 100 MG (PUREPAC) (DICLOFEN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ONCOLYTIC VIRUS VACCINE (COXSACKIEVIRUS A21)"	C0042742	Viral Vaccines	[u'imft', u'phsu']	[u'ATC']
"MUCOPOLYSACCHARIDE POLYSULPHATE"	C0066923	mucopolysaccharide polysulfate	[u'orch', u'phsu']	[u'RXNORM']
"MUCOPOLYSACCHARIDE POLYSULPHATE"	C0119860	polysulfated glycosaminoglycan	[u'orch', u'phsu']	[u'RXNORM']
"NASAL DECONGESTANTS FOR SYSTEMIC USE"	C3653285	NASAL DECONGESTANTS FOR SYSTEMIC USE	[u'phsu']	[u'ATC']
"TRAVELMIN (DIPHENHYDRAMINE SALICYLATE/DIPROPHYLLINE)"	C0013360	Dyphylline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRAVELMIN (DIPHENHYDRAMINE SALICYLATE/DIPROPHYLLINE)"	C0012522	Diphenhydramine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRAVELMIN (DIPHENHYDRAMINE SALICYLATE/DIPROPHYLLINE)"	C0036075	salicylate	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL PM [DIPHENHYDRAMINE HYDROCHLORIDE,PARACETAMOL]"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL PM [DIPHENHYDRAMINE HYDROCHLORIDE,PARACETAMOL]"	C0004963	Diphenhydramine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL PM [DIPHENHYDRAMINE HYDROCHLORIDE,PARACETAMOL]"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM CITRATE MALATE WITH D3"	C0248347	calcium citrate malate	[u'orch', u'phsu']	[u'RXNORM']
"ACETAMINOPHEN/DIPHENHYDRAMINE HYDROCHLORIDE"	C0004963	Diphenhydramine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ACETAMINOPHEN/DIPHENHYDRAMINE HYDROCHLORIDE"	C0717366	Acetaminophen / Diphenhydramine	[u'phsu']	[u'RXNORM']
"MILK OF MAGNESIA (MAGNESIA HYDROXIDE)"	C0024477	Magnesium Oxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"MILK OF MAGNESIA (MAGNESIA HYDROXIDE)"	C0220853	Hydroxide Ion	[u'elii']	[u'RXNORM']
"MILK OF MAGNESIA (MAGNESIA HYDROXIDE)"	C0024477	Magnesium Oxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"PERCODAN (ACETYLSALICYLIC ACID, CAFFEINE, HOMATROPINE TEREPHTHALATE, O"	C0070384	Percodan	[u'orch', u'phsu']	[u'RXNORM']
"PERCODAN (ACETYLSALICYLIC ACID, CAFFEINE, HOMATROPINE TEREPHTHALATE, O"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PERCODAN (ACETYLSALICYLIC ACID, CAFFEINE, HOMATROPINE TEREPHTHALATE, O"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PERCODAN (ACETYLSALICYLIC ACID, CAFFEINE, HOMATROPINE TEREPHTHALATE, O"	C0062922	homatropine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLUIDASA (MEPYRAMINE THEOPHYLLINE ACETATE)"	C0000975	Acetate	[u'orch', u'phsu']	[u'RXNORM']
"FLUIDASA (MEPYRAMINE THEOPHYLLINE ACETATE)"	C0034282	Pyrilamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLUIDASA (MEPYRAMINE THEOPHYLLINE ACETATE)"	C0039771	Theophylline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROXYCHLOROQUINE/CHLOROQUINE"	C0008269	Chloroquine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
