UTTERANCE	CUI	PT	ST	SOURCES
"EPIVIR 3 TC"	C0678151	Epivir	[u'nnon', u'phsu']	[u'RXNORM']
"MUSCLE RELAXANTS - FLEXERIL MASSAGE"	C0358430	Muscle relaxants	[u'phsu']	[u'ATC']
"MUSCLE RELAXANTS - FLEXERIL MASSAGE"	C3540042	Muscle relaxants FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'phsu']	[u'ATC']
"MUSCLE RELAXANTS - FLEXERIL MASSAGE"	C0728797	Flexeril	[u'orch', u'phsu']	[u'RXNORM']
"ATARAX- P"	C0700539	Hydroxyzine Pamoate	[u'orch', u'phsu']	[u'RXNORM']
"BROMIDE INHALER"	C0006222	Bromides	[u'inch']	[u'ATC']
"CEREFOLIN (CALCIUM L-METHYLFOLATE, CYANOBALAMIN, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CEREFOLIN (CALCIUM L-METHYLFOLATE, CYANOBALAMIN, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CEREFOLIN (CALCIUM L-METHYLFOLATE, CYANOBALAMIN, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN)"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CEREFOLIN (CALCIUM L-METHYLFOLATE, CYANOBALAMIN, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN)"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"DILIPRANE (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACTONEL 35 PLU (RISEDRONATE ACID, CALCIUM, VITAMIN D)"	C1996201	Actonel	[u'orch', u'phsu']	[u'RXNORM']
"ACTONEL 35 PLU (RISEDRONATE ACID, CALCIUM, VITAMIN D)"	C0246719	Risedronate	[u'orch', u'phsu']	[u'RXNORM']
"ACTONEL 35 PLU (RISEDRONATE ACID, CALCIUM, VITAMIN D)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ACTONEL 35 PLU (RISEDRONATE ACID, CALCIUM, VITAMIN D)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"ACTONEL 35 PLU (RISEDRONATE ACID, CALCIUM, VITAMIN D)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ACTONEL 35 PLU (RISEDRONATE ACID, CALCIUM, VITAMIN D)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PROACTIV EXTRA STRENGTH CLEANSER"	C2948930	Proactiv	[u'orch', u'phsu']	[u'RXNORM']
"BUSPAR (BUSPIRONE HYDROCHLORIDE) (10 MG)"	C0600122	Buspar	[u'orch', u'phsu']	[u'RXNORM']
"BUSPAR (BUSPIRONE HYDROCHLORIDE) (10 MG)"	C0700444	buspirone hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"BUSPAR (BUSPIRONE HYDROCHLORIDE) (10 MG)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"OVER-THE-COUNTER EYE DROPS NOS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"SULPERAZON (CEFOPERAZONE SODIUM/SULBACTAM SODIUM, )"	C0282355	Sulbactam Sodium	[u'antb', u'orch']	[u'RXNORM']
"SULPERAZON (CEFOPERAZONE SODIUM/SULBACTAM SODIUM, )"	C0733367	Cefoperazone Sodium	[u'antb', u'orch']	[u'RXNORM']
"WHEAT FLOUR"	C1095911	Wheat preparation	[u'orch', u'phsu']	[u'RXNORM']
"MAALOX                       /DIPHEN/VISC LIDO"	C0065461	Maalox	[u'inch', u'phsu']	[u'RXNORM']
"NORETHINDRONE+ETHINYLESTRADIOL"	C0015011	Ethinyl Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NORETHINDRONE+ETHINYLESTRADIOL"	C0028356	Norethindrone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ELASPOL (SIVELESTAT SODIUM HYDRATE)"	C0037517	Sodium Hydroxide	[u'hops', u'inch']	[u'RXNORM']
"BENZODIAZEPINE DERIVATIVES (NULL)"	C1874525	Benzodiazepine derivative hypnotics and sedatives	[u'orch', u'phsu']	[u'ATC']
"BENZODIAZEPINE DERIVATIVES (NULL)"	C3540773	Benzodiazepine derivative anxiolytics	[u'orch', u'phsu']	[u'ATC']
"BENZODIAZEPINE DERIVATIVES (NULL)"	C3541363	Benzodiazepine derivative antiepileptics	[u'orch', u'phsu']	[u'ATC']
"FYBOGEL CITRUS"	C0060898	Fybogel	[u'orch', u'phsu']	[u'RXNORM']
"ALPACE (TROXIPIDE)"	C0147037	troxipide	[u'orch', u'phsu']	[u'ATC']
"LA 80'S"	C0023031	Lanthanum	[u'elii', u'phsu']	[u'RXNORM']
"LA 80'S"	C0023749	Linoleic Acid	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"CEFTIN/VANCOMYCIN"	C0042313	Vancomycin	[u'aapp', u'antb']	[u'RXNORM', u'ATC']
"CEFTIN/VANCOMYCIN"	C0719197	Ceftin	[u'antb', u'orch']	[u'RXNORM']
"SIMPONI SMARTJECT 50MG/0.5 ML"	C2684024	Simponi	[u'orch', u'phsu']	[u'RXNORM']
"SMX-TMP DS"	C0041044	Trimethoprim-Sulfamethoxazole Combination	[u'phsu']	[u'RXNORM']
"ETHINYLESTRADIOL/ LEVONORES"	C0015011	Ethinyl Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MAGNESIUM GLUTAMATE HYDROBROMIDE"	C0771584	MAGNESIUM GLUTAMATE	[u'orch', u'phsu']	[u'RXNORM']
"UNSPECIFIED HEADACHE TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"QREA CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"XOPENEX HFA 45 MCG/ACT INHALER"	C0876218	Xopenex	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL XR (AMPHETAMINE ASPARTATE,AMPHETAMINE SULFATE,DEXTROAMPHETAMI"	C0290795	Adderall	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL XR (AMPHETAMINE ASPARTATE,AMPHETAMINE SULFATE,DEXTROAMPHETAMI"	C0724524	Amphetamine aspartate	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL XR (AMPHETAMINE ASPARTATE,AMPHETAMINE SULFATE,DEXTROAMPHETAMI"	C0282051	Amphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"TANNALBIN    (ALBUMIN TANNATE)"	C0772076	albumin tannate	[u'orch', u'phsu']	[u'ATC']
"ZECLAR (500 MG, TABLET) (CLARITHBOMYCIN)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ZECLAR (500 MG, TABLET) (CLARITHBOMYCIN)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"VESDIL /GFR/ (RAMIPRIL)"	C0072973	Ramipril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VIGANTOLETTEN ^MERCK^ (COLECALCIFEROL)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"INSULATARD(INSULIN HUMAN) SUSPENSION FOR INJECTION INSULATARD(INSULIN "	C0307071	Novolin N	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULATARD(INSULIN HUMAN) SUSPENSION FOR INJECTION INSULATARD(INSULIN "	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULATARD(INSULIN HUMAN) SUSPENSION FOR INJECTION INSULATARD(INSULIN "	C0991512	Injectable Suspension	[u'bodm']	[u'RXNORM']
"INSULATARD(INSULIN HUMAN) SUSPENSION FOR INJECTION INSULATARD(INSULIN "	C0307071	Novolin N	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"RAMIPRIL AND HYDROCHLOROTHIAZIDE (RAMIPRIL)"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RAMIPRIL AND HYDROCHLOROTHIAZIDE (RAMIPRIL)"	C0072973	Ramipril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RAMIPRIL AND HYDROCHLOROTHIAZIDE (RAMIPRIL)"	C0072973	Ramipril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALPHA LIPOIC ACID 300MG"	C0023791	Thioctic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NOSTRILLA NASAL DECONGESTANT ORIGINAL FAST RELIEF-12 HOUR"	C0722156	Nostrilla	[u'orch', u'phsu']	[u'RXNORM']
"CO-IRBESARTAN"	C0288171	irbesartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANALGESIC OR ANESTHETIC (UNSPEC)"	C0682871	Analgesics and anesthetics	[u'phsu']	[u'ATC']
"EUPRESSYL 30 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"VENTANEURIN (PO) (FURSULTIAMINE, PYRIDOXAL 5- PHOSPHATE, HYDROXCOBA)"	C0016865	Fursultiamin	[u'orch', u'phsu']	[u'RXNORM']
"VENTANEURIN (PO) (FURSULTIAMINE, PYRIDOXAL 5- PHOSPHATE, HYDROXCOBA)"	C0034266	Pyridoxal Phosphate	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ISTALOL EYE DROPS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"ISTALOL EYE DROPS"	C1588047	Istalol	[u'orch', u'phsu']	[u'RXNORM']
"DIGITEK 0.125 TAB UDL LABS"	C0035100	Chymosin	[u'aapp', u'enzy']	[u'RXNORM']
"DIGITEK 0.125 TAB UDL LABS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DIGITEK 0.125 TAB UDL LABS"	C0876017	Digitek	[u'orch', u'phsu']	[u'RXNORM']
"BACITRACINE/COLISTINE/HYDROCORTISON FL 7.5 ML"	C0009316	Colistin	[u'aapp', u'antb']	[u'RXNORM', u'ATC']
"BACITRACINE/COLISTINE/HYDROCORTISON FL 7.5 ML"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACTIFED COLD DAY AND NIGHT"	C0050631	Actifed	[u'orch', u'phsu']	[u'RXNORM']
"HME FORTE (418, CAPSULES)"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"ISONIAZID+VIT B6"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ISONIAZID+VIT B6"	C0022209	isoniazid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PREDNISOLON CF"	C0032950	prednisolone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEPAKOTE SPR / DEPAKOTE ER"	C0719751	Depakote	[u'orch', u'phsu']	[u'RXNORM']
"IPREN 200MG TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DSTAT THROMBIN /COLLAGEN FLOWABLE HEMOSTAT MIX"	C0795595	COLLAGEN HEMOSTAT	[u'orch', u'phsu']	[u'RXNORM']
"DSTAT THROMBIN /COLLAGEN FLOWABLE HEMOSTAT MIX"	C0040018	Thrombin	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"VALACICLOVIR (VALACICLOVIR), 2G"	C0249458	valacyclovir	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VALACICLOVIR (VALACICLOVIR), 2G"	C0249458	valacyclovir	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"STRONG NEO-MINOPHAGEN C            (AMINOACETIC ACID, CYSTEINE, GLYCYR"	C0017890	Glycine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"STRONG NEO-MINOPHAGEN C            (AMINOACETIC ACID, CYSTEINE, GLYCYR"	C0010654	Cysteine	[u'aapp', u'bacs']	[u'RXNORM']
"CALCIUM WITH MG"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM WITH MG"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM WITH MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"VITAMIN A PALMITATE /00056001/"	C0073115	retinyl palmitate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CLOPIDOGREL OR PLACEBO 75 MG (BRISTOL-MYERS SQUIBBS/SANOFI-AVENTIS)"	C1124675	clopidogrel 75 MG	[u'clnd']	[u'RXNORM']
"CLOPIDOGREL OR PLACEBO 75 MG (BRISTOL-MYERS SQUIBBS/SANOFI-AVENTIS)"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"METOOPROLOL SUCCINATE ER TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"METOOPROLOL SUCCINATE ER TABLET"	C0220918	succinate	[u'orch', u'phsu']	[u'RXNORM']
"SEVERAL COSMETICS"	C0010164	Cosmetics	[u'mnob']	[u'ATC']
"PHENTANYL TRANSDERMIC"	C0015846	Fentanyl	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COBALT HV BONE CEMENT"	C1704479	Biomedical Cement	[u'bodm']	[u'RXNORM']
"COBALT HV BONE CEMENT"	C0009148	Cobalt	[u'bacs', u'elii']	[u'RXNORM']
"VERAPAMIL HYDROCHLORIDE CAPLET (VERAPAMIL HYROCHLORIDE)"	C0304292	Caplet dose form	[u'bodm']	[u'RXNORM']
"VERAPAMIL HYDROCHLORIDE CAPLET (VERAPAMIL HYROCHLORIDE)"	C0700468	Verapamil hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"VERAPAMIL HYDROCHLORIDE CAPLET (VERAPAMIL HYROCHLORIDE)"	C0042523	Verapamil	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COTRIM FORTE  (BACTRIM /00086101/)"	C0699584	Cotrim	[u'orch', u'phsu']	[u'RXNORM']
"COTRIM FORTE  (BACTRIM /00086101/)"	C0591139	Bactrim	[u'orch', u'phsu']	[u'RXNORM']
"PROMETHAZINE VC W/CODEINE (PROMETHAZINE HYDROCHLORIDE, PHENYLEPHRINE H"	C0717644	Codeine / Promethazine	[u'phsu']	[u'RXNORM']
"PROMETHAZINE VC W/CODEINE (PROMETHAZINE HYDROCHLORIDE, PHENYLEPHRINE H"	C0546876	Promethazine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PROMETHAZINE VC W/CODEINE (PROMETHAZINE HYDROCHLORIDE, PHENYLEPHRINE H"	C0031469	Phenylephrine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CETUXIMAB (ERBITUX; MOAB; C225 CHIMERIC MONOCLONAL ANTIBODY) (IMCLONE/"	C0995188	cetuximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"CETUXIMAB (ERBITUX; MOAB; C225 CHIMERIC MONOCLONAL ANTIBODY) (IMCLONE/"	C1173436	Erbitux	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"CETUXIMAB (ERBITUX; MOAB; C225 CHIMERIC MONOCLONAL ANTIBODY) (IMCLONE/"	C0021027	Immunoglobulins	[u'aapp', u'imft']	[u'ATC']
"TWINJECT AUTO-INJECTOR  DIST. BY VERUS PHARMACEUTICALS, INC"	C2984091	Auto-Injector	[u'medd']	[u'RXNORM']
"ANTIVERT (MECLOZINE HYDROCHLORIDE) TABLET"	C0305284	Antivert	[u'orch', u'phsu']	[u'RXNORM']
"ANTIVERT (MECLOZINE HYDROCHLORIDE) TABLET"	C0282227	Meclizine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ANTIVERT (MECLOZINE HYDROCHLORIDE) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DITROPAN(OXYBUTYNIN CHLORIDE)"	C0591395	Ditropan	[u'orch', u'phsu']	[u'RXNORM']
"DITROPAN(OXYBUTYNIN CHLORIDE)"	C0134394	Oxybutynin chloride	[u'orch', u'phsu']	[u'RXNORM']
"ZINC, UNSPECIFIED"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ZINC, UNSPECIFIED"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"BONE MELON EXTRACT"	C3256061	melon extract	[u'orch']	[u'RXNORM']
"POTASSIUM CENRENOATE (POTASSIUM CANRENOATE)"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM CENRENOATE (POTASSIUM CANRENOATE)"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"POTASSIUM CENRENOATE (POTASSIUM CANRENOATE)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM CENRENOATE (POTASSIUM CANRENOATE)"	C0006881	Canrenoate Potassium	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"B COMPLEX /VITAMIN C"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PARACETAMOL/DEXTROMETHORPHAN HYDROBROMIDE/PSEUDOEPHEDRINE HYDROCHLORIDE/GUAIFENESIN"	C0018305	Guaifenesin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PARACETAMOL/DEXTROMETHORPHAN HYDROBROMIDE/PSEUDOEPHEDRINE HYDROCHLORIDE/GUAIFENESIN"	C0304430	Pseudoephedrine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PARACETAMOL/DEXTROMETHORPHAN HYDROBROMIDE/PSEUDOEPHEDRINE HYDROCHLORIDE/GUAIFENESIN"	C0350422	Dextromethorphan Hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"PARACETAMOL/DEXTROMETHORPHAN HYDROBROMIDE/PSEUDOEPHEDRINE HYDROCHLORIDE/GUAIFENESIN"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NEUROTIN TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"VERAPAMIL (VERAPAMIL HYDROCHLORIDE) TABLET"	C0042523	Verapamil	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VERAPAMIL (VERAPAMIL HYDROCHLORIDE) TABLET"	C0700468	Verapamil hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"VERAPAMIL (VERAPAMIL HYDROCHLORIDE) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"HYDROCHOROTHIAZIDE/QUINAPRIL HYDROCHLORIDE"	C0770920	Quinapril hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM + ANTIHISTAMINE"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM + ANTIHISTAMINE"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"ONE-A-DAY (ASCORIBC ACID, CYANOCOBALAMIN, ERGOCALCIFEROL, NICOTINAMIDE"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ONE-A-DAY (ASCORIBC ACID, CYANOCOBALAMIN, ERGOCALCIFEROL, NICOTINAMIDE"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ONE-A-DAY (ASCORIBC ACID, CYANOCOBALAMIN, ERGOCALCIFEROL, NICOTINAMIDE"	C0028027	Niacinamide	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"GLUCOSAMINE CHONDROITIN CARTILAGE COMPLEX"	C0017718	Glucosamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BLOOD PRESSURE MEDICATION (INGREDIENTS UNKNOWN) (ANTIHYPERTENSIVES)"	C0003364	Antihypertensive Agents	[u'phsu']	[u'ATC']
"MILNACIPRAN HYDROCHLORIDE (MILNACIPRAN HYDROCHLORIDE) (TABLETS) (MILNA"	C0066529	Milnacipran hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MILNACIPRAN HYDROCHLORIDE (MILNACIPRAN HYDROCHLORIDE) (TABLETS) (MILNA"	C0066529	Milnacipran hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MILNACIPRAN HYDROCHLORIDE (MILNACIPRAN HYDROCHLORIDE) (TABLETS) (MILNA"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"FERMED (IRON III)"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"METROCLOPRAMIDE(METOCLOPRAMIDE HYDROCHLORIDE)"	C0887128	Metoclopramide Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MURINE PLUS DRY EYE"	C3500604	Murine Dry Eyes	[u'orch', u'phsu']	[u'RXNORM']
"MAGNESIUM CHELATE W/ZINC"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"MAGNESIUM CHELATE W/ZINC"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"MAGNESIUM CHELATE W/ZINC"	C0719248	MAGNESIUM, CHELATED	[u'orch', u'phsu']	[u'RXNORM']
"CYTARATINE FOR INJ. USP 100MG -BEDFORD LABS, INC."	C1272883	Injection	[u'bodm']	[u'RXNORM']
"CYTARATINE FOR INJ. USP 100MG -BEDFORD LABS, INC."	C0035100	Chymosin	[u'aapp', u'enzy']	[u'RXNORM']
"URSOLVAN-200             (URSODEOXYCHOLIC ACID)"	C0042105	Ursodiol	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DOCUSATE + SENNOSIDE"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DOCUSATE + SENNOSIDE"	C1692318	Docusate	[u'orch', u'phsu']	[u'RXNORM']
"HYROCODONE W/ ACETAMINOPHEN"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NATURE'S WAY RED CLOVER"	C0939844	Red Clover Preparation	[u'orch', u'phsu']	[u'RXNORM']
"NATURE'S WAY RED CLOVER"	C4520706	Trifolium pratense whole extract	[u'orch', u'phsu']	[u'RXNORM']
"ACETYLEYSTEINE CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"LINUM USITATISSIMUM       (FLAX SEED)"	C0995001	Flaxseed extract	[u'orch', u'phsu']	[u'RXNORM']
"LINUM USITATISSIMUM       (FLAX SEED)"	C2741523	flaxseed allergenic extract	[u'imft', u'phsu']	[u'RXNORM']
"LORSANTAN HCTZ 100/25"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"UNSPECIFIED LH-RH ANALOG"	C0023610	Gonadorelin	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"DEXA-GENTAMICIN (GERMANY)"	C3854019	Gentamicin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"CALADIN TOPICAL CREAM"	C0991551	Topical Cream	[u'bodm']	[u'RXNORM']
"FLAX-OIL"	C3541397	oil ingredients	[u'orch', u'phsu']	[u'ATC']
"SYNVISC (HYALURONATE SODIUM) (HYALURONATE SODIUM)"	C0723570	Synvisc	[u'bodm', u'orch']	[u'RXNORM']
"SYNVISC (HYALURONATE SODIUM) (HYALURONATE SODIUM)"	C0087000	Sodium Hyaluronate	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"PROGRAF (PROGRAF) 3 MG (NOT SPECIFIED)"	C0678125	Prograf	[u'orch', u'phsu']	[u'RXNORM']
"PROGRAF (PROGRAF) 3 MG (NOT SPECIFIED)"	C0678125	Prograf	[u'orch', u'phsu']	[u'RXNORM']
"PROGRAF (PROGRAF) 3 MG (NOT SPECIFIED)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GLYCOLAX MIRALAX"	C0876088	Miralax	[u'orch', u'phsu']	[u'RXNORM']
"GLYCOLAX MIRALAX"	C1602774	Glycolax	[u'orch', u'phsu']	[u'RXNORM']
"(MEBEVERINE HYDROCHLORIDE)"	C0771014	Mebeverine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"METOPROLOL (METOPROLOL  00376901/)"	C0025859	Metoprolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METOPROLOL (METOPROLOL  00376901/)"	C0025859	Metoprolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DICLOFENAC CODEINE PHOSPHATE"	C0009217	Codeine Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"DICLOFENAC CODEINE PHOSPHATE"	C0012091	Diclofenac	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMPICILLIN / AMPICILLIN"	C0002680	Ampicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"COAPROVEL 300 MG/25 MG,"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"HCTZ 25MG - 1 TABLET PO DAILY"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HCTZ 25MG - 1 TABLET PO DAILY"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PIPERACILLIN SODIUM           (PENTCILLIN)"	C0700463	Piperacillin Sodium	[u'antb', u'orch']	[u'RXNORM']
"WATER PILL HYDROCHLOROTHIAZIDE"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"WATER PILL HYDROCHLOROTHIAZIDE"	C0043047	Water	[u'inch', u'phsu']	[u'RXNORM']
"WATER PILL HYDROCHLOROTHIAZIDE"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"IRINOTECAN 250 MG/M2 COMMERCIAL"	C0123931	irinotecan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"IRINOTECAN 250 MG/M2 COMMERCIAL"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"PERCOCET (TYLOX) (PARACETAMOL, OXYCODONE HYDROCHLORIDE, OXYCODONE TEREPHTHALATE)"	C0086787	Percocet	[u'orch', u'phsu']	[u'RXNORM']
"PERCOCET (TYLOX) (PARACETAMOL, OXYCODONE HYDROCHLORIDE, OXYCODONE TEREPHTHALATE)"	C0684190	Tylox	[u'orch', u'phsu']	[u'RXNORM']
"PERCOCET (TYLOX) (PARACETAMOL, OXYCODONE HYDROCHLORIDE, OXYCODONE TEREPHTHALATE)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PERCOCET (TYLOX) (PARACETAMOL, OXYCODONE HYDROCHLORIDE, OXYCODONE TEREPHTHALATE)"	C0282274	Oxycodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PERCOCET (TYLOX) (PARACETAMOL, OXYCODONE HYDROCHLORIDE, OXYCODONE TEREPHTHALATE)"	C0606954	oxycodone terephthalate	[u'orch', u'phsu']	[u'RXNORM']
"PHENYLEPHRINE HYDROCHLORIDE (NEO-SYNEOPHINE)"	C0031470	Phenylephrine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"SLO-NIACIN TABLET SA"	C0038702	Sulfanilamide	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"SLO-NIACIN TABLET SA"	C0723371	Slo-Niacin	[u'orch', u'phsu']	[u'RXNORM']
