UTTERANCE	CUI	PT	ST	SOURCES
"5-LOXIN/OSTEO BI-FLEX"	C1700059	Osteo Bi-Flex	[u'orch', u'phsu']	[u'RXNORM']
"NATURAL HORMONE COMPOUNDED OF PROGESTERONE AND ESTROGEN"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"NATURAL HORMONE COMPOUNDED OF PROGESTERONE AND ESTROGEN"	C0033308	Progesterone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZYLORIC (ALLPURINOL)"	C0701096	Zyloprim	[u'orch', u'phsu']	[u'RXNORM']
"PENTAZOCINE/APAP (PARACETAMOL, PENTAZOCINE HYDROCHLORIDE) TABLET, 650/25 MG"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PENTAZOCINE/APAP (PARACETAMOL, PENTAZOCINE HYDROCHLORIDE) TABLET, 650/25 MG"	C0030873	Pentazocine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PENTAZOCINE/APAP (PARACETAMOL, PENTAZOCINE HYDROCHLORIDE) TABLET, 650/25 MG"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PENTAZOCINE/APAP (PARACETAMOL, PENTAZOCINE HYDROCHLORIDE) TABLET, 650/25 MG"	C0355587	Pentazocine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PENTAZOCINE/APAP (PARACETAMOL, PENTAZOCINE HYDROCHLORIDE) TABLET, 650/25 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PENTAZOCINE/APAP (PARACETAMOL, PENTAZOCINE HYDROCHLORIDE) TABLET, 650/25 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM/VITAMIN D3 (CALCIUM D3 ^STADA^) (TABLETS)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM/VITAMIN D3 (CALCIUM D3 ^STADA^) (TABLETS)"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM/VITAMIN D3 (CALCIUM D3 ^STADA^) (TABLETS)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM/VITAMIN D3 (CALCIUM D3 ^STADA^) (TABLETS)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM/VITAMIN D3 (CALCIUM D3 ^STADA^) (TABLETS)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM/VITAMIN D3 (CALCIUM D3 ^STADA^) (TABLETS)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM/VITAMIN D3 (CALCIUM D3 ^STADA^) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"POTASSIUM CHLORIDE+ POTASSIUM BICARBONATE (SANDO-K)"	C0071751	potassium bicarbonate	[u'orch', u'phsu']	[u'RXNORM']
"POTASSIUM CHLORIDE+ POTASSIUM BICARBONATE (SANDO-K)"	C0032825	Potassium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"POTASSIUM CHLORIDE+ POTASSIUM BICARBONATE (SANDO-K)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"OMEGA 3 1200 MG DAILY"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"OMEGA 3 1200 MG DAILY"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"STOGAR (LAFUTIDINE) PER ORAL NOS"	C0172827	lafutidine	[u'orch', u'phsu']	[u'ATC']
"SODIUM BICARBONATE AND G5"	C0074722	Sodium Bicarbonate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETYSALICYLIC ACID DL-LYSINE"	C0024337	Lysine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"PRESCRIPTION CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"FLOW FE"	C3848561	ferric cation	[u'elii', u'phsu']	[u'RXNORM']
"DEXTROAMPHETAMINE SULFATE(DEXTROAMPHETAMNE SULFATE) TABLET, 10MG"	C0011810	Dextroamphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"DEXTROAMPHETAMINE SULFATE(DEXTROAMPHETAMNE SULFATE) TABLET, 10MG"	C3536965	Sulfate Ion	[u'elii', u'phsu']	[u'RXNORM']
"DEXTROAMPHETAMINE SULFATE(DEXTROAMPHETAMNE SULFATE) TABLET, 10MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"INTERLEUKIN-2    INJECTABLE SOLUTION"	C0991511	Injectable Solution	[u'bodm']	[u'RXNORM']
"INTERLEUKIN-2    INJECTABLE SOLUTION"	C0021764	Interleukins	[u'aapp', u'imft']	[u'ATC']
"KETOTIFEN FUMARATE 0.025%"	C0043443	Ketotifen Fumarate	[u'orch', u'phsu']	[u'RXNORM']
"ANGIOTENSIN AMIDE (ANGIOTENSINAMIDE)"	C0003001	Angiotensin Amide	[u'aapp', u'horm', u'phsu']	[u'ATC']
"ANGIOTENSIN AMIDE (ANGIOTENSINAMIDE)"	C0003001	Angiotensin Amide	[u'aapp', u'horm', u'phsu']	[u'ATC']
"CLOPERASTINE FENDIZOATE (CLOPERASTINE FENDIZOATE) UNSPECIFIED"	C0055930	cloperastine	[u'orch', u'phsu']	[u'ATC']
"CLOPERASTINE FENDIZOATE (CLOPERASTINE FENDIZOATE) UNSPECIFIED"	C0055930	cloperastine	[u'orch', u'phsu']	[u'ATC']
"MULTIVITAMIN B12 FOLIC ACID CALICUM FISH OIL POTASSIUM"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"MULTIVITAMIN B12 FOLIC ACID CALICUM FISH OIL POTASSIUM"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"MULTIVITAMIN B12 FOLIC ACID CALICUM FISH OIL POTASSIUM"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"MULTIVITAMIN B12 FOLIC ACID CALICUM FISH OIL POTASSIUM"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"MULTIVITAMIN B12 FOLIC ACID CALICUM FISH OIL POTASSIUM"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ZOLOFT (SERTRALINE HYDROHCLORIDE) (SERTALINE HYDROCHLORIDE)"	C0284660	Zoloft	[u'orch', u'phsu']	[u'RXNORM']
"ZOLOFT (SERTRALINE HYDROHCLORIDE) (SERTALINE HYDROCHLORIDE)"	C0074393	Sertraline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"STERIOIDS NOS (NO INGREDIENTS/SUBSTANCES)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"FRAXIPARINE                (NADROPARIN CALCIUM)"	C0206232	Nadroparin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INTERFERON ALFA                           (INTERFERON ALFA)"	C0021747	Interferons	[u'aapp', u'imft']	[u'ATC']
"INTERFERON ALFA                           (INTERFERON ALFA)"	C3652465	Interferon	[u'aapp', u'imft', u'phsu']	[u'ATC']
"INTERFERON ALFA                           (INTERFERON ALFA)"	C0021747	Interferons	[u'aapp', u'imft']	[u'ATC']
"INTERFERON ALFA                           (INTERFERON ALFA)"	C3652465	Interferon	[u'aapp', u'imft', u'phsu']	[u'ATC']
"OMEGA-3 FATTY ACID(OMEGA-3 FATTY ACIDS)"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"OMEGA-3 FATTY ACID(OMEGA-3 FATTY ACIDS)"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"YTTRIUM CHLORIDE HEXAHYDRATE (YTTRIUM-90)"	C0982076	CHLORIDE HEXAHYDRATE	[u'inch', u'phsu']	[u'RXNORM']
"YTTRIUM CHLORIDE HEXAHYDRATE (YTTRIUM-90)"	C0043432	Yttrium	[u'elii']	[u'RXNORM']
"YTTRIUM CHLORIDE HEXAHYDRATE (YTTRIUM-90)"	C0043432	Yttrium	[u'elii']	[u'RXNORM']
"IRCODON TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ZOVIRAX CREAM (ACICLOVZR SODIUM)"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"ZOVIRAX CREAM (ACICLOVZR SODIUM)"	C0592290	Zovirax	[u'nnon', u'phsu']	[u'RXNORM']
"ZOVIRAX CREAM (ACICLOVZR SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"ZOVIRAX CREAM (ACICLOVZR SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"ZOVIRAX CREAM (ACICLOVZR SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ROBITUSSIN COUGH SUGAR FREE DM (DEXTROMETHOPHRAN HYDROBROMIDE, GUAFENESIN)"	C0307509	Robitussin DM	[u'orch', u'phsu']	[u'RXNORM']
"ROBITUSSIN COUGH SUGAR FREE DM (DEXTROMETHOPHRAN HYDROBROMIDE, GUAFENESIN)"	C0007004	Carbohydrates	[u'orch']	[u'ATC']
"ROBITUSSIN COUGH SUGAR FREE DM (DEXTROMETHOPHRAN HYDROBROMIDE, GUAFENESIN)"	C3665462	RAW SUGAR	[u'bodm', u'orch']	[u'RXNORM']
"CARDICOR - COMPRESSE 5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ALKA-SELTZER PLUS/01082701/(PHENYLPROPANOLAMINE BITARTRATE, CHLORPHENA"	C0051166	Alka-Seltzer	[u'orch', u'phsu']	[u'RXNORM']
"ALKA-SELTZER PLUS/01082701/(PHENYLPROPANOLAMINE BITARTRATE, CHLORPHENA"	C0724661	PHENYLPROPANOLAMINE BITARTRATE	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM WITH D 600MG"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM WITH D 600MG"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CLOPIXOL LP"	C0701056	Clopixol	[u'orch', u'phsu']	[u'RXNORM']
"CLINDAMYCIN-BENZOYLE PEROXIDE"	C0008947	Clindamycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"NASAL SPRAY (MOMETASONE, IPRATROPIUM, DIPHENHYDRAMINE)"	C0461725	Nasal Spray	[u'bodm']	[u'RXNORM']
"NASAL SPRAY (MOMETASONE, IPRATROPIUM, DIPHENHYDRAMINE)"	C0360564	Mometasone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NASAL SPRAY (MOMETASONE, IPRATROPIUM, DIPHENHYDRAMINE)"	C0027235	Ipratropium	[u'orch', u'phsu']	[u'RXNORM']
"NASAL SPRAY (MOMETASONE, IPRATROPIUM, DIPHENHYDRAMINE)"	C0012522	Diphenhydramine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BETNOVAT CUTANEOUS SOLUTION"	C0991555	Topical Solution	[u'bodm']	[u'RXNORM']
"SAMS STRENGTH TRIPLE STRENGTH FISH OIL"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"SAMS STRENGTH TRIPLE STRENGTH FISH OIL"	C0036002	S-Adenosylmethionine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"MEDICATION FOR HER THYROID"	C0279175	Thyroid preparations	[u'phsu']	[u'ATC']
"OXYNORM CAPSULES 10 MG (OXYCODONE HYDROCHLORIDE) IR CAPSULES"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"OXYNORM CAPSULES 10 MG (OXYCODONE HYDROCHLORIDE) IR CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"OXYNORM CAPSULES 10 MG (OXYCODONE HYDROCHLORIDE) IR CAPSULES"	C0282274	Oxycodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"OXYNORM CAPSULES 10 MG (OXYCODONE HYDROCHLORIDE) IR CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"OXYNORM CAPSULES 10 MG (OXYCODONE HYDROCHLORIDE) IR CAPSULES"	C0022071	Iridium	[u'elii']	[u'RXNORM']
"ATHYMIL (30 MG, TABLETS) (MIANSERIN HYDROCHLORIDE)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ATHYMIL (30 MG, TABLETS) (MIANSERIN HYDROCHLORIDE)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ATHYMIL (30 MG, TABLETS) (MIANSERIN HYDROCHLORIDE)"	C0700456	Mianserin Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"INFLUENZA VACCINE FLUARIX QUAD"	C0021403	Influenza virus vaccine	[u'imft', u'phsu']	[u'ATC']
"ENALAPRIL-CAN'T USE"	C0014025	Enalapril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"XGEVA 120MG/1.7ML SOLUTION"	C2949325	Xgeva	[u'aapp', u'phsu']	[u'RXNORM']
"FLUTICASON-FUROAAT"	C0082607	fluticasone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"IC BUPROPION HCL"	C0700563	Bupropion Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CEFPIRAMIDE (CEFPIRAMIDE)"	C0055010	cefpiramide	[u'orch', u'phsu']	[u'ATC']
"CEFPIRAMIDE (CEFPIRAMIDE)"	C0055010	cefpiramide	[u'orch', u'phsu']	[u'ATC']
"IRBESARTAN/HYDROCHLOORTHIAZIDE MYLAN"	C0288171	irbesartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEPATITIS C"	C0220847	Hepatitis C virus	[u'virs']	[u'RXNORM']
"CARDIOCARE (OMEGA-3 MARINE TRIGLYCERIDES)"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"HYDROPHONE-ACETAMINOPHEN"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"STILNOX    /00914901/"	C0592140	Stilnoct	[u'orch', u'phsu']	[u'RXNORM']
"INDIUM IN111 CHLORIDE (INDIUM IN111 CHLORIDE)"	C0087296	Indium IN-111 Chloride	[u'inch', u'irda']	[u'RXNORM']
"INDIUM IN111 CHLORIDE (INDIUM IN111 CHLORIDE)"	C0087296	Indium IN-111 Chloride	[u'inch', u'irda']	[u'RXNORM']
"FLAX SEED OIL 1000 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"FLAX SEED OIL 1000 MG"	C0023754	Linseed Oil	[u'food', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"A NAD D ZINC OXIDE CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"A NAD D ZINC OXIDE CREAM"	C0043491	Zinc Oxide	[u'inch', u'phsu']	[u'RXNORM']
"A NAD D ZINC OXIDE CREAM"	C0027270	Nicotinamide adenine dinucleotide (NAD)	[u'bacs', u'nnon', u'phsu']	[u'RXNORM']
"PROTEIN POWDER FOR WOMEN"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"PROTEIN POWDER FOR WOMEN"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"HEPARIN 5000 UNITS / ML APP"	C0019134	heparin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEPARIN 5000 UNITS / ML APP"	C0770546	heparin, porcine	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"ALSETIN (PRAVASTATIN SODIUM) TABLET, 10 MG"	C0700474	Pravastatin Sodium	[u'orch', u'phsu']	[u'RXNORM']
"ALSETIN (PRAVASTATIN SODIUM) TABLET, 10 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ALSETIN (PRAVASTATIN SODIUM) TABLET, 10 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MILES MAGIC MIXTURE (GLYCEROL, H20, LIDOCAINE"	C0017861	Glycerin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MILES MAGIC MIXTURE (GLYCEROL, H20, LIDOCAINE"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLUCOVANCE-GLYBURIDE/METFORMIN-"	C0939773	Glyburide / Metformin	[u'phsu']	[u'RXNORM']
"GLUCOVANCE-GLYBURIDE/METFORMIN-"	C0939344	Glucovance	[u'orch', u'phsu']	[u'RXNORM']
"CO-PROXAMOL(APOREX) (DEXTROPROPOXYPHENE+PARACETAMOL)"	C1384520	Acetaminophen / Propoxyphene	[u'phsu']	[u'RXNORM']
"CO-PROXAMOL(APOREX) (DEXTROPROPOXYPHENE+PARACETAMOL)"	C1384520	Acetaminophen / Propoxyphene	[u'phsu']	[u'RXNORM']
"GLUCOSAMINE W/CHONDOITIN SULFATES"	C0017720	Glucosamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ESTROGEN HORMONE PILL"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"ESTROGEN HORMONE PILL"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"NALBUPHINE HCL  20 MG/2 ML  UNKNOWN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"NALBUPHINE HCL  20 MG/2 ML  UNKNOWN"	C0027348	Nalbuphine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LANTUS SOLO"	C0876064	Lantus	[u'aapp', u'phsu']	[u'RXNORM']
"MERCKFORMIN(METFORMIN HYDROCHLORIDE)"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"D?SORBITOL"	C0037688	Sorbitol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CVS FACE WASH (COSMETICS)"	C0010164	Cosmetics	[u'mnob']	[u'ATC']
"ASA -ACETYLSALICYCLIC ACID - TABLET - 81 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ASA -ACETYLSALICYCLIC ACID - TABLET - 81 MG"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASA -ACETYLSALICYCLIC ACID - TABLET - 81 MG"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASA -ACETYLSALICYCLIC ACID - TABLET - 81 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PERCOCET (TYLOX/00446701/)"	C0086787	Percocet	[u'orch', u'phsu']	[u'RXNORM']
"PERCOCET (TYLOX/00446701/)"	C0684190	Tylox	[u'orch', u'phsu']	[u'RXNORM']
"SMOFKABIVEN(NUTRITIVE MIXTURE, ZINC SULPHATE HEPTAHYDRATE)"	C0772384	Zinc Sulfate, Heptahydrate	[u'inch', u'phsu']	[u'RXNORM']
"LOSARTAN-RATIOPHARM 50 MG FILMTABLETTEN"	C0126174	Losartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LOSARTAN-RATIOPHARM 50 MG FILMTABLETTEN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TRAMADOL HCL ER 100 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TRAMADOL HCL ER 100 MG"	C2350089	tramadol hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"INJECTABLE GLOBULIN (ORTHOCLININCAL DIAGNOSTICS) (IMMUNOGLOBULIN  HUMA"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"INJECTABLE GLOBULIN (ORTHOCLININCAL DIAGNOSTICS) (IMMUNOGLOBULIN  HUMA"	C0021027	Immunoglobulins	[u'aapp', u'imft']	[u'ATC']
"CENTRIUM SILVER /01292501/ (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETI"	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRIUM SILVER /01292501/ (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETI"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"CENTRIUM SILVER /01292501/ (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETI"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CENTRIUM SILVER /01292501/ (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETI"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CENTRIUM SILVER /01292501/ (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETI"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"SENNA-S (GENERIC)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PANAMAX      (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SEPTRA-BACTRIM"	C0591139	Bactrim	[u'orch', u'phsu']	[u'RXNORM']
"SEPTRA-BACTRIM"	C0699595	Septra	[u'orch', u'phsu']	[u'RXNORM']
"LIPITOR FORMULATION UNKNOWN"	C0593906	Lipitor	[u'orch', u'phsu']	[u'RXNORM']
"PROGESTERONE INTRAUTERINE DEVICE         (INTRAUTERINE CONTRACEPTIVE D"	C0033308	Progesterone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BUPROPION HCL EXTENDED RELEASE 150 MG MYLAN PHARMACEUTICALS, INC."	C0700563	Bupropion Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"BUPROPION HCL EXTENDED RELEASE 150 MG MYLAN PHARMACEUTICALS, INC."	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ALCOHOL WITHDRAWAL"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DENYL [CITALOPRAM HYDROBROMIDE]"	C0724555	Citalopram hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"DEPIXOL (INJECTION) FLUPENTIXOL DECANOATE"	C0678159	Depixol	[u'orch', u'phsu']	[u'RXNORM']
"DEPIXOL (INJECTION) FLUPENTIXOL DECANOATE"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"DEPIXOL (INJECTION) FLUPENTIXOL DECANOATE"	C0060578	flupenthixol decanoate	[u'orch', u'phsu']	[u'RXNORM']
"NITROFURANTOINE 100 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"NITROFURANTOINE 100 MG"	C0028156	Nitrofurantoin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VOLTAREN (DICLOFENAC POTASSIUM) SUPPOSITORY"	C0699958	Voltaren	[u'orch', u'phsu']	[u'RXNORM']
"VOLTAREN (DICLOFENAC POTASSIUM) SUPPOSITORY"	C0282131	Diclofenac Potassium	[u'orch', u'phsu']	[u'RXNORM']
"VOLTAREN (DICLOFENAC POTASSIUM) SUPPOSITORY"	C0038854	Suppository	[u'bodm']	[u'RXNORM']
"PROTAPHAN (INSULIN ISOPHANE, HUMAN BIOSYNTHETIC) SOLUTION, 10IU"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"ACC//ACETYLCYSTEINE"	C0001047	Acetylcysteine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"GLUCOSAMINE-CHONDROIT-VITAMIN C"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"GLUCOSAMINE-CHONDROIT-VITAMIN C"	C0017718	Glucosamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLUCOVANCE /01182201/ (GLIBECLAMIDE, METFORMIN HYDROCHLORIDE)"	C0939344	Glucovance	[u'orch', u'phsu']	[u'RXNORM']
"GLUCOVANCE /01182201/ (GLIBECLAMIDE, METFORMIN HYDROCHLORIDE)"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"GLUCOSAMINE/CHONDROINTIN"	C0017718	Glucosamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"UNSPECIFIED BACK INJECTIONS"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"TETANUS, PERTUSSIS AND DIPTHERIA VACCINE"	C0039620	Tetanus Vaccine	[u'imft', u'phsu']	[u'ATC']
"TETANUS, PERTUSSIS AND DIPTHERIA VACCINE"	C0305062	tetanus toxoid vaccine, inactivated	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"BECOZYN (VITAMIN B NOS)"	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"HUMAJECT - HUMULIN N (HUMAJECT - HUMULIN N) PEN, DISPOSABLE"	C0306370	Humulin N	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"HUMAJECT - HUMULIN N (HUMAJECT - HUMULIN N) PEN, DISPOSABLE"	C0306370	Humulin N	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INTERFERON ALPHA-2B (PEGALATED)"	C0021735	Interferon Alfa-2b	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM 600 PLUS VITAMIN D3 (CALCIUM, COLECALCIFEROL)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM 600 PLUS VITAMIN D3 (CALCIUM, COLECALCIFEROL)"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM 600 PLUS VITAMIN D3 (CALCIUM, COLECALCIFEROL)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 600 PLUS VITAMIN D3 (CALCIUM, COLECALCIFEROL)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM 600 PLUS VITAMIN D3 (CALCIUM, COLECALCIFEROL)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 600 PLUS VITAMIN D3 (CALCIUM, COLECALCIFEROL)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM 600 PLUS VITAMIN D3 (CALCIUM, COLECALCIFEROL)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PREDNISONE (PREDNISONE), UNSPECIFIED, UNKNOWN"	C0032952	Prednisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PREDNISONE (PREDNISONE), UNSPECIFIED, UNKNOWN"	C0032952	Prednisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CHIBRO-CADRON (DEXAMETHASONE SODIUM PHOSPHATE/NEOMYCIN SULFATE)"	C0027607	Neomycin Sulfate	[u'antb', u'orch']	[u'RXNORM']
"CHIBRO-CADRON (DEXAMETHASONE SODIUM PHOSPHATE/NEOMYCIN SULFATE)"	C0113286	Dexamethasone sodium phosphate	[u'orch', u'phsu']	[u'RXNORM']
"CHIBRO-CADRON (DEXAMETHASONE SODIUM PHOSPHATE/NEOMYCIN SULFATE)"	C2930043	Dexamethasone / sodium phosphate	[u'phsu']	[u'RXNORM']
"RENA-VITE (ASCORBIC ACID, VITAMIN B NOS)"	C1815998	Rena-Vite	[u'orch', u'phsu']	[u'RXNORM']
