UTTERANCE	CUI	PT	ST	SOURCES
"ONE-A-DAY(ASCORBIC ACID, CYANOCOBALAMIN,ERGOCALCIFEROL,NICOTINAMIDE,PHYRIDOXINE HYDROCHLORIDE, RETINOL, RIBOFLAVIN,THIAMINE MONONITRATE)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ONE-A-DAY(ASCORBIC ACID, CYANOCOBALAMIN,ERGOCALCIFEROL,NICOTINAMIDE,PHYRIDOXINE HYDROCHLORIDE, RETINOL, RIBOFLAVIN,THIAMINE MONONITRATE)"	C0028027	Niacinamide	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ONE-A-DAY(ASCORBIC ACID, CYANOCOBALAMIN,ERGOCALCIFEROL,NICOTINAMIDE,PHYRIDOXINE HYDROCHLORIDE, RETINOL, RIBOFLAVIN,THIAMINE MONONITRATE)"	C0042839	Vitamin A	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ONE-A-DAY(ASCORBIC ACID, CYANOCOBALAMIN,ERGOCALCIFEROL,NICOTINAMIDE,PHYRIDOXINE HYDROCHLORIDE, RETINOL, RIBOFLAVIN,THIAMINE MONONITRATE)"	C0087161	All-Trans-Retinol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ONE-A-DAY(ASCORBIC ACID, CYANOCOBALAMIN,ERGOCALCIFEROL,NICOTINAMIDE,PHYRIDOXINE HYDROCHLORIDE, RETINOL, RIBOFLAVIN,THIAMINE MONONITRATE)"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ONE-A-DAY(ASCORBIC ACID, CYANOCOBALAMIN,ERGOCALCIFEROL,NICOTINAMIDE,PHYRIDOXINE HYDROCHLORIDE, RETINOL, RIBOFLAVIN,THIAMINE MONONITRATE)"	C0039844	Thiamine Mononitrate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"MON-NITRATE"	C3848573	nitrate ion	[u'elii', u'phsu']	[u'RXNORM']
"DIMETHICONE ZINC"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"DIMETHICONE ZINC"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"DIMETHICONE ZINC"	C1113707	dimethicone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FENOFIBRATE/PLACEBO"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"FENOFIBRATE/PLACEBO"	C0033228	Fenofibrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"REVA-VITE (ASCORBIC ACID, VITAMIN B NOS)"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"REVA-VITE (ASCORBIC ACID, VITAMIN B NOS)"	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"BUTALBITAL- ACETAMINOPHEN-CAFFEINE-CODEINE"	C2146605	Acetaminophen / Caffeine / Codeine	[u'phsu']	[u'RXNORM']
"BUTALBITAL- ACETAMINOPHEN-CAFFEINE-CODEINE"	C2928971	butalbital / Caffeine / Codeine	[u'phsu']	[u'RXNORM']
"THERALENE (ALIMEMAZINE TARTRATE) SOLUTION 40 MG/ML / SOLUTION - 40 MG/"	C0614088	trimeprazine tartrate	[u'orch', u'phsu']	[u'RXNORM']
"THERALENE (ALIMEMAZINE TARTRATE) SOLUTION 40 MG/ML / SOLUTION - 40 MG/"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"APROVEL/IRBESARTAN"	C0288171	irbesartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TPN ELECTROL INJ"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"ALBUTEROL/ACTUATION HFA"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SENNA POWDER (SENNOSIDE A+B)"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"SENNA POWDER (SENNOSIDE A+B)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SENNA POWDER (SENNOSIDE A+B)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPARA-CA ( AASPARTATE CALCIUM)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ASPARA-CA ( AASPARTATE CALCIUM)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CARDIOASPIRIN/ASPIRIN"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BONIVA (IBANDRONATE SODIUM) TABLET"	C1541222	Boniva	[u'orch', u'phsu']	[u'RXNORM']
"BONIVA (IBANDRONATE SODIUM) TABLET"	C0772244	Ibandronate sodium	[u'orch', u'phsu']	[u'RXNORM']
"BONIVA (IBANDRONATE SODIUM) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"5 HT-3 ANTAGONIST"	C0036751	Serotonin	[u'bacs', u'orch']	[u'RXNORM']
"MAGIC MOUTHWASH (TETRACYCLINE+DEXTROMETHORPHAN+HCTZ+NYSTATIN) 07JUN200"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"MAGIC MOUTHWASH (TETRACYCLINE+DEXTROMETHORPHAN+HCTZ+NYSTATIN) 07JUN200"	C1302135	Nystatin / Tetracycline	[u'phsu']	[u'RXNORM']
"MAGIC MOUTHWASH (TETRACYCLINE+DEXTROMETHORPHAN+HCTZ+NYSTATIN) 07JUN200"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MAGIC MOUTHWASH (TETRACYCLINE+DEXTROMETHORPHAN+HCTZ+NYSTATIN) 07JUN200"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"UNKNOWN THYROID HORMONE REPLACEMENT MEDICATION"	C0279175	Thyroid preparations	[u'phsu']	[u'ATC']
"COLACE FOR STOOL SOFTENING"	C0282139	Colace	[u'orch', u'phsu']	[u'RXNORM']
"RINDERON A (FRADIOMYCIN SULFATE/BETAMETHASONE SODIUM OPHTHALMIC SOLUTI"	C0074769	sodium sulfate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RINDERON A (FRADIOMYCIN SULFATE/BETAMETHASONE SODIUM OPHTHALMIC SOLUTI"	C0027607	Neomycin Sulfate	[u'antb', u'orch']	[u'RXNORM']
"RINDERON A (FRADIOMYCIN SULFATE/BETAMETHASONE SODIUM OPHTHALMIC SOLUTI"	C0005308	Betamethasone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PARNAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0037513	heparin sodium	[u'orch', u'phsu']	[u'RXNORM']
"PARNAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0215717	parnaparin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PARNAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"PARNAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"PARNAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"PARNAPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ACTIFED RHUME (PARACETAMOL, PSEUDOEPHEDRINE HYDROCHLORIDE, TRIPROLIDIN"	C0050631	Actifed	[u'orch', u'phsu']	[u'RXNORM']
"ACTIFED RHUME (PARACETAMOL, PSEUDOEPHEDRINE HYDROCHLORIDE, TRIPROLIDIN"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACTIFED RHUME (PARACETAMOL, PSEUDOEPHEDRINE HYDROCHLORIDE, TRIPROLIDIN"	C0304430	Pseudoephedrine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ACTIFED RHUME (PARACETAMOL, PSEUDOEPHEDRINE HYDROCHLORIDE, TRIPROLIDIN"	C0041098	Triprolidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CIPROFLOXACIN INJECTION, USP 400 MG/40 ML HOSPIRA, INC"	C4051034	Ciprofloxacin Injection	[u'clnd']	[u'RXNORM']
"CIPROFLOXACIN INJECTION, USP 400 MG/40 ML HOSPIRA, INC"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"HUMIRA PEN 40 MG/ 0.8ML ABBOTT"	C1171255	Humira	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"HUMIRA PEN 40 MG/ 0.8ML ABBOTT"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"BLOOD THINNER (ANTICOAGULANT CITRATE DEXTROSE)"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BLOOD THINNER (ANTICOAGULANT CITRATE DEXTROSE)"	C0376259	Citrate	[u'orch', u'phsu']	[u'RXNORM']
"PAMIDRONATE 90MG  (LYO) BEN VENUE LABS"	C0043603	pamidronate	[u'orch', u'phsu']	[u'RXNORM']
"PAMIDRONATE 90MG  (LYO) BEN VENUE LABS"	C0035100	Chymosin	[u'aapp', u'enzy']	[u'RXNORM']
"HYDROCODONE/AZETAMINOPHINE"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"B50 SUPP"	C0038854	Suppository	[u'bodm']	[u'RXNORM']
"IRBESARTAN /HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"IRBESARTAN /HCTZ"	C0288171	irbesartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RANITIDIN 1A PHARMA"	C0034665	Ranitidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLINDAMYCIN HCL CAPSULES USP"	C0282105	Clindamycin Hydrochloride	[u'antb', u'orch']	[u'RXNORM']
"CLINDAMYCIN HCL CAPSULES USP"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"TECHNETIUM TC 99M TEBOROXIME"	C0303611	Technetium 99m	[u'irda']	[u'RXNORM']
"DICLOFENAC/MISOPROST"	C0012091	Diclofenac	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CARBIDOPA/BENSERAZIDE"	C0005014	Benserazide	[u'orch', u'phsu']	[u'RXNORM']
"CARBIDOPA/BENSERAZIDE"	C0006982	Carbidopa	[u'orch', u'phsu']	[u'RXNORM']
"PLATINUM 50+ PLUS"	C0032207	Platinum	[u'elii']	[u'RXNORM']
"CYANOCOBALAMIN (BETOLVEX)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"APP HALOPERIDOL DECANOATE"	C0062103	haloperidol decanoate	[u'orch', u'phsu']	[u'RXNORM']
"PIPOTIAZINE (PIPOTIAZINE) (PIPOTIAZINE)"	C0031968	pipothiazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PIPOTIAZINE (PIPOTIAZINE) (PIPOTIAZINE)"	C0031968	pipothiazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PIPOTIAZINE (PIPOTIAZINE) (PIPOTIAZINE)"	C0031968	pipothiazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DILANTIN CHEWABLE TABLETS"	C1247498	Phenytoin Chewable Tablet	[u'clnd']	[u'RXNORM']
"EPA NATURAL FISH OIL"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"DEXTROSE/HEPARIN INJ,SOLN HEPARIN SODIUM"	C0037513	heparin sodium	[u'orch', u'phsu']	[u'RXNORM']
"DEXTROSE/HEPARIN INJ,SOLN HEPARIN SODIUM"	C0982192	heparin sodium, porcine	[u'orch', u'phsu']	[u'RXNORM']
"DEXTROSE/HEPARIN INJ,SOLN HEPARIN SODIUM"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEXTROSE/HEPARIN INJ,SOLN HEPARIN SODIUM"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"MOLLIPECT [BROMHEXINE HYDROCHLORIDE;EPHEDRINE HYDROCHLORIDE;ETHANOL;PO"	C0005647	Bromhexine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MOLLIPECT [BROMHEXINE HYDROCHLORIDE;EPHEDRINE HYDROCHLORIDE;ETHANOL;PO"	C0304425	Ephedrine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MOLLIPECT [BROMHEXINE HYDROCHLORIDE;EPHEDRINE HYDROCHLORIDE;ETHANOL;PO"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZYLORIC   GLAXO  WELLCOME"	C0701096	Zyloprim	[u'orch', u'phsu']	[u'RXNORM']
"CICLOSPORIN (NGX)(CICLOSPRORIN) UNKNOWN"	C0010592	Cyclosporine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"TECHNETIUM,TC-99M"	C0303611	Technetium 99m	[u'irda']	[u'RXNORM']
"PROMETAN SYRUP PLAIN (PROMETHAZINE HCL SYRUP USP,)"	C0546876	Promethazine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"DAUNORUBICIN 20 MG PER VIAL 5MG/ML UNKNOWN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DAUNORUBICIN 20 MG PER VIAL 5MG/ML UNKNOWN"	C0011015	Daunorubicin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"FIRSTCIN(CEFOZOPRAN HYDROCHLORIDE)"	C0246584	cefozopran	[u'antb', u'orch']	[u'ATC']
"OXYBUTYIN ER 5 MG QD"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DIMETHICONE/GUAIAZULENE (DIMETHICONE/GUAIAZULENE)"	C0061932	guaiazulene	[u'orch', u'phsu']	[u'RXNORM']
"DIMETHICONE/GUAIAZULENE (DIMETHICONE/GUAIAZULENE)"	C1113707	dimethicone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIMETHICONE/GUAIAZULENE (DIMETHICONE/GUAIAZULENE)"	C0061932	guaiazulene	[u'orch', u'phsu']	[u'RXNORM']
"DIMETHICONE/GUAIAZULENE (DIMETHICONE/GUAIAZULENE)"	C1113707	dimethicone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ATRACTYLODES LANCEA RHIZOME/ALISMA RHIZOME/POLYPORUS SCLEROTIUM/PORIA SCLEROTIUM/CINNAMON BARK"	C1509960	Cinnamon Bark	[u'orch', u'phsu']	[u'RXNORM']
"ALBUTEROL/IPRATROPRIUM SOLN, INHL"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LORIDIN//LORATADINE"	C0065180	Loratadine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CONCOR 5 PLUS (HYDROCHLOROTHIAZIDE, BISOPROLOL FUMARATE)"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CONCOR 5 PLUS (HYDROCHLOROTHIAZIDE, BISOPROLOL FUMARATE)"	C0543473	Bisoprolol Fumarate	[u'orch', u'phsu']	[u'RXNORM']
"POTASSIUM CHL IN SODIUM CHLORIDE HOSPIRA"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"POTASSIUM CHL IN SODIUM CHLORIDE HOSPIRA"	C0032825	Potassium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CREST PROHEALTH RINSE CLEANMINT CPC 0.07% PROCTOR + GAMBLE"	C2948667	Crest	[u'inch', u'phsu']	[u'RXNORM']
"TANSHINONE II A SODIUM SULFONATE"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"TANSHINONE II A SODIUM SULFONATE"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"TANSHINONE II A SODIUM SULFONATE"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"NAPROXEN OR IBUPROFEN"	C0020740	Ibuprofen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NAPROXEN OR IBUPROFEN"	C0027396	Naproxen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VEGAMOX (MOXIFLOXACIN HYDROCHLORIDE) (EYE DROPS)"	C0754517	Moxifloxacin hydrochloride	[u'antb', u'orch']	[u'RXNORM']
"VEGAMOX (MOXIFLOXACIN HYDROCHLORIDE) (EYE DROPS)"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"FENOFIBRATE (FULCRO)"	C0033228	Fenofibrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ESOMEPRAZOL//ESOMEPRAZOLE SODIUM"	C1337241	esomeprazole sodium	[u'orch', u'phsu']	[u'RXNORM']
"ESOMEPRAZOL//ESOMEPRAZOLE SODIUM"	C0937846	Esomeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ADVIL CHILD AND INFANT"	C0593507	Advil	[u'orch', u'phsu']	[u'RXNORM']
"STILNOX (ZOLPIDEM TARTRATE)(ZOLPIDEM TARTRATE)"	C0592140	Stilnoct	[u'orch', u'phsu']	[u'RXNORM']
"STILNOX (ZOLPIDEM TARTRATE)(ZOLPIDEM TARTRATE)"	C0724725	Zolpidem tartrate	[u'orch', u'phsu']	[u'RXNORM']
"STILNOX (ZOLPIDEM TARTRATE)(ZOLPIDEM TARTRATE)"	C0724725	Zolpidem tartrate	[u'orch', u'phsu']	[u'RXNORM']
"DIURAPID / FUROSEMIDE"	C0016860	Furosemide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TYLENOL COUGH MEDICATION"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"VIANI 50/250 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"COLECALCIFEROL/VITAMIN A"	C0042839	Vitamin A	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"COLECALCIFEROL/VITAMIN A"	C0087161	All-Trans-Retinol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"COLECALCIFEROL/VITAMIN A"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"MORPHINE SULPHATE ( MORPHINE SULFATE)"	C0066814	Morphine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"MORPHINE SULPHATE ( MORPHINE SULFATE)"	C0066814	Morphine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"WHEY PROTEIN ENRICHED IN CYSTINE BOVINE"	C0078479	Whey Proteins	[u'food']	[u'RXNORM']
"WHEY PROTEIN ENRICHED IN CYSTINE BOVINE"	C0010682	Cystine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"DIGITEK 0.125 MG CAREMARK"	C0876017	Digitek	[u'orch', u'phsu']	[u'RXNORM']
"DIGITEK 0.125 MG CAREMARK"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"PROBIOTIC [BIFIDOBACTERIUM BIFIDUM;BIFIDOBACTERIUM LACTIS;BIFIDOBA"	C0314974	Bifidobacterium bifidum	[u'bact']	[u'RXNORM']
"PROBIOTIC [BIFIDOBACTERIUM BIFIDUM;BIFIDOBACTERIUM LACTIS;BIFIDOBA"	C1001866	Bifidobacterium animalis	[u'bact']	[u'RXNORM']
"HALOPERIDOL                             /CAN/"	C0018546	Haloperidol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIPOTRIENE, CALCITRIOL"	C0065767	calcipotriene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIPOTRIENE, CALCITRIOL"	C0006674	Calcitriol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FLOXAL AUGENTROPFEN (EYE DROPS)"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"LOSARTEN/HYDROCHLOROTHIAZIDE"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BEN-A-HIST"	C0543456	Histamine Dihydrochloride	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HOME MEDS: HYDROCODONE/APAP 5/500"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HOME MEDS: HYDROCODONE/APAP 5/500"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIDOCAINE/PROLOCAINE"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYTOL HERBAL"	C0591894	Nytol	[u'orch', u'phsu']	[u'RXNORM']
"ALCOHOL INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"ALCOHOL INJECTION"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SULFAMETHIZOLE;TRIMETHOPRIM"	C0038687	Sulfamethizole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SULFAMETHIZOLE;TRIMETHOPRIM"	C0041041	Trimethoprim	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"VIRAFERONPEG REDIPEN (PEG INTERFERON ALFA-2B RECOMBINANT)"	C1527737	Pegintron	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"VIRAFERONPEG REDIPEN (PEG INTERFERON ALFA-2B RECOMBINANT)"	C0796545	peginterferon alfa-2b	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"ADDERALL XR (AMPHETAMINE ASPARTATE, AMPHETAMINE SULFATE, DEXTROAMPHETM"	C0290795	Adderall	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL XR (AMPHETAMINE ASPARTATE, AMPHETAMINE SULFATE, DEXTROAMPHETM"	C0724524	Amphetamine aspartate	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL XR (AMPHETAMINE ASPARTATE, AMPHETAMINE SULFATE, DEXTROAMPHETM"	C0282051	Amphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"B12 COD LIVER OIL"	C0009213	Cod Liver Oil	[u'food', u'orch', u'phsu']	[u'RXNORM']
"VACCINE AGAINST FLU"	C0021403	Influenza virus vaccine	[u'imft', u'phsu']	[u'ATC']
"MORPHINE SULFATE AND NALTREXONE HYDROCHLORIDE"	C0066814	Morphine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"MORPHINE SULFATE AND NALTREXONE HYDROCHLORIDE"	C0355800	Naltrexone hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ESTRADIOL PATCH AND CREAM"	C0014912	Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ESTRADIOL PATCH AND CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"FOSAMEX (ALENDRONATE SODIUM)"	C0700482	Alendronate Sodium	[u'orch', u'phsu']	[u'RXNORM']
"INSULIN ISOPHANE AND REGULAR (ISOPHANE INSULIN)"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN ISOPHANE AND REGULAR (ISOPHANE INSULIN)"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"PHYSIONEAL 40 GLUCOSE 3,86% W/V / 38,6 MG/ML CLEAR-FLEX, OPLOSSING VOO"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHYSIONEAL 40 GLUCOSE 3,86% W/V / 38,6 MG/ML CLEAR-FLEX, OPLOSSING VOO"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TRIAMTERENT/HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIGITEK 250 MCG ACTAVIS TOTOWA/MYLAN"	C0876017	Digitek	[u'orch', u'phsu']	[u'RXNORM']
"INFLIXMIAB (INFLIXIMAB, RECOMBINANT) LYOPHILIZED POWDER"	C0666743	infliximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"INFLIXMIAB (INFLIXIMAB, RECOMBINANT) LYOPHILIZED POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"EZETIMIBE ORAL DRUG UNSPECIFIED ORAL"	C1142985	ezetimibe	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ATG (ANTITHYMOCYTE IMMUNOGLOBULIN RABBIT))"	C0003442	Lymphocyte Immune Globulin, Anti-Thymocyte Globulin	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"ATG (ANTITHYMOCYTE IMMUNOGLOBULIN RABBIT))"	C0359156	Rabbit anti-human T-lymphocyte globulin	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"DORFLEX (CAFFEINE, METAMIZOLE, ORPHENADRINE CITRATE)"	C3662988	Dorflex	[u'orch', u'phsu']	[u'RXNORM']
"DORFLEX (CAFFEINE, METAMIZOLE, ORPHENADRINE CITRATE)"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DORFLEX (CAFFEINE, METAMIZOLE, ORPHENADRINE CITRATE)"	C0012586	Dipyrone	[u'orch', u'phsu']	[u'RXNORM']
"DORFLEX (CAFFEINE, METAMIZOLE, ORPHENADRINE CITRATE)"	C0029310	Orphenadrine Citrate	[u'orch', u'phsu']	[u'RXNORM']
"INNOHEP/GFR/"	C0591649	Innohep	[u'orch', u'phsu']	[u'RXNORM']
"MELPHALAN (MELPHALAN) UNKNOWN, MG/M2"	C0025241	Melphalan	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"MELPHALAN (MELPHALAN) UNKNOWN, MG/M2"	C0025241	Melphalan	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"MELPHALAN (MELPHALAN) UNKNOWN, MG/M2"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ILOMEDINE (0,1 MILLIGRAM/MILLILITER, SOLUTION FOR INJECTION) (ILOPROST"	C0991511	Injectable Solution	[u'bodm']	[u'RXNORM']
"ILOMEDINE (0,1 MILLIGRAM/MILLILITER, SOLUTION FOR INJECTION) (ILOPROST"	C0079594	Iloprost	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"QUINONE SULPHATE"	C3536965	Sulfate Ion	[u'elii', u'phsu']	[u'RXNORM']
"QUINONE SULPHATE"	C1096793	1,4-benzoquinone	[u'orch', u'phsu']	[u'RXNORM']
"ALOSENN (ACHILLEA MILLEFOLIUM, RUBIA TINCTORUM RROT TINCTURE, SENNA ALEXANDRINA FRUIT, SENNA ALEXANDRINA LEAF TARAXACUM OFFICINALE)"	C3255837	Achillea millefolium extract	[u'orch', u'phsu']	[u'RXNORM']
"ALOSENN (ACHILLEA MILLEFOLIUM, RUBIA TINCTORUM RROT TINCTURE, SENNA ALEXANDRINA FRUIT, SENNA ALEXANDRINA LEAF TARAXACUM OFFICINALE)"	C0991583	Tincture	[u'bodm']	[u'RXNORM']
"ALOSENN (ACHILLEA MILLEFOLIUM, RUBIA TINCTORUM RROT TINCTURE, SENNA ALEXANDRINA FRUIT, SENNA ALEXANDRINA LEAF TARAXACUM OFFICINALE)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
