UTTERANCE	CUI	PT	ST	SOURCES
"FLUTICASON-FUTOAAT"	C0082607	fluticasone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INSULIN ASPART INJECTABLE SUSPENSION"	C0991512	Injectable Suspension	[u'bodm']	[u'RXNORM']
"INSULIN ASPART INJECTABLE SUSPENSION"	C0123677	Insulin, Aspart, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN ASPART INJECTABLE SUSPENSION"	C1708521	Insulin Aspart	[u'aapp', u'horm', u'phsu']	[u'ATC']
"MONO-TILDIEM-SLOW-RELEASE"	C0590683	Tildiem	[u'orch', u'phsu']	[u'RXNORM']
"ZICAM COLD REMEDY GEL SWABS GEL SWABS ZICAM"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"ZICAM COLD REMEDY GEL SWABS GEL SWABS ZICAM"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"KEFLEX (CEFALEXN MONOHYDRATE)"	C0700517	Keflex	[u'antb', u'orch']	[u'RXNORM']
"GEL 2"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"DUTASTERIDE W/SILODOSIN"	C1870115	silodosin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DUTASTERIDE W/SILODOSIN"	C0754659	Dutasteride	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM (COLECALCIFEROL)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM (COLECALCIFEROL)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM (COLECALCIFEROL)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"SUNMARK MAGNESIUM CITRATE ORAL SOLN (LEMON) -MCKEASON"	C0978313	magnesium citrate Oral Solution	[u'clnd']	[u'RXNORM']
"SUNMARK MAGNESIUM CITRATE ORAL SOLN (LEMON) -MCKEASON"	C0939864	Lemon extract	[u'orch', u'phsu']	[u'RXNORM']
"PANTOLOC / CA++ / MG++"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"FA-PYRIDOXINE-CYANCOBALAMIN"	C0034272	pyridoxine	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"TOPAMAX 50 MG PO BID"	C0723778	Topamax	[u'orch', u'phsu']	[u'RXNORM']
"TOPAMAX 50 MG PO BID"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C3540032	Vitamin IV solution additives	[u'phsu']	[u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0028040	Nicotine	[u'hops', u'orch']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C2929326	Ascorbic Acid / Biotin	[u'phsu']	[u'RXNORM']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0005575	Biotin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C3255108	Tocopherol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0027996	Niacin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0042839	Vitamin A	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0087161	All-Trans-Retinol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID W/BIOTIN/MINERALS NOS/NICOTINIC) (ASCORBIC ACID, BIOTIN, TOCOPHEROL, NICOTINIC ACID, RETINOL, MINERALS NOS, VITAMIN B NOS, VITAMIN D NOS)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"TUBERKULIN PPD RT23 SSI"	C0034131	Purified Protein Derivative of Tuberculin	[u'aapp', u'imft', u'irda']	[u'RXNORM']
"RYNATAN PEDIATRIC SUSPENSION (PHENYLEPHRINE TANNATE, CHLORPHENIRMAINE "	C0038960	Suspensions	[u'bodm']	[u'RXNORM']
"RYNATAN PEDIATRIC SUSPENSION (PHENYLEPHRINE TANNATE, CHLORPHENIRMAINE "	C0639386	Rynatan	[u'orch', u'phsu']	[u'RXNORM']
"RYNATAN PEDIATRIC SUSPENSION (PHENYLEPHRINE TANNATE, CHLORPHENIRMAINE "	C0724660	Phenylephrine Tannate	[u'orch', u'phsu']	[u'RXNORM']
"FLEET ENEMA (SODIUM PHOSPHATE DIBASIC (HEPTAHYDRATE), SODIUM PHOSPHATE MONOBASIC (MONOHYDRATE))"	C0117857	Fleet Enema	[u'inch', u'phsu']	[u'RXNORM']
"FLEET ENEMA (SODIUM PHOSPHATE DIBASIC (HEPTAHYDRATE), SODIUM PHOSPHATE MONOBASIC (MONOHYDRATE))"	C0074757	sodium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"FLEET ENEMA (SODIUM PHOSPHATE DIBASIC (HEPTAHYDRATE), SODIUM PHOSPHATE MONOBASIC (MONOHYDRATE))"	C0074757	sodium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"AMITRIPTYLIN (AMITRIPTYLLINE HYDROCHLORIDE) (UNKNOWN)"	C0002600	Amitriptyline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NASACORT ALLERGY 24 HOUR"	C0594040	Nasacort	[u'orch', u'phsu']	[u'RXNORM']
"CYCLOBENZAPRINE 12.5MG, AMITRIPTYLINE 5MG"	C0056732	cyclobenzaprine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CYCLOBENZAPRINE 12.5MG, AMITRIPTYLINE 5MG"	C0002600	Amitriptyline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ARNICA SALVE"	C0028912	Ointments	[u'bodm']	[u'RXNORM']
"ARNICA SALVE"	C0555881	Arnica extract	[u'orch', u'phsu']	[u'RXNORM']
"ARNICA SALVE"	C2948039	Arnica Montana Flower Extract	[u'orch', u'phsu']	[u'RXNORM']
"CASCARA SAGRADA (RHAMNUS PURSHIANA) (RHAMNUS PURSHIANA)"	C0205704	Cascara sagrada	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NEUROCIL (LEVOMEPROMAZINE MALEATE, , 0)"	C0607673	levomepromazine maleate	[u'orch', u'phsu']	[u'RXNORM']
"NIASPAN XL"	C1161310	Niaspan	[u'orch', u'phsu']	[u'RXNORM']
"FLORAGEN 3 PRO-BIOTIC"	C0033382	Proline	[u'aapp', u'bacs']	[u'RXNORM']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0049690	6-O-palmitoylascorbic acid	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0056301	Copper Sulfate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0053396	Beta Carotene	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0005575	Biotin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0006710	Calcium Pantothenate	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0054483	calcium silicate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0596019	Chloride Ion	[u'elii']	[u'RXNORM']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0055617	chromic chloride	[u'inch', u'phsu']	[u'RXNORM']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0056301	Copper Sulfate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0060276	Ferrous fumarate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"THEREMS-M (CUPRIC SULFATE ANHYDROUS, ASCORBYL PALMITATE, BETA CAROTENE, BIOTIN, CALCIUM, CALCIUM PANTOTHENATE, CALCIUM SILICATE, CHLORIDE ION, CHOLECALCIFEROL, CHROMIC CHLORIDE, CUPRIC SULFATE ANHYDROUS, CYANOCOBALAMIN, FERROUS FUMARATE, FOLIC ACID, MAGN"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VIRLIX (CETIRIZINE HCL) TABLETS"	C0700480	cetirizine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"VIRLIX (CETIRIZINE HCL) TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"UNSPECIFIED IBUPROFEN 400 MG TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"UNSPECIFIED IBUPROFEN 400 MG TABLET"	C0992428	Ibuprofen 400 MG	[u'clnd']	[u'RXNORM']
"ALKA-SELTZER PLUS COLD EFFERVESCENT SPARKLING ORIGINAL TABLETS"	C0051166	Alka-Seltzer	[u'orch', u'phsu']	[u'RXNORM']
"ALKA-SELTZER PLUS COLD EFFERVESCENT SPARKLING ORIGINAL TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CVS BRAND ALCOHOL PREP SWABS 70% ISOPROPYL ALCOHOL THE TRIAD GROUP"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CVS BRAND ALCOHOL PREP SWABS 70% ISOPROPYL ALCOHOL THE TRIAD GROUP"	C0022237	Isopropyl Alcohol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PRESERVATIVE FREE MORPHINE AND PRIALT"	C0026549	Morphine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PRESERVATIVE FREE MORPHINE AND PRIALT"	C1530575	Prialt	[u'orch', u'phsu']	[u'RXNORM']
"POTASSIUM CHLORIUM/SODIUM CHLORIDE ^BAXTER^"	C0032825	Potassium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"POTASSIUM CHLORIUM/SODIUM CHLORIDE ^BAXTER^"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"FLUOCINOLONE ACETONIDE OIL EAR DROPS"	C1154187	Ear Drops	[u'bodm']	[u'RXNORM']
"FLUOCINOLONE ACETONIDE OIL EAR DROPS"	C0016298	Fluocinolone Acetonide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLUOCINOLONE ACETONIDE OIL EAR DROPS"	C3541397	oil ingredients	[u'orch', u'phsu']	[u'ATC']
"CALCIFEROL DROPS"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIFEROL DROPS"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"TARGOCID  CHLORIDE)"	C0596019	Chloride Ion	[u'elii']	[u'RXNORM']
"TARGOCID  CHLORIDE)"	C0678137	Targocid	[u'aapp', u'antb']	[u'RXNORM']
"RINGER'S LACTATE SOLUTION?[CALCIUM CHLORIDE,?POTASSIUM CHLORIDE, SODIU"	C0376261	Lactate	[u'orch', u'phsu']	[u'RXNORM']
"RINGER'S LACTATE SOLUTION?[CALCIUM CHLORIDE,?POTASSIUM CHLORIDE, SODIU"	C0006686	Calcium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RINGER'S LACTATE SOLUTION?[CALCIUM CHLORIDE,?POTASSIUM CHLORIDE, SODIU"	C0032825	Potassium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RED YETI RICE"	C3484401	brown rice preparation	[u'orch', u'phsu']	[u'RXNORM']
"SODIUM GLYCOPHOS"	C3643607	Glycophos	[u'orch', u'phsu']	[u'RXNORM']
"SODIUM GLYCOPHOS"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"SODIUM GLYCOPHOS"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"SODIUM GLYCOPHOS"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"METHOTRIMEPRAZINE /0038601/ (NOZINAN - LEVOPROMAZINE)"	C0025678	Methotrimeprazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METHOTRIMEPRAZINE /0038601/ (NOZINAN - LEVOPROMAZINE)"	C0025678	Methotrimeprazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"IC CALCIUM/ VIT D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"IC CALCIUM/ VIT D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"IC CALCIUM/ VIT D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"TING BRAND ANTIFUNGAL SPRAY"	C0718566	Anti-Fungal	[u'orch', u'phsu']	[u'RXNORM']
"TING BRAND ANTIFUNGAL SPRAY"	C0723760	Ting	[u'orch', u'phsu']	[u'RXNORM']
"BACTRIM PROPHYLAXIS"	C0591139	Bactrim	[u'orch', u'phsu']	[u'RXNORM']
"ZIVOXID (LINEZOLID) SOLUTION, STERILE"	C0663241	linezolid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXYPLUS 35% FOOD GRADE HYDROGEN PEROXIDE - 2 TABLESPOONS 2 TO 3 TIMES "	C1298463	Hydrogen Peroxide 350 MG/ML Mouthwash	[u'clnd']	[u'RXNORM']
"OXYPLUS 35% FOOD GRADE HYDROGEN PEROXIDE - 2 TABLESPOONS 2 TO 3 TIMES "	C3540798	Food allergenic extracts	[u'imft', u'phsu']	[u'ATC']
"ALENDRNATE SODIUM"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"ALENDRNATE SODIUM"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"ALENDRNATE SODIUM"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"PERCOCET 100446701/"	C0086787	Percocet	[u'orch', u'phsu']	[u'RXNORM']
"LUVOX  (FLUVOXAMINE  MALEATE)"	C0086307	Luvox	[u'orch', u'phsu']	[u'RXNORM']
"LUVOX  (FLUVOXAMINE  MALEATE)"	C0700473	Fluvoxamine Maleate	[u'orch', u'phsu']	[u'RXNORM']
"LOXONON (LOXOPROFEN SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"LOXONON (LOXOPROFEN SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"LOXONON (LOXOPROFEN SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"LOXONON (LOXOPROFEN SODIUM)"	C0065199	loxoprofen	[u'orch', u'phsu']	[u'RXNORM']
"GLYCERLY TRINITRATE (GLYCERYL TRINITRATE)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYSTATIN WITH LIDOCAINE PRN"	C0028741	Nystatin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"NYSTATIN WITH LIDOCAINE PRN"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALTAT                       (ROXATIDINE ACETATE HYDROCHLORIDE) (CAPSUL"	C0771830	roxatidine acetate hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"METHANDIENONE (MANUFACTURER NOT REPORTED)"	C0025616	Methandrostenolone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ADDERALL (AMFETAINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE SACCHARATE, DEXAMFETAMINE SULFATE)"	C0290795	Adderall	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL (AMFETAINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE SACCHARATE, DEXAMFETAMINE SULFATE)"	C0085845	Aspartate	[u'aapp', u'bacs']	[u'RXNORM']
"ADDERALL (AMFETAINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE SACCHARATE, DEXAMFETAMINE SULFATE)"	C0282051	Amphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL (AMFETAINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE SACCHARATE, DEXAMFETAMINE SULFATE)"	C0724568	Dextroamphetamine saccharate	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL (AMFETAINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE SACCHARATE, DEXAMFETAMINE SULFATE)"	C0011810	Dextroamphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL WITH HYDROCODONE (PROCET /01554201/)"	C0717367	Acetaminophen / Hydrocodone	[u'phsu']	[u'RXNORM']
"TYLENOL WITH HYDROCODONE (PROCET /01554201/)"	C1170553	Procet	[u'orch', u'phsu']	[u'RXNORM']
"ANTACIDS RITE AID"	C0003138	Antacids	[u'phsu']	[u'ATC']
"MILK OF MAGNESIA (MAGNESIUM HYDROXIDE"	C0024477	Magnesium Oxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"MILK OF MAGNESIA (MAGNESIUM HYDROXIDE"	C0024476	Magnesium Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"TOBI-NEB"	C0723764	Tobi	[u'antb', u'orch']	[u'RXNORM']
"CLOBETASOL/SALICYLIC ACID"	C0036079	Salicylic Acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLOBETASOL/SALICYLIC ACID"	C0008992	Clobetasol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OZAPEN / OZAGREL SODIUM"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"OZAPEN / OZAGREL SODIUM"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"OZAPEN / OZAGREL SODIUM"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"CAFFEINE-RICH GUM"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TWO CHOLESTEROL MEDICATIONS (UNSPECIFIED)"	C0008377	Cholesterol	[u'bacs', u'orch']	[u'RXNORM']
"DOCUSATE;SENNA ALEXANDRINA;SENNOSIDE A+B"	C1692318	Docusate	[u'orch', u'phsu']	[u'RXNORM']
"DOCUSATE;SENNA ALEXANDRINA;SENNOSIDE A+B"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DOCUSATE;SENNA ALEXANDRINA;SENNOSIDE A+B"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLYCEOL (GLYCEROL, FRUCTOSE) INJECTION"	C0017861	Glycerin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLYCEOL (GLYCEROL, FRUCTOSE) INJECTION"	C0016745	Fructose	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLYCEOL (GLYCEROL, FRUCTOSE) INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"CREAM TERSE (ALL OTHER THERAPEUTIC PRODUCTS)"	C1378128	Cream	[u'bodm']	[u'RXNORM']
