UTTERANCE	CUI	PT	ST	SOURCES
"FLUORINE-18 2-FLUORO-2-DEOXY-D-GLUCOSE (18F-FDG)"	C0016330	Fluorine	[u'bacs', u'elii']	[u'RXNORM']
"FLUORINE-18 2-FLUORO-2-DEOXY-D-GLUCOSE (18F-FDG)"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLUORINE-18 2-FLUORO-2-DEOXY-D-GLUCOSE (18F-FDG)"	C0046056	Fluorodeoxyglucose F18	[u'irda', u'orch']	[u'RXNORM']
"ATENOLOL D"	C0004147	Atenolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GINKGO BILOBA COMP"	C0772125	Ginkgo biloba extract	[u'orch', u'phsu']	[u'RXNORM']
"FINACEA PLUS"	C1170274	Finacea	[u'orch', u'phsu']	[u'RXNORM']
"CORTICOSTEROID (NO PREF. NAME)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CALCI CHEW D3 KAUWTABLET  500MG/800IE"	C0719089	Calci-Chew	[u'orch', u'phsu']	[u'RXNORM']
"ACETAMINOPHEN-COD #3"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"ACETAMINOPHEN-COD #3"	C3488428	Cod, unspecified preparation	[u'aapp', u'phsu']	[u'RXNORM']
"BRICANYL LP"	C0591192	Bricanyl	[u'orch', u'phsu']	[u'RXNORM']
"K-PHOS NEUTRAL (POTASSIUM PHOSPHATE MONOBASIC/SODIUM PHOSPHATE DIBASIC"	C1587981	K-Phos	[u'inch', u'phsu']	[u'RXNORM']
"K-PHOS NEUTRAL (POTASSIUM PHOSPHATE MONOBASIC/SODIUM PHOSPHATE DIBASIC"	C0138037	Dibasic potassium phosphate	[u'inch', u'phsu']	[u'RXNORM']
"K-PHOS NEUTRAL (POTASSIUM PHOSPHATE MONOBASIC/SODIUM PHOSPHATE DIBASIC"	C0770578	Sodium Phosphate, Monobasic	[u'inch', u'phsu']	[u'RXNORM']
"LEVOTHYROXINE (LEVOTHYROXINE/00068001/)"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"LEVOTHYROXINE (LEVOTHYROXINE/00068001/)"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"MORPHINE + DEXTROSE"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MORPHINE + DEXTROSE"	C0026549	Morphine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MYSOLINE (WATSON LABORATORIES)"	C0700016	Mysoline	[u'orch', u'phsu']	[u'RXNORM']
"NIACIN (NICOTINIC ACID) (TABLETS)"	C0027996	Niacin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NIACIN (NICOTINIC ACID) (TABLETS)"	C0027996	Niacin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NIACIN (NICOTINIC ACID) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TROMBYL (ACETYLSALICYLIC ACID) (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TROMBYL (ACETYLSALICYLIC ACID) (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GONIOVISC OPHTHALMIC LUBRICANT"	C2920337	Goniovisc	[u'orch', u'phsu']	[u'RXNORM']
"RB TONE"	C3543842	TONICS	[u'phsu']	[u'ATC']
"IODIXANOL 320 MGL/ML AMERSHAM HEALTH"	C0063757	iodixanol	[u'irda', u'orch']	[u'RXNORM', u'ATC']
"ARTICAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE"	C0939218	Articaine / Epinephrine	[u'phsu']	[u'RXNORM']
"CREST PRO HEALTH MOUTHWASH CREST"	C1996459	Crest Mouthwash	[u'orch', u'phsu']	[u'RXNORM']
"CREST PRO HEALTH MOUTHWASH CREST"	C0033382	Proline	[u'aapp', u'bacs']	[u'RXNORM']
"COMPOUND THYROID"	C3540038	THYROID DIAGNOSTIC RADIOPHARMACEUTICALS	[u'irda']	[u'ATC']
"SELBEX(TEPRENONE)"	C0061231	geranylgeranylacetone	[u'orch', u'phsu']	[u'RXNORM']
"MEGA 3 FISH OIL"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"PROAIR HFA 90"	C1739179	ProAir	[u'orch', u'phsu']	[u'RXNORM']
"BIO-MAGNESIUM"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"BIO-MAGNESIUM"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"LOSARTAN POTASSIUM(LOSARTAN POTASSIUM)"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"LOSARTAN POTASSIUM(LOSARTAN POTASSIUM)"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"DICLOFENAC SODIUM + MISOPROSTOL"	C0717703	Diclofenac / Misoprostol	[u'phsu']	[u'RXNORM']
"DICLOFENAC SODIUM + MISOPROSTOL"	C0700583	Diclofenac Sodium	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN A/VITAMIN E"	C2928104	Vitamin A / Vitamin E	[u'phsu']	[u'RXNORM']
"TRITANRIX-HEPB/HIB"	C0121772	Haemophilus influenzae type b	[u'bact']	[u'RXNORM']
"VON WILLEBRAND FACTOR_1300 IU/VIAL_POWDER FOR SOLUTION FOR INFUSION_VI"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"VON WILLEBRAND FACTOR_1300 IU/VIAL_POWDER FOR SOLUTION FOR INFUSION_VI"	C0042971	von Willebrand factor	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"VON WILLEBRAND FACTOR_1300 IU/VIAL_POWDER FOR SOLUTION FOR INFUSION_VI"	C0795677	von Willebrand factor, human	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"GLIENYA (FTY) CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"HYDROCODONE-ACETAMINOPEN"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AUGMENTIN IV"	C0591132	Augmentin	[u'antb', u'orch']	[u'RXNORM']
"LISINOP HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"QUNOL COQ10"	C0056077	coenzyme Q10	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"QUNOL COQ10"	C2355853	Co-Q10	[u'phsu']	[u'RXNORM']
"CULTURELLE FOR KIDS"	C1831755	Culturelle	[u'bact']	[u'RXNORM']
"DUOPLAVIN 75 MG/100 MG FILM-COATED TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DUOPLAVIN 75 MG/100 MG FILM-COATED TABLETS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"SLEEPING PILL (ALL OTHER THERAPEUTIC PRODUCTS)"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"ITRACONAZOL A"	C0064113	Itraconazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ELEUTHEROCOCCUS SENTICOSUS ROOT"	C1572729	ELEUTHERO preparation	[u'orch', u'phsu']	[u'RXNORM']
"CIFLOX (CIPROFLOXACIN HYDROCHLORIDE (+) HYDROCORTISONE)"	C0282104	Ciprofloxacin Hydrochloride	[u'antb', u'orch']	[u'RXNORM']
"CIFLOX (CIPROFLOXACIN HYDROCHLORIDE (+) HYDROCORTISONE)"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYLAND'S LEG CRAMPS PM TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"LEELOO 0,1 MG/0,02 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"LEELOO 0,1 MG/0,02 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"NAVELBINE ^ASTA MEDICA^ (VINORELBINE DITARTRATE)"	C0131965	Navelbine	[u'orch', u'phsu']	[u'RXNORM']
"NAVELBINE ^ASTA MEDICA^ (VINORELBINE DITARTRATE)"	C0377401	Vinorelbine tartrate	[u'orch', u'phsu']	[u'RXNORM']
"ATORVASTATINE                      /01326102/"	C0286651	atorvastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MUCINEX D (GUAIFENESIN, PSEUDOEPHEDRINE HYDROCHLORIDE)"	C1631115	Mucinex D	[u'orch', u'phsu']	[u'RXNORM']
"MUCINEX D (GUAIFENESIN, PSEUDOEPHEDRINE HYDROCHLORIDE)"	C0018305	Guaifenesin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MUCINEX D (GUAIFENESIN, PSEUDOEPHEDRINE HYDROCHLORIDE)"	C0304430	Pseudoephedrine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"GEN-VERAPAMIL - SLOW RELEASE"	C0042523	Verapamil	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXALIPLATIN-SOLUTION"	C0069717	oxaliplatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FREEZE DRIED SULFONATED HUMAN NORMAL IMMUNOGLOBULIN"	C0358321	Immune Globulin (Human)	[u'aapp', u'imft', u'phsu']	[u'ATC']
"ERGOCALCIFEROL, RETINOL, CALCIUM CARBONATE (CALCITROL)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ERGOCALCIFEROL, RETINOL, CALCIUM CARBONATE (CALCITROL)"	C0042839	Vitamin A	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ERGOCALCIFEROL, RETINOL, CALCIUM CARBONATE (CALCITROL)"	C0087161	All-Trans-Retinol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ERGOCALCIFEROL, RETINOL, CALCIUM CARBONATE (CALCITROL)"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"LEVOTHYROXIN (LEVOTHYROXIN)"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"LEVOTHYROXIN (LEVOTHYROXIN)"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"ENALAPRIL MALEATE W/ LERCANIDIPIN HCL"	C0700452	Enalapril Maleate	[u'aapp', u'phsu']	[u'RXNORM']
"DARVOCET [DEXTROPROPOXYPHENE HYDROCHLORIDE;PARACETAMOL]"	C1514497	Darvocet	[u'orch', u'phsu']	[u'RXNORM']
"DARVOCET [DEXTROPROPOXYPHENE HYDROCHLORIDE;PARACETAMOL]"	C0242451	Propoxyphene Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"DARVOCET [DEXTROPROPOXYPHENE HYDROCHLORIDE;PARACETAMOL]"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METHYL CCNU"	C0036637	Semustine	[u'orch', u'phsu']	[u'ATC']
"GEMCITABINE W/OXALIPLATIN/RITUXIMAB"	C0393022	rituximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"GEMCITABINE W/OXALIPLATIN/RITUXIMAB"	C0045093	gemcitabine	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"GEMCITABINE W/OXALIPLATIN/RITUXIMAB"	C0069717	oxaliplatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLUID TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"JURNISTA IR"	C0022071	Iridium	[u'elii']	[u'RXNORM']
"ADVIL [CHLORPHENAMINE MALEATE,IBUPROFEN,PSEUDOEPHEDRINE HYDROCHLOR"	C0593507	Advil	[u'orch', u'phsu']	[u'RXNORM']
"ADVIL [CHLORPHENAMINE MALEATE,IBUPROFEN,PSEUDOEPHEDRINE HYDROCHLOR"	C0546857	Chlorpheniramine Maleate	[u'orch', u'phsu']	[u'RXNORM']
"ADVIL [CHLORPHENAMINE MALEATE,IBUPROFEN,PSEUDOEPHEDRINE HYDROCHLOR"	C0020740	Ibuprofen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ADVIL [CHLORPHENAMINE MALEATE,IBUPROFEN,PSEUDOEPHEDRINE HYDROCHLOR"	C0033798	Pseudoephedrine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIPHENHYDRAMINE SALICYLATE/DIPROPHYLLINE"	C0013360	Dyphylline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIPHENHYDRAMINE SALICYLATE/DIPROPHYLLINE"	C0012522	Diphenhydramine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIPHENHYDRAMINE SALICYLATE/DIPROPHYLLINE"	C0036075	salicylate	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCHLORTHIAZIDE/TRIAMTERENE"	C0040869	Triamterene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"M-M-RVAXPRO (MEASLES, MUMPS AND RUBELLA VACCINE)"	C0025010	Measles Vaccine	[u'imft', u'phsu']	[u'RXNORM', u'ATC']
"NEUROLEPTIC AGENT"	C0040615	Antipsychotic Agents	[u'phsu']	[u'ATC']
"VOLTAREN SR (DICLOFENAC SODIUM) CAPSULES"	C0700583	Diclofenac Sodium	[u'orch', u'phsu']	[u'RXNORM']
"VOLTAREN SR (DICLOFENAC SODIUM) CAPSULES"	C0699958	Voltaren	[u'orch', u'phsu']	[u'RXNORM']
"VOLTAREN SR (DICLOFENAC SODIUM) CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"NO IDENTIFIABLE DRUG CC"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NO IDENTIFIABLE DRUG CC"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ARTIFICIAL TEARS [POLYVINYL ALCOHOL]"	C0032623	Polyvinyl Alcohol	[u'bodm']	[u'RXNORM']
"ACETAMINOPHEN-CODEINE 300-60MG"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"K-DUR,KLOR-CON"	C0306511	K-Dur	[u'inch', u'phsu']	[u'RXNORM']
"K-DUR,KLOR-CON"	C0721242	Klor-Con	[u'inch', u'phsu']	[u'RXNORM']
"MAXZIDE (DYAZIDE) (TABLETS)"	C0127096	Maxzide	[u'orch', u'phsu']	[u'RXNORM']
"MAXZIDE (DYAZIDE) (TABLETS)"	C0058829	Dyazide	[u'orch', u'phsu']	[u'RXNORM']
"MAXZIDE (DYAZIDE) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"KIOVIG 100 MG/ML SOLUCI?N PARA PERFUSI?N 10G/100ML"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DIANE 35 (CYPROTERONE ACETATE/ETHINYL ESTRADIOL)"	C2928729	Cyproterone / Ethinyl Estradiol	[u'phsu']	[u'RXNORM']
"DIANE 35 (CYPROTERONE ACETATE/ETHINYL ESTRADIOL)"	C0000975	Acetate	[u'orch', u'phsu']	[u'RXNORM']
"CIPROBAY [CIPROFLOXACIN]"	C0008809	Ciprofloxacin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SANDOZ-MIRTAZAPINE"	C0049506	Mirtazapine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"WARFARIN (WARFARIN POTASSIUM) (TABLETS)"	C0043031	Warfarin	[u'hops', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"WARFARIN (WARFARIN POTASSIUM) (TABLETS)"	C0282378	Warfarin Potassium	[u'orch', u'phsu']	[u'RXNORM']
"WARFARIN (WARFARIN POTASSIUM) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ARGATROBAN HYDRATE"	C0720930	Hyrex Brand of Dimenhydrinate	[u'orch', u'phsu']	[u'RXNORM']
"ARGATROBAN HYDRATE"	C0048470	argatroban	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"METHYLPREDNISOLON ^JENAPHARM^"	C0025815	Methylprednisolone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DDAVP                                   /USA/"	C0701195	DDAVP	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"DEXAMETHASON-NEOMYCIN"	C0027603	Neomycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"LIDODERM (LIDOCAINE) (5 PERCENT, POULTICE OR PATCH)"	C0876068	Lidoderm	[u'orch', u'phsu']	[u'RXNORM']
"LIDODERM (LIDOCAINE) (5 PERCENT, POULTICE OR PATCH)"	C0794811	Lidocaine 0.05 MG/MG Medicated Patch	[u'clnd']	[u'RXNORM']
"ALLOGENEIC PANCREATIC CANCER VACCINE"	C0042210	Vaccines	[u'aapp', u'imft', u'phsu']	[u'ATC']
"HYDROXYZINE HCL (HYDROXYZINE HYDROCHLORIDE) (UNKNOWN)"	C0600110	Hydroxyzine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"HYDROXYZINE HCL (HYDROXYZINE HYDROCHLORIDE) (UNKNOWN)"	C0600110	Hydroxyzine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PASSIONFLOWER"	C0939808	Passion flower extract	[u'orch', u'phsu']	[u'RXNORM']
"PASSIONFLOWER"	C3486840	Passiflora incarnata flower extract	[u'orch', u'phsu']	[u'RXNORM']
"HUMAN PLASMA PROTEIN FRACTION"	C0071214	plasma protein fraction	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"VICODIN (HYDROCODONE BITARTRATE PARACETAMOL)"	C0483514	Vicodin	[u'orch', u'phsu']	[u'RXNORM']
"VICODIN (HYDROCODONE BITARTRATE PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VICODIN (HYDROCODONE BITARTRATE PARACETAMOL)"	C0546868	Hydrocodone Bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"BASEN OD TABLETS 0.3"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"BLOPRESS / CANDESARTAN CILEXETIL"	C0527379	candesartan cilexetil	[u'orch', u'phsu']	[u'RXNORM']
"RANEXA 500 MG GILEAD"	C1174784	Ranexa	[u'orch', u'phsu']	[u'RXNORM']
"RANEXA 500 MG GILEAD"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"IRON COMPLEX [IRON]"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"IRON COMPLEX [IRON]"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"FERROUS GLUCOSE"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"5-ASA/MESALAMINE"	C0127615	mesalamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"5-ASA/MESALAMINE"	C0127615	mesalamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEPAKOTE CR"	C0719751	Depakote	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN B1 AND B6 (PYRIDOXINE/THIAMINE)"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"VITAMIN B1 AND B6 (PYRIDOXINE/THIAMINE)"	C0039840	Thiamine	[u'orch', u'vita']	[u'RXNORM', u'ATC']
"VITAMIN B1 AND B6 (PYRIDOXINE/THIAMINE)"	C0034272	pyridoxine	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"BOSENTAN 500 MG B.I.D. VS PLACEBO"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"BOSENTAN 500 MG B.I.D. VS PLACEBO"	C0252643	bosentan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BOSENTAN 500 MG B.I.D. VS PLACEBO"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"BUPROPRION XL 150MG TAB MFG: GLOBAL"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"POTASSIUM CHANNEL BLOCKING AGENTS"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM CHANNEL BLOCKING AGENTS"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"POTASSIUM CHANNEL BLOCKING AGENTS"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"GAS RELIEF (DIMETICONE, ACTIVATED)"	C1113707	dimethicone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INFLUENZA TRIVALENT HIGH DOSE PRESERVATIVE"	C0021403	Influenza virus vaccine	[u'imft', u'phsu']	[u'ATC']
"CALCICHEW?D3 CITRON"	C0719089	Calci-Chew	[u'orch', u'phsu']	[u'RXNORM']
"NITROSOUREAS"	C3540781	Nitrosoureas, antineoplastic alkylating agents	[u'orch', u'phsu']	[u'ATC']
"ROBITUSSIN COUGH+CHEST CONGESTION DM"	C0307509	Robitussin DM	[u'orch', u'phsu']	[u'RXNORM']
"INJ PLACEBO (UNSPECIFIED)"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"INJ PLACEBO (UNSPECIFIED)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"RENAL SOFT GELS"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"ACETYLSALICYLIC ACID W/BUTALBITAL/CAFFEINE/PH"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETYLSALICYLIC ACID W/BUTALBITAL/CAFFEINE/PH"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETYLSALICYLIC ACID W/BUTALBITAL/CAFFEINE/PH"	C0054234	butalbital	[u'orch', u'phsu']	[u'RXNORM']
"VALSART/ HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INFUSION (FORM) TOPOTECAN 2.4 MG/M[2]"	C4271796	Topotecan 4 MG	[u'clnd']	[u'RXNORM']
"BUPROPION HCL ER (NOT SPECIFIED)"	C0700563	Bupropion Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"AMILOR/HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MOBICOX 15.0 MG TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"MOBICOX 15.0 MG TABLETS"	C0592680	Mobic	[u'orch', u'phsu']	[u'RXNORM']
"MOBICOX 15.0 MG TABLETS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GEMCITABINA TEVA"	C0045093	gemcitabine	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"OYSCO 500/D"	C0722372	Oysco D	[u'phsu', u'vita']	[u'RXNORM']
"GINSENG /00480901/"	C1119918	Ginseng Preparation	[u'orch', u'phsu']	[u'RXNORM']
"THYROID TABS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"THYROID TABS"	C3540038	THYROID DIAGNOSTIC RADIOPHARMACEUTICALS	[u'irda']	[u'ATC']
"KETEK PAK"	C1452484	Ketek	[u'antb', u'orch']	[u'RXNORM']
"ESOMEPRAZOL +PHARMA"	C0937846	Esomeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM 600 MG PLUS D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 600 MG PLUS D"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 600 MG PLUS D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"TYLENOL #3 (CANADA) (ACETAMINOPHEN, CAFFEINE, CODEINE PHOSPHATE)"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"TYLENOL #3 (CANADA) (ACETAMINOPHEN, CAFFEINE, CODEINE PHOSPHATE)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TYLENOL #3 (CANADA) (ACETAMINOPHEN, CAFFEINE, CODEINE PHOSPHATE)"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TYLENOL #3 (CANADA) (ACETAMINOPHEN, CAFFEINE, CODEINE PHOSPHATE)"	C0009217	Codeine Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"CAPECITABINE 500MG AND 150MG ROCHE"	C0671970	capecitabine	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"LOPRIL TABS 50 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"LOPRIL TABS 50 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"FEIBA : FEIBA_NANOFILTRATION_1000 UNITS/VIAL_POWDER FOR SOLUTION FOR I"	C0082559	Feiba	[u'aapp', u'phsu']	[u'RXNORM']
"FEIBA : FEIBA_NANOFILTRATION_1000 UNITS/VIAL_POWDER FOR SOLUTION FOR I"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"FEIBA : FEIBA_NANOFILTRATION_1000 UNITS/VIAL_POWDER FOR SOLUTION FOR I"	C0082559	Feiba	[u'aapp', u'phsu']	[u'RXNORM']
"MEASLES VIRUS VACCINE, LIVE"	C0025010	Measles Vaccine	[u'imft', u'phsu']	[u'RXNORM', u'ATC']
"ZEROBASE//PARAFFIN, LIQUID"	C0030415	Paraffin	[u'bodm', u'orch']	[u'RXNORM']
"ANTI-EPILEPTIC DRUG UNSPECIFIED"	C0003299	Antiepileptic Agents	[u'phsu']	[u'ATC']
"EPI-PEVARYL"	C0031270	Pevaryl	[u'orch', u'phsu']	[u'RXNORM']
"ANALGESICS (ANALGESICS) (ANALGESICS)"	C0002771	Analgesics	[u'hops', u'orch', u'phsu']	[u'ATC']
"ANALGESICS (ANALGESICS) (ANALGESICS)"	C0002771	Analgesics	[u'hops', u'orch', u'phsu']	[u'ATC']
"ANALGESICS (ANALGESICS) (ANALGESICS)"	C0002771	Analgesics	[u'hops', u'orch', u'phsu']	[u'ATC']
"DELFLEX WITH DEXTROSE 2.5% LOW MAGNESIUM"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DELFLEX WITH DEXTROSE 2.5% LOW MAGNESIUM"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INDERAL LA (PROPRANOLOL HYDROCHLORIDE) LONG-ACTING CAPSULES, 80MG; AKRIMAX `"	C0023031	Lanthanum	[u'elii', u'phsu']	[u'RXNORM']
"INDERAL LA (PROPRANOLOL HYDROCHLORIDE) LONG-ACTING CAPSULES, 80MG; AKRIMAX `"	C0023749	Linoleic Acid	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"INDERAL LA (PROPRANOLOL HYDROCHLORIDE) LONG-ACTING CAPSULES, 80MG; AKRIMAX `"	C0591636	Inderal	[u'orch', u'phsu']	[u'RXNORM']
"INDERAL LA (PROPRANOLOL HYDROCHLORIDE) LONG-ACTING CAPSULES, 80MG; AKRIMAX `"	C0282321	Propranolol Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"INDERAL LA (PROPRANOLOL HYDROCHLORIDE) LONG-ACTING CAPSULES, 80MG; AKRIMAX `"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
