UTTERANCE	CUI	PT	ST	SOURCES
"OMEGA 3 /00931501/ (DOCOSAHEXANOIC ACID, EICOSPENTAENOIC ACID)"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"MOLLERI OMEGA?3"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"THYORID HORMONE (THYROID HORMONES)"	C0040135	Thyroid Hormones	[u'horm']	[u'ATC']
"CEPHLUXIN ANTIBIOTICS"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"CEPHLUXIN ANTIBIOTICS"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"CEPHLUXIN ANTIBIOTICS"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"CEPHLUXIN ANTIBIOTICS"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"CEPHLUXIN ANTIBIOTICS"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"CEPHLUXIN ANTIBIOTICS"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"CEPHLUXIN ANTIBIOTICS"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"CEPHLUXIN ANTIBIOTICS"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"PF-06460031 / PLACEBO (RIVIPANSEL)"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"VIEKIRAX FILM COATED TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"THALIDOMIDE 100 MG PO QHS 04/06/04"	C1178523	Thalidomide 100 MG	[u'clnd']	[u'RXNORM']
"PLANGAMMA 100 MG/ML, SOLUCI?N PARA PERFUSI?N"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"INVEGA//PALIPERIDONE"	C0753678	paliperidone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INVEGA//PALIPERIDONE"	C1828935	Invega	[u'orch', u'phsu']	[u'RXNORM']
"SULFAMETHOXAZOLE-TMP DS TAB VIS"	C0038689	Sulfamethoxazole	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"SULFAMETHOXAZOLE-TMP DS TAB VIS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PIPERACILLIN/TAXO"	C0031955	Piperacillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"LAXIDO /06401201/ (MACROGOL, POTASSIUM CHLORIDE, SODIUM BICARBONATE, SODIUM CHLORIDE)"	C0032483	Polyethylene Glycols	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LAXIDO /06401201/ (MACROGOL, POTASSIUM CHLORIDE, SODIUM BICARBONATE, SODIUM CHLORIDE)"	C0032825	Potassium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"LAXIDO /06401201/ (MACROGOL, POTASSIUM CHLORIDE, SODIUM BICARBONATE, SODIUM CHLORIDE)"	C0074722	Sodium Bicarbonate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LAXIDO /06401201/ (MACROGOL, POTASSIUM CHLORIDE, SODIUM BICARBONATE, SODIUM CHLORIDE)"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"PRO-BIOTICS ACIDOLPHILUS"	C0033382	Proline	[u'aapp', u'bacs']	[u'RXNORM']
"NALOXONE HYDROCHLORIDE W/TILIDINE PHOSPHATE"	C1601799	phosphate ion	[u'elii', u'phsu']	[u'RXNORM']
"NALOXONE HYDROCHLORIDE W/TILIDINE PHOSPHATE"	C2928823	Naloxone / Tilidine	[u'phsu']	[u'RXNORM']
"AMIDARONE(AMIODARONE HYDROCHLORIDE)(TABLETS)"	C0700442	Amiodarone hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"AMIDARONE(AMIODARONE HYDROCHLORIDE)(TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CALCIUM 600+VITAMIN D3 800"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM 600+VITAMIN D3 800"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM 600+VITAMIN D3 800"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 600+VITAMIN D3 800"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"UNKNOWN TOPICAL CREAM MIXTURE"	C0991551	Topical Cream	[u'bodm']	[u'RXNORM']
"PEGINTRON 96 MCG SCHERING"	C0796545	peginterferon alfa-2b	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"PEGINTRON 96 MCG SCHERING"	C1527737	Pegintron	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"IV FLAGYL"	C0699678	Flagyl	[u'orch', u'phsu']	[u'RXNORM']
"INCREMIN C IRON"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"SAM-E 200MG FINEST -WALGREEN-"	C0036002	S-Adenosylmethionine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"DOXAZOSIN MESYLATE TABLETS, 8 MG (BASE) (PUREPAC)"	C1246003	Doxazosin Oral Tablet	[u'clnd']	[u'RXNORM']
"DOXAZOSIN MESYLATE TABLETS, 8 MG (BASE) (PUREPAC)"	C0077770	Doxazosin Mesylate	[u'orch', u'phsu']	[u'RXNORM']
"DOXAZOSIN MESYLATE TABLETS, 8 MG (BASE) (PUREPAC)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MOVICOL (POLYETHYYL.GLYC.W/POTAS.CHLOR./SOD. BICARB.)"	C0074722	Sodium Bicarbonate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GRIFFONIA"	C0873075	Griffonia Preparation	[u'orch', u'phsu']	[u'RXNORM']
"ASA (ACETYLSALICYLIC ACID) (TABLETS)?"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASA (ACETYLSALICYLIC ACID) (TABLETS)?"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASA (ACETYLSALICYLIC ACID) (TABLETS)?"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CL ER MICRO"	C0596019	Chloride Ion	[u'elii']	[u'RXNORM']
"SODIUM (VALPROATE (VALPROATE SODIUM)"	C0037567	Sodium Valproate	[u'orch', u'phsu']	[u'RXNORM']
"SODIUM (VALPROATE (VALPROATE SODIUM)"	C0037567	Sodium Valproate	[u'orch', u'phsu']	[u'RXNORM']
"CEFTIN, AMBIEN"	C0719197	Ceftin	[u'antb', u'orch']	[u'RXNORM']
"CEFTIN, AMBIEN"	C0487782	Ambien	[u'orch', u'phsu']	[u'RXNORM']
"AMLODIPINE 5MG, INDAPAMIDE 1.5MG"	C0051696	Amlodipine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMLODIPINE 5MG, INDAPAMIDE 1.5MG"	C0021186	Indapamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TYLENOL SINUS CONGESTION + PAIN DAYTIME COOL BURST CAPLET"	C1519705	Tylenol Sinus	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL SINUS CONGESTION + PAIN DAYTIME COOL BURST CAPLET"	C0304292	Caplet dose form	[u'bodm']	[u'RXNORM']
"BURGESS FUSIDE ACID AND BETAMETHASONE"	C0005308	Betamethasone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LEFLUNOMIDE: ORAL / LEFLUNOMIDE"	C0063041	leflunomide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LEFLUNOMIDE: ORAL / LEFLUNOMIDE"	C0063041	leflunomide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALBUTEROL (SALBUTAMOL SULFATE) INHALATION"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALBUTEROL (SALBUTAMOL SULFATE) INHALATION"	C0543495	Albuterol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"DIANBEN 850 MG FILM?COATED TABLETS, 50 TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DIANBEN 850 MG FILM?COATED TABLETS, 50 TABLETS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DIANBEN 850 MG FILM?COATED TABLETS, 50 TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"GARCINIA CAMBOGIA+ALOE"	C0304554	Aloe Extract	[u'orch', u'phsu']	[u'RXNORM']
"GARCINIA CAMBOGIA+ALOE"	C2825121	aloe vera leaf extract	[u'orch', u'phsu']	[u'RXNORM']
"GARCINIA CAMBOGIA+ALOE"	C0795610	Garcinia cambogia preparation	[u'orch', u'phsu']	[u'RXNORM']
"LANTUS U?100"	C0876064	Lantus	[u'aapp', u'phsu']	[u'RXNORM']
"CALTRATE WITH VITAMIN D (LEKOVIT CA) (LEKOVIT CA)"	C0719118	Caltrate	[u'inch', u'phsu']	[u'RXNORM']
"CALTRATE WITH VITAMIN D (LEKOVIT CA) (LEKOVIT CA)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALTRATE WITH VITAMIN D (LEKOVIT CA) (LEKOVIT CA)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"YERVOY FOR I.V. INFUSION ONLY. 50MG/10ML AND 200MG/40 ML SINGLE USE VI"	C3154308	Yervoy	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"TOPALGIC (TRAMADOL HYDROCHLORIDE) CAPSULES"	C2350089	tramadol hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TOPALGIC (TRAMADOL HYDROCHLORIDE) CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"RYTHMOL (PROPAFENONEH HYDROCHLORIDE)"	C0282316	Rythmol	[u'orch', u'phsu']	[u'RXNORM']
"VALSARTAN COMP 80/12.5 MG FILM-COATED TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"VALSARTAN COMP 80/12.5 MG FILM-COATED TABLET"	C0991107	valsartan 80 MG	[u'clnd']	[u'RXNORM']
"OMNIPAQUE 100 CC"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"MODURETIC ^MSD^ (HDYROCHLOROTHIAZIDE, AMILORIDE HYDROCHLORIDE)"	C0128816	Moduretic	[u'orch', u'phsu']	[u'RXNORM']
"MODURETIC ^MSD^ (HDYROCHLOROTHIAZIDE, AMILORIDE HYDROCHLORIDE)"	C0546849	Amiloride Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"IBUPROFEN AND HYDROCODONE BITARTRATE"	C0717833	Hydrocodone / Ibuprofen	[u'phsu']	[u'RXNORM']
"HYCODAN//HYDROCODONE BITARTRATE"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYCODAN//HYDROCODONE BITARTRATE"	C0720909	Hycodan	[u'orch', u'phsu']	[u'RXNORM']
"CHOLESTEROL MEDICINE (CHOLESTEROL- AND TRIGLYCERIDE REDUCERS)"	C0008377	Cholesterol	[u'bacs', u'orch']	[u'RXNORM']
"CHOLESTEROL MEDICINE (CHOLESTEROL- AND TRIGLYCERIDE REDUCERS)"	C0008377	Cholesterol	[u'bacs', u'orch']	[u'RXNORM']
"STATINS-(CHOLESTEROL - AND TRIGLYCERIDE REDUCERS)"	C0008377	Cholesterol	[u'bacs', u'orch']	[u'RXNORM']
"APO-GO(APOMORPHINE HCL)10 MG/ML BRITANNIA"	C0237406	Apomorphine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"APO-GO(APOMORPHINE HCL)10 MG/ML BRITANNIA"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"KALIUM PHOSPHAT"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ATROVENT AND SALBUTAMOL"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ATROVENT AND SALBUTAMOL"	C0591130	Atrovent	[u'orch', u'phsu']	[u'RXNORM']
"ALKA SELTZER ORIGINAL EFFERVESCENT TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ALKA SELTZER ORIGINAL EFFERVESCENT TABLET"	C0051166	Alka-Seltzer	[u'orch', u'phsu']	[u'RXNORM']
"ESTROGEN W/METHYLTESTOS FS"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"ASA (ACETYLSALICYLIC CID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZOLOFT(SERTRALINE HYDROCHLORIDE) (50 MILLIGRAM, TABLET) (SERTRALINE HYDROCHLORIDE)"	C0284660	Zoloft	[u'orch', u'phsu']	[u'RXNORM']
"ZOLOFT(SERTRALINE HYDROCHLORIDE) (50 MILLIGRAM, TABLET) (SERTRALINE HYDROCHLORIDE)"	C0600526	Sertraline Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ZOLOFT(SERTRALINE HYDROCHLORIDE) (50 MILLIGRAM, TABLET) (SERTRALINE HYDROCHLORIDE)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ZOLOFT(SERTRALINE HYDROCHLORIDE) (50 MILLIGRAM, TABLET) (SERTRALINE HYDROCHLORIDE)"	C0600526	Sertraline Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PHENERGAN /00033001/ (CON.)"	C0591971	Phenergan	[u'orch', u'phsu']	[u'RXNORM']
"TIMO-COMOD EYE DROPS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"ATENOLOL/CHLORTALIDONE BC"	C0590743	Atenolol / Chlorthalidone	[u'phsu']	[u'RXNORM']
"BENZATROPINE (BENZATROPINE) (UNKNOWN)"	C0005098	Benztropine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENZATROPINE (BENZATROPINE) (UNKNOWN)"	C0005098	Benztropine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OMEGA 3                         "	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"DIGESIC (DEXTROPROPOXYPHENE HCL W/PARACETAMOL)"	C1384520	Acetaminophen / Propoxyphene	[u'phsu']	[u'RXNORM']
"TYLENOT (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEPARIN-FRACTION (HEPARIN-FRACTION) (UNKNOWN) (HEPARIN-FRACTION)"	C0019134	heparin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEPARIN-FRACTION (HEPARIN-FRACTION) (UNKNOWN) (HEPARIN-FRACTION)"	C0770546	heparin, porcine	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"HEPARIN-FRACTION (HEPARIN-FRACTION) (UNKNOWN) (HEPARIN-FRACTION)"	C0019134	heparin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEPARIN-FRACTION (HEPARIN-FRACTION) (UNKNOWN) (HEPARIN-FRACTION)"	C0770546	heparin, porcine	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"HEPARIN-FRACTION (HEPARIN-FRACTION) (UNKNOWN) (HEPARIN-FRACTION)"	C0019134	heparin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEPARIN-FRACTION (HEPARIN-FRACTION) (UNKNOWN) (HEPARIN-FRACTION)"	C0770546	heparin, porcine	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"FERROUS CITRATE (FERROMIA) (FERROUS CITRATE)"	C0376259	Citrate	[u'orch', u'phsu']	[u'RXNORM']
"FERROUS CITRATE (FERROMIA) (FERROUS CITRATE)"	C0376259	Citrate	[u'orch', u'phsu']	[u'RXNORM']
"PREMIER VITAMIN C"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"DIAZEPAM RECTAL TUBE"	C0012010	Diazepam	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SOLUDACTONE (POTASSIUM CANRENOATE, TROMETAMOL)"	C0006881	Canrenoate Potassium	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SOLUDACTONE (POTASSIUM CANRENOATE, TROMETAMOL)"	C0041175	Tromethamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTIPYRINE AND BENZOCAIN OTIC SO. [BENZOCAINE,GLYCEROL,PHENAZONE]"	C0003420	Antipyrine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTIPYRINE AND BENZOCAIN OTIC SO. [BENZOCAINE,GLYCEROL,PHENAZONE]"	C0005059	Benzocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTIPYRINE AND BENZOCAIN OTIC SO. [BENZOCAINE,GLYCEROL,PHENAZONE]"	C0017861	Glycerin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTIPYRINE AND BENZOCAIN OTIC SO. [BENZOCAINE,GLYCEROL,PHENAZONE]"	C0003420	Antipyrine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LITHIUM CARBONATE ER TABLETS, 450 MG/WEST-WARD"	C1246676	Lithium Carbonate Oral Tablet	[u'clnd']	[u'RXNORM']
"LITHIUM CARBONATE ER TABLETS, 450 MG/WEST-WARD"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MODOPAR (MODOPAR) (TABLETS)"	C0065502	Madopar	[u'orch', u'phsu']	[u'RXNORM']
"MODOPAR (MODOPAR) (TABLETS)"	C0065502	Madopar	[u'orch', u'phsu']	[u'RXNORM']
"MODOPAR (MODOPAR) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DIGITEK  .125MG  MYLAN PHARMACEUTICALS"	C0876017	Digitek	[u'orch', u'phsu']	[u'RXNORM']
"PROVELLA-14 (ESTORGENS CONJUGATED, MEDROXYPROGESTERONE ACETATE)"	C0065864	medroxyprogesterone acetate	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"PPD - MANITOUX"	C0034131	Purified Protein Derivative of Tuberculin	[u'aapp', u'imft', u'irda']	[u'RXNORM']
"5-FLUOROURACIL + NOVANTRON + CYCLOPHOSPHAMID"	C0010583	Cyclophosphamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"5-FLUOROURACIL + NOVANTRON + CYCLOPHOSPHAMID"	C0016360	Fluorouracil	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"5-FLUOROURACIL + NOVANTRON + CYCLOPHOSPHAMID"	C0282248	Novantrone	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM FOLINATE, FLUOROURACIL, IRINOTECAN HYDROCHLORIDE"	C0731033	Leucovorin Calcium	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM FOLINATE, FLUOROURACIL, IRINOTECAN HYDROCHLORIDE"	C0016360	Fluorouracil	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM FOLINATE, FLUOROURACIL, IRINOTECAN HYDROCHLORIDE"	C0594375	Irinotecan hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ICAR PEDIATRIC SUSPENSION 15 MG/ 1.25 M; HAWTHORN"	C0038960	Suspensions	[u'bodm']	[u'RXNORM']
"ICAR PEDIATRIC SUSPENSION 15 MG/ 1.25 M; HAWTHORN"	C0876742	Icar	[u'orch', u'phsu']	[u'RXNORM']
"ICAR PEDIATRIC SUSPENSION 15 MG/ 1.25 M; HAWTHORN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ICAR PEDIATRIC SUSPENSION 15 MG/ 1.25 M; HAWTHORN"	C0600416	Hawthorn preparation	[u'orch', u'phsu']	[u'RXNORM']
"HORSE CHESTNUT EXTRACT (AESCULUS HIPPOCASTANUM EXTRACT)(AESCULUS HIPPOCASTANUM EXTRACT)"	C0994438	Horse Chestnut Preparation	[u'orch', u'phsu']	[u'RXNORM']
"HORSE CHESTNUT EXTRACT (AESCULUS HIPPOCASTANUM EXTRACT)(AESCULUS HIPPOCASTANUM EXTRACT)"	C0994438	Horse Chestnut Preparation	[u'orch', u'phsu']	[u'RXNORM']
"HORSE CHESTNUT EXTRACT (AESCULUS HIPPOCASTANUM EXTRACT)(AESCULUS HIPPOCASTANUM EXTRACT)"	C0994438	Horse Chestnut Preparation	[u'orch', u'phsu']	[u'RXNORM']
"ISMN (ISORBIDE MONONITRATE)"	C0064079	Isosorbide Mononitrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SANDIMMUN NEORAL 25 MG CAPSULAS BLANDAS, 30 CAPSULAS"	C0699604	Sandimmune	[u'aapp', u'phsu']	[u'RXNORM']
"SANDIMMUN NEORAL 25 MG CAPSULAS BLANDAS, 30 CAPSULAS"	C0699605	Neoral	[u'aapp', u'phsu']	[u'RXNORM']
"SANDIMMUN NEORAL 25 MG CAPSULAS BLANDAS, 30 CAPSULAS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"VITAMIN B COMPLEX/VITAMIN C CAP/TAB"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"VITAMIN B COMPLEX/VITAMIN C CAP/TAB"	C0724325	Vitamin B-complex with vitamin C	[u'orch', u'phsu', u'vita']	[u'ATC']
"DILTIAZEM HCL -CARDOZEM LA"	C0023031	Lanthanum	[u'elii', u'phsu']	[u'RXNORM']
"DILTIAZEM HCL -CARDOZEM LA"	C0023749	Linoleic Acid	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"DILTIAZEM HCL -CARDOZEM LA"	C0700579	Diltiazem Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MORPHINE 35MG 2/DAY"	C0026549	Morphine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PULMOZYME AEROSOL"	C1112870	Aerosol Dose Form	[u'bodm']	[u'RXNORM']
"PULMOZYME AEROSOL"	C0251564	Pulmozyme	[u'aapp', u'enzy', u'phsu']	[u'RXNORM']
"GADOPENTETATE DIMEGLOMINE (MAGNEVIST)"	C2700227	gadopentetate	[u'irda', u'orch', u'phsu']	[u'RXNORM']
"DEXAMETHASONE 0.1/TOBRAMYC 0.3% OPH SUSP"	C0976120	Dexamethasone 1 MG/ML / Tobramycin 3 MG/ML Ophthalmic Suspension	[u'clnd']	[u'RXNORM']
"GLUCOSAMINE W/CHONDROITIN SULFARTES (ASCORBIC ACID, CHONDROITIN  SULFA"	C0017718	Glucosamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLUCOSAMINE W/CHONDROITIN SULFARTES (ASCORBIC ACID, CHONDROITIN  SULFA"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ALISKIREN VS LISINOPRIL"	C0065374	Lisinopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"ALISKIREN VS LISINOPRIL"	C1120110	aliskiren	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEKAPINE (VALPROATE SODIUM)"	C0037567	Sodium Valproate	[u'orch', u'phsu']	[u'RXNORM']
"LEUCOVORIN (FOLICNIC ACID)"	C0023413	Leucovorin	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM +D3 AKTIV"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM +D3 AKTIV"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"HCTZ50/TRIAMTERENE 75"	C0040869	Triamterene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIPITOR    /NET/"	C0593906	Lipitor	[u'orch', u'phsu']	[u'RXNORM']
"EQUATE BISACODYL 5 MG ENTERIC COATED SUGAR COATED PICK TABLETS"	C0039226	Delayed Release Oral Tablet	[u'bodm']	[u'RXNORM']
"EQUATE BISACODYL 5 MG ENTERIC COATED SUGAR COATED PICK TABLETS"	C0984176	Bisacodyl 5 MG	[u'clnd']	[u'RXNORM']
"EQUATE BISACODYL 5 MG ENTERIC COATED SUGAR COATED PICK TABLETS"	C0007004	Carbohydrates	[u'orch']	[u'ATC']
"EQUATE BISACODYL 5 MG ENTERIC COATED SUGAR COATED PICK TABLETS"	C3665462	RAW SUGAR	[u'bodm', u'orch']	[u'RXNORM']
"ENOXAPARIN 60MG/ML INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"ENOXAPARIN 60MG/ML INJECTION"	C0206460	Enoxaparin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"IBUPROFEN4-WAY NASAL SPRAY"	C0461725	Nasal Spray	[u'bodm']	[u'RXNORM']
"FOLPLEX 2.2 TAB - BRECKENRIDGE"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DIOVAN FIX"	C0719949	Diovan	[u'orch', u'phsu']	[u'RXNORM']
"RAMIPRIL COMP.2,5/12,5"	C0072973	Ramipril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ERYTHROMYCIN (ERYTHROMYCIN) (0.5 PERCENT, OPHTHALMIC OINTMENT/CREAM) ("	C0014806	Erythromycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"ERYTHROMYCIN (ERYTHROMYCIN) (0.5 PERCENT, OPHTHALMIC OINTMENT/CREAM) ("	C0014806	Erythromycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"ERYTHROMYCIN (ERYTHROMYCIN) (0.5 PERCENT, OPHTHALMIC OINTMENT/CREAM) ("	C0993163	Ophthalmic Cream	[u'bodm']	[u'RXNORM']
"ERYTHROMYCIN (ERYTHROMYCIN) (0.5 PERCENT, OPHTHALMIC OINTMENT/CREAM) ("	C0304651	Ophthalmic Ointment	[u'bodm']	[u'RXNORM']
"HYDROCORTISONE ACETATE (+) NEOMYCIN SULFATE"	C0063077	hydrocortisone acetate	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCORTISONE ACETATE (+) NEOMYCIN SULFATE"	C0027607	Neomycin Sulfate	[u'antb', u'orch']	[u'RXNORM']
"PHENERGAN (PROMETHAZINE HYDROCHLORIDE) UNSPECIFIED"	C0591971	Phenergan	[u'orch', u'phsu']	[u'RXNORM']
"PHENERGAN (PROMETHAZINE HYDROCHLORIDE) UNSPECIFIED"	C0546876	Promethazine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PERSANTIN MR"	C0700020	Persantine	[u'orch', u'phsu']	[u'RXNORM']
"INSULIN HUMULIN 50/50 (INSULIN HUMULIN 50/50)"	C0020172	Humulin S	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN HUMULIN 50/50 (INSULIN HUMULIN 50/50)"	C3538423	Humulin	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN HUMULIN 50/50 (INSULIN HUMULIN 50/50)"	C0020172	Humulin S	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN HUMULIN 50/50 (INSULIN HUMULIN 50/50)"	C3538423	Humulin	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"CALCIUM  WITH VIT D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
