UTTERANCE	CUI	PT	ST	SOURCES
"TELEBRIX (UNKNOWN) (IOXITALAMATE MEGLUMINE, IOXITALAMATE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"TELEBRIX (UNKNOWN) (IOXITALAMATE MEGLUMINE, IOXITALAMATE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ACIDE ALENDRONIQUE EG"	C0771311	Alendronic acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TECHNETUM (TC99M) GENERATOR (SODIUM PERTECHNETATE TC99M)"	C0303611	Technetium 99m	[u'irda']	[u'RXNORM']
"TECHNETUM (TC99M) GENERATOR (SODIUM PERTECHNETATE TC99M)"	C0039418	Sodium Pertechnetate Tc 99m	[u'inch', u'irda']	[u'RXNORM']
"ASPIRIN  BAYER   (ACETYLSALICYIC ACID)"	C0718828	Bayer Aspirin	[u'orch', u'phsu']	[u'RXNORM']
"MORPHINE HYDROCHLORIDE, UNK. STRENGTH,"	C0770901	Morphine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CYCLIC, ANTIDEPRESSANT, UNKNOWN"	C0003289	Antidepressive Agents	[u'phsu']	[u'ATC']
"LUMIGAN (BIMATOPROST OPHTHALMIC SODIUM)"	C0939372	Lumigan	[u'orch', u'phsu']	[u'RXNORM']
"LUMIGAN (BIMATOPROST OPHTHALMIC SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"LUMIGAN (BIMATOPROST OPHTHALMIC SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"LUMIGAN (BIMATOPROST OPHTHALMIC SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"LUMIGAN (BIMATOPROST OPHTHALMIC SODIUM)"	C0937917	bimatoprost	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM PHOSPHATE/ VITAMIN D2 (CALCIUM PHOSPHATE W/VITAMIN D NOS)"	C2928438	calcium phosphate / Ergocalciferol	[u'phsu']	[u'RXNORM']
"CALCIUM PHOSPHATE/ VITAMIN D2 (CALCIUM PHOSPHATE W/VITAMIN D NOS)"	C2927834	calcium phosphate / Vitamin D	[u'phsu']	[u'RXNORM']
"TRIMOVATE (CHLORTETRACYCLINE HYDROCHLORIDE,CLOBETASONE BUTYRATE,NYSTATIN, OXYTETRACYCLINE CALCIUM, OXYTETRACYCLINE DIHYDRATE"	C0085855	Chlortetracycline Hydrochloride	[u'antb', u'orch']	[u'RXNORM']
"TRIMOVATE (CHLORTETRACYCLINE HYDROCHLORIDE,CLOBETASONE BUTYRATE,NYSTATIN, OXYTETRACYCLINE CALCIUM, OXYTETRACYCLINE DIHYDRATE"	C0055896	clobetasone butyrate	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"TRIMOVATE (CHLORTETRACYCLINE HYDROCHLORIDE,CLOBETASONE BUTYRATE,NYSTATIN, OXYTETRACYCLINE CALCIUM, OXYTETRACYCLINE DIHYDRATE"	C0028741	Nystatin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"TRIMOVATE (CHLORTETRACYCLINE HYDROCHLORIDE,CLOBETASONE BUTYRATE,NYSTATIN, OXYTETRACYCLINE CALCIUM, OXYTETRACYCLINE DIHYDRATE"	C0282277	Oxytetracycline Calcium	[u'antb', u'orch']	[u'RXNORM']
"TRIMOVATE (CHLORTETRACYCLINE HYDROCHLORIDE,CLOBETASONE BUTYRATE,NYSTATIN, OXYTETRACYCLINE CALCIUM, OXYTETRACYCLINE DIHYDRATE"	C0887052	Oxytetracycline Dihydrate	[u'antb', u'orch']	[u'RXNORM']
"ACT MOUTHWASH RESTORING COOL SPLASH MINT 33.8"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"ACT MOUTHWASH RESTORING COOL SPLASH MINT 33.8"	C1576800	Mint extract	[u'orch', u'phsu']	[u'RXNORM']
"DHC /00063002/"	C0058056	dihydrocodeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"2 UNSPECIFIED ANTIPSYCHOTICS"	C0040615	Antipsychotic Agents	[u'phsu']	[u'ATC']
"ALEVE GEL CAPS 40CT ARTHRITIS"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"ALEVE GEL CAPS 40CT ARTHRITIS"	C0718343	Aleve	[u'orch', u'phsu']	[u'RXNORM']
"ACETYLSALICYLIC ACID, CLOPIDOGREL BISULFATE"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETYLSALICYLIC ACID, CLOPIDOGREL BISULFATE"	C0772326	Clopidogrel bisulfate	[u'orch', u'phsu']	[u'RXNORM']
"INTERFERON ALFACON-1/INFERGEN/INTERMUNE/15 MCG"	C0164613	interferon alfacon-1	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"INTERFERON ALFACON-1/INFERGEN/INTERMUNE/15 MCG"	C0721063	Infergen	[u'aapp', u'phsu']	[u'RXNORM']
"ETODOLAC-SR"	C0059865	Etodolac	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METOPROLOL/MORPHINE"	C0026549	Morphine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METOPROLOL/MORPHINE"	C0025859	Metoprolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HUMULIN N/ HUMULIN R"	C0306371	Humulin R	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"HUMALGO PEN (HUMALOG PEN) PEN, DISPOSABLE"	C0528249	Humalog	[u'aapp', u'phsu']	[u'RXNORM']
"VANCOMYCINE LILLY"	C0042313	Vancomycin	[u'aapp', u'antb']	[u'RXNORM', u'ATC']
"BUSPAR (BUSPIRONE HYDROCHLORIDE) 01/01/2000 TO UNK"	C0600122	Buspar	[u'orch', u'phsu']	[u'RXNORM']
"BUSPAR (BUSPIRONE HYDROCHLORIDE) 01/01/2000 TO UNK"	C0700444	buspirone hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PREVASTATIN TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PROCORALAN 5 - MG COMPRESSA RIVESTITA CON FILM"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TECFIDERA (DIM,ETHYL FUMARATE)"	C3556178	Tecfidera	[u'orch', u'phsu']	[u'RXNORM']
"TECFIDERA (DIM,ETHYL FUMARATE)"	C0163151	3,3'-diindolylmethane	[u'orch', u'phsu']	[u'RXNORM']
"TECFIDERA (DIM,ETHYL FUMARATE)"	C0059764	monoethyl fumarate	[u'orch', u'phsu']	[u'RXNORM']
"SEGURIL 40 MG COMPRIMIDOS  30 COMPRIMIDO"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"LIDOCAINE HYDROCHLORIDE 1% WITH EPINEPHRINE (EPINEPHRINE, LIDOCAINE HY"	C1968032	Xylocaine with Epinephrine	[u'orch', u'phsu']	[u'RXNORM']
"LIDOCAINE HYDROCHLORIDE 1% WITH EPINEPHRINE (EPINEPHRINE, LIDOCAINE HY"	C0014563	Epinephrine	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIDOCAINE HYDROCHLORIDE 1% WITH EPINEPHRINE (EPINEPHRINE, LIDOCAINE HY"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHILOSOPHY CREAM WASH"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"EQUATE HYGIENIC CLEANSING WIPES 50% WITCH HAZEL WYETH/TRIAD PHARMACEUD"	C0301421	Witch Hazel	[u'orch', u'phsu']	[u'RXNORM']
"TARCEVA (ANTINEOPLASTIC AGENTS)"	C1135136	Tarceva	[u'orch', u'phsu']	[u'RXNORM']
"TARCEVA (ANTINEOPLASTIC AGENTS)"	C0003392	Antineoplastic Agents	[u'orch', u'phsu']	[u'ATC']
"FISH OIL W/KRILL OIL"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"OFTAN AKVAKOL (CHLORAPHENICOL) (NO PREF. NAME)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RINGER'S LACTRATE (COMPOUND SODIUM CHLORIDE /06440701/) (SOLUTION) (POTASSIUM CHLORIDE, SODIUM CHLORIDE, CALCIUM CHLORIDE)"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RINGER'S LACTRATE (COMPOUND SODIUM CHLORIDE /06440701/) (SOLUTION) (POTASSIUM CHLORIDE, SODIUM CHLORIDE, CALCIUM CHLORIDE)"	C0032825	Potassium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RINGER'S LACTRATE (COMPOUND SODIUM CHLORIDE /06440701/) (SOLUTION) (POTASSIUM CHLORIDE, SODIUM CHLORIDE, CALCIUM CHLORIDE)"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RINGER'S LACTRATE (COMPOUND SODIUM CHLORIDE /06440701/) (SOLUTION) (POTASSIUM CHLORIDE, SODIUM CHLORIDE, CALCIUM CHLORIDE)"	C0006686	Calcium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"EXJADE 500 MG, 250MG NOVARTIS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"EXJADE 500 MG, 250MG NOVARTIS"	C1609706	Exjade	[u'orch', u'phsu']	[u'RXNORM']
"BABY ASA (ACETYLSALICYLIC ACID) TABLET"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BABY ASA (ACETYLSALICYLIC ACID) TABLET"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BABY ASA (ACETYLSALICYLIC ACID) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ZICAM COLD REMEDY MATRIX"	C4050026	Matrix	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM SANDOZ EFFERVESCENT TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CALCIUM SANDOZ EFFERVESCENT TABLET"	C0591217	Calcium-Sandoz	[u'orch', u'phsu']	[u'RXNORM']
"DEPONIT/NITROSIV"	C0590701	Deponit	[u'orch', u'phsu']	[u'RXNORM']
"FOLATE (FOLIC ACID) (UNKNOWN)"	C0178638	Folate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"FOLATE (FOLIC ACID) (UNKNOWN)"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FERROUS SULFATE (FE TABS)"	C0060282	ferrous sulfate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"FERROUS SULFATE (FE TABS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"FERROUS SULFATE (FE TABS)"	C3848561	ferric cation	[u'elii', u'phsu']	[u'RXNORM']
"AMBI FADE CREAM NORMAL SKIN 2OZ"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"NEOSTIGMINE METHYLSULFATE INJECTION 1MG/ML 10 ML VIAL (NO PREF. NAME)"	C0027680	Neostigmine Methylsulfate	[u'orch', u'phsu']	[u'RXNORM']
"NEOSTIGMINE METHYLSULFATE INJECTION 1MG/ML 10 ML VIAL (NO PREF. NAME)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"NEOSTIGMINE METHYLSULFATE INJECTION 1MG/ML 10 ML VIAL (NO PREF. NAME)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"EUTIROX 112 MICROGRAMOS COMPRIMIDOS , 28 COMPRIMIDOS"	C0720313	Euthyrox	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"ACETAMINOPHEN W/CODENE"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXYCODONE-ACETAMINOPHEN `10-325"	C0717368	Acetaminophen / Oxycodone	[u'phsu']	[u'RXNORM']
"DROFENINE"	C0056727	cycloadiphenine	[u'orch', u'phsu']	[u'RXNORM']
"DRISTAN DECONGESTANT               /00509501/"	C0591411	Dristan	[u'orch', u'phsu']	[u'RXNORM']
"ASPARA K (POTASIUM L-ASPARTATE)"	C0085845	Aspartate	[u'aapp', u'bacs']	[u'RXNORM']
"ASPARA K (POTASIUM L-ASPARTATE)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 500+VIT D CAPLET"	C0304292	Caplet dose form	[u'bodm']	[u'RXNORM']
"CALCIUM 500+VIT D CAPLET"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM 500+VIT D CAPLET"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 500+VIT D CAPLET"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"IBUPROFEN 600 MG 3 TIMES A DAY AS NEEDED"	C0986667	Ibuprofen 600 MG	[u'clnd']	[u'RXNORM']
"IBUPROFEN 600 MG 3 TIMES A DAY AS NEEDED"	C0052432	artesunate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GEL-KAM (COLGATE PALMOLIVE CO) 0.4% STANNOUS FLORIDE TREATMENT GEL"	C0720587	Gel-Kam	[u'inch', u'phsu']	[u'RXNORM']
"GEL-KAM (COLGATE PALMOLIVE CO) 0.4% STANNOUS FLORIDE TREATMENT GEL"	C2345900	Colgate	[u'inch', u'phsu']	[u'RXNORM']
"GEL-KAM (COLGATE PALMOLIVE CO) 0.4% STANNOUS FLORIDE TREATMENT GEL"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"ALLEGRA ANTI ITCH"	C1110594	Allegra	[u'orch', u'phsu']	[u'RXNORM']
"B-12 INJECTABLE"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"COAL TAR?ZINC OXIDE"	C0043491	Zinc Oxide	[u'inch', u'phsu']	[u'RXNORM']
"COAL TAR?ZINC OXIDE"	C0009137	Coal Tar	[u'orch', u'phsu']	[u'RXNORM']
"METFORMIN (EXACT PRODUCT NAME NOT REPORTED)"	C0025598	Metformin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"JOHNSON AND JOHNSON BABY POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZID"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"ZINC+COPPER"	C0009968	Copper	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ZINC+COPPER"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ZINC+COPPER"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"ROBITUSSIN COLD + FLU DAYTIME"	C0723110	Robitussin	[u'orch', u'phsu']	[u'RXNORM']
"URIREX-K"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"ARICEPT (DONEPEXIL HYDROCHLORIDE)"	C0527315	Aricept	[u'orch', u'phsu']	[u'RXNORM']
"IBUPROFEN-IBUPROFEN"	C0020740	Ibuprofen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MESADORIN S (SODIUM GUALENATE)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"MESADORIN S (SODIUM GUALENATE)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"MESADORIN S (SODIUM GUALENATE)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"BIRTH CONTROL PILLS (NOT SPECIFIED)"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"RYNTAN (CHLORPHENAMINE TANNATE/MEPYRAMINE TANNATE/PHENYLEPHRINE TANNAT"	C0724552	Chlorpheniramine Tannate	[u'orch', u'phsu']	[u'RXNORM']
"RYNTAN (CHLORPHENAMINE TANNATE/MEPYRAMINE TANNATE/PHENYLEPHRINE TANNAT"	C0031469	Phenylephrine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RYNTAN (CHLORPHENAMINE TANNATE/MEPYRAMINE TANNATE/PHENYLEPHRINE TANNAT"	C0034282	Pyrilamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLYCOPYRROLATE (GLUCOPYRROLATE)"	C0017970	Glycopyrrolate	[u'orch', u'phsu']	[u'RXNORM']
"COXORUBICIN (DOXORUBICIN HYDROCHLORIDE, DOXORUBICIN)"	C0546861	Doxorubicin Hydrochloride	[u'antb', u'orch']	[u'RXNORM']
"COXORUBICIN (DOXORUBICIN HYDROCHLORIDE, DOXORUBICIN)"	C0013089	Doxorubicin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"IRON-(II)-GLYCINSULFAT COMPLEX(FERROSANOL DUODENAL 100MG CAPSULES))"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"IRON-(II)-GLYCINSULFAT COMPLEX(FERROSANOL DUODENAL 100MG CAPSULES))"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"PRAVACHOL (PRAVASTATIN CALCIUM)"	C0700763	Pravachol	[u'orch', u'phsu']	[u'RXNORM']
"PRAVACHOL (PRAVASTATIN CALCIUM)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"PRAVACHOL (PRAVASTATIN CALCIUM)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"PRAVACHOL (PRAVASTATIN CALCIUM)"	C0085542	Pravastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASCRIPTIN (ACETYLSALICYLIC ACID/ALUMINIUM HYDROXIDE/MAGNESIUM HYDROXID"	C0052479	Ascriptin	[u'orch', u'phsu']	[u'RXNORM']
"ASCRIPTIN (ACETYLSALICYLIC ACID/ALUMINIUM HYDROXIDE/MAGNESIUM HYDROXID"	C0002371	Aluminum Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ASCRIPTIN (ACETYLSALICYLIC ACID/ALUMINIUM HYDROXIDE/MAGNESIUM HYDROXID"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASCRIPTIN (ACETYLSALICYLIC ACID/ALUMINIUM HYDROXIDE/MAGNESIUM HYDROXID"	C0024476	Magnesium Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"GLUCOSAMINE 1500 COMPLEX ADVANCED"	C0017718	Glucosamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANAESTHETICS()"	C0002932	Anesthetics	[u'phsu']	[u'ATC']
"ALEPIATIN TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CELEXA (CON.) / 00582602/"	C0719199	Celexa	[u'orch', u'phsu']	[u'RXNORM']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE (POWDER FORM), COLECALCIFEROL, VITAMIN D3)"	C0719089	Calci-Chew	[u'orch', u'phsu']	[u'RXNORM']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE (POWDER FORM), COLECALCIFEROL, VITAMIN D3)"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE (POWDER FORM), COLECALCIFEROL, VITAMIN D3)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE (POWDER FORM), COLECALCIFEROL, VITAMIN D3)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE (POWDER FORM), COLECALCIFEROL, VITAMIN D3)"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE (POWDER FORM), COLECALCIFEROL, VITAMIN D3)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE (POWDER FORM), COLECALCIFEROL, VITAMIN D3)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE (POWDER FORM), COLECALCIFEROL, VITAMIN D3)"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
"NYSTATIN (NYSTATIN) PER ORAL NOS"	C0028741	Nystatin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"NYSTATIN (NYSTATIN) PER ORAL NOS"	C0028741	Nystatin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"PROSTESS (SERENOA REPENS)"	C0771607	Saw palmetto extract	[u'orch', u'phsu']	[u'RXNORM']
"PROSTESS (SERENOA REPENS)"	C4082853	Serenoa repens whole extract	[u'orch', u'phsu']	[u'RXNORM']
"THEARALENE (ALIMEMAZINE TARTRATE)"	C0614088	trimeprazine tartrate	[u'orch', u'phsu']	[u'RXNORM']
"AZUCURENIN S (SODIUM AZULENE SULFONATE_L-GLUTAMINE)"	C0017797	Glutamine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"AZUCURENIN S (SODIUM AZULENE SULFONATE_L-GLUTAMINE)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"AZUCURENIN S (SODIUM AZULENE SULFONATE_L-GLUTAMINE)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"AZUCURENIN S (SODIUM AZULENE SULFONATE_L-GLUTAMINE)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"EILTIADEM CD"	C0034283	Pyrimethamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ADDERALL (DEXTROAMPHETAMINE SULFATE) (DEXTROAMPHETAMINE SACCHARATE, AM"	C0290795	Adderall	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL (DEXTROAMPHETAMINE SULFATE) (DEXTROAMPHETAMINE SACCHARATE, AM"	C0011810	Dextroamphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL (DEXTROAMPHETAMINE SULFATE) (DEXTROAMPHETAMINE SACCHARATE, AM"	C0724568	Dextroamphetamine saccharate	[u'orch', u'phsu']	[u'RXNORM']
"NATURAL HORMONE PILL"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"MSM 1000MG BID"	C0058231	methylsulfonylmethane	[u'orch', u'phsu']	[u'RXNORM']
"SOLULACT S (SODIUM CHLORIDE COMPOUND INJECTION, SORBITOL)"	C4282818	sodium chloride single use injection	[u'clnd']	[u'RXNORM']
"SOLULACT S (SODIUM CHLORIDE COMPOUND INJECTION, SORBITOL)"	C0037688	Sorbitol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ISMN - SLOW RELEASE 'APO'"	C0064079	Isosorbide Mononitrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COLISTINE                          /00013201/"	C0009316	Colistin	[u'aapp', u'antb']	[u'RXNORM', u'ATC']
"CALCIUM WITH VITAMIN D (CALCIM PHOSPHATE, CALCIUM SODIUM LACTATE, ERGO"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIM PHOSPHATE, CALCIUM SODIUM LACTATE, ERGO"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM WITH VITAMIN D (CALCIM PHOSPHATE, CALCIUM SODIUM LACTATE, ERGO"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM WITH VITAMIN D (CALCIM PHOSPHATE, CALCIUM SODIUM LACTATE, ERGO"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIM PHOSPHATE, CALCIUM SODIUM LACTATE, ERGO"	C1601799	phosphate ion	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIM PHOSPHATE, CALCIUM SODIUM LACTATE, ERGO"	C0108121	calcium lactate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM WITH VITAMIN D (CALCIM PHOSPHATE, CALCIUM SODIUM LACTATE, ERGO"	C0142874	Sodium Lactate	[u'orch', u'phsu']	[u'RXNORM']
"THERAFLU WARMING RELIEF COLD + CHEST CONG (NCH)(ACETAMINOPHEN(PARACETA"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMOX CLAV 1000/62.5"	C0054066	Amoxicillin / Clavulanate	[u'phsu']	[u'RXNORM']
"ADCO-QUININE DIHYDROCHLORIDE"	C1273036	Quinine dihydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"THIOPENTONE SODIUM (FORMULATION UNKNOWN) (TIOPENTAL SODIUM)"	C0936073	Thiopental Sodium	[u'orch', u'phsu']	[u'RXNORM']
"THIOPENTONE SODIUM (FORMULATION UNKNOWN) (TIOPENTAL SODIUM)"	C0936073	Thiopental Sodium	[u'orch', u'phsu']	[u'RXNORM']
"RENA-VITE (ASCORDIC ACID, BIOTIN, CALCIUM PANTOTHENATE, CYANOCOBALAMIN, FOLIC ACID, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE)?21)?"	C1815998	Rena-Vite	[u'orch', u'phsu']	[u'RXNORM']
"RENA-VITE (ASCORDIC ACID, BIOTIN, CALCIUM PANTOTHENATE, CYANOCOBALAMIN, FOLIC ACID, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE)?21)?"	C0005575	Biotin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"RENA-VITE (ASCORDIC ACID, BIOTIN, CALCIUM PANTOTHENATE, CYANOCOBALAMIN, FOLIC ACID, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE)?21)?"	C0006710	Calcium Pantothenate	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"RENA-VITE (ASCORDIC ACID, BIOTIN, CALCIUM PANTOTHENATE, CYANOCOBALAMIN, FOLIC ACID, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE)?21)?"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"RENA-VITE (ASCORDIC ACID, BIOTIN, CALCIUM PANTOTHENATE, CYANOCOBALAMIN, FOLIC ACID, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE)?21)?"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
