UTTERANCE	CUI	PT	ST	SOURCES
"ANTI-CD45 MONOCLONAL ANTIBODIES (MABS) YTH24.5/YTH54.12"	C3542957	Monoclonal antibodies, antineoplastic	[u'imft', u'phsu']	[u'ATC']
"JANUVIA (SITAGLIPTIN PHOSPHATE) FILM COATED TABLET, 100 MG"	C1702177	Januvia	[u'orch', u'phsu']	[u'RXNORM']
"JANUVIA (SITAGLIPTIN PHOSPHATE) FILM COATED TABLET, 100 MG"	C1667080	sitagliptin phosphate	[u'orch', u'phsu']	[u'RXNORM']
"JANUVIA (SITAGLIPTIN PHOSPHATE) FILM COATED TABLET, 100 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"JANUVIA (SITAGLIPTIN PHOSPHATE) FILM COATED TABLET, 100 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"PROPIONATO DE CLOBETASOL"	C0008992	Clobetasol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COUMADIN 5 MG - COMPRESSE"	C0699129	Coumadin	[u'orch', u'phsu']	[u'RXNORM']
"COUMADIN 5 MG - COMPRESSE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"(AMOXICILLIN TRINITRATE AND POTASSIUM CLAVULAN)"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"(AMOXICILLIN TRINITRATE AND POTASSIUM CLAVULAN)"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"(AMOXICILLIN TRINITRATE AND POTASSIUM CLAVULAN)"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"(AMOXICILLIN TRINITRATE AND POTASSIUM CLAVULAN)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"NYQUIL COLD + FLU ALCOHOL 10% NIGHTTIME RELIEF, CHERRY FLAVOR(ETHANOL 10 %, DEXTROMETHORPHAN HYDROBROMIDE 30 MG, DOXYLAMINE SUCCINATE 12.5 MG, PARACETAMOL 650 MG) ORAL LIQUID, 30ML"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYQUIL COLD + FLU ALCOHOL 10% NIGHTTIME RELIEF, CHERRY FLAVOR(ETHANOL 10 %, DEXTROMETHORPHAN HYDROBROMIDE 30 MG, DOXYLAMINE SUCCINATE 12.5 MG, PARACETAMOL 650 MG) ORAL LIQUID, 30ML"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYQUIL COLD + FLU ALCOHOL 10% NIGHTTIME RELIEF, CHERRY FLAVOR(ETHANOL 10 %, DEXTROMETHORPHAN HYDROBROMIDE 30 MG, DOXYLAMINE SUCCINATE 12.5 MG, PARACETAMOL 650 MG) ORAL LIQUID, 30ML"	C2948940	Dextromethorphan Hydrobromide 30 MG	[u'clnd']	[u'RXNORM']
"NYQUIL COLD + FLU ALCOHOL 10% NIGHTTIME RELIEF, CHERRY FLAVOR(ETHANOL 10 %, DEXTROMETHORPHAN HYDROBROMIDE 30 MG, DOXYLAMINE SUCCINATE 12.5 MG, PARACETAMOL 650 MG) ORAL LIQUID, 30ML"	C4276309	doxylamine succinate 12.5 MG	[u'clnd']	[u'RXNORM']
"NYQUIL COLD + FLU ALCOHOL 10% NIGHTTIME RELIEF, CHERRY FLAVOR(ETHANOL 10 %, DEXTROMETHORPHAN HYDROBROMIDE 30 MG, DOXYLAMINE SUCCINATE 12.5 MG, PARACETAMOL 650 MG) ORAL LIQUID, 30ML"	C0982960	Acetaminophen 650 MG	[u'clnd']	[u'RXNORM']
"NYQUIL COLD + FLU ALCOHOL 10% NIGHTTIME RELIEF, CHERRY FLAVOR(ETHANOL 10 %, DEXTROMETHORPHAN HYDROBROMIDE 30 MG, DOXYLAMINE SUCCINATE 12.5 MG, PARACETAMOL 650 MG) ORAL LIQUID, 30ML"	C1273619	Oral Liquid Product	[u'bodm']	[u'RXNORM']
"ARMOUR THYROID (THYROID,PORK)"	C0718658	Armour Thyroid	[u'orch', u'phsu']	[u'RXNORM']
"ARMOUR THYROID (THYROID,PORK)"	C3540038	THYROID DIAGNOSTIC RADIOPHARMACEUTICALS	[u'irda']	[u'ATC']
"INEGY 10 MG/10 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ANTEBETE OINTMENT 0.05%"	C0028912	Ointments	[u'bodm']	[u'RXNORM']
"SOLITA-T1 INJECTION (GLUCOSE, SODIUM LACTATE, SODIUM CHLORIDE) INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"SOLITA-T1 INJECTION (GLUCOSE, SODIUM LACTATE, SODIUM CHLORIDE) INJECTION"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SOLITA-T1 INJECTION (GLUCOSE, SODIUM LACTATE, SODIUM CHLORIDE) INJECTION"	C0142874	Sodium Lactate	[u'orch', u'phsu']	[u'RXNORM']
"SOLITA-T1 INJECTION (GLUCOSE, SODIUM LACTATE, SODIUM CHLORIDE) INJECTION"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"SOLITA-T1 INJECTION (GLUCOSE, SODIUM LACTATE, SODIUM CHLORIDE) INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"SYMBICORT INHALER (BUDESONIDE W/FORMOTEROL FUMARATE)"	C1121854	Symbicort	[u'orch', u'phsu']	[u'RXNORM']
"SYMBICORT INHALER (BUDESONIDE W/FORMOTEROL FUMARATE)"	C0771469	formoterol fumarate	[u'orch', u'phsu']	[u'RXNORM']
"SYMBICORT INHALER (BUDESONIDE W/FORMOTEROL FUMARATE)"	C1579393	formoterol fumarate dihydrate	[u'orch', u'phsu']	[u'RXNORM']
"SYMBICORT INHALER (BUDESONIDE W/FORMOTEROL FUMARATE)"	C1276807	Budesonide / formoterol	[u'phsu']	[u'RXNORM']
"KALE"	C3859186	kale extract	[u'orch']	[u'RXNORM']
"NICORETTE WHITE ICE"	C0701400	Nicorette	[u'orch', u'phsu']	[u'RXNORM']
"BLINDED MOMETASONE FUROATE/OLOPATADINE HYDROCHLORIDE"	C0771892	Olopatadine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"BLINDED MOMETASONE FUROATE/OLOPATADINE HYDROCHLORIDE"	C0066700	mometasone furoate	[u'orch', u'phsu']	[u'RXNORM']
"ISOTONAX + GLUCOSE 5%"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"FLUIMUCIL [ACETYLCYSTEINE,?THIAMPHENICOL GLYCINATE?ACETYLCYSTEINE]"	C0001047	Acetylcysteine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"FLUIMUCIL [ACETYLCYSTEINE,?THIAMPHENICOL GLYCINATE?ACETYLCYSTEINE]"	C0001047	Acetylcysteine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"FLUIMUCIL [ACETYLCYSTEINE,?THIAMPHENICOL GLYCINATE?ACETYLCYSTEINE]"	C0612489	thiamphenicol glycinate	[u'orch', u'phsu']	[u'RXNORM']
"NATURE MADE SUPER B ENERGY COMPLEX SOFT GEL"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"SAYMOTIN S (KALLINDINOGENASE) TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ENALAPRIL(ENALAPRIL MALEATE)"	C0014025	Enalapril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"ENALAPRIL(ENALAPRIL MALEATE)"	C0700452	Enalapril Maleate	[u'aapp', u'phsu']	[u'RXNORM']
"METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE (METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE"	C0717827	Hydrochlorothiazide / Metoprolol	[u'phsu']	[u'RXNORM']
"METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE (METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE"	C0700548	Metoprolol Tartrate	[u'orch', u'phsu']	[u'RXNORM']
"METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE (METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE"	C0717827	Hydrochlorothiazide / Metoprolol	[u'phsu']	[u'RXNORM']
"METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE (METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE"	C0700548	Metoprolol Tartrate	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM WITH D (CALCITE D)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM WITH D (CALCITE D)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"SYNPHASIC 21 TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"AMOXICILLIN, TRIHYDRATE, CLAVULANATE, POTASSIUM (AMOXICILLIN TRIHYDRAT"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"AMOXICILLIN, TRIHYDRATE, CLAVULANATE, POTASSIUM (AMOXICILLIN TRIHYDRAT"	C0110038	Clavulanate	[u'antb', u'orch']	[u'RXNORM']
"AMOXICILLIN, TRIHYDRATE, CLAVULANATE, POTASSIUM (AMOXICILLIN TRIHYDRAT"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"AMOXICILLIN, TRIHYDRATE, CLAVULANATE, POTASSIUM (AMOXICILLIN TRIHYDRAT"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"AMOXICILLIN, TRIHYDRATE, CLAVULANATE, POTASSIUM (AMOXICILLIN TRIHYDRAT"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"AMOXICILLIN, TRIHYDRATE, CLAVULANATE, POTASSIUM (AMOXICILLIN TRIHYDRAT"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"ALDACTAZINE (ALTIZIDINE/SPIRONOLACTONE,)"	C0037982	Spironolactone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COMBIVENT-RESPIRMAT"	C0591282	Combivent	[u'orch', u'phsu']	[u'RXNORM']
"DOTHIEPIN (DOSULEPIN HYDROCHLORIDE)"	C0013065	Dothiepin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DOTHIEPIN (DOSULEPIN HYDROCHLORIDE)"	C0543452	Dothiepin Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"GLUCOSAMINE COMPLEX /01555401/ (GLUCOSAMINE HYDROCHLORIDE, GLUCOSAMINE"	C0017718	Glucosamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLUCOSAMINE COMPLEX /01555401/ (GLUCOSAMINE HYDROCHLORIDE, GLUCOSAMINE"	C0771903	Glucosamine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"GLUCOSAMINE COMPLEX /01555401/ (GLUCOSAMINE HYDROCHLORIDE, GLUCOSAMINE"	C0017718	Glucosamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PENTA 38"	C0030858	Pentaerythritol Tetranitrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM SANDOZ -CALCIUM"	C0591217	Calcium-Sandoz	[u'orch', u'phsu']	[u'RXNORM']
"CLARINEX/ USA/"	C1101146	Clarinex	[u'orch', u'phsu']	[u'RXNORM']
"(LEVOTHYROXINE SODIUM)"	C0079691	Levothyroxine Sodium	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"DM 10/GUAIFENSEN (ALC-F/SF)"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLEOCIN(CLINDAMYCIN HYDROCHLORIDE)"	C0699673	Cleocin	[u'antb', u'orch']	[u'RXNORM']
"CLEOCIN(CLINDAMYCIN HYDROCHLORIDE)"	C0282105	Clindamycin Hydrochloride	[u'antb', u'orch']	[u'RXNORM']
"VITAMIN B/D"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMIN B/D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"THIRD-GENERATION CEPHALOSPORINS (NO INGREDIENTS/SUBSTANCES)"	C0304320	Third generation cephalosporin	[u'antb', u'orch']	[u'ATC']
"THIRD-GENERATION CEPHALOSPORINS (NO INGREDIENTS/SUBSTANCES)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"BCG LIVE -INTRAVESICAL- 81MG/VIAL THERACYS PASTEUR SANOFI"	C0307831	TheraCys	[u'imft', u'phsu']	[u'RXNORM']
"LEFTOSE/(LYSOZYME)"	C0026794	Muramidase	[u'aapp', u'enzy', u'phsu']	[u'RXNORM']
"LEFTOSE/(LYSOZYME)"	C3541379	lysozyme	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"ISOSORBINE MONONITRAAT 25 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DIOVAN "	C0719949	Diovan	[u'orch', u'phsu']	[u'RXNORM']
"ACIDOPHILUS-PECTIN CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"ACIDOPHILUS-PECTIN CAPSULE"	C0070203	pectin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIURETICS (NO INGREDIENT/SUBSTANCES)"	C0012798	Diuretics	[u'phsu']	[u'ATC']
"DIURETICS (NO INGREDIENT/SUBSTANCES)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM + VIT D 400"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM + VIT D 400"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM + VIT D 400"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"H1N1 INFLUENZA VACCINE-NOS"	C0021403	Influenza virus vaccine	[u'imft', u'phsu']	[u'ATC']
"OXALIPLATIN 280 MG 3/11/04"	C0069717	oxaliplatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXALIPLATIN 280 MG 3/11/04"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"NEOCITRAN [ACETYLCYSTEINE]"	C0001047	Acetylcysteine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"PROACTIVE ENZYMES"	C3540017	Enzymes, hematological	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"PROACTIVE ENZYMES"	C3540048	ENZYMES FOR TREATMENT OF WOUNDS AND ULCERS	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"PROACTIVE ENZYMES"	C3540772	Enzymes FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"PROACTIVE ENZYMES"	C3540790	Enzymes, peripheral vasodilators	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"PROACTIVE ENZYMES"	C3541394	Enzymes, antithrombotic	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"PROACTIVE ENZYMES"	C3542456	Enzymes for ALIMENTARY TRACT AND METABOLISM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"MIRTAZAPINA MERCK"	C0049506	Mirtazapine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MERCAZOLE                   (THIAMAZOLE) (TABLETS)"	C0025644	Methimazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MERCAZOLE                   (THIAMAZOLE) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"IODINE COMPLEX"	C0021968	Iodine	[u'bacs', u'elii', u'phsu']	[u'RXNORM', u'ATC']
"AVEENO PROTECT PLUS HYDRATE SUNSCREEN BROAD SPECTRUM SPF50"	C0720930	Hyrex Brand of Dimenhydrinate	[u'orch', u'phsu']	[u'RXNORM']
"PACLITAXEL - MEAD JOHNSON - 300 MG + 100 MG VIALS"	C0144576	Paclitaxel	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PACLITAXEL - MEAD JOHNSON - 300 MG + 100 MG VIALS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ACTONEL (RISERDRONTE SODIUM)"	C1996201	Actonel	[u'orch', u'phsu']	[u'RXNORM']
"ACTONEL (RISERDRONTE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"ACTONEL (RISERDRONTE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"ACTONEL (RISERDRONTE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ALKA-SELTZER PLUS SEVERE COUGH MUCUS AND CONGESTION LIQUID GELS"	C0051166	Alka-Seltzer	[u'orch', u'phsu']	[u'RXNORM']
"ALKA-SELTZER PLUS SEVERE COUGH MUCUS AND CONGESTION LIQUID GELS"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"NITR-BID (GLYCERYL TRINITRATE)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SYMBRINZA EYE DROPS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"OMEPRAZOL ^ESTEVE^"	C0028978	Omeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LOSARTAN KRKA                      /01121602/"	C0126174	Losartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIAFUSOR (GLYCERYL TRINITRATE) (GLYCERYLTRINITRATE)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIAFUSOR (GLYCERYL TRINITRATE) (GLYCERYLTRINITRATE)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENADRYL (AMMONIUM CHLORIDE, DIPHENYHYDRAMINE HYDROCHLORIDE, MENTHOL, "	C0700899	Benadryl	[u'orch', u'phsu']	[u'RXNORM']
"BENADRYL (AMMONIUM CHLORIDE, DIPHENYHYDRAMINE HYDROCHLORIDE, MENTHOL, "	C0002615	Ammonium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"BENADRYL (AMMONIUM CHLORIDE, DIPHENYHYDRAMINE HYDROCHLORIDE, MENTHOL, "	C0025368	Menthol	[u'orch', u'phsu']	[u'RXNORM']
"FOSAMAX (ALENDCRONATE SODIUM)"	C0376569	Fosamax	[u'orch', u'phsu']	[u'RXNORM']
"FOSAMAX (ALENDCRONATE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"FOSAMAX (ALENDCRONATE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"FOSAMAX (ALENDCRONATE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ACETAMINOPHEN/COD# 3"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"ACETAMINOPHEN/COD# 3"	C3488428	Cod, unspecified preparation	[u'aapp', u'phsu']	[u'RXNORM']
"MAALOX 24 MG/ML INSTITUTION'S RECIPE"	C0065461	Maalox	[u'inch', u'phsu']	[u'RXNORM']
"MAALOX 24 MG/ML INSTITUTION'S RECIPE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CARDOZEM-LA"	C0023031	Lanthanum	[u'elii', u'phsu']	[u'RXNORM']
"CARDOZEM-LA"	C0023749	Linoleic Acid	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"BAYER 81MG (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"D5W 0.2 NS + SODIUM BICARBONATE INJ VIAL"	C0074722	Sodium Bicarbonate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"D5W 0.2 NS + SODIUM BICARBONATE INJ VIAL"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"PROCRIT/ZARXIO IDELVION"	C4084481	IDELVION	[u'orch', u'phsu']	[u'RXNORM']
"PROCRIT/ZARXIO IDELVION"	C0733467	Procrit	[u'aapp', u'phsu']	[u'RXNORM']
"PROCRIT/ZARXIO IDELVION"	C3892969	Zarxio	[u'aapp', u'phsu']	[u'RXNORM']
"METFORMIN /00082702/ (CON.)"	C0025598	Metformin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PENTASA (MESALAZINE)  CR"	C0678171	Pentasa	[u'aapp', u'phsu']	[u'RXNORM']
"PENTASA (MESALAZINE)  CR"	C0127615	mesalamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE-ACETAMINOPHEN (REMEDINE) (UNKNOWN)"	C0717367	Acetaminophen / Hydrocodone	[u'phsu']	[u'RXNORM']
"HYLAND'S TEETHING TABLETS 2-3 TABLETS UNDER TONGUE 4XS/DAY HYLAND'S IN"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ENOXAPARIN 120 MG / 0.8 ML (WATSON)"	C0206460	Enoxaparin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ENOXAPARIN 120 MG / 0.8 ML (WATSON)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ASPRO CARDIO (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYZAAR  /01284801/ (HYDROCHLOROTHIAZIDE, LOSARTAN POTASSIUM"	C0721010	Hyzaar	[u'orch', u'phsu']	[u'RXNORM']
"HYZAAR  /01284801/ (HYDROCHLOROTHIAZIDE, LOSARTAN POTASSIUM"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYZAAR  /01284801/ (HYDROCHLOROTHIAZIDE, LOSARTAN POTASSIUM"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"BUPRENORPHINE/NALOXONE HYDROCHLORIDE"	C0701445	Buprenorphine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"BUPRENORPHINE/NALOXONE HYDROCHLORIDE"	C0700549	Naloxone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"BUPRENORPHINE/NALOXONE HYDROCHLORIDE"	C1169989	Buprenorphine / Naloxone	[u'phsu']	[u'RXNORM']
"LEXOMIL (BROMAZEPAM) (PREPARATION FOR ORAL USE (NOS))"	C0006213	Bromazepam	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYSTAT/TRIAMCIN CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"NICORETTE FRUIT GUM"	C0701400	Nicorette	[u'orch', u'phsu']	[u'RXNORM']
"RABEPRAZOLE NA TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"RABEPRAZOLE NA TABLET"	C0732569	Rabeprazole sodium	[u'orch', u'phsu']	[u'RXNORM']
"PREVISCAN//PENTOXIFYLLINE"	C0030899	Pentoxifylline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MORPHINE SULFATE EXTENDED-RELEASE (MORPHINE SULFATE) (TABLETS)"	C0066814	Morphine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"MORPHINE SULFATE EXTENDED-RELEASE (MORPHINE SULFATE) (TABLETS)"	C0066814	Morphine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"MORPHINE SULFATE EXTENDED-RELEASE (MORPHINE SULFATE) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ALBUTEROL/IPRATROPINE"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"UNKNOWN HORMONE REPLACEMENT THERAPY PELLETS"	C0993610	Oral Pellet	[u'bodm']	[u'RXNORM']
"NORCODONE/APAP (GALENIC/PARACETAMOL/CODEINE)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NORCODONE/APAP (GALENIC/PARACETAMOL/CODEINE)"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"RINDERON A [BETAMETHASONE SODIUM PHOSPHATE,NEOMYCIN SULFATE] (BETAMETHASONE SODIUM PHOSPHATE, NEOMYCIN SULFATE)"	C0700603	betamethasone sodium phosphate	[u'orch', u'phsu']	[u'RXNORM']
"RINDERON A [BETAMETHASONE SODIUM PHOSPHATE,NEOMYCIN SULFATE] (BETAMETHASONE SODIUM PHOSPHATE, NEOMYCIN SULFATE)"	C0027607	Neomycin Sulfate	[u'antb', u'orch']	[u'RXNORM']
"RINDERON A [BETAMETHASONE SODIUM PHOSPHATE,NEOMYCIN SULFATE] (BETAMETHASONE SODIUM PHOSPHATE, NEOMYCIN SULFATE)"	C0700603	betamethasone sodium phosphate	[u'orch', u'phsu']	[u'RXNORM']
"RINDERON A [BETAMETHASONE SODIUM PHOSPHATE,NEOMYCIN SULFATE] (BETAMETHASONE SODIUM PHOSPHATE, NEOMYCIN SULFATE)"	C0027607	Neomycin Sulfate	[u'antb', u'orch']	[u'RXNORM']
"DISSECATED THYROID"	C3540038	THYROID DIAGNOSTIC RADIOPHARMACEUTICALS	[u'irda']	[u'ATC']
"NIFENEX (POLYSACCHARIDE-IRON COMPLEX)"	C0357080	Polysaccharide iron complex	[u'orch', u'phsu']	[u'RXNORM']
"CARNACULIN /00088101/ (KALLIDINOGENASE)"	C0022478	Kininogenase	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"DICLOFENAC SODIUM EXTENDED RELEASE"	C0700583	Diclofenac Sodium	[u'orch', u'phsu']	[u'RXNORM']
"TRANSATLANTIC PURE ESSENCE(COSMETICS)"	C0010164	Cosmetics	[u'mnob']	[u'ATC']
"ONGLYZA (SAXAGLIPTIN HYDROCHLROIDE) (SAXAGLIPTIN HYDROCHLORIDE)?"	C2718463	Onglyza	[u'orch', u'phsu']	[u'RXNORM']
"ONGLYZA (SAXAGLIPTIN HYDROCHLROIDE) (SAXAGLIPTIN HYDROCHLORIDE)?"	C1611934	saxagliptin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ONGLYZA (SAXAGLIPTIN HYDROCHLROIDE) (SAXAGLIPTIN HYDROCHLORIDE)?"	C2719771	saxagliptin hydrochloride	[u'aapp', u'phsu']	[u'RXNORM']
"DUONAB (IPRATROPIUM BROMIDE, ALBUTEROL, ALBUTEROL SULFATE)"	C0700580	Ipratropium Bromide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DUONAB (IPRATROPIUM BROMIDE, ALBUTEROL, ALBUTEROL SULFATE)"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DUONAB (IPRATROPIUM BROMIDE, ALBUTEROL, ALBUTEROL SULFATE)"	C0543495	Albuterol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"MECLIZINE/BISACODYL"	C0005632	Bisacodyl	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MECLIZINE/BISACODYL"	C0025039	Meclizine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TAB FOSAMAX (ALENDRONATE SODIUM)"	C0376569	Fosamax	[u'orch', u'phsu']	[u'RXNORM']
"TAB FOSAMAX (ALENDRONATE SODIUM)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TAB FOSAMAX (ALENDRONATE SODIUM)"	C0700482	Alendronate Sodium	[u'orch', u'phsu']	[u'RXNORM']
"ATROVENT (IPRATROPIUIM BROMIDE)"	C0591130	Atrovent	[u'orch', u'phsu']	[u'RXNORM']
