UTTERANCE	CUI	PT	ST	SOURCES
"HYCODAN (HYDROCODONE BITARTRATE, HOMATROPINE METHYLBROMIDE)"	C0720909	Hycodan	[u'orch', u'phsu']	[u'RXNORM']
"HYCODAN (HYDROCODONE BITARTRATE, HOMATROPINE METHYLBROMIDE)"	C0546868	Hydrocodone Bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"HYCODAN (HYDROCODONE BITARTRATE, HOMATROPINE METHYLBROMIDE)"	C0062923	homatropine methylbromide	[u'orch', u'phsu']	[u'RXNORM']
"ABBOTICIN GRANULE (ERYPED) (ERYTHROMYCIN ETHYLSUCCINATE) (ERYTHROMYCIN"	C0700669	EryPed	[u'antb', u'orch']	[u'RXNORM']
"ABBOTICIN GRANULE (ERYPED) (ERYTHROMYCIN ETHYLSUCCINATE) (ERYTHROMYCIN"	C0014810	Erythromycin Ethylsuccinate	[u'antb', u'orch']	[u'RXNORM']
"ABBOTICIN GRANULE (ERYPED) (ERYTHROMYCIN ETHYLSUCCINATE) (ERYTHROMYCIN"	C0014806	Erythromycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"CANCICLOVIR FOR INJECTION, USP (GANCICLOVIR FOR"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"CANCICLOVIR FOR INJECTION, USP (GANCICLOVIR FOR"	C0017066	Ganciclovir	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"ECHINACEA (ECHINACEA PURPUREA) (ECHINACEA PURPUREA)"	C0752270	Echinacea Preparation	[u'orch', u'phsu']	[u'RXNORM']
"ECHINACEA (ECHINACEA PURPUREA) (ECHINACEA PURPUREA)"	C0874052	Echinacea purpurea extract	[u'orch', u'phsu']	[u'RXNORM']
"ECHINACEA (ECHINACEA PURPUREA) (ECHINACEA PURPUREA)"	C0874052	Echinacea purpurea extract	[u'orch', u'phsu']	[u'RXNORM']
"FIORICET (AXOTAL /00727001/) (AXOTAL /0072701/)"	C0633854	Fioricet	[u'orch', u'phsu']	[u'RXNORM']
"FIORICET (AXOTAL /00727001/) (AXOTAL /0072701/)"	C0718751	Axotal	[u'orch', u'phsu']	[u'RXNORM']
"FIORICET (AXOTAL /00727001/) (AXOTAL /0072701/)"	C0718751	Axotal	[u'orch', u'phsu']	[u'RXNORM']
"CALTRATE (CALTRATE /01721501/)"	C0719118	Caltrate	[u'inch', u'phsu']	[u'RXNORM']
"CALTRATE (CALTRATE /01721501/)"	C0719118	Caltrate	[u'inch', u'phsu']	[u'RXNORM']
"PLANTAGO AFRA SEED/SODIUM CHLORIDE/THIAMINE HYDROCHLORIDE"	C0770309	Thiamine hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PLANTAGO AFRA SEED/SODIUM CHLORIDE/THIAMINE HYDROCHLORIDE"	C0282327	Plantago Seed	[u'orch', u'phsu']	[u'RXNORM']
"PLANTAGO AFRA SEED/SODIUM CHLORIDE/THIAMINE HYDROCHLORIDE"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"GELATIN/SUCCINYLATED GELATIN"	C0017237	Gelatin	[u'aapp', u'phsu']	[u'RXNORM']
"SOLFATO DI MAGNESIO"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"SEDATIVE/HYPNOTIC/ANTI-ANXIETY OR ANTIPSYCHOTICS"	C0040615	Antipsychotic Agents	[u'phsu']	[u'ATC']
"VARIOUS UNSPECIFIED PRESCRIPTION MEDICATIONS"	C3540008	various antiinfectives and antiseptics for local oral treatment	[u'phsu']	[u'ATC']
"VARIOUS UNSPECIFIED PRESCRIPTION MEDICATIONS"	C3540761	various other nasal preparations in ATC	[u'phsu']	[u'ATC']
"VARIOUS UNSPECIFIED PRESCRIPTION MEDICATIONS"	C3540762	various other agents for local oral treatment in ATC	[u'phsu']	[u'ATC']
"VARIOUS UNSPECIFIED PRESCRIPTION MEDICATIONS"	C3540763	VARIOUS DRUG CLASSES IN ATC	[u'phsu']	[u'ATC']
"VARIOUS UNSPECIFIED PRESCRIPTION MEDICATIONS"	C3540765	various allergen extracts	[u'imft', u'phsu']	[u'ATC']
"VARIOUS UNSPECIFIED PRESCRIPTION MEDICATIONS"	C3540766	various antiseptic throat preparations	[u'phsu']	[u'ATC']
"VARIOUS UNSPECIFIED PRESCRIPTION MEDICATIONS"	C3540769	various other intestinal adsorbents in ATC	[u'phsu']	[u'ATC']
"CO ENZYME Q10 /00517201"	C0056077	coenzyme Q10	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEPAKOTE DR TAB 250MG"	C0039226	Delayed Release Oral Tablet	[u'bodm']	[u'RXNORM']
"DEPAKOTE DR TAB 250MG"	C0719751	Depakote	[u'orch', u'phsu']	[u'RXNORM']
"DOCUSATE SODIUM AND SENNA (DOCUSATE SODIUM, SENNOSIDE A+B)"	C2929245	Docusate / sennosides, USP	[u'phsu']	[u'RXNORM']
"DOCUSATE SODIUM AND SENNA (DOCUSATE SODIUM, SENNOSIDE A+B)"	C0243237	Docusate Sodium	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DOCUSATE SODIUM AND SENNA (DOCUSATE SODIUM, SENNOSIDE A+B)"	C0243237	Docusate Sodium	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DOCUSATE SODIUM AND SENNA (DOCUSATE SODIUM, SENNOSIDE A+B)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OTHERS (NOT SPECIFIED)"	C3539125	other medicated shampoos in ATC	[u'phsu']	[u'ATC']
"CENTRUM SILVER (MINERALS, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS "	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRUM SILVER (MINERALS, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS "	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"CENTRUM SILVER (MINERALS, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS "	C0078373	Tocopherol Acetate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CENTRUM SILVER (MINERALS, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS "	C1999896	alpha-Tocopherol Acetate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CENTRUM SILVER (MINERALS, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS "	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CENTRUM SILVER (MINERALS, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS "	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"CENTRUM SILVER (MINERALS, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS "	C3540032	Vitamin IV solution additives	[u'phsu']	[u'ATC']
"ATHYMIL                   (MIANSERIN HYDROCHLORIDE, )"	C0700456	Mianserin Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TRIAD ALCOHOL, PREP PADS"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LO-SEASONIQUE TAB"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"QUININE SULFATE (QUINNE SULFATE)"	C0034422	Quinine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"AMILORIDE 10MG/DAY"	C0002502	Amiloride	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FACE CREAMS?TAZORAC"	C0723607	Tazorac	[u'orch', u'phsu']	[u'RXNORM']
"FACE CREAMS?TAZORAC"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"DULOXETINE 30 MG BY MOUTH ONCE DAILY"	C1621163	duloxetine 30 MG	[u'clnd']	[u'RXNORM']
"PEG-INTERFERON ALFA 2A (ROCHE) (RO 25-8310)"	C0391001	peginterferon alfa-2a	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"SULFAMETH/TRIMETHO 800/160 TABS SUB FOR BACTRIM DS PRIM"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"SULFAMETH/TRIMETHO 800/160 TABS SUB FOR BACTRIM DS PRIM"	C0591139	Bactrim	[u'orch', u'phsu']	[u'RXNORM']
"DIHYDROERGOCRYPTINE W/ CAFEINE"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIHYDROERGOCRYPTINE W/ CAFEINE"	C0012290	Dihydroergocryptine	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCODONE-ACETAMINOPHEN (LORTAB LACTOSE-FREE FOOD/FIBER (ISOSOURCE 1.5 CAL ORP.L)"	C0717367	Acetaminophen / Hydrocodone	[u'phsu']	[u'RXNORM']
"HYDROCODONE-ACETAMINOPHEN (LORTAB LACTOSE-FREE FOOD/FIBER (ISOSOURCE 1.5 CAL ORP.L)"	C0225326	Fiber	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCODONE-ACETAMINOPHEN (LORTAB LACTOSE-FREE FOOD/FIBER (ISOSOURCE 1.5 CAL ORP.L)"	C0022949	Lactose	[u'bacs', u'orch']	[u'RXNORM']
"HYDROCODONE-ACETAMINOPHEN (LORTAB LACTOSE-FREE FOOD/FIBER (ISOSOURCE 1.5 CAL ORP.L)"	C0553262	Lortab	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCODONE-ACETAMINOPHEN (LORTAB LACTOSE-FREE FOOD/FIBER (ISOSOURCE 1.5 CAL ORP.L)"	C3540798	Food allergenic extracts	[u'imft', u'phsu']	[u'ATC']
"TYLENOL /00020001"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL W/ CODEINE NO. 3 (PANADEINE CO)"	C0724034	Tylenol with Codeine	[u'orch', u'phsu']	[u'RXNORM']
"DALTEPARIN SODIUM (HEPARIN-FRACTION SODIUIM SALT)"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"DALTEPARIN SODIUM (HEPARIN-FRACTION SODIUIM SALT)"	C0037513	heparin sodium	[u'orch', u'phsu']	[u'RXNORM']
"DALTEPARIN SODIUM (HEPARIN-FRACTION SODIUIM SALT)"	C0282471	Dalteparin Sodium	[u'orch', u'phsu']	[u'RXNORM']
"SPRING VALLEY LUTEIN VISION"	C0043328	Lutein	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"ALLERGY [DIPHENHYDRAMINE HYDROCHLORIDE]"	C0004963	Diphenhydramine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"FLOVEN(FLUCTICASONE PROPIONATE)(FLUTICASONE PROPIONATE)"	C0392214	Propionate	[u'orch']	[u'RXNORM']
"FLOVEN(FLUCTICASONE PROPIONATE)(FLUTICASONE PROPIONATE)"	C0117996	Fluticasone propionate	[u'orch', u'phsu']	[u'RXNORM']
"CEFMETAZON (CEFMETAZOLE SODIUM) INJECTION"	C0700470	Cefmetazole Sodium	[u'antb', u'orch']	[u'RXNORM']
"CEFMETAZON (CEFMETAZOLE SODIUM) INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"METHYLPHENIDATE (METHYLOPHENIDATE HYDROCHLORIDE)"	C0025810	Methylphenidate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"EXELON 9.5 MG/24 H"	C0730987	Exelon	[u'orch', u'phsu']	[u'RXNORM']
"EXELON 9.5 MG/24 H"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"INACTIVATED HUMAN RABIES VACCINE MERIEUX (RABIES (HDC) VACCINE - F)"	C0034496	Rabies Vaccines	[u'imft', u'orch', u'phsu']	[u'ATC']
"INACTIVATED HUMAN RABIES VACCINE MERIEUX (RABIES (HDC) VACCINE - F)"	C0034496	Rabies Vaccines	[u'imft', u'orch', u'phsu']	[u'ATC']
"INACTIVATED HUMAN RABIES VACCINE MERIEUX (RABIES (HDC) VACCINE - F)"	C0042210	Vaccines	[u'aapp', u'imft', u'phsu']	[u'ATC']
"MAALOX ANTACID; ANTIGAS MAX QDTABS ASST (NCH)(CALCIUM CARBONATE, SIMET"	C0003138	Antacids	[u'phsu']	[u'ATC']
"MAALOX ANTACID; ANTIGAS MAX QDTABS ASST (NCH)(CALCIUM CARBONATE, SIMET"	C0065461	Maalox	[u'inch', u'phsu']	[u'RXNORM']
"MAALOX ANTACID; ANTIGAS MAX QDTABS ASST (NCH)(CALCIUM CARBONATE, SIMET"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ATASOL+CODEINE"	C0009214	Codeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEPAS (ETIZOLAM) UNKNOWN"	C0059862	etizolam	[u'orch', u'phsu']	[u'ATC']
"FLAVIN ADENINE DINUCLEOTIDE (VITAMIN B2)"	C0015540	Flavin-Adenine Dinucleotide	[u'bacs', u'nnon']	[u'RXNORM']
"FLAVIN ADENINE DINUCLEOTIDE (VITAMIN B2)"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CLARADOL (TABLET) (PARACETAMOL)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CLARADOL (TABLET) (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HOMEOPATHICTEETHING TABLETS (OTC)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CRESTOR (ROSUVATATIN CALCIUM)"	C1098080	Crestor	[u'orch', u'phsu']	[u'RXNORM']
"CRESTOR (ROSUVATATIN CALCIUM)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CRESTOR (ROSUVATATIN CALCIUM)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"TUMS FOR CA"	C0723950	Tums	[u'inch', u'phsu']	[u'RXNORM']
"ESTROGEN/ESTRADIOL CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"ESTROGEN/ESTRADIOL CREAM"	C0014912	Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ESTROGEN/ESTRADIOL CREAM"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"COZAR (LOSARTAN POTASSIUM) (UNKNOWN)"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"CLOPIDOGREL (CLOPIDOGREAL BISULFATE)"	C0070166	clopidogrel	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GRAPEFRUIT (CITRUS X PARADISI)"	C0440280	GRAPEFRUIT EXTRACT	[u'orch', u'phsu']	[u'RXNORM']
"GRAPEFRUIT (CITRUS X PARADISI)"	C3256843	grapefruit peel extract	[u'orch']	[u'RXNORM']
"ASPART/INSULIN"	C0123677	Insulin, Aspart, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"ASPART/INSULIN"	C1708521	Insulin Aspart	[u'aapp', u'horm', u'phsu']	[u'ATC']
"TAVEGYL (NO PREF. NAME)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"LANTUS NOVOLIN R"	C0307073	Novolin R	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"LANTUS NOVOLIN R"	C0876064	Lantus	[u'aapp', u'phsu']	[u'RXNORM']
"EDIROL (VITAMIN D AND ANALOGUES)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"EDIROL (VITAMIN D AND ANALOGUES)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"INFUSION OF ERBITUX"	C1173436	Erbitux	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"FORTEO PEN (250MCG/ML"	C1170286	Forteo	[u'aapp', u'phsu']	[u'RXNORM']
"HERBAL LIFE PROTEIN DRINK"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"SULFAMETHOXAZOLE-TRIMETHOPRIM, DS"	C0041044	Trimethoprim-Sulfamethoxazole Combination	[u'phsu']	[u'RXNORM']
"ZICAM NASAL GEL  ZINCUM GLUCONIUM 2X GET TECH"	C0991526	Nasal Gel	[u'bodm']	[u'RXNORM']
"FOCALIN FOC+XRCAPS"	C1170283	Focalin	[u'orch', u'phsu']	[u'RXNORM']
"CEREFOLIN (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2) (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CEREFOLIN (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2) (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2)"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CEREFOLIN (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2) (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2)"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CEREFOLIN (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2) (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CEREFOLIN (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2) (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2)"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CEREFOLIN (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2) (METHYLFOLATE, VITAMIN B12, VITAMIN B6, VITAMIN B2)"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FRAGMIN (DALTEPARIN SODIUM, HEPARIN-FRACTION, SODIUM SALT)"	C0917726	Fragmin	[u'orch', u'phsu']	[u'RXNORM']
"FRAGMIN (DALTEPARIN SODIUM, HEPARIN-FRACTION, SODIUM SALT)"	C0282471	Dalteparin Sodium	[u'orch', u'phsu']	[u'RXNORM']
"FRAGMIN (DALTEPARIN SODIUM, HEPARIN-FRACTION, SODIUM SALT)"	C0019134	heparin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FRAGMIN (DALTEPARIN SODIUM, HEPARIN-FRACTION, SODIUM SALT)"	C0770546	heparin, porcine	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"FRAGMIN (DALTEPARIN SODIUM, HEPARIN-FRACTION, SODIUM SALT)"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"FRAGMIN (DALTEPARIN SODIUM, HEPARIN-FRACTION, SODIUM SALT)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"FRAGMIN (DALTEPARIN SODIUM, HEPARIN-FRACTION, SODIUM SALT)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"FRAGMIN (DALTEPARIN SODIUM, HEPARIN-FRACTION, SODIUM SALT)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"MESALAZINE (TABLETS)"	C0127615	mesalamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MESALAZINE (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ZICAM COLD REMEDY GEL SWABS 20 SWABS ZICAM"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"PRAVASTATIN SODIUM 40MG TAAPO UKN"	C0700474	Pravastatin Sodium	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN B6 PER ORAL NOS"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"FLAX OILS CAPSULE"	C3541397	oil ingredients	[u'orch', u'phsu']	[u'ATC']
"FLAX OILS CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"HEMATINIC/FOLIC ACID"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"SLOW FE IRON TABLETS          (FERROUS SULFATE) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"SLOW FE IRON TABLETS          (FERROUS SULFATE) TABLET"	C0592118	Slow-Fe	[u'inch', u'phsu']	[u'RXNORM']
"SLOW FE IRON TABLETS          (FERROUS SULFATE) TABLET"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"SLOW FE IRON TABLETS          (FERROUS SULFATE) TABLET"	C0060282	ferrous sulfate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"SLOW FE IRON TABLETS          (FERROUS SULFATE) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ACICLOVIR RANBAXY"	C0001367	Acyclovir	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"ANTIPSYCHOTICS              (ANTIPSYCHOTICS)"	C0040615	Antipsychotic Agents	[u'phsu']	[u'ATC']
"ANTIPSYCHOTICS              (ANTIPSYCHOTICS)"	C0040615	Antipsychotic Agents	[u'phsu']	[u'ATC']
"CARBOCISTEINE  (UNKNOWN)"	C0006992	Carbocysteine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"INSULIN NOVOMIX (INSULIN ASPART)"	C0123677	Insulin, Aspart, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN NOVOMIX (INSULIN ASPART)"	C1708521	Insulin Aspart	[u'aapp', u'horm', u'phsu']	[u'ATC']
"SALICYLIC ACID + VASELINE"	C0728774	Vaseline	[u'orch', u'phsu']	[u'RXNORM']
"SALICYLIC ACID + VASELINE"	C0036079	Salicylic Acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHENELZINE SULFATE (PHENELZINE SULFATE0"	C0031393	Phenelzine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"PHENELZINE SULFATE (PHENELZINE SULFATE0"	C0031392	Phenelzine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SEPTANEST                          /01355701/"	C0007300	Articaine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"NEUROCIL /00038602/ (NEUROCIL) 100 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TYLENOL                           /SCH/"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"TAMSULOSIN +PHARMA RET-KPS"	C0257343	tamsulosin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LEUCOVORIN - SOLUTION - 350 MG / SOLUTION - 320 MG"	C4276321	Leucovorin 350 MG	[u'clnd']	[u'RXNORM']
"JUICE PLUS (JUICE PLUS) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"STEROID (STER-DEX)"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TUCKS PRE-MOISTENED PADS (WITHCH HAZEL)"	C0723948	Tucks	[u'orch', u'phsu']	[u'RXNORM']
"CLOPIDOGREL/ACETYLSALICYLIC ACID"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLOPIDOGREL/ACETYLSALICYLIC ACID"	C0070166	clopidogrel	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VIT B1 B6 B12"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"BUDEPRION SR   150MG  TEVA"	C1615686	Budeprion	[u'orch', u'phsu']	[u'RXNORM']
"PAPAVERINE -ALPROSTADIL (PAPAVERINE, ALPROSTADIL)"	C0002335	Alprostadil	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PAPAVERINE -ALPROSTADIL (PAPAVERINE, ALPROSTADIL)"	C0030350	Papaverine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PAPAVERINE -ALPROSTADIL (PAPAVERINE, ALPROSTADIL)"	C0030350	Papaverine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PAPAVERINE -ALPROSTADIL (PAPAVERINE, ALPROSTADIL)"	C0002335	Alprostadil	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENGAY PM CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"BENGAY PM CREAM"	C0718870	Bengay	[u'orch', u'phsu']	[u'RXNORM']
"UNKNOWN PINK PILL X 6-7 TABS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"UNKNOWN PINK PILL X 6-7 TABS"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"OSTEO-BI-FLEX ONE PER DAY"	C1700059	Osteo Bi-Flex	[u'orch', u'phsu']	[u'RXNORM']
"GREEN COFFEE TEA EXTRACT KIKAGLOBA"	C1704263	Green Tea Extract	[u'orch', u'phsu']	[u'RXNORM']
"PRENATAL (ASCORBIC ACID, CALCIUM GLUCONATE, CUPRIC CARBONATE BASIC CYANOCOBALAMIN, ERGOCALCIFEROL, F"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL (ASCORBIC ACID, CALCIUM GLUCONATE, CUPRIC CARBONATE BASIC CYANOCOBALAMIN, ERGOCALCIFEROL, F"	C0006699	Calcium Gluconate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PRENATAL (ASCORBIC ACID, CALCIUM GLUCONATE, CUPRIC CARBONATE BASIC CYANOCOBALAMIN, ERGOCALCIFEROL, F"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL (ASCORBIC ACID, CALCIUM GLUCONATE, CUPRIC CARBONATE BASIC CYANOCOBALAMIN, ERGOCALCIFEROL, F"	C3486597	cupric carbonate basic	[u'orch', u'phsu']	[u'RXNORM']
"PRENATAL (ASCORBIC ACID, CALCIUM GLUCONATE, CUPRIC CARBONATE BASIC CYANOCOBALAMIN, ERGOCALCIFEROL, F"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"DIOVAN/HCTZ (CO-DIOVAN)"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIOVAN/HCTZ (CO-DIOVAN)"	C0719949	Diovan	[u'orch', u'phsu']	[u'RXNORM']
"DIOVAN/HCTZ (CO-DIOVAN)"	C0719949	Diovan	[u'orch', u'phsu']	[u'RXNORM']
"BENAZE/HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CILST (ETHINYLESTRADIOL, NORGESTRIMATE)"	C0015011	Ethinyl Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BROMPRIDE/DIMETICONE/PEPSIN A/AMYLASE/LYPASE"	C0030909	Pepsin A	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"BROMPRIDE/DIMETICONE/PEPSIN A/AMYLASE/LYPASE"	C0002712	Amylases	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"BROMPRIDE/DIMETICONE/PEPSIN A/AMYLASE/LYPASE"	C1113707	dimethicone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BLOOD PRESSURE TABLETS (UNSPECIFIED)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DIE LI"	C3495095	lithium cation	[u'elii', u'phsu']	[u'RXNORM']
"LEVOXYL SR"	C0721346	Levoxyl	[u'aapp', u'phsu']	[u'RXNORM']
