UTTERANCE	CUI	PT	ST	SOURCES
"SULFONAMIDES, UREA DERIVATIVES (SULFONAMIDES, UREA DERIVATIVES)"	C3539184	Sulfonamides, topical	[u'orch']	[u'ATC']
"SULFONAMIDES, UREA DERIVATIVES (SULFONAMIDES, UREA DERIVATIVES)"	C3541962	Sulfonamides, ophthalmologic antiinfectives	[u'orch', u'phsu']	[u'ATC']
"SULFONAMIDES, UREA DERIVATIVES (SULFONAMIDES, UREA DERIVATIVES)"	C3541963	Sulfonamides, intestinal antiinfectives	[u'orch', u'phsu']	[u'ATC']
"SULFONAMIDES, UREA DERIVATIVES (SULFONAMIDES, UREA DERIVATIVES)"	C0041942	Urea	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SULFONAMIDES, UREA DERIVATIVES (SULFONAMIDES, UREA DERIVATIVES)"	C3539179	Sulfonamides, Gynecological	[u'orch', u'phsu']	[u'ATC']
"SULFONAMIDES, UREA DERIVATIVES (SULFONAMIDES, UREA DERIVATIVES)"	C3539184	Sulfonamides, topical	[u'orch']	[u'ATC']
"SULFONAMIDES, UREA DERIVATIVES (SULFONAMIDES, UREA DERIVATIVES)"	C3541962	Sulfonamides, ophthalmologic antiinfectives	[u'orch', u'phsu']	[u'ATC']
"SULFONAMIDES, UREA DERIVATIVES (SULFONAMIDES, UREA DERIVATIVES)"	C3541963	Sulfonamides, intestinal antiinfectives	[u'orch', u'phsu']	[u'ATC']
"SULFONAMIDES, UREA DERIVATIVES (SULFONAMIDES, UREA DERIVATIVES)"	C0041942	Urea	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C0006711	calcium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACATTE, ERG"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"MORPHINE SULFATE MODIFIED=RELEASE CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"MORPHINE SULFATE MODIFIED=RELEASE CAPSULE"	C0066814	Morphine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"EPERISONE HYDROCHLORIDE(EPERISONE HYDROCHLORIDE)"	C0043606	eperisone	[u'orch', u'phsu']	[u'ATC']
"EPERISONE HYDROCHLORIDE(EPERISONE HYDROCHLORIDE)"	C0043606	eperisone	[u'orch', u'phsu']	[u'ATC']
"DEPAKINE TABLETS PR"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DEPAKINE TABLETS PR"	C0700661	Depakene	[u'orch', u'phsu']	[u'RXNORM']
"ESTROGEN MTEST H"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"MULIPLE EYE DROPS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"CARBIDOPA/LEODOPA"	C0006982	Carbidopa	[u'orch', u'phsu']	[u'RXNORM']
"TENECTEPLASE 50MG IV GENENTECH"	C0872913	Tenecteplase	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"L THYROXIN JOD BETA (LEVOTHYROXINE SODIUM, POTASSIUM IODIDE)"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"L THYROXIN JOD BETA (LEVOTHYROXINE SODIUM, POTASSIUM IODIDE)"	C0021968	Iodine	[u'bacs', u'elii', u'phsu']	[u'RXNORM', u'ATC']
"L THYROXIN JOD BETA (LEVOTHYROXINE SODIUM, POTASSIUM IODIDE)"	C0079691	Levothyroxine Sodium	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"L THYROXIN JOD BETA (LEVOTHYROXINE SODIUM, POTASSIUM IODIDE)"	C0032831	Potassium Iodide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"DILTIAZEM (LONG ACTING)"	C0012373	Diltiazem	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTIHYPERTENSIVES/^BLOOD PRESSURE MEDS^"	C0003364	Antihypertensive Agents	[u'phsu']	[u'ATC']
"SULRAMETH/TRIMETHOPRIM"	C0041041	Trimethoprim	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"KCL/DSW/NACL"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"KCL/DSW/NACL"	C0032825	Potassium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"PSEUDOEPHEDRINE/EPHEDRINE"	C0014479	Ephedrine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PSEUDOEPHEDRINE/EPHEDRINE"	C0033798	Pseudoephedrine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DARBEPOETIN ALFA  25MCG/0.42ML"	C0937950	darbepoetin alfa	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"NATURAL VITAMIN E /00110501/"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"MUCINEX DM (TUSSIN DM) (TABLETS)"	C1634045	Mucinex DM	[u'orch', u'phsu']	[u'RXNORM']
"MUCINEX DM (TUSSIN DM) (TABLETS)"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MUCINEX DM (TUSSIN DM) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CALCIMAGON-D 3 (COLECALCIFEROL)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMIN D + B6"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PREMIER PROTEIN PROTEIN DRINK"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"MONOKET 20 MG COMPRESSE"	C0699647	Monoket	[u'orch', u'phsu']	[u'RXNORM']
"MONOKET 20 MG COMPRESSE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GLUCOSE TEST METERD SUPPLIES"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLIZOLAN (DIACEREIN)"	C0057678	diacetylrhein	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DONNATAL ELIXIR (ATROPINE SULFATE, PHENOBARBITAL, HYOSCINE HYDROBROMID"	C0678430	Elixir	[u'bodm']	[u'RXNORM']
"DONNATAL ELIXIR (ATROPINE SULFATE, PHENOBARBITAL, HYOSCINE HYDROBROMID"	C0378883	Donnatal	[u'orch', u'phsu']	[u'RXNORM']
"DONNATAL ELIXIR (ATROPINE SULFATE, PHENOBARBITAL, HYOSCINE HYDROBROMID"	C0596005	Atropine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"DONNATAL ELIXIR (ATROPINE SULFATE, PHENOBARBITAL, HYOSCINE HYDROBROMID"	C0031412	Phenobarbital	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DONNATAL ELIXIR (ATROPINE SULFATE, PHENOBARBITAL, HYOSCINE HYDROBROMID"	C0036442	Scopolamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYSTATIN/TRIAMCIN"	C0028741	Nystatin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"HEXAQUINE(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)"	C0770309	Thiamine hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"HEXAQUINE(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)"	C0220795	Benzoate	[u'orch', u'phsu']	[u'RXNORM']
"HEXAQUINE(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)"	C0034417	Quinine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEXAQUINE(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)"	C0216194	Tea Tree Oil	[u'orch', u'phsu']	[u'RXNORM']
"HEXAQUINE(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)"	C0770309	Thiamine hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"HEXAQUINE(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)"	C0220795	Benzoate	[u'orch', u'phsu']	[u'RXNORM']
"HEXAQUINE(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)"	C0034417	Quinine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEXAQUINE(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)(THIAMINE HYDROCHLORIDE, QUININE BENZOATE, MELALEUCA VIRIDIFLORA OIL)"	C0216194	Tea Tree Oil	[u'orch', u'phsu']	[u'RXNORM']
"TRAZODONE HYDROCHLORIDE TABLETS (TRAZODONE HYDROCHLORIDE)(TABLETS)(TRAZODONE HYDROCHLORIDE)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TRAZODONE HYDROCHLORIDE TABLETS (TRAZODONE HYDROCHLORIDE)(TABLETS)(TRAZODONE HYDROCHLORIDE)"	C0282369	Trazodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TRAZODONE HYDROCHLORIDE TABLETS (TRAZODONE HYDROCHLORIDE)(TABLETS)(TRAZODONE HYDROCHLORIDE)"	C0282369	Trazodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TRAZODONE HYDROCHLORIDE TABLETS (TRAZODONE HYDROCHLORIDE)(TABLETS)(TRAZODONE HYDROCHLORIDE)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TRAZODONE HYDROCHLORIDE TABLETS (TRAZODONE HYDROCHLORIDE)(TABLETS)(TRAZODONE HYDROCHLORIDE)"	C0282369	Trazodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PANTOPRAZOLE NA INJ. 40 MG IN 0.9% SODIUM CHLORIDE INJ"	C1126048	pantoprazole 40 MG	[u'clnd']	[u'RXNORM']
"PANTOPRAZOLE NA INJ. 40 MG IN 0.9% SODIUM CHLORIDE INJ"	C0990166	Sodium Chloride 0.154 MEQ/ML	[u'clnd']	[u'RXNORM']
"PANTOPRAZOLE NA INJ. 40 MG IN 0.9% SODIUM CHLORIDE INJ"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"PANTOPRAZOLE NA INJ. 40 MG IN 0.9% SODIUM CHLORIDE INJ"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"AMFETAMINE (SPEED - AMFETAMINE)"	C0002658	Amphetamine	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMFETAMINE (SPEED - AMFETAMINE)"	C0002658	Amphetamine	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PRILEN//RAMIPRIL"	C0072973	Ramipril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ATROPINE SULFATE/DIPHENOXYLATE HYDROCHLORIDE (LOMOTIL /00034001/) (ATROPINE SULFATE, DIPHENOXYLATE HYDROCHLORIDE)"	C0282145	Diphenoxylate Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ATROPINE SULFATE/DIPHENOXYLATE HYDROCHLORIDE (LOMOTIL /00034001/) (ATROPINE SULFATE, DIPHENOXYLATE HYDROCHLORIDE)"	C0596005	Atropine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ATROPINE SULFATE/DIPHENOXYLATE HYDROCHLORIDE (LOMOTIL /00034001/) (ATROPINE SULFATE, DIPHENOXYLATE HYDROCHLORIDE)"	C0065164	Lomotil	[u'orch', u'phsu']	[u'RXNORM']
"ATROPINE SULFATE/DIPHENOXYLATE HYDROCHLORIDE (LOMOTIL /00034001/) (ATROPINE SULFATE, DIPHENOXYLATE HYDROCHLORIDE)"	C0596005	Atropine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ATROPINE SULFATE/DIPHENOXYLATE HYDROCHLORIDE (LOMOTIL /00034001/) (ATROPINE SULFATE, DIPHENOXYLATE HYDROCHLORIDE)"	C0282145	Diphenoxylate Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ZOLOFT /01011401/ (SERTRALINE) CAPSULE"	C0284660	Zoloft	[u'orch', u'phsu']	[u'RXNORM']
"ZOLOFT /01011401/ (SERTRALINE) CAPSULE"	C0074393	Sertraline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZOLOFT /01011401/ (SERTRALINE) CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"ASTHMA MEDICATIONS (EPHEDRINE SULFATE, TOLU BALSAM SYRUP, CHLOROFORM W"	C0304426	Ephedrine sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ASTHMA MEDICATIONS (EPHEDRINE SULFATE, TOLU BALSAM SYRUP, CHLOROFORM W"	C0163641	Tolu balsam	[u'orch', u'phsu']	[u'RXNORM']
"ASTHMA MEDICATIONS (EPHEDRINE SULFATE, TOLU BALSAM SYRUP, CHLOROFORM W"	C0008238	Chloroform	[u'hops', u'irda', u'orch']	[u'RXNORM', u'ATC']
"ARTICHOKE (CYNARA CARDUNCULUS)"	C0771144	Cynara Preparation	[u'orch', u'phsu']	[u'RXNORM']
"ARTICHOKE (CYNARA CARDUNCULUS)"	C4282062	Cynara scolymus whole extract	[u'orch', u'phsu']	[u'RXNORM']
"ARTICHOKE (CYNARA CARDUNCULUS)"	C0771144	Cynara Preparation	[u'orch', u'phsu']	[u'RXNORM']
"ARTICHOKE (CYNARA CARDUNCULUS)"	C4282062	Cynara scolymus whole extract	[u'orch', u'phsu']	[u'RXNORM']
"SPIRONOLACTON TABLET 12,5MG                    DMB"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CALCIBON//CALCIUM CITRATE"	C0108101	Calcium Citrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BIOTENE MOUTHWASH FRESHENER"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"TURMERIC GOLDEN PASTE"	C1321899	Paste	[u'bodm']	[u'RXNORM']
"METEOSPASMYL (ALVERINE CITRATE (+) METHIONINE)"	C0243365	Alverine citrate	[u'orch', u'phsu']	[u'RXNORM']
"METEOSPASMYL (ALVERINE CITRATE (+) METHIONINE)"	C0025646	Methionine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"PROTEIN POWDER W/PROBIOTICS"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"PROTEIN POWDER W/PROBIOTICS"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"DEXTROPROPOXYPHENE (DEEXTROPROPOXYPHENE)"	C0033493	Propoxyphene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RIMSO-50 IRRIGATION 50% (W/W) (NO PREF. NAME)"	C0307485	Rimso-50	[u'orch', u'phsu']	[u'RXNORM']
"CO-AMOXICILLIN (AUGMENTIN /00756801/)"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"CO-AMOXICILLIN (AUGMENTIN /00756801/)"	C0591132	Augmentin	[u'antb', u'orch']	[u'RXNORM']
"IOXOPROFEN SODIUM"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"IOXOPROFEN SODIUM"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"IOXOPROFEN SODIUM"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"UNKNOWN OVER THE COUNTER WEIGHT LOSS PILL"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"OMEGA 3 FATTY ACIDS SUPPLEMENT"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"LISTERINE WHITENING RINSE CLEAN HINT (ORAL CARE PRODUCTS) ORAL RINSE"	C0065081	Listerine	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE WHITENING RINSE CLEAN HINT (ORAL CARE PRODUCTS) ORAL RINSE"	C3205666	Oral Product	[u'phsu']	[u'RXNORM']
"LISTERINE WHITENING RINSE CLEAN HINT (ORAL CARE PRODUCTS) ORAL RINSE"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"VARIOUS INHALERS AND MIST"	C3540008	various antiinfectives and antiseptics for local oral treatment	[u'phsu']	[u'ATC']
"VARIOUS INHALERS AND MIST"	C3540761	various other nasal preparations in ATC	[u'phsu']	[u'ATC']
"VARIOUS INHALERS AND MIST"	C3540762	various other agents for local oral treatment in ATC	[u'phsu']	[u'ATC']
"VARIOUS INHALERS AND MIST"	C3540763	VARIOUS DRUG CLASSES IN ATC	[u'phsu']	[u'ATC']
"VARIOUS INHALERS AND MIST"	C3540765	various allergen extracts	[u'imft', u'phsu']	[u'ATC']
"VARIOUS INHALERS AND MIST"	C3540766	various antiseptic throat preparations	[u'phsu']	[u'ATC']
"VARIOUS INHALERS AND MIST"	C3540769	various other intestinal adsorbents in ATC	[u'phsu']	[u'ATC']
"ALLERGEN MIXTURE"	C0002092	Allergens	[u'imft']	[u'ATC']
"FOSAMAX/ALDENDRONATE"	C0376569	Fosamax	[u'orch', u'phsu']	[u'RXNORM']
"CELESTONE INJVLST 4MG/ML AMPUL 1ML"	C0701247	Celestone	[u'orch', u'phsu']	[u'RXNORM']
"DOCUSATE CALCIUM (CON.)"	C0282140	Docusate Calcium	[u'orch', u'phsu']	[u'RXNORM']
"AMOX/K CLAV 500-125"	C0054066	Amoxicillin / Clavulanate	[u'phsu']	[u'RXNORM']
"AMOX/K CLAV 500-125"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"ALPH LIPOIC ACID"	C0023791	Thioctic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PETHIDINE HYDROCHLORIDE (PETHIDINE)"	C0353148	Meperidine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PETHIDINE HYDROCHLORIDE (PETHIDINE)"	C0025376	Meperidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYSTATIN-HYDROCORTISONE-DIPHEN"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYSTATIN-HYDROCORTISONE-DIPHEN"	C0028741	Nystatin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"INEXIUM (ESOMEPRAZOLE MAGNESIUM)(20 MG, CASTRO-RESISTANT TABLET)(ESOME"	C0937622	Esomeprazole magnesium	[u'orch', u'phsu']	[u'RXNORM']
"INEXIUM (ESOMEPRAZOLE MAGNESIUM)(20 MG, CASTRO-RESISTANT TABLET)(ESOME"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"INEXIUM (ESOMEPRAZOLE MAGNESIUM)(20 MG, CASTRO-RESISTANT TABLET)(ESOME"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"LEVOTHYROX/LEVOTHYROXINE"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"VICODIN(VICODIN) (PARACETAMOL, HYDROCODONE BITARTRATE)"	C0483514	Vicodin	[u'orch', u'phsu']	[u'RXNORM']
"VICODIN(VICODIN) (PARACETAMOL, HYDROCODONE BITARTRATE)"	C0483514	Vicodin	[u'orch', u'phsu']	[u'RXNORM']
"VICODIN(VICODIN) (PARACETAMOL, HYDROCODONE BITARTRATE)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VICODIN(VICODIN) (PARACETAMOL, HYDROCODONE BITARTRATE)"	C0546868	Hydrocodone Bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"GLIPIZIDE TABLETS USP (NGX) (GLIPIZIDE) TABLET"	C1246370	Glipizide Oral Tablet	[u'clnd']	[u'RXNORM']
"GLIPIZIDE TABLETS USP (NGX) (GLIPIZIDE) TABLET"	C0017642	Glipizide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLIPIZIDE TABLETS USP (NGX) (GLIPIZIDE) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PREDNISOLONE-SODIUM SULFACETAMIDE 0.25% SODIUM PHOSPHATE 10%"	C0138273	Prednisolone sodium phosphate	[u'orch', u'phsu']	[u'RXNORM']
"PREDNISOLONE-SODIUM SULFACETAMIDE 0.25% SODIUM PHOSPHATE 10%"	C0038670	Sulfacetamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRIAMTEREN/HCT 50/25MG"	C0040869	Triamterene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FASTURTEC 1,5 MG/ML, POUDRE ET SOLVANT POUR SOLUTION A DILUER POUR PER"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CANNABIS BEDICA OLIE"	C4552088	Cannabis sativa whole extract	[u'orch']	[u'RXNORM']
"LECICARBON(SODIUM BICARBONATE/ANHYDROUS MONOBASIC SODIUM PHOSPHATE)"	C2016762	Sodium Bicarbonate / sodium phosphate	[u'phsu']	[u'RXNORM']
"MIGRAGESIC IDA"	C0020789	Idarubicin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PAMORELIN HYDROCHLORIDE"	C1137102	triptorelin pamoate	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"OLAY REGENERIST CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"CHROMAGEN (STOMACH DESCCATED, FERROUS FUMARATE, CYANOCOBALAMIN, ASCORB"	C0060276	Ferrous fumarate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CHROMAGEN (STOMACH DESCCATED, FERROUS FUMARATE, CYANOCOBALAMIN, ASCORB"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"GLUCOPHAGE - SLOW"	C0591573	Glucophage	[u'orch', u'phsu']	[u'RXNORM']
"SELENIUM-ACE (ASCORBIC ACID, RETINOL, SELENIUM, TOCOPHEROL)"	C0036581	Selenium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"SELENIUM-ACE (ASCORBIC ACID, RETINOL, SELENIUM, TOCOPHEROL)"	C0521939	Selenium supplement	[u'inch', u'phsu']	[u'ATC']
"SELENIUM-ACE (ASCORBIC ACID, RETINOL, SELENIUM, TOCOPHEROL)"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"SELENIUM-ACE (ASCORBIC ACID, RETINOL, SELENIUM, TOCOPHEROL)"	C0042839	Vitamin A	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"SELENIUM-ACE (ASCORBIC ACID, RETINOL, SELENIUM, TOCOPHEROL)"	C0087161	All-Trans-Retinol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"SELENIUM-ACE (ASCORBIC ACID, RETINOL, SELENIUM, TOCOPHEROL)"	C0036581	Selenium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"SELENIUM-ACE (ASCORBIC ACID, RETINOL, SELENIUM, TOCOPHEROL)"	C0521939	Selenium supplement	[u'inch', u'phsu']	[u'ATC']
"SELENIUM-ACE (ASCORBIC ACID, RETINOL, SELENIUM, TOCOPHEROL)"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"SELENIUM-ACE (ASCORBIC ACID, RETINOL, SELENIUM, TOCOPHEROL)"	C3255108	Tocopherol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"EVOXAC (CEVIMELINE HYDROCHLORIDE HYDRATE)"	C0876027	Evoxac	[u'orch', u'phsu']	[u'RXNORM']
"EVOXAC (CEVIMELINE HYDROCHLORIDE HYDRATE)"	C0720930	Hyrex Brand of Dimenhydrinate	[u'orch', u'phsu']	[u'RXNORM']
"EVOXAC (CEVIMELINE HYDROCHLORIDE HYDRATE)"	C0874063	Cevimeline hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"INTERFERON - ALPHA"	C0021747	Interferons	[u'aapp', u'imft']	[u'ATC']
"INTERFERON - ALPHA"	C3652465	Interferon	[u'aapp', u'imft', u'phsu']	[u'ATC']
"PDD SKIN TEST"	C0008838	Cisplatin	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"DEXAMPHETAMINE             (DEXAMFETAMINE)"	C0011812	Dextroamphetamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEXAMPHETAMINE             (DEXAMFETAMINE)"	C0011812	Dextroamphetamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BOSWELLIA SACRA"	C0873038	boswellia preparation	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL WITH CODEINE 300-30 MG (ACETAMINOPHEN-CODEINE)"	C0724034	Tylenol with Codeine	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL WITH CODEINE 300-30 MG (ACETAMINOPHEN-CODEINE)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TYLENOL WITH CODEINE 300-30 MG (ACETAMINOPHEN-CODEINE)"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"CALCIUM 24/VIT D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
