UTTERANCE	CUI	PT	ST	SOURCES
"XARELTO 10 MG FILM-COATED TABLETS"	C3159309	Xarelto	[u'orch', u'phsu']	[u'RXNORM']
"WEST-CORT"	C0010137	Cortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NICORETTE CLASSIC CHEWING GUM 4MG"	C1321911	Chewing Gum	[u'bodm']	[u'RXNORM']
"NICORETTE CLASSIC CHEWING GUM 4MG"	C0701400	Nicorette	[u'orch', u'phsu']	[u'RXNORM']
"LEMSIP COLD + FLU LEMON"	C0939864	Lemon extract	[u'orch', u'phsu']	[u'RXNORM']
"PROTONIX QD"	C0876139	Protonix	[u'orch', u'phsu']	[u'RXNORM']
"JALYN (DUTASTERIDE (+) TAMSULOSIN HYDROCHLORIDE)"	C2927181	Jalyn	[u'orch', u'phsu']	[u'RXNORM']
"JALYN (DUTASTERIDE (+) TAMSULOSIN HYDROCHLORIDE)"	C0754659	Dutasteride	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"JALYN (DUTASTERIDE (+) TAMSULOSIN HYDROCHLORIDE)"	C0771774	Tamsulosin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TABS (COLECALCIFEROL)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TABS (COLECALCIFEROL)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"JANUMET/METFORMIN"	C0025598	Metformin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"JANUMET/METFORMIN"	C1948387	Janumet	[u'orch', u'phsu']	[u'RXNORM']
"ZICAM COLD REMEDY NO DRIP NASAL LIQUID GEL ZICAM LLC / MATRIXX"	C0991526	Nasal Gel	[u'bodm']	[u'RXNORM']
"ADDERALL (AMFETAMINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE  SACCHARATE, DEXAMFETAMINE SULFATE)"	C0290795	Adderall	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL (AMFETAMINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE  SACCHARATE, DEXAMFETAMINE SULFATE)"	C0724524	Amphetamine aspartate	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL (AMFETAMINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE  SACCHARATE, DEXAMFETAMINE SULFATE)"	C0282051	Amphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL (AMFETAMINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE  SACCHARATE, DEXAMFETAMINE SULFATE)"	C0724568	Dextroamphetamine saccharate	[u'orch', u'phsu']	[u'RXNORM']
"ADDERALL (AMFETAMINE ASPARTATE, AMFETAMINE SULFATE, DEXAMFETAMINE  SACCHARATE, DEXAMFETAMINE SULFATE)"	C0011810	Dextroamphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"APO-DIVALDROEX [APO-DIVALPROEX]"	C0042291	Valproic Acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MULTI COMPLETE/IRON"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"GUAIFENESIN WITH DECONGESTIONAN"	C0018305	Guaifenesin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FOLTX /01502401/ (CYANOCOBALAMIN, FOLIC ACID, PYRIDOXINE)"	C0876040	Foltx	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"FOLTX /01502401/ (CYANOCOBALAMIN, FOLIC ACID, PYRIDOXINE)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FOLTX /01502401/ (CYANOCOBALAMIN, FOLIC ACID, PYRIDOXINE)"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FOLTX /01502401/ (CYANOCOBALAMIN, FOLIC ACID, PYRIDOXINE)"	C0034272	pyridoxine	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"TYLENOL 8 C"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"KARVEZIDE 300 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PEL?CULA"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"BETOPTIC C"	C0699055	Betoptic	[u'orch', u'phsu']	[u'RXNORM']
"IMMUNOTHERAPY NOS               (IMMUNOMODULATOR NOS)"	C0001551	Immunologic Adjuvants	[u'imft', u'phsu']	[u'ATC']
"SINGLET ^DOW^ (CHLORPHENAMINE MALEATE, PARACETAMOL, PHENYLPHRINE HYDRO"	C0546857	Chlorpheniramine Maleate	[u'orch', u'phsu']	[u'RXNORM']
"SINGLET ^DOW^ (CHLORPHENAMINE MALEATE, PARACETAMOL, PHENYLPHRINE HYDRO"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GERIAVIT (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ANTI-PARKINSON DRUGS (NO INGREDIENTS/SUBSTANCES)"	C0003405	Antiparkinson Agents	[u'phsu']	[u'ATC']
"ANTI-PARKINSON DRUGS (NO INGREDIENTS/SUBSTANCES)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C0006711	calcium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"CALCIUM WITH VITAMIN D (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTAE, ERGOCALCIFEROL)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"GEMCITABINUM"	C0045093	gemcitabine	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"BISOPROLOL TEVA COMPOUND"	C0053799	Bisoprolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLINDAMYCIN BENZOYLE PEROXIDE"	C0008947	Clindamycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"FLUTICASONE PROPIONATE W/ SALMETEROL XINAFOATE (SERETIDE)"	C0245531	Salmeterol xinafoate	[u'orch', u'phsu']	[u'RXNORM']
"FLUTICASONE PROPIONATE W/ SALMETEROL XINAFOATE (SERETIDE)"	C0117996	Fluticasone propionate	[u'orch', u'phsu']	[u'RXNORM']
"COUMADIN (WARFARIN SODIUM) (5 MILLIGRAM)"	C0699129	Coumadin	[u'orch', u'phsu']	[u'RXNORM']
"COUMADIN (WARFARIN SODIUM) (5 MILLIGRAM)"	C0376218	Warfarin Sodium	[u'hops', u'orch', u'phsu']	[u'RXNORM']
"ZENHALE (MOMETASONE FUROATE/FORMOTEROL FUMARATE) COPD"	C0771469	formoterol fumarate	[u'orch', u'phsu']	[u'RXNORM']
"ZENHALE (MOMETASONE FUROATE/FORMOTEROL FUMARATE) COPD"	C1579393	formoterol fumarate dihydrate	[u'orch', u'phsu']	[u'RXNORM']
"ZENHALE (MOMETASONE FUROATE/FORMOTEROL FUMARATE) COPD"	C0066700	mometasone furoate	[u'orch', u'phsu']	[u'RXNORM']
"ACETYLSALICYLIC ACID      (MAGNLY DAK)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NADROPARIN//NADROPARIN CALCIUM"	C0206232	Nadroparin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MCUGEN INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"M2ES (POLYETHYLENE GLYCOSYLATED RECOMBINANT HUMAN ENDOSTATIN)"	C0032487	Polyethylenes	[u'bodm', u'orch']	[u'RXNORM']
"M2ES (POLYETHYLENE GLYCOSYLATED RECOMBINANT HUMAN ENDOSTATIN)"	C0752345	High-Density Polyethylene	[u'bodm', u'orch']	[u'RXNORM']
"ARTHRITIS PAIN RELIEF CVS (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"UNKNOWN DIURETICS (DIURETICS)"	C0012798	Diuretics	[u'phsu']	[u'ATC']
"UNKNOWN DIURETICS (DIURETICS)"	C0012798	Diuretics	[u'phsu']	[u'ATC']
"VICODIN 5/500 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"VICODIN 5/500 MG"	C0483514	Vicodin	[u'orch', u'phsu']	[u'RXNORM']
"CARBAMAZEPIN RET. 400"	C0006949	Carbamazepine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"//PREDNISOLONE"	C0032950	prednisolone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CARBAMAZEPINA (CARBAMAZAPINE) (NOT SPECIFIED)"	C0006949	Carbamazepine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CATALYST AMINOACID"	C0002520	Amino Acids	[u'aapp', u'bacs', u'phsu']	[u'ATC']
"FLECAINIDEACETAAT TEVA RETARD CAPSULE 200MG"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"COLECALCIFEROL/CALCIO (CIMASCAL D FORTE 60)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"COLECALCIFEROL/CALCIO (CIMASCAL D FORTE 60)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"OXYCONTIN(OXYCODONE HYDROCODONE)(TABLETS)"	C0722364	Oxycontin	[u'orch', u'phsu']	[u'RXNORM']
"OXYCONTIN(OXYCODONE HYDROCODONE)(TABLETS)"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXYCONTIN(OXYCODONE HYDROCODONE)(TABLETS)"	C0030049	Oxycodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXYCONTIN(OXYCODONE HYDROCODONE)(TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"STAY SAFE 1.5% DEX LM/LC 6 PAK"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BABY ASPIRIN(ACTYLSALICYLIC ACID)(TABLETS)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BABY ASPIRIN(ACTYLSALICYLIC ACID)(TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"SOLUTIONS OF PARENTERAL NUTRITION"	C0717967	Parenteral Nutrition Solutions	[u'food']	[u'ATC']
"ASPIRIN ALUMINUM\CAFFEINE\SALICYLAMIDE"	C1874368	Aspirin / Caffeine / salicylamide	[u'phsu']	[u'RXNORM']
"ASPIRIN ALUMINUM\CAFFEINE\SALICYLAMIDE"	C0002367	Aluminum	[u'elii', u'phsu']	[u'RXNORM']
"PROMETHEGAN SUP"	C0722838	Promethegan	[u'orch', u'phsu']	[u'RXNORM']
"TRANSFUSED PLATELETS"	C0005821	Blood Platelets	[u'cell']	[u'ATC']
"RECITAL//CITALOPRAM HYDROBROMIDE"	C0724555	Citalopram hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"COMBIVENT (COMBIVENT /GFR)"	C0591282	Combivent	[u'orch', u'phsu']	[u'RXNORM']
"COMBIVENT (COMBIVENT /GFR)"	C0591282	Combivent	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL COLD RELIEF DAY"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"JHP PHARMACEUTICALS-PPD 0.1 ML"	C0034131	Purified Protein Derivative of Tuberculin	[u'aapp', u'imft', u'irda']	[u'RXNORM']
"DILAUDID (HYDORMORPHONE HYDROCHLORIDE)"	C0728755	Dilaudid	[u'orch', u'phsu']	[u'RXNORM']
"MINIMS PHENYLEPHRINE HYDROCHLORIDE 2.5% (MINIMS PHENYLEPHRINE HYDROCHL"	C0031470	Phenylephrine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MINIMS PHENYLEPHRINE HYDROCHLORIDE 2.5% (MINIMS PHENYLEPHRINE HYDROCHL"	C0031469	Phenylephrine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"JAM-K POTTASSIUM"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"DAIVONEX             (CALCIPOTRIOL)"	C0720029	Dovonex	[u'orch', u'phsu']	[u'RXNORM']
"DAIVONEX             (CALCIPOTRIOL)"	C0065767	calcipotriene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEMATINIZ/FA (IRON PILL)"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"HEMATINIZ/FA (IRON PILL)"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ANTILYMPHOCYTE IMMUNOGLOBULIN (HORSE (ANTILYMPHOCYTE IMMUNOGLOBULIN (H"	C0003371	Antilymphocyte Immunoglobulin	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"ANTILYMPHOCYTE IMMUNOGLOBULIN (HORSE (ANTILYMPHOCYTE IMMUNOGLOBULIN (H"	C0003371	Antilymphocyte Immunoglobulin	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"PROPANOLOL ER 100 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"PROPANOLOL ER 100 MG"	C0033497	Propranolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OMEGA-3-FATTY ACID"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"ACTONEL COMBI (CALCIUM CARBONATE\CHOLECALCIFEROL\RISEDRONATE SODIUM)"	C1996201	Actonel	[u'orch', u'phsu']	[u'RXNORM']
"ACTONEL COMBI (CALCIUM CARBONATE\CHOLECALCIFEROL\RISEDRONATE SODIUM)"	C0166025	risedronate sodium	[u'orch', u'phsu']	[u'RXNORM']
"ACTONEL COMBI (CALCIUM CARBONATE\CHOLECALCIFEROL\RISEDRONATE SODIUM)"	C1632844	Calcium carbonate + colecalciferol (product)	[u'phsu']	[u'RXNORM']
"NATURAL SENNA LAXATIVE"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN D (ERGOCALCIFEROL )"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMIN D (ERGOCALCIFEROL )"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"VITAMIN D (ERGOCALCIFEROL )"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"DOCOSAHEXAENOIC ACID-EPA"	C0556150	docosahexaenoic acid	[u'orch', u'phsu']	[u'RXNORM']
"DOCOSAHEXAENOIC ACID-EPA"	C2348308	doconexent	[u'orch', u'phsu']	[u'RXNORM']
"FERROFIEL (FERROUS SODIUM CITRATE) TABLET"	C0142825	sodium citrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FERROFIEL (FERROUS SODIUM CITRATE) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DOXYCYCLINE HYCLATE, TRYPSIN-CHYMOTRYPSIN COMPLEX"	C0058731	doxycycline hyclate	[u'antb', u'orch']	[u'RXNORM']
"DOXYCYCLINE HYCLATE, TRYPSIN-CHYMOTRYPSIN COMPLEX"	C2930048	CHYMOTRYPSIN / TRYPSIN	[u'phsu']	[u'RXNORM']
"POSAMAX (ALENDRONATE SODIUM)"	C0700482	Alendronate Sodium	[u'orch', u'phsu']	[u'RXNORM']
"VIAGRA (SILDENAFIL TARTRATE)"	C0663448	Viagra	[u'orch', u'phsu']	[u'RXNORM']
"VIAGRA (SILDENAFIL TARTRATE)"	C0144544	tartrate	[u'orch', u'phsu']	[u'RXNORM']
"VIAGRA (SILDENAFIL TARTRATE)"	C0529793	sildenafil	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FISH CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"CLONAZEPAM -KLONOPIN(R)-"	C0699315	Klonopin	[u'orch', u'phsu']	[u'RXNORM']
"CLONAZEPAM -KLONOPIN(R)-"	C0009011	Clonazepam	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COQ10 (VITACOST)"	C0056077	coenzyme Q10	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COQ10 (VITACOST)"	C2355853	Co-Q10	[u'phsu']	[u'RXNORM']
"INSULIN NPH + REGULAR"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"LISINOPRIL WITH INDAPAMIDE"	C0065374	Lisinopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"LISINOPRIL WITH INDAPAMIDE"	C0021186	Indapamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SENOKOT-S ( SENOKOT-S) (TABLETS)"	C0699932	Senokot	[u'orch', u'phsu']	[u'RXNORM']
"SENOKOT-S ( SENOKOT-S) (TABLETS)"	C0699932	Senokot	[u'orch', u'phsu']	[u'RXNORM']
"SENOKOT-S ( SENOKOT-S) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CYCLOSPORIN-A (CICLOSPORIN) (CICLOSPORIN)"	C0010592	Cyclosporine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"CYCLOSPORIN-A (CICLOSPORIN) (CICLOSPORIN)"	C0010592	Cyclosporine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"CYCLOSPORIN-A (CICLOSPORIN) (CICLOSPORIN)"	C0010592	Cyclosporine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"PAMIDRONATE    90MG/10ML     GENSIA SICOR PHARMACEUTICALS"	C0043603	pamidronate	[u'orch', u'phsu']	[u'RXNORM']
"GRANULOCYTE-COLONY STIMULATING FACTOR (GRANULOCYTE-COLONY STIMULATING "	C0009392	Colony-Stimulating Factors	[u'aapp', u'bacs']	[u'ATC']
"FLORADIX IRON + HERBS"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CARBAMAZEPIN-RATIOPHARM RETARDTABLETTEN (CARBAMAZEPIN)   "	C0006949	Carbamazepine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CARBAMAZEPIN-RATIOPHARM RETARDTABLETTEN (CARBAMAZEPIN)   "	C0006949	Carbamazepine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LAC B GRANULAR POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"PRINCIPAL SECRET, EYE SAVER GEL"	C0991531	Ophthalmic Gel	[u'bodm']	[u'RXNORM']
"COLECALCIFEROL TABLET 800 IE"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"COLECALCIFEROL TABLET 800 IE"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TUSSIONEX SR"	C1589110	Tussionex	[u'orch', u'phsu']	[u'RXNORM']
"AMITRIPTYLIN CT"	C0002600	Amitriptyline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLUCONAZOLE IN NACI (IV)"	C0016277	Fluconazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE BITARTRATE AND ACETAMINOPHEN VICODIN"	C0717367	Acetaminophen / Hydrocodone	[u'phsu']	[u'RXNORM']
"HYDROCODONE BITARTRATE AND ACETAMINOPHEN VICODIN"	C0483514	Vicodin	[u'orch', u'phsu']	[u'RXNORM']
"LEVALBUTEROL  IPRATROPIUM"	C0027235	Ipratropium	[u'orch', u'phsu']	[u'RXNORM']
"LEVALBUTEROL  IPRATROPIUM"	C0772501	Levalbuterol	[u'orch', u'phsu']	[u'RXNORM']
"ANTIBIOTICS (NO INGREDIENTS/ SUBSTANCES)"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"ANTIBIOTICS (NO INGREDIENTS/ SUBSTANCES)"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"ANTIBIOTICS (NO INGREDIENTS/ SUBSTANCES)"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"ANTIBIOTICS (NO INGREDIENTS/ SUBSTANCES)"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"ANTIBIOTICS (NO INGREDIENTS/ SUBSTANCES)"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"ANTIBIOTICS (NO INGREDIENTS/ SUBSTANCES)"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"ANTIBIOTICS (NO INGREDIENTS/ SUBSTANCES)"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"ANTIBIOTICS (NO INGREDIENTS/ SUBSTANCES)"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"ANTIBIOTICS (NO INGREDIENTS/ SUBSTANCES)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"FOSINOPRIL/PROPRANOLOL"	C0033497	Propranolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FOSINOPRIL/PROPRANOLOL"	C0118168	Fosinopril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NOVALGINA (METAMIZONE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"NOVALGINA (METAMIZONE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"NOVALGINA (METAMIZONE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ATIVAN (LOSARTAN POTASSIUM (LOSARTAN POTASSIUM) (100 MLLIGRAM, UNKNOWN)"	C0699194	Ativan	[u'orch', u'phsu']	[u'RXNORM']
"ATIVAN (LOSARTAN POTASSIUM (LOSARTAN POTASSIUM) (100 MLLIGRAM, UNKNOWN)"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"ATIVAN (LOSARTAN POTASSIUM (LOSARTAN POTASSIUM) (100 MLLIGRAM, UNKNOWN)"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"DOLOPHINE TABLETS (METHADONE HCL TABLETS USP), 5 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DOLOPHINE TABLETS (METHADONE HCL TABLETS USP), 5 MG"	C0699057	Dolophine	[u'orch', u'phsu']	[u'RXNORM']
"DOLOPHINE TABLETS (METHADONE HCL TABLETS USP), 5 MG"	C0721688	Methadone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"DOLOPHINE TABLETS (METHADONE HCL TABLETS USP), 5 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DOLOPHINE TABLETS (METHADONE HCL TABLETS USP), 5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ACCU-CHEK SENSOR COMFORT TEST STRIPS (BLOOD GLUCOSE MONITORING TEST ST"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GALANTAMINE HBR(GALANTAMINE HYDROBROMIDE)(8 MILLIGRAM, TABLETS)"	C0016967	Galantamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GALANTAMINE HBR(GALANTAMINE HYDROBROMIDE)(8 MILLIGRAM, TABLETS)"	C0949312	galantamine hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"GALANTAMINE HBR(GALANTAMINE HYDROBROMIDE)(8 MILLIGRAM, TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DILINCT (DILINCT) CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"ACETYLSALICYLIC ACID (NGX)(ACETYLSLICYLIC ACID) UNKNOWN"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMOXICILLIN TRIHYDRATE/CLAVULANATE POTASSIUM (CLAVULANATE POTASSIUM, A"	C0054066	Amoxicillin / Clavulanate	[u'phsu']	[u'RXNORM']
"AMOXICILLIN TRIHYDRATE/CLAVULANATE POTASSIUM (CLAVULANATE POTASSIUM, A"	C0137997	clavulanate potassium	[u'antb', u'orch']	[u'RXNORM']
"TRIMETHOPRIM 40 MG-SULFAMETHOXAZOLE 200 MG/5 ML (BACTRIM, SEPTRA) 200-40 MG/5 ML"	C0041044	Trimethoprim-Sulfamethoxazole Combination	[u'phsu']	[u'RXNORM']
"TRIMETHOPRIM 40 MG-SULFAMETHOXAZOLE 200 MG/5 ML (BACTRIM, SEPTRA) 200-40 MG/5 ML"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TRIMETHOPRIM 40 MG-SULFAMETHOXAZOLE 200 MG/5 ML (BACTRIM, SEPTRA) 200-40 MG/5 ML"	C0591139	Bactrim	[u'orch', u'phsu']	[u'RXNORM']
"TRIMETHOPRIM 40 MG-SULFAMETHOXAZOLE 200 MG/5 ML (BACTRIM, SEPTRA) 200-40 MG/5 ML"	C0699595	Septra	[u'orch', u'phsu']	[u'RXNORM']
"TRIMETHOPRIM 40 MG-SULFAMETHOXAZOLE 200 MG/5 ML (BACTRIM, SEPTRA) 200-40 MG/5 ML"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GELOX (GELOX) (MAGNESIUM HYDROXIDE, MONTMORILLONITE, ALUMINIUM HYDROXIDE)"	C0024476	Magnesium Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"GELOX (GELOX) (MAGNESIUM HYDROXIDE, MONTMORILLONITE, ALUMINIUM HYDROXIDE)"	C0205679	Montmorrillonite	[u'inch']	[u'RXNORM']
