UTTERANCE	CUI	PT	ST	SOURCES
"TYLENONL/COD"	C3488428	Cod, unspecified preparation	[u'aapp', u'phsu']	[u'RXNORM']
"STATEX/ TYLENOL"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"COLIMYCIN F /00532801/"	C0009316	Colistin	[u'aapp', u'antb']	[u'RXNORM', u'ATC']
"ASPIRIN (ACETYLSALICYLIC ACID)(CHEWABLE TABLET)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPIRIN (ACETYLSALICYLIC ACID)(CHEWABLE TABLET)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPIRIN (ACETYLSALICYLIC ACID)(CHEWABLE TABLET)"	C0304290	Chewable Tablet	[u'bodm']	[u'RXNORM']
"TYPHERIX (TYPHOID VACCINE) INJECTION"	C0041469	Vaccines, Typhoid	[u'imft', u'phsu']	[u'ATC']
"TYPHERIX (TYPHOID VACCINE) INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"COMPOUND ESTROGEN"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"ADRENAL SUPPORT MAGNESIUM"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"ADRENAL SUPPORT MAGNESIUM"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"ESKALITH CR (CON.)"	C0720278	Eskalith-CR	[u'inch', u'phsu']	[u'RXNORM']
"ZICAM OXYMETAZOLINE HYDROCHLORIDE .05"	C0357797	Oxymetazoline hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ONDANSETRON HYDROCHLORIDE (ONDASETRON HYDROCHLORIDE)"	C0700478	Ondansetron Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"BFLUID(MIXED AMINO ACID_CARBOHYDRATE_ELECTROLYTE_VITAMIN COMBINE)"	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"BFLUID(MIXED AMINO ACID_CARBOHYDRATE_ELECTROLYTE_VITAMIN COMBINE)"	C0002520	Amino Acids	[u'aapp', u'bacs', u'phsu']	[u'ATC']
"BFLUID(MIXED AMINO ACID_CARBOHYDRATE_ELECTROLYTE_VITAMIN COMBINE)"	C0007004	Carbohydrates	[u'orch']	[u'ATC']
"BFLUID(MIXED AMINO ACID_CARBOHYDRATE_ELECTROLYTE_VITAMIN COMBINE)"	C0013832	Electrolytes	[u'inch', u'phsu']	[u'ATC']
"BACTRIM DS (SULFAMETHOXAZOLE/TRIMETHO)"	C0591139	Bactrim	[u'orch', u'phsu']	[u'RXNORM']
"BACTRIM DS (SULFAMETHOXAZOLE/TRIMETHO)"	C0038689	Sulfamethoxazole	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"SELBEX                                (TEPRENONE)"	C0061231	geranylgeranylacetone	[u'orch', u'phsu']	[u'RXNORM']
"LANTUS + APIDRA INSULIN"	C0876064	Lantus	[u'aapp', u'phsu']	[u'RXNORM']
"LANTUS + APIDRA INSULIN"	C1654827	Apidra	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"CASCARA SAGRADA (CASCARA, RHAMNUS PURSHIANA) CAPSULE"	C0205704	Cascara sagrada	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CASCARA SAGRADA (CASCARA, RHAMNUS PURSHIANA) CAPSULE"	C0205704	Cascara sagrada	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CASCARA SAGRADA (CASCARA, RHAMNUS PURSHIANA) CAPSULE"	C3486388	Frangula purshiana bark extract	[u'orch', u'phsu']	[u'RXNORM']
"CASCARA SAGRADA (CASCARA, RHAMNUS PURSHIANA) CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"PIPERACILLIN SODIUM W/TRAZOBACTAM (PIPERACILLIN SODIUM, TAZOBACTAM)"	C0700463	Piperacillin Sodium	[u'antb', u'orch']	[u'RXNORM']
"PIPERACILLIN SODIUM W/TRAZOBACTAM (PIPERACILLIN SODIUM, TAZOBACTAM)"	C0700463	Piperacillin Sodium	[u'antb', u'orch']	[u'RXNORM']
"PIPERACILLIN SODIUM W/TRAZOBACTAM (PIPERACILLIN SODIUM, TAZOBACTAM)"	C0075870	tazobactam	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"BUTABITAL AP/CAFFENE"	C0002680	Ampicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"DIPROBASE (CETOMACROGOL/CETOSTEARYL ALCOHOL/PARAFFIN, LIQUID/WHITE SOF"	C0030415	Paraffin	[u'bodm', u'orch']	[u'RXNORM']
"DIPROBASE (CETOMACROGOL/CETOSTEARYL ALCOHOL/PARAFFIN, LIQUID/WHITE SOF"	C0055149	cetostearyl alcohol	[u'bodm', u'orch']	[u'RXNORM']
"BERODUAL N DOSIER-AEROSOL"	C1112870	Aerosol Dose Form	[u'bodm']	[u'RXNORM']
"CHLOROFORM/GLYCEROL/HERBAL EXTRACT NOS/ISOAMYL ACETATE/MENTHOL"	C0025368	Menthol	[u'orch', u'phsu']	[u'RXNORM']
"CHLOROFORM/GLYCEROL/HERBAL EXTRACT NOS/ISOAMYL ACETATE/MENTHOL"	C0063914	isoamyl acetate	[u'irda', u'orch']	[u'RXNORM']
"CHLOROFORM/GLYCEROL/HERBAL EXTRACT NOS/ISOAMYL ACETATE/MENTHOL"	C0008238	Chloroform	[u'hops', u'irda', u'orch']	[u'RXNORM', u'ATC']
"CHLOROFORM/GLYCEROL/HERBAL EXTRACT NOS/ISOAMYL ACETATE/MENTHOL"	C0017861	Glycerin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPIRIN AND CAFFEINE AND CODEINE PHOSPHATE AND PHENOBARBITAL"	C1874361	Aspirin / Caffeine / Codeine	[u'phsu']	[u'RXNORM']
"ASPIRIN AND CAFFEINE AND CODEINE PHOSPHATE AND PHENOBARBITAL"	C0031412	Phenobarbital	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPIRIN AND CAFFEINE AND CODEINE PHOSPHATE AND PHENOBARBITAL"	C1601799	phosphate ion	[u'elii', u'phsu']	[u'RXNORM']
"MOPRAL/006661201/(OMEPRAZOLE)"	C0028978	Omeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"XELODA 500 MG 120 COMPRESSE FILMRIVESTITE IN BLISTER"	C0724419	Xeloda	[u'orch', u'phsu']	[u'RXNORM']
"XELODA 500 MG 120 COMPRESSE FILMRIVESTITE IN BLISTER"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"HEPARIN LOW MOLECULAR WEIGHT(HEPARIN-FRACTION)"	C0019134	heparin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEPARIN LOW MOLECULAR WEIGHT(HEPARIN-FRACTION)"	C0770546	heparin, porcine	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"FENTANYL CITRATE (WATSON LABORATORIES) (FENTANYL CITRATE) INJECTION, 5"	C0546864	Fentanyl Citrate	[u'orch', u'phsu']	[u'RXNORM']
"FENTANYL CITRATE (WATSON LABORATORIES) (FENTANYL CITRATE) INJECTION, 5"	C0546864	Fentanyl Citrate	[u'orch', u'phsu']	[u'RXNORM']
"FENTANYL CITRATE (WATSON LABORATORIES) (FENTANYL CITRATE) INJECTION, 5"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"GODAMED TAH(ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HIRUDOID (HEPARINOID) LOTION (EXCEPT LOTION FOR EYE)"	C0019142	Heparinoids	[u'orch', u'phsu']	[u'RXNORM']
"HIRUDOID (HEPARINOID) LOTION (EXCEPT LOTION FOR EYE)"	C0544341	Lotion	[u'bodm']	[u'RXNORM']
"HIRUDOID (HEPARINOID) LOTION (EXCEPT LOTION FOR EYE)"	C0544341	Lotion	[u'bodm']	[u'RXNORM']
"DIPHTHERIA-ACELLULAR PERTUSSIS TETANUS"	C0305062	tetanus toxoid vaccine, inactivated	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"DIPHTHERIA-ACELLULAR PERTUSSIS TETANUS"	C0982332	acellular pertussis vaccine, inactivated	[u'imft', u'phsu']	[u'RXNORM']
"MONTELUKAST/ SINGULAIR"	C0595724	Singulair	[u'orch', u'phsu']	[u'RXNORM']
"MONTELUKAST/ SINGULAIR"	C0298130	montelukast	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEEP SEA FISH OIL"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"DEEP SEA FISH OIL"	C0719712	Deep Sea	[u'orch', u'phsu']	[u'RXNORM']
"ANTIFUNGAL (UNKNOWN)"	C0718566	Anti-Fungal	[u'orch', u'phsu']	[u'RXNORM']
"UNSPECIFIED TUMERIC"	C0010467	Curcumin	[u'irda', u'orch', u'phsu']	[u'RXNORM']
"CETUXIMAB(CETUXIMAB) INJECTION, 400MG/M2"	C0995188	cetuximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"CETUXIMAB(CETUXIMAB) INJECTION, 400MG/M2"	C0995188	cetuximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"CETUXIMAB(CETUXIMAB) INJECTION, 400MG/M2"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"PRITOR (TELMISARTAN/HCT)"	C0248719	telmisartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALLEGA (FEXOFENADINE HYDROCHLORIDE)~"	C0771752	Fexofenadine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MINIMS LIGNOCAINE + FLUORESCEIN (MINIMS LIGNOCAINE + FLUORESCEIN)"	C0060520	Fluorescein	[u'irda', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MINIMS LIGNOCAINE + FLUORESCEIN (MINIMS LIGNOCAINE + FLUORESCEIN)"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MINIMS LIGNOCAINE + FLUORESCEIN (MINIMS LIGNOCAINE + FLUORESCEIN)"	C0060520	Fluorescein	[u'irda', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MINIMS LIGNOCAINE + FLUORESCEIN (MINIMS LIGNOCAINE + FLUORESCEIN)"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VP-16 85 MG/M2 =172 MG + 3 DAYS Q 3 WEEKS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"VP-16 85 MG/M2 =172 MG + 3 DAYS Q 3 WEEKS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GRANISETRON KABI 1 MG/ML SOLUZIONE INIETTABILE"	C1123247	Granisetron 1 MG/ML	[u'clnd']	[u'RXNORM']
"OMEGA 3 AND 6 FATTY ACIDS"	C0133860	Fatty Acids, Omega-6	[u'bacs', u'orch']	[u'RXNORM']
"CALCIUM (CALCILUM)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM (CALCILUM)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"RABIES VACCINE NOS"	C0034496	Rabies Vaccines	[u'imft', u'orch', u'phsu']	[u'ATC']
"DOCETAXEL AND MITOXANTRONE (CHEMOTHERAPEUTIC AGENTS)"	C0026259	Mitoxantrone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DOCETAXEL AND MITOXANTRONE (CHEMOTHERAPEUTIC AGENTS)"	C0246415	docetaxel	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DOCETAXEL AND MITOXANTRONE (CHEMOTHERAPEUTIC AGENTS)"	C0003392	Antineoplastic Agents	[u'orch', u'phsu']	[u'ATC']
"MOTRIN MIGRAINE TABLETS"	C0306865	Ibuprofen Oral Tablet [Motrin]	[u'clnd']	[u'RXNORM']
"POLYETH GLYC POWDER 3350"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"BLINDED INTERFERON ALFA-2B W/RIBAVIRIN (S-P)"	C0035525	Ribavirin	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"BLINDED INTERFERON ALFA-2B W/RIBAVIRIN (S-P)"	C0021735	Interferon Alfa-2b	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM AND VIT D AND K"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM AND VIT D AND K"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM AND VIT D AND K"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM AND VIT D AND K"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"HANGESHASHINTO [COPTIS SPP. RHIZOME;GLYCYRRHIZA SPP. ROOT;PANAX GINSEN"	C2756786	Glycyrrhiza glabra extract	[u'orch', u'phsu']	[u'RXNORM']
"ZYRTEC SINUS"	C0162723	Zyrtec	[u'orch', u'phsu']	[u'RXNORM']
"MT THROID (THYROID)"	C3540038	THYROID DIAGNOSTIC RADIOPHARMACEUTICALS	[u'irda']	[u'ATC']
"KOREC 5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"LASIX - 25 MG COMPRESSE - SANOFI S.P.A"	C0699992	Lasix	[u'orch', u'phsu']	[u'RXNORM']
"LASIX - 25 MG COMPRESSE - SANOFI S.P.A"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TRIBENOSIDE-LIDOCAINE"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRIBENOSIDE-LIDOCAINE"	C0077015	tribenoside	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"EBIXA 20 MG, COMPRIME PELLICULE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"AVON SLIMWELL (DIET FORMULATIONS FOR TREATMENT OF OBESITY) TABLETS"	C3653502	DIET FORMULATIONS FOR TREATMENT OF OBESITY	[u'phsu']	[u'ATC']
"AVON SLIMWELL (DIET FORMULATIONS FOR TREATMENT OF OBESITY) TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"MARCOUMAR (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"NATURAL SENNA"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ESSENTIAL SILVER"	C0037125	Silver	[u'elii']	[u'ATC']
"ESSENTIAL SILVER"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"ALEXAN           (CYTARABINE)             SOLUTION, STERILE"	C0591057	Alexan	[u'nnon', u'phsu']	[u'RXNORM']
"ALEXAN           (CYTARABINE)             SOLUTION, STERILE"	C0010711	Cytarabine	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"ANUSOL (ANUSOL /00117301/"	C0483244	Anusol	[u'orch', u'phsu']	[u'RXNORM']
"ANUSOL (ANUSOL /00117301/"	C0483244	Anusol	[u'orch', u'phsu']	[u'RXNORM']
"CLARADOL (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NOVAMINSULFON  500 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"FORTEO                              (FORTEO PEN) PEN, DISPOSABLE"	C1170286	Forteo	[u'aapp', u'phsu']	[u'RXNORM']
"FORTEO                              (FORTEO PEN) PEN, DISPOSABLE"	C1170286	Forteo	[u'aapp', u'phsu']	[u'RXNORM']
"UNSPECIFIED NASAL DECONGESTANT SPRAY"	C0461725	Nasal Spray	[u'bodm']	[u'RXNORM']
"TRIAD ALCOHOL SWABS (PREP PAD) 70% I/U TRIAD DISPOSABLES H+P INDUSTRIE"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEVIRAN (ACICYCLOVIR SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"HEVIRAN (ACICYCLOVIR SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"HEVIRAN (ACICYCLOVIR SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"DIDROKIT (ETIDRONATE DISODIUM/CALCIUM CARBONATE CYCLICAL) TABLET, 400/"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"DIDROKIT (ETIDRONATE DISODIUM/CALCIUM CARBONATE CYCLICAL) TABLET, 400/"	C0037507	Etidronate Disodium	[u'orch', u'phsu']	[u'RXNORM']
"DIDROKIT (ETIDRONATE DISODIUM/CALCIUM CARBONATE CYCLICAL) TABLET, 400/"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"EMULSIFYING WAX W/PARAFFIN SOFT"	C0030415	Paraffin	[u'bodm', u'orch']	[u'RXNORM']
"LISTERINE ANTISEPTIC MOUTHWASH (MENTHOL, METHYL SALICLATE, EUCALYPTOL,"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"LISTERINE ANTISEPTIC MOUTHWASH (MENTHOL, METHYL SALICLATE, EUCALYPTOL,"	C0065081	Listerine	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE ANTISEPTIC MOUTHWASH (MENTHOL, METHYL SALICLATE, EUCALYPTOL,"	C0025368	Menthol	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE ANTISEPTIC MOUTHWASH (MENTHOL, METHYL SALICLATE, EUCALYPTOL,"	C0055738	Eucalyptol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM W/D/MAG"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM W/D/MAG"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"POTASSIUM AND SODIUM PHOSPHATE"	C0071778	potassium phosphate	[u'inch', u'phsu']	[u'RXNORM']
"POTASSIUM AND SODIUM PHOSPHATE"	C0074757	sodium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"GAS-X (SILICON DIOXIDE W/SIMETICONE)"	C0720580	Gas-X	[u'orch', u'phsu']	[u'RXNORM']
"GAS-X (SILICON DIOXIDE W/SIMETICONE)"	C0037138	Simethicone	[u'orch', u'phsu']	[u'RXNORM']
"GAS-X (SILICON DIOXIDE W/SIMETICONE)"	C0037098	Silicon Dioxide	[u'bodm', u'inch']	[u'RXNORM']
"INTRANASAL VITAMIN B12"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PARACETAMOL EVOLAN"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CENTRUM SILVER PLUS"	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRUM SILVER PLUS"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"TRIFLUCAN 50 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"BEVACIZUMAB ( 5MG/KG, DAYS 1 AND 15 OF 28 DAY CYCLE)"	C0796392	bevacizumab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"HYTRIN/TERAZOSIN"	C0076107	Terazosin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYTRIN/TERAZOSIN"	C0591628	Hytrin	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM (UNSPECIFIED) + MAGNES"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM (UNSPECIFIED) + MAGNES"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"VITA D [COLECALCIFEROL]"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM CARBONATO-VITAMIN D (CALCIUM + D PO)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM CARBONATO-VITAMIN D (CALCIUM + D PO)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM CARBONATO-VITAMIN D (CALCIUM + D PO)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM CARBONATO-VITAMIN D (CALCIUM + D PO)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM CARBONATO-VITAMIN D (CALCIUM + D PO)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM CARBONATO-VITAMIN D (CALCIUM + D PO)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"TYLENOL W CODEINE NO3 TAB"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TYLENOL W CODEINE NO3 TAB"	C0724034	Tylenol with Codeine	[u'orch', u'phsu']	[u'RXNORM']
"XOLAIR (OMALIZUMAB) PWDR + SOLVENT,INJECTION SOLN, 150MG"	C1174773	Xolair	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"XOLAIR (OMALIZUMAB) PWDR + SOLVENT,INJECTION SOLN, 150MG"	C0966225	omalizumab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"XOLAIR (OMALIZUMAB) PWDR + SOLVENT,INJECTION SOLN, 150MG"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"NUPERCAINE (CINCHOCAINE HYDROCHLORIDE)"	C0012050	Dibucaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NUPERCAINE (CINCHOCAINE HYDROCHLORIDE)"	C0770382	Dibucaine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"RAN-CITALO [CITALOPRAM HYDROBROMIDE]"	C0034665	Ranitidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RAN-CITALO [CITALOPRAM HYDROBROMIDE]"	C0724555	Citalopram hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"CO-CODAMOL(CO-CODAMOL_"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"CO-CODAMOL(CO-CODAMOL_"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"LISINOPRIL /HCTZ/ (ZESTORECTIC)"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LISINOPRIL /HCTZ/ (ZESTORECTIC)"	C0065374	Lisinopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"FOLITRAX//METHOTREXATE"	C0025677	Methotrexate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN E AND PREPARATIONS (VITAMIN E AND PREPARATIONS)"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMIN E AND PREPARATIONS (VITAMIN E AND PREPARATIONS)"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASA(ACETYLSALCYLIC ACID) 81MG"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"L-ASPARAGINASE(L-ASPARAGINASE)"	C0003993	ASPARAGINASE	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"L-ASPARAGINASE(L-ASPARAGINASE)"	C0003993	ASPARAGINASE	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"EGCG (EGCG)"	C0059438	epigallocatechin gallate	[u'orch', u'phsu']	[u'RXNORM']
"EGCG (EGCG)"	C0059438	epigallocatechin gallate	[u'orch', u'phsu']	[u'RXNORM']
"ANTIBIOTCS (ANTIBIOTICS)"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"ANTIBIOTCS (ANTIBIOTICS)"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"ANTIBIOTCS (ANTIBIOTICS)"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"ANTIBIOTCS (ANTIBIOTICS)"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"ANTIBIOTCS (ANTIBIOTICS)"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"ANTIBIOTCS (ANTIBIOTICS)"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"ANTIBIOTCS (ANTIBIOTICS)"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"ANTIBIOTCS (ANTIBIOTICS)"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"FERRUM HAUSMANN /00008101/"	C0076040	teferrol	[u'orch', u'phsu']	[u'RXNORM']
"NEPHRO-VITE (SOLIVITO ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, BITOIN, FOLIC ACID, THIAMINE HYDROCHLORIDE, CYANOCOBLAMIN, PANTOTHENIC ACID, RIBOFLAVIN, NICOTINAMIDE)"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NEPHRO-VITE (SOLIVITO ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, BITOIN, FOLIC ACID, THIAMINE HYDROCHLORIDE, CYANOCOBLAMIN, PANTOTHENIC ACID, RIBOFLAVIN, NICOTINAMIDE)"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NEPHRO-VITE (SOLIVITO ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, BITOIN, FOLIC ACID, THIAMINE HYDROCHLORIDE, CYANOCOBLAMIN, PANTOTHENIC ACID, RIBOFLAVIN, NICOTINAMIDE)"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NEPHRO-VITE (SOLIVITO ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, BITOIN, FOLIC ACID, THIAMINE HYDROCHLORIDE, CYANOCOBLAMIN, PANTOTHENIC ACID, RIBOFLAVIN, NICOTINAMIDE)"	C0770309	Thiamine hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NEPHRO-VITE (SOLIVITO ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, BITOIN, FOLIC ACID, THIAMINE HYDROCHLORIDE, CYANOCOBLAMIN, PANTOTHENIC ACID, RIBOFLAVIN, NICOTINAMIDE)"	C0030342	Pantothenic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NEPHRO-VITE (SOLIVITO ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, BITOIN, FOLIC ACID, THIAMINE HYDROCHLORIDE, CYANOCOBLAMIN, PANTOTHENIC ACID, RIBOFLAVIN, NICOTINAMIDE)"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NEPHRO-VITE (SOLIVITO ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, BITOIN, FOLIC ACID, THIAMINE HYDROCHLORIDE, CYANOCOBLAMIN, PANTOTHENIC ACID, RIBOFLAVIN, NICOTINAMIDE)"	C0028027	Niacinamide	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ZANTAC (RANITIDINE HYDROCHLORIDE) TABLET, 150 MG"	C0592278	Zantac	[u'orch', u'phsu']	[u'RXNORM']
