UTTERANCE	CUI	PT	ST	SOURCES
"OLMESARTAN + AMLODIPIN"	C1098320	olmesartan	[u'orch', u'phsu']	[u'RXNORM']
"JINSHUIBAO CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"METEOSPASMYL (ALVERINE CITRATE, SIMETHICONE) (ALVERINE CITRATE, SIMETHICONE)"	C0243365	Alverine citrate	[u'orch', u'phsu']	[u'RXNORM']
"METEOSPASMYL (ALVERINE CITRATE, SIMETHICONE) (ALVERINE CITRATE, SIMETHICONE)"	C0037138	Simethicone	[u'orch', u'phsu']	[u'RXNORM']
"METEOSPASMYL (ALVERINE CITRATE, SIMETHICONE) (ALVERINE CITRATE, SIMETHICONE)"	C0243365	Alverine citrate	[u'orch', u'phsu']	[u'RXNORM']
"METEOSPASMYL (ALVERINE CITRATE, SIMETHICONE) (ALVERINE CITRATE, SIMETHICONE)"	C0037138	Simethicone	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL II (SOLPADEINE)"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"ANTIBIOTICS-INTRAVENOUS (ANTIBIOTICS NOS)"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESUIHYDRATE)"	C0081876	pantoprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESUIHYDRATE)"	C0795650	Pantoprazole sodium	[u'orch', u'phsu']	[u'RXNORM']
"FERRROUS SULPHATE / 00023503/"	C3536965	Sulfate Ion	[u'elii', u'phsu']	[u'RXNORM']
"SALICYLATE SULPHAPYRIDINE"	C0038710	Sulfapyridine	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"SALICYLATE SULPHAPYRIDINE"	C0036075	salicylate	[u'orch', u'phsu']	[u'RXNORM']
"UNKNOWN ANTI-HYPERTENSION"	C0003364	Antihypertensive Agents	[u'phsu']	[u'ATC']
"ALBUTEROL-IPRATROPIUM(DUONEB)0.5-2.5 MG/3 ML NEBULIZER"	C0717386	Albuterol / Ipratropium	[u'phsu']	[u'RXNORM']
"ALBUTEROL-IPRATROPIUM(DUONEB)0.5-2.5 MG/3 ML NEBULIZER"	C0939692	DuoNeb	[u'orch', u'phsu']	[u'RXNORM']
"ALBUTEROL-IPRATROPIUM(DUONEB)0.5-2.5 MG/3 ML NEBULIZER"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ACETAMINOPHEN W / DIPHENHYDRAMINE HYDROCHLORIDE"	C0717366	Acetaminophen / Diphenhydramine	[u'phsu']	[u'RXNORM']
"ORTHOVITA VITAMIN C RETARD PLUS ZINC"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ORTHOVITA VITAMIN C RETARD PLUS ZINC"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ORTHOVITA VITAMIN C RETARD PLUS ZINC"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"ZYLORIC (CON.)"	C0701096	Zyloprim	[u'orch', u'phsu']	[u'RXNORM']
"MST 200 CONTINUS, COMPRIMIDOS DE 200 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TAZOCIN (PIPERACILLIN SODIUM: TAZOBACTAM SODIUM)"	C0700463	Piperacillin Sodium	[u'antb', u'orch']	[u'RXNORM']
"TAZOCIN (PIPERACILLIN SODIUM: TAZOBACTAM SODIUM)"	C0724700	TAZOBACTAM SODIUM	[u'orch', u'phsu']	[u'RXNORM']
"ALLEGRA (FEXOFENADINE HYDROCHLORIDE) (UNKNOWN) (FEXOFENADINE HYDROCHLORIDE) ?"	C1110594	Allegra	[u'orch', u'phsu']	[u'RXNORM']
"ALLEGRA (FEXOFENADINE HYDROCHLORIDE) (UNKNOWN) (FEXOFENADINE HYDROCHLORIDE) ?"	C0771752	Fexofenadine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ALLEGRA (FEXOFENADINE HYDROCHLORIDE) (UNKNOWN) (FEXOFENADINE HYDROCHLORIDE) ?"	C0771752	Fexofenadine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"THERALEN ORAL DROPS (ALIMEMAZINE TARTRATE) (DROPS(FOR ORAL USE)) (ALIM"	C0991577	Oral drops	[u'bodm']	[u'RXNORM']
"THERALEN ORAL DROPS (ALIMEMAZINE TARTRATE) (DROPS(FOR ORAL USE)) (ALIM"	C0614088	trimeprazine tartrate	[u'orch', u'phsu']	[u'RXNORM']
"SUTENT (NO PREF. NAME)"	C1698963	Sutent	[u'orch', u'phsu']	[u'RXNORM']
"SUTENT (NO PREF. NAME)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"KLONOPIN TAB 0.5MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"KLONOPIN TAB 0.5MG"	C0699315	Klonopin	[u'orch', u'phsu']	[u'RXNORM']
"ALPAX/ALPRAZOLAM"	C0002333	Alprazolam	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTI-HYPERTENSIVE AGENT (NOS)"	C0003364	Antihypertensive Agents	[u'phsu']	[u'ATC']
"DOMPERIDONA 10 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DOMPERIDONA 10 MG"	C0013015	Domperidone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIFFLAM MOUTH (BENZYDAMINE HYDROCHLORIDE, CETYLPYRIDINIUM CHLORIDE)"	C0282070	Benzydamine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"DIFFLAM MOUTH (BENZYDAMINE HYDROCHLORIDE, CETYLPYRIDINIUM CHLORIDE)"	C0007907	Cetylpyridinium Chloride	[u'orch', u'phsu']	[u'RXNORM']
"DIPROFENEX SODIUM"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"DIPROFENEX SODIUM"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"DIPROFENEX SODIUM"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"CHILDREN'S SUDAFED PE COLD AND COUGH"	C1634017	Sudafed PE	[u'orch', u'phsu']	[u'RXNORM']
"EVOXAC         (CEVEMILINE HYDROCHLORIDE HYDRATE)"	C0876027	Evoxac	[u'orch', u'phsu']	[u'RXNORM']
"EVOXAC         (CEVEMILINE HYDROCHLORIDE HYDRATE)"	C0720930	Hyrex Brand of Dimenhydrinate	[u'orch', u'phsu']	[u'RXNORM']
"OXYCODONE HYDROCHLORIDE/ACETAMINOPHE N 5/325 (WATSON LABORATORIES)"	C0282274	Oxycodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"THERAFLU COLD AND COUGH (NCH)(DEXTROMETHORPHAN, PEHNIRAMINE, PHENYLEPH"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"EUTIROX                            /00068002/"	C0720313	Euthyrox	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"BROMELAINS W/CYSTEINE"	C0010654	Cysteine	[u'aapp', u'bacs']	[u'RXNORM']
"BROMELAINS W/CYSTEINE"	C0006217	Bromelains	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"TOPICAL MUSCLE AND PAIN RELIEF GEL"	C1160728	Topical Gel	[u'bodm']	[u'RXNORM']
"(DEXTROSE AND SODIUM CHLORIDE)"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"(DEXTROSE AND SODIUM CHLORIDE)"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALTRATE + D(LEKOVIT CA)"	C0719118	Caltrate	[u'inch', u'phsu']	[u'RXNORM']
"VORINOSTAT (ANTINEOPLASTIC AGENTS) CAPSULE"	C0672708	Vorinostat	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VORINOSTAT (ANTINEOPLASTIC AGENTS) CAPSULE"	C0003392	Antineoplastic Agents	[u'orch', u'phsu']	[u'ATC']
"VORINOSTAT (ANTINEOPLASTIC AGENTS) CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"LOSARTIN (LOSARTAN POTASSIUM)(LOSARTAN POTASSIUM)"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"LOSARTIN (LOSARTAN POTASSIUM)(LOSARTAN POTASSIUM)"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"SOMA FLEXERIL"	C0728797	Flexeril	[u'orch', u'phsu']	[u'RXNORM']
"SOMA FLEXERIL"	C0007248	Carisoprodol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"URICASE"	C0041931	URATE OXIDASE	[u'aapp', u'enzy']	[u'ATC']
"URICASE"	C0937932	Rasburicase	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"UNSPECIFIED ANTI-ANXIETY MEDICATION (ALL OTHER THERAPEUTIC PRODUCTS)"	C0040616	Anti-Anxiety Agents	[u'phsu']	[u'ATC']
"NORESTIMATE/ETHINYL ESTRADIOL"	C0015011	Ethinyl Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NIACIN (NICOTNIC ACID)"	C0027996	Niacin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"SUPER B COMPLEX WITH C (COMBEVIT C)"	C1588750	Complex B	[u'orch', u'phsu']	[u'RXNORM']
"COLECALCIFEROL/ASCORBIC ACID"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"COLECALCIFEROL/ASCORBIC ACID"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"DALMADORM - 15 MG CAPSULE RIGIDE - MEDA PHARMA S.P.A ."	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"DALMADORM - 15 MG CAPSULE RIGIDE - MEDA PHARMA S.P.A ."	C0733803	Dalmane	[u'orch', u'phsu']	[u'RXNORM']
"DALMADORM - 15 MG CAPSULE RIGIDE - MEDA PHARMA S.P.A ."	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"FLUVASTATINE /01224501/"	C0082608	fluvastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLUCLOXACILLIN AND FUSIDIC ACID/SODIUM FUSIDATE"	C0770900	FLOXACILLIN SODIUM	[u'antb', u'orch']	[u'RXNORM']
"FLUCLOXACILLIN AND FUSIDIC ACID/SODIUM FUSIDATE"	C0016875	Fusidic Acid	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"FLUCLOXACILLIN AND FUSIDIC ACID/SODIUM FUSIDATE"	C0037509	fusidate sodium	[u'antb', u'orch']	[u'RXNORM']
"B COMPLEX CONTAINING 50 MG OF VIT B3"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"PROTAPHANE PENFILL HM (GE) (INSULIN HUMAN)"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"DESOXYCORTONE"	C0011710	desoxycorticosterone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FAROS (CRATAEGUS LAEVIGATA EXTRACT)"	C0056464	crataegus extract	[u'bacs', u'phsu']	[u'RXNORM']
"FAROS (CRATAEGUS LAEVIGATA EXTRACT)"	C3255598	Hawthorn leaf with flower extract	[u'orch', u'phsu']	[u'RXNORM']
"ULTRA-K (BELGIUM)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM(CALCIUM-SANDOZ  /00009901/)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM(CALCIUM-SANDOZ  /00009901/)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM(CALCIUM-SANDOZ  /00009901/)"	C0591217	Calcium-Sandoz	[u'orch', u'phsu']	[u'RXNORM']
"FACTOR VIII ALPHA (UNCODED)"	C0015506	Factor VIII	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"FACTOR VIII ALPHA (UNCODED)"	C1307126	factor VIII, human	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"FACTOR VIII ALPHA (UNCODED)"	C2732002	Antihemophilic Factor, Human Recombinant	[u'aapp', u'phsu']	[u'RXNORM']
"VITAMEDIN (HYDROXOCOBALAMIN, PYRIDOXINE, HYDROCHLORIDE, THIAMINE HYDRO"	C0020316	Hydroxocobalamin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMEDIN (HYDROXOCOBALAMIN, PYRIDOXINE, HYDROCHLORIDE, THIAMINE HYDRO"	C0034272	pyridoxine	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMEDIN (HYDROXOCOBALAMIN, PYRIDOXINE, HYDROCHLORIDE, THIAMINE HYDRO"	C0039840	Thiamine	[u'orch', u'vita']	[u'RXNORM', u'ATC']
"ESTER-C [ASCORBIC ACID;BIOFLAVONOIDS]"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ESTER-C [ASCORBIC ACID;BIOFLAVONOIDS]"	C3540801	Bioflavonoid drugs for capillary stabilizing	[u'orch', u'phsu']	[u'ATC']
"COVERSYL (PERINDOPRIL) (4 MG, TABLET) (PERINDOPRIL)"	C0678178	Coversyl	[u'orch', u'phsu']	[u'RXNORM']
"COVERSYL (PERINDOPRIL) (4 MG, TABLET) (PERINDOPRIL)"	C0136123	Perindopril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COVERSYL (PERINDOPRIL) (4 MG, TABLET) (PERINDOPRIL)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"COVERSYL (PERINDOPRIL) (4 MG, TABLET) (PERINDOPRIL)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"COVERSYL (PERINDOPRIL) (4 MG, TABLET) (PERINDOPRIL)"	C0136123	Perindopril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"2 HITS OF MARIJUANA"	C4552088	Cannabis sativa whole extract	[u'orch']	[u'RXNORM']
"FENOFIBRATE TABLETS (TRICOR) (FENOFIBRATE) (FENOFIBRATE)"	C1254294	Fenofibrate Oral Tablet	[u'clnd']	[u'RXNORM']
"FENOFIBRATE TABLETS (TRICOR) (FENOFIBRATE) (FENOFIBRATE)"	C0723893	Tricor	[u'orch', u'phsu']	[u'RXNORM']
"FENOFIBRATE TABLETS (TRICOR) (FENOFIBRATE) (FENOFIBRATE)"	C0033228	Fenofibrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FENOFIBRATE TABLETS (TRICOR) (FENOFIBRATE) (FENOFIBRATE)"	C0033228	Fenofibrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BASEN                (VOGLIBOSE)"	C0532578	voglibose	[u'orch', u'phsu']	[u'ATC']
"NEUROBION (CYANOCOBALAMIN, PYRIDOXINE HYDROCHLORIDE, THIAMINE HYDROCHL"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NEUROBION (CYANOCOBALAMIN, PYRIDOXINE HYDROCHLORIDE, THIAMINE HYDROCHL"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NEUROBION (CYANOCOBALAMIN, PYRIDOXINE HYDROCHLORIDE, THIAMINE HYDROCHL"	C0039840	Thiamine	[u'orch', u'vita']	[u'RXNORM', u'ATC']
"FOLTZ (TRIOBE) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"M FISH OIL"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"ROMIKACIN (AMIKACIN SULFATE) INJECTION"	C0002501	Amikacin Sulfate	[u'antb', u'orch']	[u'RXNORM']
"ROMIKACIN (AMIKACIN SULFATE) INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"EZOBLOC 20 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ZICAM NASAL GEL PRODUCT DISCARDED PRODUCT DISCARDED"	C0991526	Nasal Gel	[u'bodm']	[u'RXNORM']
"SEA OMEGA 50 500-100"	C0723241	Sea-Omega	[u'orch', u'phsu']	[u'RXNORM']
"INTERLEUKIN 2 RECOMBINANT"	C0021764	Interleukins	[u'aapp', u'imft']	[u'ATC']
"AMPHETAMINE SALTS 7.5 MG TAB, 7.5 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"AMPHETAMINE SALTS 7.5 MG TAB, 7.5 MG"	C0002658	Amphetamine	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMPHETAMINE SALTS 7.5 MG TAB, 7.5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"AMPHETAMINE SALTS 7.5 MG TAB, 7.5 MG"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"AMPHETAMINE SALTS 7.5 MG TAB, 7.5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"AFRIN (AFRIN / OLD FORM/)"	C0718291	Afrin	[u'orch', u'phsu']	[u'RXNORM']
"AFRIN (AFRIN / OLD FORM/)"	C0718291	Afrin	[u'orch', u'phsu']	[u'RXNORM']
"CALCIDITROL +VITAMIN D"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIDITROL +VITAMIN D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"GLYBURIDE-METFORMIN 5 MG-500 MG"	C0986278	Glyburide 5 MG	[u'clnd']	[u'RXNORM']
"GLYBURIDE-METFORMIN 5 MG-500 MG"	C0025598	Metformin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEPAKINE/00228502/"	C0700661	Depakene	[u'orch', u'phsu']	[u'RXNORM']
"APO-TICLOPIDINE"	C0040207	Ticlopidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"QVAR EASI-BREATHE 100 MICROGRAMS PER ACTUATION INHALER (BECLOMETHASONE"	C0731268	Qvar	[u'orch', u'phsu']	[u'RXNORM']
"QVAR EASI-BREATHE 100 MICROGRAMS PER ACTUATION INHALER (BECLOMETHASONE"	C0004905	Beclomethasone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROFGESTERINE SUPP"	C0038854	Suppository	[u'bodm']	[u'RXNORM']
"MAGNESIUM OXIDE\METHYLCELLULOSE"	C0025729	Methylcellulose	[u'irda', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MAGNESIUM OXIDE\METHYLCELLULOSE"	C0024477	Magnesium Oxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"PANSPORIN T (CEFOTIAM HEXETIL HYDROCHLORIDE) (TABLETS)"	C0771454	Cefotiam Hydrochloride	[u'antb', u'orch']	[u'RXNORM']
"PANSPORIN T (CEFOTIAM HEXETIL HYDROCHLORIDE) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"NITROFURANTON MONO-MCR 100 + MG (SUBST FOR MACROBID"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"NITROFURANTON MONO-MCR 100 + MG (SUBST FOR MACROBID"	C0591750	Macrobid	[u'orch', u'phsu']	[u'RXNORM']
"CALAN SR (VARAPAMIL HYDROCHLORIDE)"	C0700935	Calan	[u'orch', u'phsu']	[u'RXNORM']
"TRAMADOL (TRAMAL) + SALINE SOLUTION"	C0040610	Tramadol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"(OXALIPLATIN)-SOLUTION-130MG/M2"	C0069717	oxaliplatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIGITEK 0.25 MG AMIDE -BERTEK-"	C0876017	Digitek	[u'orch', u'phsu']	[u'RXNORM']
"DIGITEK 0.25 MG AMIDE -BERTEK-"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"NITROGLYCERIN 5MG/24H PATCH"	C0699222	Nitroglycerin Transdermal System	[u'clnd']	[u'RXNORM']
"GLUCOVANCE (GLIBENCLAMIDE, METFORMING, HYDROCHLORIDE)"	C0939344	Glucovance	[u'orch', u'phsu']	[u'RXNORM']
"GLUCOVANCE (GLIBENCLAMIDE, METFORMING, HYDROCHLORIDE)"	C0017628	Glyburide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLECAINE LP 150MG"	C0016229	Flecainide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CITRACAL CAL+D SLOW RELEASE"	C0719349	Citracal	[u'orch', u'phsu']	[u'RXNORM']
"TRIMETHOPRIM SULFA (SULFONAMIDES AND TRIMETHOPRIM)"	C0041041	Trimethoprim	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"TRIMETHOPRIM SULFA (SULFONAMIDES AND TRIMETHOPRIM)"	C0041041	Trimethoprim	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"TRIMETHOPRIM SULFA (SULFONAMIDES AND TRIMETHOPRIM)"	C3539179	Sulfonamides, Gynecological	[u'orch', u'phsu']	[u'ATC']
"TRIMETHOPRIM SULFA (SULFONAMIDES AND TRIMETHOPRIM)"	C3539184	Sulfonamides, topical	[u'orch']	[u'ATC']
"TRIMETHOPRIM SULFA (SULFONAMIDES AND TRIMETHOPRIM)"	C3541962	Sulfonamides, ophthalmologic antiinfectives	[u'orch', u'phsu']	[u'ATC']
"TRIMETHOPRIM SULFA (SULFONAMIDES AND TRIMETHOPRIM)"	C3541963	Sulfonamides, intestinal antiinfectives	[u'orch', u'phsu']	[u'ATC']
"HEMISUCCINATE D' HYDROCORTISONE"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BERLINSULIN H BASAL (NISULIN INJECTION, ISOPHANE)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"SOODIM CHLORIDE"	C0596019	Chloride Ion	[u'elii']	[u'RXNORM']
"EVRA PARCHE TRANSDERMICO"	C1614506	Ortho Evra	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"CAPECTIABINE - TABLET - 1500 MG/M2"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CAPECTIABINE - TABLET - 1500 MG/M2"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"HYDROCODEINE/APAP"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LOXONIN GEL 1%"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"DIGITEK .125MG FILLED 01/30/08 MYLAN BERTEK"	C0876017	Digitek	[u'orch', u'phsu']	[u'RXNORM']
"LIPOFLAVONOID(ASCORBIC ACID, BIOFLAVONOIDS, CHOLINE BITARTRATE, DI-METHIONINE, HYDROXOCOBALAMIN, INOSITOL, NICOTINAMIDE, PANETHENOL, PYRIDONXINE, RIBOVLAVIN, THIAMINE)"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"LIPOFLAVONOID(ASCORBIC ACID, BIOFLAVONOIDS, CHOLINE BITARTRATE, DI-METHIONINE, HYDROXOCOBALAMIN, INOSITOL, NICOTINAMIDE, PANETHENOL, PYRIDONXINE, RIBOVLAVIN, THIAMINE)"	C3540801	Bioflavonoid drugs for capillary stabilizing	[u'orch', u'phsu']	[u'ATC']
"LIPOFLAVONOID(ASCORBIC ACID, BIOFLAVONOIDS, CHOLINE BITARTRATE, DI-METHIONINE, HYDROXOCOBALAMIN, INOSITOL, NICOTINAMIDE, PANETHENOL, PYRIDONXINE, RIBOVLAVIN, THIAMINE)"	C0008408	Choline Bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"LIPOFLAVONOID(ASCORBIC ACID, BIOFLAVONOIDS, CHOLINE BITARTRATE, DI-METHIONINE, HYDROXOCOBALAMIN, INOSITOL, NICOTINAMIDE, PANETHENOL, PYRIDONXINE, RIBOVLAVIN, THIAMINE)"	C0025646	Methionine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"LIPOFLAVONOID(ASCORBIC ACID, BIOFLAVONOIDS, CHOLINE BITARTRATE, DI-METHIONINE, HYDROXOCOBALAMIN, INOSITOL, NICOTINAMIDE, PANETHENOL, PYRIDONXINE, RIBOVLAVIN, THIAMINE)"	C0020316	Hydroxocobalamin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"LIPOFLAVONOID(ASCORBIC ACID, BIOFLAVONOIDS, CHOLINE BITARTRATE, DI-METHIONINE, HYDROXOCOBALAMIN, INOSITOL, NICOTINAMIDE, PANETHENOL, PYRIDONXINE, RIBOVLAVIN, THIAMINE)"	C0021547	Inositol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
