UTTERANCE	CUI	PT	ST	SOURCES
"ENALAPRIL MALEATE (+) HYDROCHLOROTHIAZIDE"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RISPERIDONE/RISPERDAL"	C0592071	Risperdal	[u'orch', u'phsu']	[u'RXNORM']
"RISPERIDONE/RISPERDAL"	C0073393	Risperidone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DROSPERINONE/ETHINYL ESTRADIOL"	C0015011	Ethinyl Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PRENATE DHA"	C0142831	sodium dehydroacetate	[u'irda', u'orch']	[u'RXNORM']
"PRENATE DHA"	C2348308	doconexent	[u'orch', u'phsu']	[u'RXNORM']
"BUT/ASA/CAFF"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZOLOFT (SERTRALINE HYDROCHLORIDE) (TABLETS)"	C0284660	Zoloft	[u'orch', u'phsu']	[u'RXNORM']
"ZOLOFT (SERTRALINE HYDROCHLORIDE) (TABLETS)"	C0600526	Sertraline Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ZOLOFT (SERTRALINE HYDROCHLORIDE) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PERITONEAL DIALYSIS SOLUTION (LACTATE? G1.5%)"	C0376261	Lactate	[u'orch', u'phsu']	[u'RXNORM']
"MAGNESIUM DIASPORAL                /00434501/"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"MAGNESIUM DIASPORAL                /00434501/"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"PREDNISOLONE SODIUM"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"PREDNISOLONE SODIUM"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"PREDNISOLONE SODIUM"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"PREDNISOLONE SODIUM"	C0032950	prednisolone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALKA-SELTZER PLUS DAY,ALKA-SELTZER PLUS NIGHT"	C0051166	Alka-Seltzer	[u'orch', u'phsu']	[u'RXNORM']
"ALKA-SELTZER PLUS DAY,ALKA-SELTZER PLUS NIGHT"	C0051166	Alka-Seltzer	[u'orch', u'phsu']	[u'RXNORM']
"SEROPRAM (CITALOPRAM HYDROCHLORIDE)"	C0008845	Citalopram	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SOLITA T (ELECTROLYTES NOS)"	C0013832	Electrolytes	[u'inch', u'phsu']	[u'ATC']
"FORTZAAR 100 MG/12.5 MG COMPRIME PELLICULE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"INTERFERON ALPHA 1-A"	C0021747	Interferons	[u'aapp', u'imft']	[u'ATC']
"INTERFERON ALPHA 1-A"	C3652465	Interferon	[u'aapp', u'imft', u'phsu']	[u'ATC']
"HUMALOG                                 /GFR/"	C0528249	Humalog	[u'aapp', u'phsu']	[u'RXNORM']
"LOSARTIN HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PLAVIX TABS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PLAVIX TABS"	C0633084	Plavix	[u'orch', u'phsu']	[u'RXNORM']
"KIOVIG 100 MG/ML"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"UNKNOWN CONTRAST"	C0009924	Contrast Media	[u'irda']	[u'ATC']
"NOCTRAN 10 (ACEPROMAZINE, ACEPROMETAZINE, CLORAZEPATE DIPOTASSIUM)"	C0000959	Acepromazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NOCTRAN 10 (ACEPROMAZINE, ACEPROMETAZINE, CLORAZEPATE DIPOTASSIUM)"	C0608826	aceprometazine	[u'orch', u'phsu']	[u'RXNORM']
"NOCTRAN 10 (ACEPROMAZINE, ACEPROMETAZINE, CLORAZEPATE DIPOTASSIUM)"	C0009033	Clorazepate Dipotassium	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYPROMELLOSE EYE DROPS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"HYPROMELLOSE EYE DROPS"	C0063242	hypromellose	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NITROPRUSSIDE SODIUM"	C0037533	Sodium Nitroprusside	[u'orch', u'phsu']	[u'RXNORM']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539181	Short-acting sulfonamide combinations	[u'orch', u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539182	Salt solution combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539954	topical antibiotic combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539955	lung surfactant combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539956	Magnesium antacid compound combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539957	opium alkaloids and derivative combination cough suppressants	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539959	Long-acting sulfonamide combinations	[u'orch', u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539960	Other intestinal adsorbent combinations in ATC	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539961	Platelet aggregation inhibitor combinations excl. heparin	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539962	vitamin D and analog combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539963	Amide local anesthetic combinations	[u'orch', u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539964	local opthalmologic anesthetic combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539965	Local hemostatic combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539966	insulins and analogs for injection combinations, long-acting	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539967	Insulins and analogs for injection, intermediate-acting combined with fast-acting- combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539968	Enema combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539969	Specific immunoglobulin combinations	[u'aapp', u'imft', u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539970	combination drugs used in erectile dysfunction	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539971	otologic analgesic and anesthetic combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539972	Combination solutions for parenteral nutrition	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539973	Other antifungal combinations for topical use in ATC	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539974	Insulins and analogs for injection, intermediate-acting combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539975	Aluminium antacid compound combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539976	Penicillins with extended spectrum combinations	[u'antb', u'orch']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539977	Calcium antacid compound combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539978	expectorant combinations excluding combinations with cough suppressants	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3539979	Antiinfective irrigating solution combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540026	Hepatitis vaccine combinations	[u'aapp', u'imft', u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540027	Adrenergic and dopaminergic agents combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540028	Other irrigating solution combinations in ATC	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540030	other cough suppressant combinations in ATC	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540031	gonadotropin combinations	[u'aapp', u'horm', u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540719	Intermediate-acting sulfonamide combinations	[u'orch', u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540720	Caries prophylactic agent combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540721	other nasal preparation combinations in ATC	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540722	Beta-lactamase sensitive penicillin combinations	[u'antb', u'orch']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540723	Insulins and analogs for injection, fast-acting combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540724	expectorant combinations, excl. combinations with cough suppressants	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3540740	Potassium supplement combinations	[u'phsu']	[u'ATC']
"OTHER COMBINATIONS OF NUTRIENTS"	C3854036	Other anti-dementia drug combinations in ATC	[u'phsu']	[u'ATC']
"LASIX                                   /USA/"	C0699992	Lasix	[u'orch', u'phsu']	[u'RXNORM']
"NIACIN (NICOTINIC ACID) (UNKNOWN)"	C0027996	Niacin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NIACIN (NICOTINIC ACID) (UNKNOWN)"	C0027996	Niacin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"AZOPT EYE DROPS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"AZOPT EYE DROPS"	C0673967	Azopt	[u'orch', u'phsu']	[u'RXNORM']
"K                                  /00031401/"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"OXYCOCET (PARACETAMOL, OXYCODONE HYDROCHLORIDE)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXYCOCET (PARACETAMOL, OXYCODONE HYDROCHLORIDE)"	C0282274	Oxycodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"IGIV (MANUFACTURER UNKNOWN)"	C0085297	Immunoglobulins, Intravenous	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"VIT.D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"LISTERINE AGENT COOL BLUE BUBBLE BLAST (NO ACTIVE INGREDIENT)"	C0065081	Listerine	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE AGENT COOL BLUE BUBBLE BLAST (NO ACTIVE INGREDIENT)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ANTIHEMOPHILIC FACTOR NOS"	C0015506	Factor VIII	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"ANTIHEMOPHILIC FACTOR NOS"	C1307126	factor VIII, human	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"COLACE(DOCUSATE SODIUM)"	C0282139	Colace	[u'orch', u'phsu']	[u'RXNORM']
"COLACE(DOCUSATE SODIUM)"	C0243237	Docusate Sodium	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RITALIN - SLOW RELEASE"	C0728759	Ritalin	[u'orch', u'phsu']	[u'RXNORM']
"MAALOX ANTACID/ANTIGAS RS LIQ COOL MINT "	C1576800	Mint extract	[u'orch', u'phsu']	[u'RXNORM']
"MAALOX ANTACID/ANTIGAS RS LIQ COOL MINT "	C0003138	Antacids	[u'phsu']	[u'ATC']
"MAALOX ANTACID/ANTIGAS RS LIQ COOL MINT "	C0065461	Maalox	[u'inch', u'phsu']	[u'RXNORM']
"COVERSYL PLUS /01421201/"	C0678178	Coversyl	[u'orch', u'phsu']	[u'RXNORM']
"GLYCYRRHIZA EXTRACT"	C0086555	Licorice	[u'orch', u'phsu']	[u'RXNORM']
"ENDOCET (OXYCODONE HYDROCHLORIDE, PARACETAMOL)"	C0720206	Endocet	[u'orch', u'phsu']	[u'RXNORM']
"ENDOCET (OXYCODONE HYDROCHLORIDE, PARACETAMOL)"	C0282274	Oxycodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ENDOCET (OXYCODONE HYDROCHLORIDE, PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SERENOA REPENS EXTRACT"	C0771607	Saw palmetto extract	[u'orch', u'phsu']	[u'RXNORM']
"SERENOA REPENS EXTRACT"	C4082853	Serenoa repens whole extract	[u'orch', u'phsu']	[u'RXNORM']
"DILANTIN                                /CAN/"	C0699512	Dilantin	[u'orch', u'phsu']	[u'RXNORM']
"CORDARONE (AMIODARONE HYDROCHLORIDE)/ORAL/TABLET/200 MILLIGRAMS(S)"	C0701076	Cordarone	[u'orch', u'phsu']	[u'RXNORM']
"CORDARONE (AMIODARONE HYDROCHLORIDE)/ORAL/TABLET/200 MILLIGRAMS(S)"	C0700442	Amiodarone hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CORDARONE (AMIODARONE HYDROCHLORIDE)/ORAL/TABLET/200 MILLIGRAMS(S)"	C0993159	Oral Tablet	[u'bodm']	[u'RXNORM']
"RATIO-SALBUTAMOL"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"C1 INHIBITOR (HUMAN)"	C2366367	C1 esterase inhibitor (human)	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"DIGESTIVES ENZYMES"	C3540017	Enzymes, hematological	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIGESTIVES ENZYMES"	C3540048	ENZYMES FOR TREATMENT OF WOUNDS AND ULCERS	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIGESTIVES ENZYMES"	C3540772	Enzymes FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIGESTIVES ENZYMES"	C3540790	Enzymes, peripheral vasodilators	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIGESTIVES ENZYMES"	C3541394	Enzymes, antithrombotic	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIGESTIVES ENZYMES"	C3542456	Enzymes for ALIMENTARY TRACT AND METABOLISM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"CARDIRENE 160 MG POLVERE PER SOLUZIONE ORALE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"WELLBUTRIN (IBUPROPION HYDROCHLORIDE)"	C0085934	Wellbutrin	[u'orch', u'phsu']	[u'RXNORM']
"OMEPRAZOL CAPSULE MGA 20MG"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"OMEPRAZOL CAPSULE MGA 20MG"	C0028978	Omeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OMEPRAZOL CAPSULE MGA 20MG"	C0065879	Megestrol Acetate	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"HYDROCORTISON [HYDROCORTISONE]"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCORTISON [HYDROCORTISONE]"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETAMINOPHEN, DIPHENHYDRAMINE HYDROCHLORIDE"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETAMINOPHEN, DIPHENHYDRAMINE HYDROCHLORIDE"	C0004963	Diphenhydramine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ECABET SODIUM HYDRATE"	C0037517	Sodium Hydroxide	[u'hops', u'inch']	[u'RXNORM']
"B-12 INJECTIONS"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"PHENARGAN PLUS"	C0591971	Phenergan	[u'orch', u'phsu']	[u'RXNORM']
"CYANOCOBALAMIN INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"CYANOCOBALAMIN INJECTION"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"TISSEEL L?SUNGEN F?R EINEN GEWEBEKLEBER"	C0947703	Tisseel	[u'aapp', u'phsu']	[u'RXNORM']
"BRICANYL TURBOHALER"	C0591192	Bricanyl	[u'orch', u'phsu']	[u'RXNORM']
"FOSFOCINA"	C0016610	Fosfomycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"TENOFOVIR  + LAMIVUDINE"	C0209738	Lamivudine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TENOFOVIR  + LAMIVUDINE"	C0384228	Tenofovir	[u'nnon', u'phsu']	[u'RXNORM']
"PREPARATION H MAXIMUM STRENGTH"	C0071888	Preparation H	[u'orch', u'phsu']	[u'RXNORM']
"ADRENAL CORTEX PREPARATIONS"	C0205704	Cascara sagrada	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ADRENAL CORTEX PREPARATIONS"	C3486388	Frangula purshiana bark extract	[u'orch', u'phsu']	[u'RXNORM']
"GUSPERIMUS"	C0284559	gusperimus	[u'orch', u'phsu']	[u'ATC']
"GOLD SEAL ANTISEPTIC POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"GOLD SEAL ANTISEPTIC POWDER"	C0018026	Gold	[u'elii', u'phsu']	[u'RXNORM']
"BENESTAN"	C1174734	UroXatral	[u'orch', u'phsu']	[u'RXNORM']
"ATARAX//HYDROXYZINE"	C0020404	Hydroxyzine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ATARAX//HYDROXYZINE"	C0684229	Atarax	[u'orch', u'phsu']	[u'RXNORM']
"ORTHO-CYCLEN"	C1337075	Ortho Cyclen	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"F-18 FDG (FLUDEOXYGLUCOSE)"	C0046056	Fluorodeoxyglucose F18	[u'irda', u'orch']	[u'RXNORM']
"DIGITALIS GLYCOSIDES"	C0012253	Digitalis Glycosides	[u'orch', u'phsu']	[u'ATC']
"MACROGOL + ELECTROLYTES"	C0013832	Electrolytes	[u'inch', u'phsu']	[u'ATC']
"MACROGOL + ELECTROLYTES"	C0032483	Polyethylene Glycols	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROACTIV 30 DAY KIT (PA30)"	C2948930	Proactiv	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN B12 [CYANOCOBALAMIN]"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMIN B12 [CYANOCOBALAMIN]"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PROACTIV + PORE TARGETING TREATMENT"	C2948930	Proactiv	[u'orch', u'phsu']	[u'RXNORM']
"ALPHA-ADRENORECEPTOR ANTAGONISTS"	C3539938	Alpha-adrenoreceptor antagonists, peripherally acting	[u'phsu']	[u'ATC']
"ALPHA-ADRENORECEPTOR ANTAGONISTS"	C3539939	Alpha-adrenoreceptor antagonists, benign prostatic hypertrophy	[u'phsu']	[u'ATC']
"DULERA (FORMOTEROL FUMARATE, MOMETASONE FUROATE)"	C2927154	Dulera	[u'orch', u'phsu']	[u'RXNORM']
"DULERA (FORMOTEROL FUMARATE, MOMETASONE FUROATE)"	C0771469	formoterol fumarate	[u'orch', u'phsu']	[u'RXNORM']
"DULERA (FORMOTEROL FUMARATE, MOMETASONE FUROATE)"	C1579393	formoterol fumarate dihydrate	[u'orch', u'phsu']	[u'RXNORM']
"DULERA (FORMOTEROL FUMARATE, MOMETASONE FUROATE)"	C0066700	mometasone furoate	[u'orch', u'phsu']	[u'RXNORM']
"SYNVISC (HYALURONATE SODIUM)"	C0723570	Synvisc	[u'bodm', u'orch']	[u'RXNORM']
"SYNVISC (HYALURONATE SODIUM)"	C0087000	Sodium Hyaluronate	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"NEWACE"	C0728957	Monopril	[u'aapp', u'phsu']	[u'RXNORM']
"PARACETAMOL (ACETAMINOPHEN/PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PARACETAMOL (ACETAMINOPHEN/PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PARACETAMOL (ACETAMINOPHEN/PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GAMUNEX (IMMUNE GLOBULIN IV (HUMAN), CAPRYLATE/CHROMATOGRAPHY PURIFIED) (10 PCT)"	C1451114	Gamunex	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"GAMUNEX (IMMUNE GLOBULIN IV (HUMAN), CAPRYLATE/CHROMATOGRAPHY PURIFIED) (10 PCT)"	C0085297	Immunoglobulins, Intravenous	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"TRIAMINIC DAY TIME COLD + COUGH"	C1873861	Triaminic Day Time Cold & Cough	[u'orch', u'phsu']	[u'RXNORM']
"INSULATARD HM(GE)"	C0307071	Novolin N	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"AMILORIDE HCL/HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMILORIDE HCL/HCTZ"	C0546849	Amiloride Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PREDNISONA ALONGA"	C0032952	Prednisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DRIED FERROUS SULPHATE"	C0873006	FERROUS SULFATE,DRIED	[u'inch', u'phsu']	[u'RXNORM']
"DOXY M"	C1589557	Doxy	[u'antb', u'orch']	[u'RXNORM']
"PROTAPHAN (INSULIN ISOPHANE, HUMAN BIOSYNTHETIC)"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0042839	Vitamin A	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0087161	All-Trans-Retinol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0078373	Tocopherol Acetate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C1999896	alpha-Tocopherol Acetate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C3540032	Vitamin IV solution additives	[u'phsu']	[u'ATC']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CENTRUM SILVER (ASCORBIC ACID, CALCIUM, MINERALS NOS, RETINOL, TOCOPHERYL ACETATE, VITAMIN B NOS, VITAMINS NOS, ZINC)"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"BENADRYL 24 D"	C0700899	Benadryl	[u'orch', u'phsu']	[u'RXNORM']
"TACHIPIRINA (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (TOCOPHEROL, NICOTINIC ACID, VITAMIN D NOS, MINERALS"	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"PRENATAL VITAMINS (TOCOPHEROL, NICOTINIC ACID, VITAMIN D NOS, MINERALS"	C3540032	Vitamin IV solution additives	[u'phsu']	[u'ATC']
"PRENATAL VITAMINS (TOCOPHEROL, NICOTINIC ACID, VITAMIN D NOS, MINERALS"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (TOCOPHEROL, NICOTINIC ACID, VITAMIN D NOS, MINERALS"	C3255108	Tocopherol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PRENATAL VITAMINS (TOCOPHEROL, NICOTINIC ACID, VITAMIN D NOS, MINERALS"	C0027996	Niacin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (TOCOPHEROL, NICOTINIC ACID, VITAMIN D NOS, MINERALS"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (TOCOPHEROL, NICOTINIC ACID, VITAMIN D NOS, MINERALS"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NITROGLYCERIN ^PHARMACIA + UPJOHN^"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN AND MINERAL SUPPLEMENT"	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"CONCENTRATED RED BLOOD CELLS"	C0014792	Erythrocytes	[u'cell']	[u'ATC']
