UTTERANCE	CUI	PT	ST	SOURCES
"MIXTARD 30 (INSULIN HUMAN INJECTION, ISOPHANE, INSULIN HUMAN)"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"MIXTARD 30 (INSULIN HUMAN INJECTION, ISOPHANE, INSULIN HUMAN)"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"C.E.S. TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"FLUMARIN /00963302/(FLOMOXEF SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"FLUMARIN /00963302/(FLOMOXEF SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"FLUMARIN /00963302/(FLOMOXEF SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"FLUMARIN /00963302/(FLOMOXEF SODIUM)"	C0117881	flomoxef	[u'antb', u'orch']	[u'ATC']
"G-LASTA SUBCUTANEOUS INJECTION 3.6"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"SEQUACOR - 2,5 MG COMPRESSE RIVESTITE CON FILM"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"PRINZIDE-ZESTOTRETIC"	C0722805	Prinzide	[u'orch', u'phsu']	[u'RXNORM']
"PERJETA 14ML VIAL-CONCENTRATE SOL"	C3473371	Perjeta	[u'aapp', u'phsu']	[u'RXNORM']
"BICARBONATE FLUIDS"	C0973231	bicarbonate ion	[u'inch']	[u'RXNORM']
"POTASSIUM-99"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM-99"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"POTASSIUM-99"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"AMIKLIN/00391001/"	C0700949	Amikin	[u'antb', u'orch']	[u'RXNORM']
"HYLANDS TEETHING TABLETS NONE HYLANDS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"LIPITOR (20 MILLIGRAM, TABLETS)"	C0593906	Lipitor	[u'orch', u'phsu']	[u'RXNORM']
"LIPITOR (20 MILLIGRAM, TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"VITRON C 65MG"	C0724369	Vitron-C	[u'phsu', u'vita']	[u'RXNORM']
"PROAIR HFA 108 MCG/ACT AERS"	C1739179	ProAir	[u'orch', u'phsu']	[u'RXNORM']
"TAMSULOSIN-HEXAL"	C0257343	tamsulosin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRAMABIAN TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ATACAND HCT (BLOPRESS PLUS) (UNKNOWN)"	C0939259	Atacand HCT	[u'orch', u'phsu']	[u'RXNORM']
"OMEPRAZOLE/BICARBONATE"	C0973231	bicarbonate ion	[u'inch']	[u'RXNORM']
"OMEPRAZOLE/BICARBONATE"	C0028978	Omeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"R-HCG  (GONADOTROPHIN CHORIONIC)"	C0018061	Gonadotropins	[u'aapp', u'horm', u'phsu']	[u'ATC']
"SODIUM POLYSTYENE SULF"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"SODIUM POLYSTYENE SULF"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"SODIUM POLYSTYENE SULF"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ACTOS / MET"	C0875954	Actos	[u'orch', u'phsu']	[u'RXNORM']
"DIVALPROEX (DEPAKOTE) ER 500 MG SUN PHARMACEUTICALS"	C0042291	Valproic Acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIVALPROEX (DEPAKOTE) ER 500 MG SUN PHARMACEUTICALS"	C0719751	Depakote	[u'orch', u'phsu']	[u'RXNORM']
"DIVALPROEX (DEPAKOTE) ER 500 MG SUN PHARMACEUTICALS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GEMCITABINE LILLY + B MYERS"	C0045093	gemcitabine	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"NEURONTIN   /UNK/ (GABAPENTIN0"	C0678176	Neurontin	[u'orch', u'phsu']	[u'RXNORM']
"CARBOHYDRATE"	C0007004	Carbohydrates	[u'orch']	[u'ATC']
"PHENERGAN WITH CODIENE (PHENERGAN WITH CODEINE) SYRUP"	C0591971	Phenergan	[u'orch', u'phsu']	[u'RXNORM']
"PHENERGAN WITH CODIENE (PHENERGAN WITH CODEINE) SYRUP"	C0307284	Phenergan with Codeine	[u'orch', u'phsu']	[u'RXNORM']
"LIPANTHYL (FENOFIBRATE) (160 MILLIGRAM) (FENOFIBRATE)"	C0700760	Lipanthyl	[u'orch', u'phsu']	[u'RXNORM']
"LIPANTHYL (FENOFIBRATE) (160 MILLIGRAM) (FENOFIBRATE)"	C0033228	Fenofibrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIPANTHYL (FENOFIBRATE) (160 MILLIGRAM) (FENOFIBRATE)"	C0033228	Fenofibrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYZAAR (HYDROCHLOROTHAZIDE, LOSARTAN POTASSIUM)"	C0721010	Hyzaar	[u'orch', u'phsu']	[u'RXNORM']
"HYZAAR (HYDROCHLOROTHAZIDE, LOSARTAN POTASSIUM)"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"NORETHINDRONE-ETHESTRADIOL"	C0028356	Norethindrone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ERYTHROPOIETIN (EPREX)"	C0014822	Erythropoietin	[u'aapp', u'horm', u'phsu']	[u'ATC']
"ERYTHROPOIETIN (EPREX)"	C0357126	Epoetin Alfa	[u'aapp', u'phsu']	[u'RXNORM']
"ERYTHROPOIETIN (EPREX)"	C0376539	Eprex	[u'aapp', u'phsu']	[u'RXNORM']
"RADIUM 223 CHLORIDE"	C3541342	RADIUM CHLORIDE RA-223	[u'inch', u'phsu']	[u'RXNORM']
"SOFRAMYCIN (FRAMYCETIN SULFATE) UNKNOWN"	C0731393	Soframycin	[u'antb', u'orch']	[u'RXNORM']
"SOFRAMYCIN (FRAMYCETIN SULFATE) UNKNOWN"	C0770899	Neomycin B Sulfate	[u'antb', u'orch']	[u'RXNORM']
"CYMBALTA (DULOXETINE HYDROCHLORIDE) CAPULE"	C1505021	Cymbalta	[u'orch', u'phsu']	[u'RXNORM']
"CYMBALTA (DULOXETINE HYDROCHLORIDE) CAPULE"	C1505020	duloxetine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CYMBALTA (DULOXETINE HYDROCHLORIDE) (UNKNWON)"	C1505021	Cymbalta	[u'orch', u'phsu']	[u'RXNORM']
"CYMBALTA (DULOXETINE HYDROCHLORIDE) (UNKNWON)"	C1505020	duloxetine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TIANEPTINE SODIUM (TIANEPTINE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"TIANEPTINE SODIUM (TIANEPTINE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"TIANEPTINE SODIUM (TIANEPTINE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"TIANEPTINE SODIUM (TIANEPTINE SODIUM)"	C0076652	tianeptine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TIANEPTINE SODIUM (TIANEPTINE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"TIANEPTINE SODIUM (TIANEPTINE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"TIANEPTINE SODIUM (TIANEPTINE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"TIANEPTINE SODIUM (TIANEPTINE SODIUM)"	C0076652	tianeptine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CETACAINE AERO"	C0055141	Cetacaine	[u'orch', u'phsu']	[u'RXNORM']
"SYNTHROID ACEON"	C0875950	Aceon	[u'orch', u'phsu']	[u'RXNORM']
"SYNTHROID ACEON"	C0728762	Synthroid	[u'aapp', u'phsu']	[u'RXNORM']
"BORAG OIL"	C3541397	oil ingredients	[u'orch', u'phsu']	[u'ATC']
"TUBERCULIN PURIFIED PROTEIN DERI"	C0041289	Tuberculin	[u'aapp', u'imft', u'irda']	[u'RXNORM', u'ATC']
"TUBERCULIN PURIFIED PROTEIN DERI"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"KLOR-CON M10 (POTASIUM CHLORIDE)"	C0721242	Klor-Con	[u'inch', u'phsu']	[u'RXNORM']
"KLOR-CON M10 (POTASIUM CHLORIDE)"	C0596019	Chloride Ion	[u'elii']	[u'RXNORM']
"SODIUM BICARBONATE W/SODIUM PHOSPHATE MONOBAS"	C2016762	Sodium Bicarbonate / sodium phosphate	[u'phsu']	[u'RXNORM']
"INSULIN W/ISOPHANE INSULIN (INSULIN, ISOPHANE INSULIN)"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN W/ISOPHANE INSULIN (INSULIN, ISOPHANE INSULIN)"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"IODINE SUPPLEMENT (IODINE, MINERALS NOS, TOCOPHEROL)"	C0021968	Iodine	[u'bacs', u'elii', u'phsu']	[u'RXNORM', u'ATC']
"IODINE SUPPLEMENT (IODINE, MINERALS NOS, TOCOPHEROL)"	C0021968	Iodine	[u'bacs', u'elii', u'phsu']	[u'RXNORM', u'ATC']
"IODINE SUPPLEMENT (IODINE, MINERALS NOS, TOCOPHEROL)"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"IODINE SUPPLEMENT (IODINE, MINERALS NOS, TOCOPHEROL)"	C3255108	Tocopherol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"SODIUM CITRATE, DEXTROMETHORPHAN HYDROBROMIDE, AMMONIUM CHLORIDE (CHER"	C0142825	sodium citrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SODIUM CITRATE, DEXTROMETHORPHAN HYDROBROMIDE, AMMONIUM CHLORIDE (CHER"	C0350422	Dextromethorphan Hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"SODIUM CITRATE, DEXTROMETHORPHAN HYDROBROMIDE, AMMONIUM CHLORIDE (CHER"	C0002615	Ammonium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RADIOIODINE-131"	C2828294	iodide ion I-131	[u'elii', u'irda']	[u'RXNORM']
"DIMETANE EXPECTORANT /00081001/"	C0012385	Dimetane	[u'orch', u'phsu']	[u'RXNORM']
"DIMETANE EXPECTORANT /00081001/"	C0015314	Expectorants	[u'phsu']	[u'ATC']
"K-DUR, KLOR-CON M"	C0306511	K-Dur	[u'inch', u'phsu']	[u'RXNORM']
"K-DUR, KLOR-CON M"	C0721242	Klor-Con	[u'inch', u'phsu']	[u'RXNORM']
"CODEINE  PHOSPHATE/PARACETAMOL"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"CODEINE  PHOSPHATE/PARACETAMOL"	C0009217	Codeine Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"AMINOLEBAN EN POWDER MIX"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"V ENLAFAXINE HYDROCHLORIDE (VENLAFAXINE HYDROCHLORIDE)"	C0771200	Venlafaxine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"HUMULINI-N INSULIN (INSULIN HUMAN INJECTION)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"HUMULINI-N INSULIN (INSULIN HUMAN INJECTION)"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"METIROSINE"	C0886584	Metyrosine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"PERCOCET (OXYCODONE HYDROCHLORIDE, PARACETAOL)"	C0086787	Percocet	[u'orch', u'phsu']	[u'RXNORM']
"PERCOCET (OXYCODONE HYDROCHLORIDE, PARACETAOL)"	C0282274	Oxycodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"RINGER LACTATE BAXTER, SOLUTION POUR PERFUSION"	C0376261	Lactate	[u'orch', u'phsu']	[u'RXNORM']
"TRAZODONE  HS /00447702/"	C0040805	Trazodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AVANDAMET (ROSIGLITAZONE MALEATE AND METFORMIN HYDROCHLORIDE) TABLETS"	C1170076	Avandamet	[u'orch', u'phsu']	[u'RXNORM']
"AVANDAMET (ROSIGLITAZONE MALEATE AND METFORMIN HYDROCHLORIDE) TABLETS"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"AVANDAMET (ROSIGLITAZONE MALEATE AND METFORMIN HYDROCHLORIDE) TABLETS"	C0795660	Rosiglitazone maleate	[u'orch', u'phsu']	[u'RXNORM']
"AVANDAMET (ROSIGLITAZONE MALEATE AND METFORMIN HYDROCHLORIDE) TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"FENIOFIBRATE (FENOFIBRATE)"	C0033228	Fenofibrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DERMATRANS 5 MG/24 HOURS, TRANSDERMIC PATCH"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"FORTEO PEN, 250 MCG/ML (3ML)"	C1170286	Forteo	[u'aapp', u'phsu']	[u'RXNORM']
"LEVIAUIN 500 MG LUPIN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM AND VITAMIN D3 (CALCIUM D3) (01483701)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM AND VITAMIN D3 (CALCIUM D3) (01483701)"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM AND VITAMIN D3 (CALCIUM D3) (01483701)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM AND VITAMIN D3 (CALCIUM D3) (01483701)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM AND VITAMIN D3 (CALCIUM D3) (01483701)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM AND VITAMIN D3 (CALCIUM D3) (01483701)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"INFLUENZA VIRUS VACCINE POLYVALENT, PRPHYLAXIS"	C0021403	Influenza virus vaccine	[u'imft', u'phsu']	[u'ATC']
"LEVOTHYROXIN 137 MCG"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"STRIDEX PADS"	C2756393	Stridex	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL EXTRA STRENGH (PARACETAMOL)"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL EXTRA STRENGH (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NEUTRA PHOS(POTASSIUM PHOSPHATE MONOBASIC)(UNKNOWN)"	C0071778	potassium phosphate	[u'inch', u'phsu']	[u'RXNORM']
"LOTEPREDNOLETABONATE EYE DROPS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"CACIT D3 (COLECALCIFEROL, CALCIUM CARBONATE) (COLECALCIFEROL, CALCIUM "	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CACIT D3 (COLECALCIFEROL, CALCIUM CARBONATE) (COLECALCIFEROL, CALCIUM "	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CACIT D3 (COLECALCIFEROL, CALCIUM CARBONATE) (COLECALCIFEROL, CALCIUM "	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CACIT D3 (COLECALCIFEROL, CALCIUM CARBONATE) (COLECALCIFEROL, CALCIUM "	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CACIT D3 (COLECALCIFEROL, CALCIUM CARBONATE) (COLECALCIFEROL, CALCIUM "	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"INTRAVITREAL ANTIBIOTICS"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"INTRAVITREAL ANTIBIOTICS"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"INTRAVITREAL ANTIBIOTICS"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"INTRAVITREAL ANTIBIOTICS"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"INTRAVITREAL ANTIBIOTICS"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"INTRAVITREAL ANTIBIOTICS"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"INTRAVITREAL ANTIBIOTICS"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"INTRAVITREAL ANTIBIOTICS"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"ECOTRIN (BABY ASA)"	C0699274	Ecotrin	[u'orch', u'phsu']	[u'RXNORM']
"ECOTRIN (BABY ASA)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MAGIC SWIZZLE (ALUMINIUM HYDROXIDE/DIPHENHYDRAMINE HYDROCHLORIDE/LIDO+"	C0002371	Aluminum Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"MAGIC SWIZZLE (ALUMINIUM HYDROXIDE/DIPHENHYDRAMINE HYDROCHLORIDE/LIDO+"	C0004963	Diphenhydramine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCHLOROTHIAZIDE-TRIAMETRENE"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VALTORIN GEL"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"NEOMYCIN-FOLYMYXIN-DEXAMETHASONE"	C0011777	Dexamethasone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NEOMYCIN-FOLYMYXIN-DEXAMETHASONE"	C0027603	Neomycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"AYGESTIN 5 MG BARR"	C0718752	Aygestin	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"AYGESTIN 5 MG BARR"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"NEXIUM (ESOMEPRAZOLE MAGNESIUM) GASTRO-RESISTANT TABLET, 40 MG"	C0939400	Nexium	[u'orch', u'phsu']	[u'RXNORM']
"NEXIUM (ESOMEPRAZOLE MAGNESIUM) GASTRO-RESISTANT TABLET, 40 MG"	C0937622	Esomeprazole magnesium	[u'orch', u'phsu']	[u'RXNORM']
"NEXIUM (ESOMEPRAZOLE MAGNESIUM) GASTRO-RESISTANT TABLET, 40 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"NEXIUM (ESOMEPRAZOLE MAGNESIUM) GASTRO-RESISTANT TABLET, 40 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"REFRESH MOISTURIZER EYE DROP"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN SULFATE;COLLAGEN;GLU"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN SULFATE;COLLAGEN;GLU"	C0873038	boswellia preparation	[u'orch', u'phsu']	[u'RXNORM']
"ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN SULFATE;COLLAGEN;GLU"	C0008466	Chondroitin Sulfates	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN SULFATE;COLLAGEN;GLU"	C0009325	Collagen	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN SULFATE;COLLAGEN;GLU"	C0061472	Glutamic Acid	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN SULFATE;COLLAGEN;GLU"	C0220839	Glutamate	[u'aapp', u'bacs']	[u'RXNORM']
"ZICAM NASAL GEL ZINCUM GLUCONICUM 2X MATRIXX INITIATIVES"	C0991526	Nasal Gel	[u'bodm']	[u'RXNORM']
"CALCIUM-BASED PHOSPHATE BINDERS"	C0006711	calcium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"LODOZ (TABLET) ( HYDROCHLOROTHIAZIDE, BISOPROLO FUMARATE)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"LODOZ (TABLET) ( HYDROCHLOROTHIAZIDE, BISOPROLO FUMARATE)"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LODOZ (TABLET) ( HYDROCHLOROTHIAZIDE, BISOPROLO FUMARATE)"	C0220833	fumarate	[u'orch', u'phsu']	[u'RXNORM']
"CYCLO /00801901/"	C1172566	emodepside	[u'aapp', u'phsu']	[u'RXNORM']
"B100 COMPLEX WITH FOLIC ACID"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CARBOPLATIN AND DOCETAXEL"	C0079083	Carboplatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CARBOPLATIN AND DOCETAXEL"	C0246415	docetaxel	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENZODIAZEPINE DERIVATIVES AND PREPARATIONS (BENZODIAZEPINE DERIVATIVE"	C1874525	Benzodiazepine derivative hypnotics and sedatives	[u'orch', u'phsu']	[u'ATC']
"BENZODIAZEPINE DERIVATIVES AND PREPARATIONS (BENZODIAZEPINE DERIVATIVE"	C3540773	Benzodiazepine derivative anxiolytics	[u'orch', u'phsu']	[u'ATC']
"BENZODIAZEPINE DERIVATIVES AND PREPARATIONS (BENZODIAZEPINE DERIVATIVE"	C3541363	Benzodiazepine derivative antiepileptics	[u'orch', u'phsu']	[u'ATC']
"R + C"	C0722969	R & C	[u'orch', u'phsu']	[u'RXNORM']
"INSULIN HUMALOG MIX 25"	C0876055	Humalog Mix	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"ASPIRIN--"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TORASEMIDE (LUPRAC)(TORASEMIDE)"	C0076840	torsemide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TORASEMIDE (LUPRAC)(TORASEMIDE)"	C0076840	torsemide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ISOTRETINOIN (ISOTRETINOIN) DOSE, FORM, ROUTE AND FREQUENCY 40 MG; CAP"	C0022265	Isotretinoin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ISOTRETINOIN (ISOTRETINOIN) DOSE, FORM, ROUTE AND FREQUENCY 40 MG; CAP"	C0022265	Isotretinoin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ISOTRETINOIN (ISOTRETINOIN) DOSE, FORM, ROUTE AND FREQUENCY 40 MG; CAP"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"SENOKOT-5"	C0699932	Senokot	[u'orch', u'phsu']	[u'RXNORM']
"DELTASONE B"	C0740144	Deltasone	[u'orch', u'phsu']	[u'RXNORM']
"KLARICID [CLARITHROMYCIN]"	C0055856	Clarithromycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"SATANOLOL         (DIFENIDOL HYDROCHLORIDE)"	C0109040	Diphenidol hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TAMIFLU FOR ORAL SUSPENSION 6MG/ML GENENTECH"	C0876173	Tamiflu	[u'orch', u'phsu']	[u'RXNORM']
"TAMIFLU FOR ORAL SUSPENSION 6MG/ML GENENTECH"	C0991537	Oral Suspension	[u'bodm']	[u'RXNORM']
"ACETAMINOPHEN-OXYCODONE 5/325"	C0717368	Acetaminophen / Oxycodone	[u'phsu']	[u'RXNORM']
"ULTRA 3A CALCIUM"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ULTRA 3A CALCIUM"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CONIEL     (BENIDIPINE HYDROCHLORIDE)"	C0053108	benidipine	[u'orch', u'phsu']	[u'ATC']
"NATURAL VIT E 200IU"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ALDENRONATE SODIUM"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"ALDENRONATE SODIUM"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"ALDENRONATE SODIUM"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"VASOPRESSIN 20 UNITS/ML APP PHARMACEUTICALS"	C1705480	Vasopressin (USP)	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"IVOVANE     /UNK/(ZOPICLONE)"	C0078847	zopiclone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIURETICA (NO INGREDIENTS/ SUBSTANCES)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM 500 + VIT D (CALCIUM D3 ^STADA^)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM 500 + VIT D (CALCIUM D3 ^STADA^)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 500 + VIT D (CALCIUM D3 ^STADA^)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM 500 + VIT D (CALCIUM D3 ^STADA^)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 500 + VIT D (CALCIUM D3 ^STADA^)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"ADRENALINE CF INJVLST 1MG/ML AMPUL 1ML"	C0014563	Epinephrine	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIQUID LEUCOVORIN (2.5MG/ML SUSPENSION)"	C0023413	Leucovorin	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"LIQUID LEUCOVORIN (2.5MG/ML SUSPENSION)"	C0038960	Suspensions	[u'bodm']	[u'RXNORM']
"LYSINE-500 MG PER DAY"	C0987313	Lysine 500 MG	[u'clnd']	[u'RXNORM']
"VIGAMOX SOLUTIONS"	C1330598	Vigamox	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM (UNSPECIFIED) (+) GLUCOSAMINE"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM (UNSPECIFIED) (+) GLUCOSAMINE"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
