UTTERANCE	CUI	PT	ST	SOURCES
"CALCIUM CARBONATE / MAGNESIUM"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"BLOOD PRESSURE MED WITH HYDROCHLOROTHIAZIDE"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ENTEROBENE 2 MG FILMTABLETTEN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"PREDNISOLONE/GATIFLOXACIN/BROMFENAC 1%/0.5%/0.09% OPHTHALMIC SOLUTION - 3 ML"	C1562105	bromfenac 0.9 MG/ML Ophthalmic Solution	[u'clnd']	[u'RXNORM']
"PREDNISOLONE/GATIFLOXACIN/BROMFENAC 1%/0.5%/0.09% OPHTHALMIC SOLUTION - 3 ML"	C0032950	prednisolone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PREDNISOLONE/GATIFLOXACIN/BROMFENAC 1%/0.5%/0.09% OPHTHALMIC SOLUTION - 3 ML"	C0753645	gatifloxacin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"LOSARTAN COMP. 50/12.5"	C0126174	Losartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TIPEPIDINE  HIBENZATE (TIPEPIDINE HIBENZATE)"	C0076714	tipepidine	[u'orch', u'phsu']	[u'ATC']
"TIPEPIDINE  HIBENZATE (TIPEPIDINE HIBENZATE)"	C0076714	tipepidine	[u'orch', u'phsu']	[u'ATC']
"TRIMETHOBENZAMIDE  200MG  G+W LABS"	C0035100	Chymosin	[u'aapp', u'enzy']	[u'RXNORM']
"TRIMETHOBENZAMIDE  200MG  G+W LABS"	C0077163	trimethobenzamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ILETIN-PORK REGULAR INSULIN(INSULIN, ANIMAL)"	C0770206	Insulin, Pork	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"BENICAR 40/12.5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"BENICAR 40/12.5 MG"	C1122245	Benicar	[u'orch', u'phsu']	[u'RXNORM']
"ZYPREXA/OLANZAPINE"	C0171023	olanzapine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZYPREXA/OLANZAPINE"	C0527258	Zyprexa	[u'orch', u'phsu']	[u'RXNORM']
"METHYLPREDNISOLONE[METHYLPREDNISOLONE ACETATE]"	C0025815	Methylprednisolone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METHYLPREDNISOLONE[METHYLPREDNISOLONE ACETATE]"	C0600901	methylprednisolone acetate	[u'orch', u'phsu']	[u'RXNORM']
"ATG        (ANTILYMPHOCYTE IMMUNOGLOBULIN    (HORSE))"	C0003371	Antilymphocyte Immunoglobulin	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"JUVELA(TOCOPHERYL NICOTINATE)"	C3255108	Tocopherol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"DOVOBET (DIAVOBET)"	C1698965	Taclonex	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"CALCIUM MAGN"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM MAGN"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"PSEUDOEPHEDRINE HCL (PSEUDOEPHDRINE)"	C0304430	Pseudoephedrine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CALELOCK (AZELNIDIPINE) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"SORAFENIB 200MG BAYER/ONYX"	C1516119	sorafenib	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HFA AEROSOL INHALER"	C1112870	Aerosol Dose Form	[u'bodm']	[u'RXNORM']
"BENFLUOREX/BENFLUOREX HYDROCHLORIDE"	C0771160	benfluorex hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"INSULIN ISOPHANE NPH (HUMAN)"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"D-AMPHETAMINE SALT COM XR 25 MG BARR"	C0011812	Dextroamphetamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"D-AMPHETAMINE SALT COM XR 25 MG BARR"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"D-AMPHETAMINE SALT COM XR 25 MG BARR"	C0206008	2-Mercaptoethanesulfonic Acid	[u'orch', u'phsu']	[u'RXNORM']
"D-AMPHETAMINE SALT COM XR 25 MG BARR"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"HYZAAR 100/50"	C0721010	Hyzaar	[u'orch', u'phsu']	[u'RXNORM']
"ORAL HYPOGLYCAEMIC AGENTS (TARAXACUM OFFICINALE)"	C0440015	Dandelion Extract	[u'orch', u'phsu']	[u'RXNORM']
"ORAL HYPOGLYCAEMIC AGENTS (TARAXACUM OFFICINALE)"	C3486299	Taraxacum officinale whole extract	[u'orch', u'phsu']	[u'RXNORM']
"TEMAZEPAM-30"	C0039468	Temazepam	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLONIDINE, VALSARTAN"	C0009014	Clonidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLONIDINE, VALSARTAN"	C0216784	valsartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZICAM COLD NO-DRIP NASAL GEL   UNK   MATRIXX"	C0991526	Nasal Gel	[u'bodm']	[u'RXNORM']
"CALCIUM ZINC"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM ZINC"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"CALCIUM ZINC"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM ZINC"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"HYDROCODONE BITARTRATE/ACETAMINOPHEN  UNKNOWN STRENGTH (WATSON)(HYDROC"	C0717367	Acetaminophen / Hydrocodone	[u'phsu']	[u'RXNORM']
"UNSPECIFIED LUBRICATING EYE DROP"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"MAGNESIUM / D5W  6GM/100ML D5W"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"MAGNESIUM / D5W  6GM/100ML D5W"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"MONO-EMBOLEX [CERTOPARIN SODIUM]"	C0592534	Certoparin sodium	[u'orch', u'phsu']	[u'RXNORM']
"INTUNIV ER 2"	C2721782	Intuniv	[u'orch', u'phsu']	[u'RXNORM']
"INTERLEUKIN INHIBITORS"	C3653320	Interleukin inhibitors	[u'phsu']	[u'ATC']
"DIANBEN (METFORMIN HYDROCHLORIDE) - TABLET 850 MG"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"DIANBEN (METFORMIN HYDROCHLORIDE) - TABLET 850 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DIANBEN (METFORMIN HYDROCHLORIDE) - TABLET 850 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"KEFLEX 250 MG HARD CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"KEFLEX 250 MG HARD CAPSULES"	C0984638	Cephalexin 250 MG	[u'clnd']	[u'RXNORM']
"SULFAMETHOXAZOLE/TRIMEHTOPRIM 800/160 MG UNKNOWN"	C0990426	Sulfamethoxazole 800 MG	[u'clnd']	[u'RXNORM']
"TIOTROPIUM BROMIDE (TIOTROPIUM BROMIDE) (AEROSOL FOR INHALATION) (TIOT"	C1306772	tiotropium bromide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TIOTROPIUM BROMIDE (TIOTROPIUM BROMIDE) (AEROSOL FOR INHALATION) (TIOT"	C1306772	tiotropium bromide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TIOTROPIUM BROMIDE (TIOTROPIUM BROMIDE) (AEROSOL FOR INHALATION) (TIOT"	C1112870	Aerosol Dose Form	[u'bodm']	[u'RXNORM']
"EPOGEN INFUSION"	C0700704	Epogen	[u'aapp', u'phsu']	[u'RXNORM']
"MODOPAR 200 MG/50 MG"	C0065502	Madopar	[u'orch', u'phsu']	[u'RXNORM']
"MODOPAR 200 MG/50 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CANTHARIS 6X"	C2608748	Lytta vesicatoria preparation	[u'orch', u'phsu']	[u'RXNORM']
"NEOMYCIN W/ POLYMYCIN B/ HYDROCORTISONE"	C0359018	Hydrocortisone / Neomycin	[u'phsu']	[u'RXNORM']
"DICYCLOMINE (DICYCLOVERMINE HYDROCHLORIDE)"	C0012125	Dicyclomine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DERMATAL ANTI-AGING CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"BERBERINE HYDROCHLORIDE W/GERANIUM SPP. HERB"	C0005117	Berberine	[u'orch', u'phsu']	[u'RXNORM']
"BERBERINE HYDROCHLORIDE W/GERANIUM SPP. HERB"	C3665568	Pelargonium graveolens whole extract	[u'orch', u'phsu']	[u'RXNORM']
"CAFFEINE, PAPAVER SOMINFERUN; PARACETOMOL"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NEXIUM AND LISINOPRIL"	C0065374	Lisinopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"NEXIUM AND LISINOPRIL"	C0939400	Nexium	[u'orch', u'phsu']	[u'RXNORM']
"HYOSCINE 10MG DAILY"	C0036442	Scopolamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIURETICS AND POTASSIUM SPARING AGENTS"	C0304490	Potassium Sparing Diuretics	[u'phsu']	[u'ATC']
"GARCINIA / GREEN COFFEE BEAN / CAFFEINE ANHYDROSE 500/500/200"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLARINEX(LORATADINE,PSEUDOEPHEDRINE SULFATE)"	C1101146	Clarinex	[u'orch', u'phsu']	[u'RXNORM']
"CLARINEX(LORATADINE,PSEUDOEPHEDRINE SULFATE)"	C0065180	Loratadine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLARINEX(LORATADINE,PSEUDOEPHEDRINE SULFATE)"	C0304431	Pseudoephedrine sulfate	[u'orch', u'phsu']	[u'RXNORM']
"VARENICLINE TARTRATE   1MG  PFIZER"	C1711887	varenicline tartrate	[u'orch', u'phsu']	[u'RXNORM']
"CHLORPHENAMINE MALEATE (CHLOPHENAMINE MALEATE)"	C0546857	Chlorpheniramine Maleate	[u'orch', u'phsu']	[u'RXNORM']
"CHLORPHENAMINE MALEATE (CHLOPHENAMINE MALEATE)"	C0220874	Maleate	[u'orch']	[u'RXNORM']
"ALBUTEROL SULFATE HPA"	C0543495	Albuterol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"LISINOPRIL HCT /00977901/"	C0065374	Lisinopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"METFORMIN HYDROCHLORIDE(METFORMIN) (UNKNOWN)"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"METFORMIN HYDROCHLORIDE(METFORMIN) (UNKNOWN)"	C0025598	Metformin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OATMEAL BATHS"	C0724560	Colloidal oatmeal	[u'orch', u'phsu']	[u'RXNORM']
"MULTAQ 400 MG FILM-COATED TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"MULTAQ 400 MG FILM-COATED TABLETS"	C1744304	Multaq	[u'orch', u'phsu']	[u'RXNORM']
"MULTAQ 400 MG FILM-COATED TABLETS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"SULFATRIM PD SUS"	C0723514	Sulfatrim	[u'orch', u'phsu']	[u'RXNORM']
"CATECHU"	C0007404	Catechin	[u'orch', u'phsu']	[u'RXNORM']
"ACICLOVIR 5%"	C0001367	Acyclovir	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"EFFEXOR-XR (VENALAFAXINE HYDROCHLORIDE)"	C0591437	Effexor	[u'orch', u'phsu']	[u'RXNORM']
"PRESERVISION AREDS II"	C2586580	PreserVision	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"5FU BOLUS + CONTINUOUS INFUSION X 46 HRS"	C0016360	Fluorouracil	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"LANTUS /01483501/ (INSULIN GLARGINE) ONGOING"	C0876064	Lantus	[u'aapp', u'phsu']	[u'RXNORM']
"LANTUS /01483501/ (INSULIN GLARGINE) ONGOING"	C0907402	Insulin Glargine	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"SIPULEUCEL-T N/A DENDREON"	C1706668	sipuleucel-T	[u'imft', u'phsu']	[u'RXNORM', u'ATC']
"DUROGESIC (FENTANLY)"	C0591423	Duragesic	[u'orch', u'phsu']	[u'RXNORM']
"CALTRATE 600+D (CALCITE D)"	C0719118	Caltrate	[u'inch', u'phsu']	[u'RXNORM']
"ADDITIONAL ANTIHYPERTENSIVE"	C0003364	Antihypertensive Agents	[u'phsu']	[u'ATC']
"CYANOCOBALAMIN ER"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"JARDIANCE TABS 25M"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"JARDIANCE TABS 25M"	C3848669	Jardiance	[u'orch', u'phsu']	[u'RXNORM']
"LIPOSOME ENTRAPPED DOCETAXEL"	C0246415	docetaxel	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SEROPLEX 20 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"STOOL SOFTNER (DUCOSATE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"STOOL SOFTNER (DUCOSATE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"STOOL SOFTNER (DUCOSATE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"CALCIUM/D CHW 500-400"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM/D CHW 500-400"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"FLUDEX 1.5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"INFANT TYLENOL DYE FREE CHERRY"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"HALUBITZOL CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"CALCIUM-CHANNEL ANTAGONIST"	C0006684	Calcium Channel Blockers	[u'phsu']	[u'ATC']
"STORE BRAND CALCIUM SUPPLEMENT"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"LAMILSILK DAILY HYDRATING CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"LAMILSILK DAILY HYDRATING CREAM"	C0720930	Hyrex Brand of Dimenhydrinate	[u'orch', u'phsu']	[u'RXNORM']
"VENOFER (IRON SUCROSE, IRON III HYDROXIDE- SUCORSE COMPLEX)"	C0529374	Venofer	[u'orch', u'phsu']	[u'RXNORM']
"VENOFER (IRON SUCROSE, IRON III HYDROXIDE- SUCORSE COMPLEX)"	C0060241	iron sucrose	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VENOFER (IRON SUCROSE, IRON III HYDROXIDE- SUCORSE COMPLEX)"	C0220853	Hydroxide Ion	[u'elii']	[u'RXNORM']
"VENOFER (IRON SUCROSE, IRON III HYDROXIDE- SUCORSE COMPLEX)"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"VANCOMYCIN HCL (VANCOMYCIN HYDROCHLORIDE)?"	C0205992	Vancomycin Hydrochloride	[u'aapp', u'antb']	[u'RXNORM']
"VANCOMYCIN HCL (VANCOMYCIN HYDROCHLORIDE)?"	C0205992	Vancomycin Hydrochloride	[u'aapp', u'antb']	[u'RXNORM']
"SOTRADECOL .3% AND 5%"	C0087006	Sotradecol	[u'orch', u'phsu']	[u'RXNORM']
"N-BUTYLSCOPOLAMMONIUM BROMIDE"	C0006519	butylscopolamine bromide	[u'orch', u'phsu']	[u'RXNORM']
"DOCUSATE SODIUM + SENNOSIDES A AND B"	C2929603	Docusate / sennoside B	[u'phsu']	[u'RXNORM']
"DOCUSATE SODIUM + SENNOSIDES A AND B"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"DOCUSATE SODIUM + SENNOSIDES A AND B"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"DOCUSATE SODIUM + SENNOSIDES A AND B"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"TOSITUMOMAB, IODINE I 131 TOSITUMOMAB (TOSITUMOMAB (TOSITUMOMAB, IODIN"	C0879399	tositumomab	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"TOSITUMOMAB, IODINE I 131 TOSITUMOMAB (TOSITUMOMAB (TOSITUMOMAB, IODIN"	C0768182	iodine-131-tositumomab	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"TOSITUMOMAB, IODINE I 131 TOSITUMOMAB (TOSITUMOMAB (TOSITUMOMAB, IODIN"	C0879399	tositumomab	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"TOSITUMOMAB, IODINE I 131 TOSITUMOMAB (TOSITUMOMAB (TOSITUMOMAB, IODIN"	C0879399	tositumomab	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"TOSITUMOMAB, IODINE I 131 TOSITUMOMAB (TOSITUMOMAB (TOSITUMOMAB, IODIN"	C0021968	Iodine	[u'bacs', u'elii', u'phsu']	[u'RXNORM', u'ATC']
"STAY SAFE 2.5% DEX. LM/LC 2.5/3L, 5 PK"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"B12 SHOT (CYANOCOBALAMIN) (CYANOCOBALAMIN)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"B12 SHOT (CYANOCOBALAMIN) (CYANOCOBALAMIN)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VENTOLIN/ALBUTERAL"	C0033744	Ventolin	[u'orch', u'phsu']	[u'RXNORM']
"REMODULIN                               /USA/"	C1101501	Remodulin	[u'orch', u'phsu']	[u'RXNORM']
"PAROXETINE (PAROXETINE HYDROCHLORIDE) (PARAXETINE HYDROCHLORIDE)??"	C0070122	Paroxetine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PAROXETINE (PAROXETINE HYDROCHLORIDE) (PARAXETINE HYDROCHLORIDE)??"	C0771019	Paroxetine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CETUXIMAB (MG/M2), WK 1-9 WK 15-44"	C0995188	cetuximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"CETUXIMAB (MG/M2), WK 1-9 WK 15-44"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"HYDROCODONE-ACETAMINOPHEN 10-325MG N358 10"	C0717367	Acetaminophen / Hydrocodone	[u'phsu']	[u'RXNORM']
"THYROID MEDICATION (THYROID  HORMONES)"	C0279175	Thyroid preparations	[u'phsu']	[u'ATC']
"THYROID MEDICATION (THYROID  HORMONES)"	C0040135	Thyroid Hormones	[u'horm']	[u'ATC']
"SCHIFF PROBIOTIC"	C2949227	Schiff	[u'orch', u'phsu']	[u'RXNORM']
"HYDROMORPHONE (INTRATHECAL) - 20MG/ML"	C0012306	Hydromorphone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"B12-ACTIVE (CYANOCOBALAMIN)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"HARNAL-D TAB"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"THORAZINE (CHLOROPROMAZINE HYDROCHLORIDE)"	C0699065	Thorazine	[u'orch', u'phsu']	[u'RXNORM']
"CHEOMTHERAPY TREATMENTS NOS (ANTINEOPLASTIC AGENT NOS)"	C0003392	Antineoplastic Agents	[u'orch', u'phsu']	[u'ATC']
"CYCLOBENZAPRINE 10 MG AT BEDTIME"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CYCLOBENZAPRINE 10 MG AT BEDTIME"	C0056732	cyclobenzaprine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLIMAREST (ESTROGENS CONJUGATED)"	C0699710	Premarin	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"CLIMAREST (ESTROGENS CONJUGATED)"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"CLIMAREST (ESTROGENS CONJUGATED)"	C3537250	ESTROGENS, SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	[u'horm', u'orch', u'phsu']	[u'ATC']
"CLIMAREST (ESTROGENS CONJUGATED)"	C3541386	Estrogens, endocrine therapy drugs	[u'horm', u'orch', u'phsu']	[u'ATC']
"LISTERINE VANILLA MINT (METHOL, METHYL SALICYLATE, EUCALYPTOL, THYMOL)"	C1576800	Mint extract	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE VANILLA MINT (METHOL, METHYL SALICYLATE, EUCALYPTOL, THYMOL)"	C0065081	Listerine	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE VANILLA MINT (METHOL, METHYL SALICYLATE, EUCALYPTOL, THYMOL)"	C0066282	methyl salicylate	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE VANILLA MINT (METHOL, METHYL SALICYLATE, EUCALYPTOL, THYMOL)"	C0055738	Eucalyptol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LISTERINE VANILLA MINT (METHOL, METHYL SALICYLATE, EUCALYPTOL, THYMOL)"	C0040096	Thymol	[u'orch', u'phsu']	[u'RXNORM']
"FLUPNTIXOL DECANOATE (FLUPENTIXOL DECANOATE"	C0060578	flupenthixol decanoate	[u'orch', u'phsu']	[u'RXNORM']
"CALC-MAG OX-D2-MANG-BORON-SIL"	C0006030	Boron	[u'elii']	[u'RXNORM']
"CALOGEN [CALCITONIN, SALMON]"	C0006668	Calcitonin	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"CALOGEN [CALCITONIN, SALMON]"	C0770558	Human calcitonin	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NEUROVITAN TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"NOVOMIX 30NOVOMIX 30 PENFILL INJ 100E/ML PATROON 3ML"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"ASPIRIN (CITRACI ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PREMARIN (CONJUGATED ESTROGENS) 1 MG"	C0699710	Premarin	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"PREMARIN (CONJUGATED ESTROGENS) 1 MG"	C0014938	Estrogens, Conjugated (USP)	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PREMARIN (CONJUGATED ESTROGENS) 1 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"VITAMIN B/C COMPLEX CA CITRATE/VITAMIN D"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMIN B/C COMPLEX CA CITRATE/VITAMIN D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"VITAMIN B/C COMPLEX CA CITRATE/VITAMIN D"	C0376259	Citrate	[u'orch', u'phsu']	[u'RXNORM']
"ALMARYTM 100 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GLYCOLAX 3350 NF POWDER 527 GM"	C3854019	Gentamicin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"GLYCOLAX 3350 NF POWDER 527 GM"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"GLYCOLAX 3350 NF POWDER 527 GM"	C1602774	Glycolax	[u'orch', u'phsu']	[u'RXNORM']
"JANUMENT (SITAGLIPTIN PHOSPHATE (+) METFORMIN"	C1667080	sitagliptin phosphate	[u'orch', u'phsu']	[u'RXNORM']
"JANUMENT (SITAGLIPTIN PHOSPHATE (+) METFORMIN"	C0025598	Metformin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LEUPLIN SR  FOR INJECTION KIT 11.25"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"DESENEX PRESCSTRENGTH AF/UNK SPRAYPOWDER "	C0719787	Desenex	[u'orch', u'phsu']	[u'RXNORM']
"POLYETHYLENE GLYCOL ELECT (MACROGOL)"	C0032483	Polyethylene Glycols	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"POLYETHYLENE GLYCOL ELECT (MACROGOL)"	C0032483	Polyethylene Glycols	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZINC-EASE"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ZINC-EASE"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"PRO-AIR HFA 8.5MG IVAX PHARMACEUTICALS"	C0033382	Proline	[u'aapp', u'bacs']	[u'RXNORM']
"PRO-AIR HFA 8.5MG IVAX PHARMACEUTICALS"	C3536832	Air	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"LOMOTIL ( (ATROPINE SULFATE=DIPHENOR HYDROCHLORIDE)"	C0065164	Lomotil	[u'orch', u'phsu']	[u'RXNORM']
"LOMOTIL ( (ATROPINE SULFATE=DIPHENOR HYDROCHLORIDE)"	C0596005	Atropine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"CETACAINE TOP AEROSOL"	C2920910	Benzocaine 140 MG/ML / butamben 20 MG/ML / Tetracaine 20 MG/ML Mucosal Spray	[u'clnd']	[u'RXNORM']
"TOPOTECAN 1.5MG/M2/72HR INFUSION"	C0146224	Topotecan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COQ10       "	C0056077	coenzyme Q10	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COQ10       "	C2355853	Co-Q10	[u'phsu']	[u'RXNORM']
"DAPOTUM TABS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DIGITEK  0.25 MG  BERTEK PHA"	C0876017	Digitek	[u'orch', u'phsu']	[u'RXNORM']
"DIGITEK  0.25 MG  BERTEK PHA"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CHLORPHENAMINE MALEATE/DEXTROMETHORPHAN HBR/PSEUDOEPHEDRINE HCL"	C0304430	Pseudoephedrine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CHLORPHENAMINE MALEATE/DEXTROMETHORPHAN HBR/PSEUDOEPHEDRINE HCL"	C0350422	Dextromethorphan Hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"CHLORPHENAMINE MALEATE/DEXTROMETHORPHAN HBR/PSEUDOEPHEDRINE HCL"	C0546857	Chlorpheniramine Maleate	[u'orch', u'phsu']	[u'RXNORM']
"CEFEPIME 1000 MG IV EVERY 12 HOURS"	C4050999	cefepime 1000 MG	[u'clnd']	[u'RXNORM']
