UTTERANCE	CUI	PT	ST	SOURCES
"ATACAND PLUS TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ATACAND PLUS TABLET"	C0718711	Atacand	[u'orch', u'phsu']	[u'RXNORM']
"ATARAX-P [HYDROXYZINE HYDROCHLORIDE]"	C0020404	Hydroxyzine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ATARAX-P [HYDROXYZINE HYDROCHLORIDE]"	C0700539	Hydroxyzine Pamoate	[u'orch', u'phsu']	[u'RXNORM']
"UNIPRILDIUR 5 MG + 25 MG COMPRESSE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GAVISCON [ALGINIC ACID;ALUMINIUM HYDROXIDE;SODIUM ALGINATE;SODIUM BICA"	C0061146	Gaviscon	[u'inch', u'phsu']	[u'RXNORM']
"GAVISCON [ALGINIC ACID;ALUMINIUM HYDROXIDE;SODIUM ALGINATE;SODIUM BICA"	C0051156	alginic acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GAVISCON [ALGINIC ACID;ALUMINIUM HYDROXIDE;SODIUM ALGINATE;SODIUM BICA"	C0002371	Aluminum Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"GAVISCON [ALGINIC ACID;ALUMINIUM HYDROXIDE;SODIUM ALGINATE;SODIUM BICA"	C0142791	Sodium alginate	[u'orch', u'phsu']	[u'RXNORM']
"GAVISCON [ALGINIC ACID;ALUMINIUM HYDROXIDE;SODIUM ALGINATE;SODIUM BICA"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"GAVISCON [ALGINIC ACID;ALUMINIUM HYDROXIDE;SODIUM ALGINATE;SODIUM BICA"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"GAVISCON [ALGINIC ACID;ALUMINIUM HYDROXIDE;SODIUM ALGINATE;SODIUM BICA"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"NICOTINAMIDE REDERMA"	C0028027	Niacinamide	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"KYOLIC AGED GARLIC EXTRACT AND CURCUMIN"	C0885057	Garlic preparation	[u'orch', u'phsu']	[u'RXNORM']
"KYOLIC AGED GARLIC EXTRACT AND CURCUMIN"	C0010467	Curcumin	[u'irda', u'orch', u'phsu']	[u'RXNORM']
"ETHINYLESTRADIOL AND LEVONORGESTREL"	C0717761	Ethinyl Estradiol / Levonorgestrel	[u'phsu']	[u'RXNORM']
"REGLAN (METOCLOPRAMIDE HYDROCHLORIDE) (10 MILLIGRAM)"	C0034977	Reglan	[u'orch', u'phsu']	[u'RXNORM']
"REGLAN (METOCLOPRAMIDE HYDROCHLORIDE) (10 MILLIGRAM)"	C0887128	Metoclopramide Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ANAESTHETICS (ANAESTHETICS) (ANAESTHETICS)"	C0002932	Anesthetics	[u'phsu']	[u'ATC']
"ANAESTHETICS (ANAESTHETICS) (ANAESTHETICS)"	C0002932	Anesthetics	[u'phsu']	[u'ATC']
"ANAESTHETICS (ANAESTHETICS) (ANAESTHETICS)"	C0002932	Anesthetics	[u'phsu']	[u'ATC']
"MECHLORETHAMINE HYDROCHLORIDE (MECHLORETHAMINE HC1)"	C0600266	Mechlorethamine hydrochloride	[u'hops', u'orch', u'phsu']	[u'RXNORM']
"MECHLORETHAMINE HYDROCHLORIDE (MECHLORETHAMINE HC1)"	C0025033	Mechlorethamine	[u'hops', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SMZ-TMP DS 800"	C0041044	Trimethoprim-Sulfamethoxazole Combination	[u'phsu']	[u'RXNORM']
"PANADOL PLUS"	C0699141	Panadol	[u'orch', u'phsu']	[u'RXNORM']
"PAROXETINE-BC "	C0070122	Paroxetine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXALIPLATIN- SOLUTION - 85 MG/M2"	C0069717	oxaliplatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXALIPLATIN- SOLUTION - 85 MG/M2"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MARVELON (DESOGESTREL/ETHINYLESTRADIOL/00570801/)"	C1112096	Desogestrel / Ethinyl Estradiol	[u'phsu']	[u'RXNORM']
"PRED FORTEA?"	C0032952	Prednisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PRED FORTEA?"	C0044955	prednylidene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MAGNESIUM, ZINC"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"MAGNESIUM, ZINC"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"MAGNESIUM, ZINC"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"MAGNESIUM, ZINC"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"COMBISARTAN (VALSARTAN+HCTZ)"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COMBISARTAN (VALSARTAN+HCTZ)"	C0216784	valsartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE TARTRATE/ACETAMINOPHEN"	C0717367	Acetaminophen / Hydrocodone	[u'phsu']	[u'RXNORM']
"HYDROCODONE TARTRATE/ACETAMINOPHEN"	C0144544	tartrate	[u'orch', u'phsu']	[u'RXNORM']
"INVEGA (ALL OTHER THERAPEUTIC PRODUCTS)"	C1828935	Invega	[u'orch', u'phsu']	[u'RXNORM']
"GAS-X CHEWABLE TABLETS CHERRY CREME (NCH)(SIMETHICONE) CHEWABLE TABLET"	C0304290	Chewable Tablet	[u'bodm']	[u'RXNORM']
"GAS-X CHEWABLE TABLETS CHERRY CREME (NCH)(SIMETHICONE) CHEWABLE TABLET"	C0720580	Gas-X	[u'orch', u'phsu']	[u'RXNORM']
"GAS-X CHEWABLE TABLETS CHERRY CREME (NCH)(SIMETHICONE) CHEWABLE TABLET"	C0037138	Simethicone	[u'orch', u'phsu']	[u'RXNORM']
"GAS-X CHEWABLE TABLETS CHERRY CREME (NCH)(SIMETHICONE) CHEWABLE TABLET"	C0304290	Chewable Tablet	[u'bodm']	[u'RXNORM']
"6-THIOGUANINE (TIOGUANINE)"	C0039902	Thioguanine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN C TIME RELEASED"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRESERVATIVE FREE LIDOCAINE"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ST.JOSEPH ASPIRIN - FREE FEV.REDU.FOR CHILD."	C0723429	St. Joseph Aspirin	[u'orch', u'phsu']	[u'RXNORM']
"SYNTHETIC ESTROGEN"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"BEVACIZUMAB 25 MG/ML (400MG/VIAL-16 ML) GENENTECH, INC."	C1366419	bevacizumab 25 MG/ML	[u'clnd']	[u'RXNORM']
"REFLEX (MIRTAZAPINE) (MIRTAZAPINE)"	C0049506	Mirtazapine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"REFLEX (MIRTAZAPINE) (MIRTAZAPINE)"	C0049506	Mirtazapine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENFOTIAMINE/B6/B12"	C0053116	benphothiamine	[u'orch', u'vita']	[u'RXNORM', u'ATC']
"TOREM 10 TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CENTRUM SILVER ULTRA MEN"	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRUM SILVER ULTRA MEN"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"WAL ZYR"	C2962566	Wal-Zyr	[u'orch', u'phsu']	[u'RXNORM']
"EDTA-AMICAR"	C0702045	Amicar	[u'aapp', u'phsu']	[u'RXNORM']
"EDTA-AMICAR"	C0013618	Edetic Acid	[u'orch', u'phsu']	[u'RXNORM']
"PNEUMOCOCCAL POLYSACCHARIDE 23"	C0038410	Streptococcus pneumoniae	[u'bact']	[u'RXNORM']
"ACIDEX (CALCIUM CARBONATE, SODIUM ALGINATE, SODIUM BICARBONATE)"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ACIDEX (CALCIUM CARBONATE, SODIUM ALGINATE, SODIUM BICARBONATE)"	C0142791	Sodium alginate	[u'orch', u'phsu']	[u'RXNORM']
"ACIDEX (CALCIUM CARBONATE, SODIUM ALGINATE, SODIUM BICARBONATE)"	C0074722	Sodium Bicarbonate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANAGASTRA 40 MG COMPRIMIDOS GASTRORRESISTENTES , 14 COMPRIMIDOS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"EPILIM MR"	C0591451	Epilim	[u'orch', u'phsu']	[u'RXNORM']
"OESTRADIOL-OESTRIOL"	C2928631	Estradiol / Estriol	[u'phsu']	[u'RXNORM']
"OPIUM TINCTURE (PAPAVER SOMNIFERUM TINCTURE)"	C0724655	opium tincture	[u'orch', u'phsu']	[u'RXNORM']
"OPIUM TINCTURE (PAPAVER SOMNIFERUM TINCTURE)"	C0991583	Tincture	[u'bodm']	[u'RXNORM']
"TYLENOL #3 (CANADA) (CODEINE PHOSPHATE, CAFFEINE, ACETAMINOPHEN)"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"TYLENOL #3 (CANADA) (CODEINE PHOSPHATE, CAFFEINE, ACETAMINOPHEN)"	C0009217	Codeine Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL #3 (CANADA) (CODEINE PHOSPHATE, CAFFEINE, ACETAMINOPHEN)"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TYLENOL #3 (CANADA) (CODEINE PHOSPHATE, CAFFEINE, ACETAMINOPHEN)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALCOHOL ORALS"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM CARBONATE AND CALCIUM GLUCONATE AND CALCIUM LACTATE"	C0108121	calcium lactate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM CARBONATE AND CALCIUM GLUCONATE AND CALCIUM LACTATE"	C0006699	Calcium Gluconate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM CARBONATE AND CALCIUM GLUCONATE AND CALCIUM LACTATE"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"IMODIUM CLASSIC"	C0591635	Imodium	[u'orch', u'phsu']	[u'RXNORM']
"A+D ZINC OXIDE"	C0043491	Zinc Oxide	[u'inch', u'phsu']	[u'RXNORM']
"GINGER /01646602/ (ZINGIBER OFFICINALE RHIZOME)"	C0939895	Ginger extract	[u'orch', u'phsu']	[u'RXNORM']
"TYELNOL WARMING COLD MULTI-SYMPTOM NIGHTTIME HONEY LEMON"	C0939864	Lemon extract	[u'orch', u'phsu']	[u'RXNORM']
"AMLODIPINE BENZOATE"	C0220795	Benzoate	[u'orch', u'phsu']	[u'RXNORM']
"AMLODIPINE BENZOATE"	C0051696	Amlodipine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LEVOTHYROXINE (LEVOTHYROXINE SODIUM) (LEVOTHROXINE SODIUM)?"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"LEVOTHYROXINE (LEVOTHYROXINE SODIUM) (LEVOTHROXINE SODIUM)?"	C0079691	Levothyroxine Sodium	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"LEVOTHYROXINE (LEVOTHYROXINE SODIUM) (LEVOTHROXINE SODIUM)?"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"LEVOTHYROXINE (LEVOTHYROXINE SODIUM) (LEVOTHROXINE SODIUM)?"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"LEVOTHYROXINE (LEVOTHYROXINE SODIUM) (LEVOTHROXINE SODIUM)?"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"CALCIO + MAGNESIO WITH VIT D"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"CALCIO + MAGNESIO WITH VIT D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIO + MAGNESIO WITH VIT D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM-SANDOZ 'FORTE' (NCH)"	C0591217	Calcium-Sandoz	[u'orch', u'phsu']	[u'RXNORM']
"KLOR COM"	C0206008	2-Mercaptoethanesulfonic Acid	[u'orch', u'phsu']	[u'RXNORM']
"MINIPRESS (PRAZOSIN HYDROCHLORIDE) TABLET"	C0242447	Minipress	[u'orch', u'phsu']	[u'RXNORM']
"MINIPRESS (PRAZOSIN HYDROCHLORIDE) TABLET"	C0700578	Prazosin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MINIPRESS (PRAZOSIN HYDROCHLORIDE) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"MAGNESIUM HYDROXIDE W"	C0024476	Magnesium Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"PHENERGAN WITH CODEINE (SULFOGAIACOL, SODIUM CITRATE, PROMETHAZINE HYD"	C0307284	Phenergan with Codeine	[u'orch', u'phsu']	[u'RXNORM']
"PHENERGAN WITH CODEINE (SULFOGAIACOL, SODIUM CITRATE, PROMETHAZINE HYD"	C0142825	sodium citrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHENERGAN WITH CODEINE (SULFOGAIACOL, SODIUM CITRATE, PROMETHAZINE HYD"	C0020402	hydroxyurea	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHENERGAN WITH CODEINE (SULFOGAIACOL, SODIUM CITRATE, PROMETHAZINE HYD"	C0033405	Promethazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALLERGEN, GRASS POLLEN"	C0002092	Allergens	[u'imft']	[u'ATC']
"ALLERGEN, GRASS POLLEN"	C0440307	Grass pollen	[u'plnt']	[u'ATC']
"S-1 (TS 1) (TEGAFUR, GIMERACIL, OTERACIL POTASSIUM)"	C0016778	Tegafur	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"S-1 (TS 1) (TEGAFUR, GIMERACIL, OTERACIL POTASSIUM)"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"S-1 (TS 1) (TEGAFUR, GIMERACIL, OTERACIL POTASSIUM)"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"S-1 (TS 1) (TEGAFUR, GIMERACIL, OTERACIL POTASSIUM)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"FUSIDIC CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"GLUCAGONE"	C0017687	Glucagon	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"EXTRACT OF STANDARADIZED GINGKO BILOBA (EGB 761)"	C0772125	Ginkgo biloba extract	[u'orch', u'phsu']	[u'RXNORM']
"DELFLEX 2.5 % DEX. LM/LC 5L, 2-PK"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GASTROM (ECABET SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"GASTROM (ECABET SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"GASTROM (ECABET SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"BROMHEXINE (BROMHEXINE HYDROCHLORIDE)"	C0006220	Bromhexine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BROMHEXINE (BROMHEXINE HYDROCHLORIDE)"	C0005647	Bromhexine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"METOPROLOL/00376901/(METOPROLOL)"	C0025859	Metoprolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METOPROLOL/00376901/(METOPROLOL)"	C0025859	Metoprolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"M.V.I. (VITAMIN E, VITAMIN B COMPLEX, VITAMIN A, CHOLECALCIFEROL, ASCO"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"M.V.I. (VITAMIN E, VITAMIN B COMPLEX, VITAMIN A, CHOLECALCIFEROL, ASCO"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"M.V.I. (VITAMIN E, VITAMIN B COMPLEX, VITAMIN A, CHOLECALCIFEROL, ASCO"	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"M.V.I. (VITAMIN E, VITAMIN B COMPLEX, VITAMIN A, CHOLECALCIFEROL, ASCO"	C0042839	Vitamin A	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"M.V.I. (VITAMIN E, VITAMIN B COMPLEX, VITAMIN A, CHOLECALCIFEROL, ASCO"	C0087161	All-Trans-Retinol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"M.V.I. (VITAMIN E, VITAMIN B COMPLEX, VITAMIN A, CHOLECALCIFEROL, ASCO"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PROACTIV MD DEEP CLEANING FACE WASH"	C2948930	Proactiv	[u'orch', u'phsu']	[u'RXNORM']
"DIPROPHOS (BETAMETHASONE SODIUM PHOSPHATE/DIPROPIONATE)"	C0053523	betamethasone dipropionate	[u'orch', u'phsu']	[u'RXNORM']
"DIPROPHOS (BETAMETHASONE SODIUM PHOSPHATE/DIPROPIONATE)"	C0074757	sodium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"STOOL SOFTNER (DOCUSATE SODIUM) (UNKNOWN)"	C0243237	Docusate Sodium	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PRANOX (PRANOPROFEN)"	C0072652	pyranoprofen	[u'orch', u'phsu']	[u'ATC']
"CINNARIZINUM"	C0008803	Cinnarizine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENADRYL ""ACHE"""	C0700899	Benadryl	[u'orch', u'phsu']	[u'RXNORM']
"EPOTHILONE A"	C1135132	ixabepilone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SUNDOWN CALCIUM PLUS VITAMIN D3"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"SUNDOWN CALCIUM PLUS VITAMIN D3"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
"SUNDOWN CALCIUM PLUS VITAMIN D3"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"SUNDOWN CALCIUM PLUS VITAMIN D3"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"LIQUID VITAMIN B12"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"(OXALIPLATIN) - SOLUTION - 85 MG/ M2"	C0069717	oxaliplatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"(OXALIPLATIN) - SOLUTION - 85 MG/ M2"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MD ANDERSON MOUTHWASH"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"CO-TRIMOXAZOLE (FORMULATION UNKNOWN) (SULFAMETHOXAZOLE/TRIMETHO)"	C0041044	Trimethoprim-Sulfamethoxazole Combination	[u'phsu']	[u'RXNORM']
"CO-TRIMOXAZOLE (FORMULATION UNKNOWN) (SULFAMETHOXAZOLE/TRIMETHO)"	C0038689	Sulfamethoxazole	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"GLUCOVANCE (GLIBOMET) (TABLETS)"	C0939344	Glucovance	[u'orch', u'phsu']	[u'RXNORM']
"GLUCOVANCE (GLIBOMET) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"HELIMET (LANSOPRAZOLE, CLARITHROMYCIN, METRONIDAZOLE)"	C0050940	lansoprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HELIMET (LANSOPRAZOLE, CLARITHROMYCIN, METRONIDAZOLE)"	C0055856	Clarithromycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"HELIMET (LANSOPRAZOLE, CLARITHROMYCIN, METRONIDAZOLE)"	C0025872	Metronidazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM D+"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM D+"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"AMLODIPIN ACTAVIS//AMLODIPINE MESILATE"	C3645051	mesylate	[u'orch']	[u'RXNORM']
"AMLODIPIN ACTAVIS//AMLODIPINE MESILATE"	C0051696	Amlodipine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METFORMIN HYDROCHLORIDE W/PIOGLITAZ/02910801/"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"NIMESULIDE/PARACETAMOL"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NIMESULIDE/PARACETAMOL"	C0132515	nimesulide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TREANDA (BENDAMUSTINE HYDROCHLORIDE) (UNKNOWN)"	C1879798	Treanda	[u'orch', u'phsu']	[u'RXNORM']
"TREANDA (BENDAMUSTINE HYDROCHLORIDE) (UNKNOWN)"	C0772139	bendamustine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"FLUTOCASONE NASAL SPRAY"	C0461725	Nasal Spray	[u'bodm']	[u'RXNORM']
"ISORDIL AP"	C0002680	Ampicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"ISORDIL AP"	C0590720	Isordil	[u'orch', u'phsu']	[u'RXNORM']
"DEOXYSPERGUALIN HCL"	C0284559	gusperimus	[u'orch', u'phsu']	[u'ATC']
"ATROVENT (IPRATROPIUM BROMIDE) SPRAY"	C0591130	Atrovent	[u'orch', u'phsu']	[u'RXNORM']
"ATROVENT (IPRATROPIUM BROMIDE) SPRAY"	C0700580	Ipratropium Bromide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RELION VENTOLIN (SALBUTAMOL)"	C0033744	Ventolin	[u'orch', u'phsu']	[u'RXNORM']
"RELION VENTOLIN (SALBUTAMOL)"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"(ZINECARD /01200101/)"	C0728750	Zinecard	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN B-12 (CYANOCOBALMIN)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CARDIRENE 160 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ALPHA1-PROTEINASE INHIBITOR"	C0002191	alpha 1-Antitrypsin	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"ALPHA1-PROTEINASE INHIBITOR"	C0795657	alpha 1-proteinase inhibitor, human	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"CREAM (UNK INGREDIENTS)"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"PREVISCAN /00789001/ (PREVISCAN - FLUINDIONE) (NOT SPECIFIED)"	C0117899	fluindione	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OMEPRAZOL GENERIS"	C0028978	Omeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GAMONIL"	C0700794	Gamanil	[u'orch', u'phsu']	[u'RXNORM']
"NYQUIL, FORM/VERSION/FLAVOR UNKNOWN(ETHANOL UNKNOWN UNK, CHLORPHENAMINE MALEATE UNKNOWN UNK, DEXTROMETHORPHAN HYDROBROMIDE UNKNOWN UNK, DIPHENHYDRAMINE HYDROCHLORIDE UNKNOWN UNK, DOXYLAMINE SUCCINATE UNKNOWN UNK, PARACETAMOL UNKNOWN UNK, PSEUDOEPHEDRINE "	C2981012	Dextromethorphan / Doxylamine / Pseudoephedrine	[u'phsu']	[u'RXNORM']
"NYQUIL, FORM/VERSION/FLAVOR UNKNOWN(ETHANOL UNKNOWN UNK, CHLORPHENAMINE MALEATE UNKNOWN UNK, DEXTROMETHORPHAN HYDROBROMIDE UNKNOWN UNK, DIPHENHYDRAMINE HYDROCHLORIDE UNKNOWN UNK, DOXYLAMINE SUCCINATE UNKNOWN UNK, PARACETAMOL UNKNOWN UNK, PSEUDOEPHEDRINE "	C0546857	Chlorpheniramine Maleate	[u'orch', u'phsu']	[u'RXNORM']
"NYQUIL, FORM/VERSION/FLAVOR UNKNOWN(ETHANOL UNKNOWN UNK, CHLORPHENAMINE MALEATE UNKNOWN UNK, DEXTROMETHORPHAN HYDROBROMIDE UNKNOWN UNK, DIPHENHYDRAMINE HYDROCHLORIDE UNKNOWN UNK, DOXYLAMINE SUCCINATE UNKNOWN UNK, PARACETAMOL UNKNOWN UNK, PSEUDOEPHEDRINE "	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYQUIL, FORM/VERSION/FLAVOR UNKNOWN(ETHANOL UNKNOWN UNK, CHLORPHENAMINE MALEATE UNKNOWN UNK, DEXTROMETHORPHAN HYDROBROMIDE UNKNOWN UNK, DIPHENHYDRAMINE HYDROCHLORIDE UNKNOWN UNK, DOXYLAMINE SUCCINATE UNKNOWN UNK, PARACETAMOL UNKNOWN UNK, PSEUDOEPHEDRINE "	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYQUIL, FORM/VERSION/FLAVOR UNKNOWN(ETHANOL UNKNOWN UNK, CHLORPHENAMINE MALEATE UNKNOWN UNK, DEXTROMETHORPHAN HYDROBROMIDE UNKNOWN UNK, DIPHENHYDRAMINE HYDROCHLORIDE UNKNOWN UNK, DOXYLAMINE SUCCINATE UNKNOWN UNK, PARACETAMOL UNKNOWN UNK, PSEUDOEPHEDRINE "	C0012522	Diphenhydramine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NYQUIL, FORM/VERSION/FLAVOR UNKNOWN(ETHANOL UNKNOWN UNK, CHLORPHENAMINE MALEATE UNKNOWN UNK, DEXTROMETHORPHAN HYDROBROMIDE UNKNOWN UNK, DIPHENHYDRAMINE HYDROCHLORIDE UNKNOWN UNK, DOXYLAMINE SUCCINATE UNKNOWN UNK, PARACETAMOL UNKNOWN UNK, PSEUDOEPHEDRINE "	C0220918	succinate	[u'orch', u'phsu']	[u'RXNORM']
"ESTOGENS CONJUGATED (ESTROGENS CONJUGATED)"	C0014938	Estrogens, Conjugated (USP)	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SYMBICORT, 160 MICROGRAMMI/4,5 MICROGRAMMI/ INALAZIONE, POLVERE PER IN"	C1121854	Symbicort	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM SUPPLEMENT WITH VITAMIN D3"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM SUPPLEMENT WITH VITAMIN D3"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM SUPPLEMENT WITH VITAMIN D3"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
