UTTERANCE	CUI	PT	ST	SOURCES
"CARTIA (ASPIRIN OR DILTIAZEM HYDROCHLORIDE)"	C0700579	Diltiazem Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CARTIA (ASPIRIN OR DILTIAZEM HYDROCHLORIDE)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLUTICASONE PROPIONATE W/ SALMETEROL (FLUTICASONE PROPIONATE W/ SALMET"	C0939232	fluticasone / salmeterol	[u'phsu']	[u'RXNORM']
"FLUTICASONE PROPIONATE W/ SALMETEROL (FLUTICASONE PROPIONATE W/ SALMET"	C0117996	Fluticasone propionate	[u'orch', u'phsu']	[u'RXNORM']
"FLUTICASONE PROPIONATE W/ SALMETEROL (FLUTICASONE PROPIONATE W/ SALMET"	C0117996	Fluticasone propionate	[u'orch', u'phsu']	[u'RXNORM']
"ESTROVEN ENERGY CAPSULE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"DOCETAXEL - DAYS 1 + 8 Q 28 DAYS"	C0246415	docetaxel	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DHA SQUID OIL"	C3541397	oil ingredients	[u'orch', u'phsu']	[u'ATC']
"DHA SQUID OIL"	C0142831	sodium dehydroacetate	[u'irda', u'orch']	[u'RXNORM']
"DHA SQUID OIL"	C2348308	doconexent	[u'orch', u'phsu']	[u'RXNORM']
"DARBEPOETIN 60 MCG  ARANESP (R) BY AMGEN, INC"	C1134440	Aranesp	[u'aapp', u'phsu']	[u'RXNORM']
"DARBEPOETIN 60 MCG  ARANESP (R) BY AMGEN, INC"	C0937950	darbepoetin alfa	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"PHELLOBERIN (BERBERINE CHLORIDE_GERANIUM HERB EXTRACT)"	C2348752	GERANIUM EXTRACT	[u'orch', u'phsu']	[u'RXNORM']
"PHELLOBERIN (BERBERINE CHLORIDE_GERANIUM HERB EXTRACT)"	C0005117	Berberine	[u'orch', u'phsu']	[u'RXNORM']
"PHELLOBERIN (BERBERINE CHLORIDE_GERANIUM HERB EXTRACT)"	C0596019	Chloride Ion	[u'elii']	[u'RXNORM']
"FIORICET (AXOTAL/ 00727001/)(CAFFEINE, BUTALBITAL, PARACETAMOL)"	C0633854	Fioricet	[u'orch', u'phsu']	[u'RXNORM']
"FIORICET (AXOTAL/ 00727001/)(CAFFEINE, BUTALBITAL, PARACETAMOL)"	C0718751	Axotal	[u'orch', u'phsu']	[u'RXNORM']
"FIORICET (AXOTAL/ 00727001/)(CAFFEINE, BUTALBITAL, PARACETAMOL)"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FIORICET (AXOTAL/ 00727001/)(CAFFEINE, BUTALBITAL, PARACETAMOL)"	C0054234	butalbital	[u'orch', u'phsu']	[u'RXNORM']
"FIORICET (AXOTAL/ 00727001/)(CAFFEINE, BUTALBITAL, PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OSTEONUTRI [CALCIUM 600MG/VITAMIN D3] (ERGOCALCIFEROL, CALCIUM PHOSPHA"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"OSTEONUTRI [CALCIUM 600MG/VITAMIN D3] (ERGOCALCIFEROL, CALCIUM PHOSPHA"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
"OSTEONUTRI [CALCIUM 600MG/VITAMIN D3] (ERGOCALCIFEROL, CALCIUM PHOSPHA"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"OSTEONUTRI [CALCIUM 600MG/VITAMIN D3] (ERGOCALCIFEROL, CALCIUM PHOSPHA"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"OSTEONUTRI [CALCIUM 600MG/VITAMIN D3] (ERGOCALCIFEROL, CALCIUM PHOSPHA"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"OSTEONUTRI [CALCIUM 600MG/VITAMIN D3] (ERGOCALCIFEROL, CALCIUM PHOSPHA"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"OSTEONUTRI [CALCIUM 600MG/VITAMIN D3] (ERGOCALCIFEROL, CALCIUM PHOSPHA"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"RINOSEDIN NASENSPRAY 1 MG/ML"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MAINTENANCE MEDIUM WITH GLUCOSE (PHYSIO 35)"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HUMALOG 10UNITS/ML VIAL"	C0528249	Humalog	[u'aapp', u'phsu']	[u'RXNORM']
"IXIPRIM (PARACETAMOL/TRAMADOL HYDROCHLORIDE)"	C1169987	Acetaminophen / Tramadol	[u'phsu']	[u'RXNORM']
"IXIPRIM (PARACETAMOL/TRAMADOL HYDROCHLORIDE)"	C2350089	tramadol hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"SIMPLEX [ACICLOVIR]"	C0001367	Acyclovir	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"GENTAMICIN, SULFATE_GENTAMICIN, SULFATE 1.00 MG/ML_SOLUTION FOR INFUSI"	C3854019	Gentamicin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"GENTAMICIN, SULFATE_GENTAMICIN, SULFATE 1.00 MG/ML_SOLUTION FOR INFUSI"	C3854019	Gentamicin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"GENTAMICIN, SULFATE_GENTAMICIN, SULFATE 1.00 MG/ML_SOLUTION FOR INFUSI"	C3536965	Sulfate Ion	[u'elii', u'phsu']	[u'RXNORM']
"GENTAMICIN, SULFATE_GENTAMICIN, SULFATE 1.00 MG/ML_SOLUTION FOR INFUSI"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GENTAMICIN, SULFATE_GENTAMICIN, SULFATE 1.00 MG/ML_SOLUTION FOR INFUSI"	C3536965	Sulfate Ion	[u'elii', u'phsu']	[u'RXNORM']
"SOLUMEDROL 40MG/IV"	C0701466	Solu-Medrol	[u'orch', u'phsu']	[u'RXNORM']
"LACTEC G (SORBITOL, CALCIUM CHLORIDE ANHYDROUS, SODIUM CHLORIDE, SODIU"	C0037688	Sorbitol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LACTEC G (SORBITOL, CALCIUM CHLORIDE ANHYDROUS, SODIUM CHLORIDE, SODIU"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"LACTEC G (SORBITOL, CALCIUM CHLORIDE ANHYDROUS, SODIUM CHLORIDE, SODIU"	C3645709	calcium chloride anhydrous	[u'inch', u'phsu']	[u'RXNORM']
"PARACETAMOL+CODEINA"	C0009214	Codeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PARACETAMOL+CODEINA"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DESMOPRESSIN + SODIUM CHLORIDE 0.9%"	C0990166	Sodium Chloride 0.154 MEQ/ML	[u'clnd']	[u'RXNORM']
"DESMOPRESSIN + SODIUM CHLORIDE 0.9%"	C0011701	desmopressin	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE-APAP/LORTAB"	C0553262	Lortab	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCODONE-APAP/LORTAB"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE-APAP/LORTAB"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BUPROPION HCL XL 150 MG 24 HR SUSTAINED RELEASE (TEVA)"	C0700563	Bupropion Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"BUPROPION HCL XL 150 MG 24 HR SUSTAINED RELEASE (TEVA)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"BUPROPION HCL XL 150 MG 24 HR SUSTAINED RELEASE (TEVA)"	C2732140	Sustain	[u'orch', u'phsu']	[u'RXNORM']
"LIMAS / LITHIUM CARBONATE"	C0085217	Lithium Carbonate	[u'inch', u'phsu']	[u'RXNORM']
"PTX270MG+DDP40MG D2-4 ADJUVANT CHEMOTHERAPY"	C0001551	Immunologic Adjuvants	[u'imft', u'phsu']	[u'ATC']
"SPRIVA CP-HANDIHALER"	C0006938	Captopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"D-MANNITOL (MANNIGEN INJECTION)"	C0024730	Mannitol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"D-MANNITOL (MANNIGEN INJECTION)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"TYLENOL ARTHRITIS (ALL CHRONIC)"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"AMOXICILLIN/K CLAV GENERIC FOR AUGMENTIN"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"AMOXICILLIN/K CLAV GENERIC FOR AUGMENTIN"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"AMOXICILLIN/K CLAV GENERIC FOR AUGMENTIN"	C0591132	Augmentin	[u'antb', u'orch']	[u'RXNORM']
"CILOSTAZOL LOSARTAN VENLAFAXINE"	C0078569	venlafaxine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CILOSTAZOL LOSARTAN VENLAFAXINE"	C0055729	cilostazol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CILOSTAZOL LOSARTAN VENLAFAXINE"	C0126174	Losartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LEVOMENTOLUM + CAMPHORA RACEMICA CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"LEVOMENTOLUM + CAMPHORA RACEMICA CREAM"	C1101425	camphora	[u'orch', u'phsu']	[u'ATC']
"IODIXANOL  320 MGI/ML  AMERSHAM HEALTH"	C0063757	iodixanol	[u'irda', u'orch']	[u'RXNORM', u'ATC']
"FLONASE HUMALOG"	C0528249	Humalog	[u'aapp', u'phsu']	[u'RXNORM']
"FLONASE HUMALOG"	C0286677	Flonase	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE POCKETPAKS (ORAL CARE PRODUCTS) FILMSTRIP"	C0065081	Listerine	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE POCKETPAKS (ORAL CARE PRODUCTS) FILMSTRIP"	C3205666	Oral Product	[u'phsu']	[u'RXNORM']
"EFFEXOR (VENLAFAXIE HYDROCHLORIDE)"	C0591437	Effexor	[u'orch', u'phsu']	[u'RXNORM']
"NOVAREL(WATSON LABORATORIES)(CHORIOIC GONADOTROPIN) INJECTION, 10,000U"	C0722164	Novarel	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NOVAREL(WATSON LABORATORIES)(CHORIOIC GONADOTROPIN) INJECTION, 10,000U"	C0018061	Gonadotropins	[u'aapp', u'horm', u'phsu']	[u'ATC']
"NOVAREL(WATSON LABORATORIES)(CHORIOIC GONADOTROPIN) INJECTION, 10,000U"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"ROCURONIUM 10 MG/ML HOSPIRA"	C0209337	Rocuronium	[u'orch', u'phsu']	[u'RXNORM']
"ROCURONIUM 10 MG/ML HOSPIRA"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"KALINOR (POTASSIUM CIT+POTASSIUM BICARB)"	C0074722	Sodium Bicarbonate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"KALINOR (POTASSIUM CIT+POTASSIUM BICARB)"	C0008864	Citrulline	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"KALINOR (POTASSIUM CIT+POTASSIUM BICARB)"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"KALINOR (POTASSIUM CIT+POTASSIUM BICARB)"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"KALINOR (POTASSIUM CIT+POTASSIUM BICARB)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"SOMALGIN (ACETYLSALICYLIC ACID, MAGNESIUM CARBONATE, ALUMINIUM GLYCINA"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SOMALGIN (ACETYLSALICYLIC ACID, MAGNESIUM CARBONATE, ALUMINIUM GLYCINA"	C0065517	magnesium carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"SOMALGIN (ACETYLSALICYLIC ACID, MAGNESIUM CARBONATE, ALUMINIUM GLYCINA"	C0002367	Aluminum	[u'elii', u'phsu']	[u'RXNORM']
"PREGABALINE ARROW LAB 50 MG"	C1659978	pregabalin 50 MG	[u'clnd']	[u'RXNORM']
"PREGABALINE ARROW LAB 50 MG"	C0035100	Chymosin	[u'aapp', u'enzy']	[u'RXNORM']
"NEXIUM-MUPS//ESOMEPRAZOLE SODIUM"	C1337241	esomeprazole sodium	[u'orch', u'phsu']	[u'RXNORM']
"NEXIUM-MUPS//ESOMEPRAZOLE SODIUM"	C0939400	Nexium	[u'orch', u'phsu']	[u'RXNORM']
"POTASSIUM FERROCYANIDE (FERRIC FERROCYANIDE)"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM FERROCYANIDE (FERRIC FERROCYANIDE)"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"POTASSIUM FERROCYANIDE (FERRIC FERROCYANIDE)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM FERROCYANIDE (FERRIC FERROCYANIDE)"	C0060234	prussian blue insoluble	[u'inch', u'irda', u'phsu']	[u'RXNORM', u'ATC']
"NIVADIL (NIVADIPINE) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"AMOXICILINA/?CIDO CLAVUL?NICO 500 MG/125 MG COMPRIMIDO"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"AMOXICILINA/?CIDO CLAVUL?NICO 500 MG/125 MG COMPRIMIDO"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"COQ10 COMPLEX"	C0056077	coenzyme Q10	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COQ10 COMPLEX"	C2355853	Co-Q10	[u'phsu']	[u'RXNORM']
"VITAMIN B12 PO TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"VITAMIN B12 PO TABLET"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"KALETRA SOFT GELATIN (KALETRA) (LOPINAVIR/RITONAVIR) (LOPINAVIR/RITONA"	C0017237	Gelatin	[u'aapp', u'phsu']	[u'RXNORM']
"KALETRA SOFT GELATIN (KALETRA) (LOPINAVIR/RITONAVIR) (LOPINAVIR/RITONA"	C0939357	Kaletra	[u'orch', u'phsu']	[u'RXNORM']
"KALETRA SOFT GELATIN (KALETRA) (LOPINAVIR/RITONAVIR) (LOPINAVIR/RITONA"	C0939357	Kaletra	[u'orch', u'phsu']	[u'RXNORM']
"KALETRA SOFT GELATIN (KALETRA) (LOPINAVIR/RITONAVIR) (LOPINAVIR/RITONA"	C0939237	lopinavir / Ritonavir	[u'phsu']	[u'RXNORM']
"KALETRA SOFT GELATIN (KALETRA) (LOPINAVIR/RITONAVIR) (LOPINAVIR/RITONA"	C0674432	lopinavir	[u'orch', u'phsu']	[u'RXNORM']
"PHOSPHORUS /K/NA"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"PHOSPHORUS /K/NA"	C0031705	Phosphorus	[u'elii']	[u'RXNORM']
"PHOSPHORUS /K/NA"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"TRIAMCINOLONE CREAM (TRIAMCINOLONE ACETATE)"	C0040864	Triamcinolone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRIAMCINOLONE CREAM (TRIAMCINOLONE ACETATE)"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"TRIAMCINOLONE CREAM (TRIAMCINOLONE ACETATE)"	C0000975	Acetate	[u'orch', u'phsu']	[u'RXNORM']
"TRIAMCINOLONE CREAM (TRIAMCINOLONE ACETATE)"	C0040864	Triamcinolone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HUMAN RECOMBINANT INSULIN GLARGINE"	C0907402	Insulin Glargine	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"HUMAN RECOMBINANT INSULIN GLARGINE"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"SORAFENIB 200 MG/BAYER/ONYX"	C1677790	sorafenib 200 MG	[u'clnd']	[u'RXNORM']
"OCUVITE PLUS WITH LUTEIN"	C0722233	Ocuvite	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"OCUVITE PLUS WITH LUTEIN"	C0043328	Lutein	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"CALTRATE PLUS VITAMIN D WITH MINERALS"	C3538405	Caltrate Plus D	[u'orch', u'phsu']	[u'RXNORM']
"CALTRATE PLUS VITAMIN D WITH MINERALS"	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"TREVILOR RET"	C0591437	Effexor	[u'orch', u'phsu']	[u'RXNORM']
"BISEKO (ALBUMIN NORMAL HUMAN SERUM/IMMUNOGLOBULIN HUMAN NORMAL)"	C0304925	Albumin Human, USP	[u'aapp', u'phsu']	[u'RXNORM']
"BISEKO (ALBUMIN NORMAL HUMAN SERUM/IMMUNOGLOBULIN HUMAN NORMAL)"	C0358321	Immune Globulin (Human)	[u'aapp', u'imft', u'phsu']	[u'ATC']
"EPIDURAL (ANALGESICS AND ANESTHETICS)"	C0682871	Analgesics and anesthetics	[u'phsu']	[u'ATC']
"URBASON 4 MG - COMPRESSE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DELURSAN ( URSODESOXYCHOLIC ACID)"	C0042105	Ursodiol	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"C-THYROID"	C3540038	THYROID DIAGNOSTIC RADIOPHARMACEUTICALS	[u'irda']	[u'ATC']
"CITRAL(CALCIUM CITRATE)"	C0055809	citral	[u'orch', u'phsu']	[u'RXNORM']
"CITRAL(CALCIUM CITRATE)"	C0108101	Calcium Citrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ERGOCALCIFEROL (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTATE)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ERGOCALCIFEROL (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTATE)"	C0006711	calcium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ERGOCALCIFEROL (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTATE)"	C0108121	calcium lactate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ERGOCALCIFEROL (CALCIUM PHOSPHATE, CALCIUM SODIUM LACTATE)"	C0142874	Sodium Lactate	[u'orch', u'phsu']	[u'RXNORM']
"XALATAN EYE DROPS, SOLUTION"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"XALATAN EYE DROPS, SOLUTION"	C0593887	Xalatan	[u'orch', u'phsu']	[u'RXNORM']
"FLUMARIN (FLOMOXEF SODIUM("	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"FLUMARIN (FLOMOXEF SODIUM("	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"FLUMARIN (FLOMOXEF SODIUM("	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"FLUMARIN (FLOMOXEF SODIUM("	C0117881	flomoxef	[u'antb', u'orch']	[u'ATC']
"D-AMPHETAMINE SALT COMBO XR 30MG TEVA"	C0011812	Dextroamphetamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"D-AMPHETAMINE SALT COMBO XR 30MG TEVA"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"LIDOCAINE HCL FOR ORAL TOPICAL SOLUTION USP 2% (VISCOUS)"	C0978185	Lidocaine Hydrochloride 20 MG/ML Mucous Membrane Topical Solution	[u'clnd']	[u'RXNORM']
"NIFEDICAL HC"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NIFEDICAL HC"	C1577528	Nifedical	[u'orch', u'phsu']	[u'RXNORM']
"ACTRAPHANE HM             (INSULIN HUMAN INJECTION, ISOPHANE)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"ACTRAPHANE HM             (INSULIN HUMAN INJECTION, ISOPHANE)"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"IFENPRODIL TARTRATE (CEROCRAL)"	C0952164	ifenprodil tartrate	[u'orch', u'phsu']	[u'RXNORM']
"SALAZOSULFAPYRIDINE (SULFASLAZINE) (SULFASLAZINE)"	C0036078	Sulfasalazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIDRONEL (ETIDRONATE DISODIUM) TABLET, 400MG"	C0591373	Didronel	[u'orch', u'phsu']	[u'RXNORM']
"DIDRONEL (ETIDRONATE DISODIUM) TABLET, 400MG"	C0086268	Etidronate	[u'orch', u'phsu']	[u'RXNORM']
"DIDRONEL (ETIDRONATE DISODIUM) TABLET, 400MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PHENOBARBITAL AND BELLADONNA (ATROPINE SULFATE, HYOSCINE HYDROBROMIDE, HYOSCYAMINE SULFATE, PHENOBARBITAL)"	C0301370	belladonna extract, USP	[u'orch', u'phsu']	[u'RXNORM']
"PHENOBARBITAL AND BELLADONNA (ATROPINE SULFATE, HYOSCINE HYDROBROMIDE, HYOSCYAMINE SULFATE, PHENOBARBITAL)"	C0031412	Phenobarbital	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHENOBARBITAL AND BELLADONNA (ATROPINE SULFATE, HYOSCINE HYDROBROMIDE, HYOSCYAMINE SULFATE, PHENOBARBITAL)"	C0596005	Atropine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"PHENOBARBITAL AND BELLADONNA (ATROPINE SULFATE, HYOSCINE HYDROBROMIDE, HYOSCYAMINE SULFATE, PHENOBARBITAL)"	C0036444	Scopolamine Hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"PHENOBARBITAL AND BELLADONNA (ATROPINE SULFATE, HYOSCINE HYDROBROMIDE, HYOSCYAMINE SULFATE, PHENOBARBITAL)"	C0004261	Hyoscyamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"PHENOBARBITAL AND BELLADONNA (ATROPINE SULFATE, HYOSCINE HYDROBROMIDE, HYOSCYAMINE SULFATE, PHENOBARBITAL)"	C0031412	Phenobarbital	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALTI-SALBUTAMOL"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SERAQUEL (QUETIAPINE FUMARATE) (UNKNOWN)"	C0724680	Quetiapine fumarate	[u'orch', u'phsu']	[u'RXNORM']
"CANNABIS (NONE)"	C4552088	Cannabis sativa whole extract	[u'orch']	[u'RXNORM']
"LEUCOVORIN (FOLINIC ACID ) (FOLINIC ACID)"	C0023413	Leucovorin	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"LEUCOVORIN (FOLINIC ACID ) (FOLINIC ACID)"	C0023413	Leucovorin	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"LEUCOVORIN (FOLINIC ACID ) (FOLINIC ACID)"	C0023413	Leucovorin	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"BECLOMETHASONE DIPROPIONATE (FORMULATION UNKNOWN) (GENERIC) (BECLOMETH"	C0004906	Beclomethasone Dipropionate	[u'orch', u'phsu']	[u'RXNORM']
"BECLOMETHASONE DIPROPIONATE (FORMULATION UNKNOWN) (GENERIC) (BECLOMETH"	C0004905	Beclomethasone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ABH (DIPHENHYDRAMINE HYDROCHLORIDE, HALOPERIDOL, LORAZEPAM)"	C0004963	Diphenhydramine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ABH (DIPHENHYDRAMINE HYDROCHLORIDE, HALOPERIDOL, LORAZEPAM)"	C0018546	Haloperidol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ABH (DIPHENHYDRAMINE HYDROCHLORIDE, HALOPERIDOL, LORAZEPAM)"	C0024002	Lorazepam	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"THERACYS- BCG THERAPY"	C0307831	TheraCys	[u'imft', u'phsu']	[u'RXNORM']
"ATACAND PLUS 8/12.5MG"	C0718711	Atacand	[u'orch', u'phsu']	[u'RXNORM']
"(GENERIC) HYDROCODONE 7.5MG/ACETOMINOPHEN 750MG"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"(GENERIC) HYDROCODONE 7.5MG/ACETOMINOPHEN 750MG"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ETHINYLESTRADIOL/NORELGESTROMIN (ETHINYLESTRADIOL, NORELGESTROMIN)"	C1170003	Ethinyl Estradiol / norelgestromin	[u'phsu']	[u'RXNORM']
"ETHINYLESTRADIOL/NORELGESTROMIN (ETHINYLESTRADIOL, NORELGESTROMIN)"	C0015011	Ethinyl Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ETHINYLESTRADIOL/NORELGESTROMIN (ETHINYLESTRADIOL, NORELGESTROMIN)"	C1120952	norelgestromin	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"INJECTABLE GLOBULIN (AMERICAN HOME PRODUCTS CORPORATION)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"DEXTROPROPOXYPHENE (DEXTROPROPROXYPHEN)"	C0033493	Propoxyphene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NATURE'S GATE NATURAL TOOTHPASTE LEVLAD, INC"	C0040462	Toothpaste	[u'bodm']	[u'RXNORM']
"THREE ANTIBIOTICS"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"THREE ANTIBIOTICS"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"THREE ANTIBIOTICS"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"THREE ANTIBIOTICS"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"THREE ANTIBIOTICS"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"THREE ANTIBIOTICS"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"THREE ANTIBIOTICS"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"THREE ANTIBIOTICS"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"ENEMA (PHOSPHORIC ACID SODIUM, SODIUM PHOSPHATE DIBASIC)"	C0993595	Enema	[u'bodm']	[u'RXNORM']
"ENEMA (PHOSPHORIC ACID SODIUM, SODIUM PHOSPHATE DIBASIC)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
