UTTERANCE	CUI	PT	ST	SOURCES
"FACTOR VIII (ANTIHAEMOPHILIC FACTOR) W/PLASMA"	C0032105	Plasma	[u'bdsu']	[u'ATC']
"VELCADE (BORTEZOMIB) INJECTION, 1.0MG/M2"	C1174739	Velcade	[u'orch', u'phsu']	[u'RXNORM']
"VELCADE (BORTEZOMIB) INJECTION, 1.0MG/M2"	C1176309	bortezomib	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VELCADE (BORTEZOMIB) INJECTION, 1.0MG/M2"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"GASMOTIN (MOSAPRIDE CITRATE) TABLETS"	C0376259	Citrate	[u'orch', u'phsu']	[u'RXNORM']
"GASMOTIN (MOSAPRIDE CITRATE) TABLETS"	C0526501	mosapride	[u'orch', u'phsu']	[u'RXNORM']
"GASMOTIN (MOSAPRIDE CITRATE) TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"OXEDRINE TARTRATE"	C0144544	tartrate	[u'orch', u'phsu']	[u'RXNORM']
"OXEDRINE TARTRATE"	C0795712	Oxedrine	[u'orch', u'phsu']	[u'ATC']
"EMULSIFYING (PARAFFIN, LIQUID, EMULSIFYING WAX, WHITE SOFT PARAFFIN) ("	C0030415	Paraffin	[u'bodm', u'orch']	[u'RXNORM']
"EMULSIFYING (PARAFFIN, LIQUID, EMULSIFYING WAX, WHITE SOFT PARAFFIN) ("	C0031262	Petrolatum	[u'orch', u'phsu']	[u'RXNORM']
"CALCIDOL B12"	C2343152	Calcidol	[u'orch', u'phsu']	[u'RXNORM']
"REBOXETINE AND REBOXETINE MESILATE"	C0168387	reboxetine mesylate	[u'orch', u'phsu']	[u'RXNORM']
"DURATUSS-GP"	C0720100	Duratuss	[u'orch', u'phsu']	[u'RXNORM']
"FEIBA 500 U INJEKTIO/INFUUSIOKUIVA-AINE JA LIUOTIN, LIUOSTA VARTEN"	C0082559	Feiba	[u'aapp', u'phsu']	[u'RXNORM']
"SENTRUM SILVER"	C0037125	Silver	[u'elii']	[u'ATC']
"SENTRUM SILVER"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"BUTRANS PAIN PATCH"	C2747105	BuTrans	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN B COMPOUND                 /06817001/"	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NITRO PATCH (GLYCERYL TRINITRATE) PATCH"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CHLORHEXIDINE-METHANOL (USE-SKIN CLEANSING FOR UMBILICAL CATHETER INSE"	C0001963	Methanol	[u'hops', u'orch']	[u'RXNORM']
"CHLORHEXIDINE-METHANOL (USE-SKIN CLEANSING FOR UMBILICAL CATHETER INSE"	C0008196	Chlorhexidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CITRANATAL DHA"	C0142831	sodium dehydroacetate	[u'irda', u'orch']	[u'RXNORM']
"CITRANATAL DHA"	C2348308	doconexent	[u'orch', u'phsu']	[u'RXNORM']
"ASCORBIC ACID W/ECHINACEA SPP."	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASCORBIC ACID W/ECHINACEA SPP."	C0752270	Echinacea Preparation	[u'orch', u'phsu']	[u'RXNORM']
"RYTMONORM - 300 MG COMPRESSE RIVESTITE"	C0282316	Rythmol	[u'orch', u'phsu']	[u'RXNORM']
"RYTMONORM - 300 MG COMPRESSE RIVESTITE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"BIOPERINE + BROMELAIN"	C0006217	Bromelains	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"CO-AMOXICLAV FANNIN"	C0054066	Amoxicillin / Clavulanate	[u'phsu']	[u'RXNORM']
"TRAMOL [PARACETAMOL]"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTIHYPERTENSIVE MEDICATIONS (ANTIHYPERTENSIVES)"	C0003364	Antihypertensive Agents	[u'phsu']	[u'ATC']
"ANTIHYPERTENSIVE MEDICATIONS (ANTIHYPERTENSIVES)"	C0003364	Antihypertensive Agents	[u'phsu']	[u'ATC']
"ZOLDEDRONIC ACID HYDRATE"	C0720930	Hyrex Brand of Dimenhydrinate	[u'orch', u'phsu']	[u'RXNORM']
"HUMAN INSULIN (RDNA) 30REG70NPH UNK MANU"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"AMLODIPINE/ATORVASTIN"	C0051696	Amlodipine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CERTOPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0592534	Certoparin sodium	[u'orch', u'phsu']	[u'RXNORM']
"CERTOPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0019134	heparin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CERTOPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0770546	heparin, porcine	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"CERTOPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CERTOPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"CERTOPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"CERTOPARIN SODIUM (HEPARIN-FRACTION, SODIUM SALT)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ALBUTEROL SULFATE HFA/PROAIR HFA"	C0543495	Albuterol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ALBUTEROL SULFATE HFA/PROAIR HFA"	C1739179	ProAir	[u'orch', u'phsu']	[u'RXNORM']
"CALOGEN (CANOLA OIL (+) SUNFLOWER OIL)"	C0054599	canola oil	[u'food', u'orch']	[u'RXNORM']
"CALOGEN (CANOLA OIL (+) SUNFLOWER OIL)"	C0072982	Brassica Napus Oil	[u'food', u'orch']	[u'RXNORM']
"CALOGEN (CANOLA OIL (+) SUNFLOWER OIL)"	C0075639	Sunflower Oil	[u'food', u'orch']	[u'RXNORM']
"CENTRUM SILVER ULTRA M"	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRUM SILVER ULTRA M"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"CHOLESTEROL MEDICATION (OTHER CHOLESTEROL AND TRIGLYCERIDE REDUCERS)"	C0008377	Cholesterol	[u'bacs', u'orch']	[u'RXNORM']
"CHOLESTEROL MEDICATION (OTHER CHOLESTEROL AND TRIGLYCERIDE REDUCERS)"	C0008377	Cholesterol	[u'bacs', u'orch']	[u'RXNORM']
"IRINOTECAN-CPT11- PFIZER/PHARMACIA"	C0123931	irinotecan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPIRIN REGIMEN (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPIRIN REGIMEN (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SPRINTEC, 0.25-35 MG, TEVA PHARMACEUTICALS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"METHADOSE METHADONE HY ORAL CON USP"	C0025605	Methadone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METHADOSE METHADONE HY ORAL CON USP"	C0592779	Methadose	[u'orch', u'phsu']	[u'RXNORM']
"ATORVASTATINE /01326102/"	C0286651	atorvastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NOREPINEPHRINE INJECTION (NOREPINEPHRINE BITARTRATE INJECTION)"	C4225091	Norepinephrine Injection	[u'clnd']	[u'RXNORM']
"NOREPINEPHRINE INJECTION (NOREPINEPHRINE BITARTRATE INJECTION)"	C4225091	Norepinephrine Injection	[u'clnd']	[u'RXNORM']
"NO DOZ 200 MG MAXIMUM STRENGTH FAST ACTING ALERTNESS AID"	C0699283	No Doz	[u'orch', u'phsu']	[u'RXNORM']
"NO DOZ 200 MG MAXIMUM STRENGTH FAST ACTING ALERTNESS AID"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DINOPROSTONA"	C0012472	Dinoprostone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MAGNYL (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"STABLON 12,5 MG, COMPRIME ENROBE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"KETOROLAC TROMETHAMINE SYRINGE"	C0064326	Ketorolac Tromethamine	[u'orch', u'phsu']	[u'RXNORM']
"VANCOMYCINE (MYLAN)"	C0042313	Vancomycin	[u'aapp', u'antb']	[u'RXNORM', u'ATC']
"BIRTH CONTROL TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"POTASSIUM PHOSPHATE, MONOBASIC/SODIUM PHOSPHATE, MONOBASIC"	C0071778	potassium phosphate	[u'inch', u'phsu']	[u'RXNORM']
"POTASSIUM PHOSPHATE, MONOBASIC/SODIUM PHOSPHATE, MONOBASIC"	C0770578	Sodium Phosphate, Monobasic	[u'inch', u'phsu']	[u'RXNORM']
"LOW DOSE BAYER ASPIRIN 81 MG"	C0983882	Aspirin 81 MG	[u'clnd']	[u'RXNORM']
"FLEET                                   /DEN/"	C0591516	Fleet	[u'orch', u'phsu']	[u'RXNORM']
"PRAVACHOL (PRAVASTATIN SODIUM) (20 MILLIGRAM)"	C0700763	Pravachol	[u'orch', u'phsu']	[u'RXNORM']
"PRAVACHOL (PRAVASTATIN SODIUM) (20 MILLIGRAM)"	C0700474	Pravastatin Sodium	[u'orch', u'phsu']	[u'RXNORM']
"ENAP [ENALAPRIL MALEATE]"	C0700452	Enalapril Maleate	[u'aapp', u'phsu']	[u'RXNORM']
"INSULIN SLIDING SCALE ASPART INJ"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"INSULIN SLIDING SCALE ASPART INJ"	C0123677	Insulin, Aspart, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN SLIDING SCALE ASPART INJ"	C1708521	Insulin Aspart	[u'aapp', u'horm', u'phsu']	[u'ATC']
"VARDENAFIL 10 MG OR VARDENAFIL 20 MG OR PLACEBO (STUDY DRUG)"	C1176939	vardenafil 10 MG	[u'clnd']	[u'RXNORM']
"VARDENAFIL 10 MG OR VARDENAFIL 20 MG OR PLACEBO (STUDY DRUG)"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"PROTAPHANE (INSULIN HUMAN)"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"PROACTIV 2.5% BENZOYL PEROXIDE RODAN + FIELDS"	C0005088	Benzoyl Peroxide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROACTIV 2.5% BENZOYL PEROXIDE RODAN + FIELDS"	C2948930	Proactiv	[u'orch', u'phsu']	[u'RXNORM']
"PHYSIONEAL 40 GLUCOSE 2.25% W_V PERITONEAL DIALYSIS SOLUTION BAG"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"POLLEN-EZE"	C0795585	Bee pollen	[u'orch', u'phsu']	[u'RXNORM']
"PEGYLATED E. COLI ASPARAGINASE (PEGASPARAGASE)"	C0071568	pegaspargase	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"PEGYLATED E. COLI ASPARAGINASE (PEGASPARAGASE)"	C0014834	Escherichia coli	[u'bact']	[u'RXNORM']
"ABSCESS OINTMENT"	C0028912	Ointments	[u'bodm']	[u'RXNORM']
"DAKTARIN 2% CREME"	C0591322	Daktarin	[u'orch', u'phsu']	[u'RXNORM']
"LANSAP 800 (LANSOPRAZOLE, CLARITHROMYCIN, AMOXICILLIN)"	C0050940	lansoprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LANSAP 800 (LANSOPRAZOLE, CLARITHROMYCIN, AMOXICILLIN)"	C0055856	Clarithromycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"LANSAP 800 (LANSOPRAZOLE, CLARITHROMYCIN, AMOXICILLIN)"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"LOW DOSE XANAX"	C0699034	Xanax	[u'orch', u'phsu']	[u'RXNORM']
"AMOX-TR-K"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"AMOX-TR-K"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"CALCIO                             /00944201/"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"IC LEVOTHYROXINE"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"OREGANO/LEVOMENTHOL/PEPPERMINT OIL/BROMHEXINE/FENNEL/ANISE OIL/EUCALYPTUS OIL"	C0163069	Eucalyptus oil	[u'orch', u'phsu']	[u'RXNORM']
"OREGANO/LEVOMENTHOL/PEPPERMINT OIL/BROMHEXINE/FENNEL/ANISE OIL/EUCALYPTUS OIL"	C1950715	OREGANO OIL	[u'orch', u'phsu']	[u'RXNORM']
"OREGANO/LEVOMENTHOL/PEPPERMINT OIL/BROMHEXINE/FENNEL/ANISE OIL/EUCALYPTUS OIL"	C0304095	Anise oil	[u'food', u'orch']	[u'RXNORM']
"OREGANO/LEVOMENTHOL/PEPPERMINT OIL/BROMHEXINE/FENNEL/ANISE OIL/EUCALYPTUS OIL"	C0006220	Bromhexine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OREGANO/LEVOMENTHOL/PEPPERMINT OIL/BROMHEXINE/FENNEL/ANISE OIL/EUCALYPTUS OIL"	C0070324	Peppermint preparation	[u'orch', u'phsu']	[u'RXNORM']
"OREGANO/LEVOMENTHOL/PEPPERMINT OIL/BROMHEXINE/FENNEL/ANISE OIL/EUCALYPTUS OIL"	C0771655	LEVOMENTHOL	[u'orch', u'phsu']	[u'RXNORM']
"OREGANO/LEVOMENTHOL/PEPPERMINT OIL/BROMHEXINE/FENNEL/ANISE OIL/EUCALYPTUS OIL"	C2937963	peppermint allergenic extract	[u'imft', u'phsu']	[u'RXNORM']
"STILPANE (CAFFEINE\CODEINE PHOSPHATE\MEPROBAMATE\PARACETAMOL)"	C0360470	Acetaminophen / Caffeine	[u'phsu']	[u'RXNORM']
"STILPANE (CAFFEINE\CODEINE PHOSPHATE\MEPROBAMATE\PARACETAMOL)"	C0009217	Codeine Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"STILPANE (CAFFEINE\CODEINE PHOSPHATE\MEPROBAMATE\PARACETAMOL)"	C0025386	Meprobamate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LOW WEIGHT HEPARIN"	C0019134	heparin	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LOW WEIGHT HEPARIN"	C0770546	heparin, porcine	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"PANTOPRAZOL RATIOPHARM GMBH 40MG MAGENRESISTENE TABLETTEN"	C0081876	pantoprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INSULIN NOVOLOG (INSULIN ASPART)"	C0939412	NovoLog	[u'aapp', u'phsu']	[u'RXNORM']
"INSULIN NOVOLOG (INSULIN ASPART)"	C0123677	Insulin, Aspart, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN NOVOLOG (INSULIN ASPART)"	C1708521	Insulin Aspart	[u'aapp', u'horm', u'phsu']	[u'ATC']
"CALCIUM AND MINERALS"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM AND MINERALS"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"VENTOLINE (ALBUTEROL/ALBUTEROL SULFATE)"	C0543495	Albuterol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"CLARITHROMYCINUM"	C0055856	Clarithromycin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"FUMARATE DE METOPROLOL"	C0025859	Metoprolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FUMARATE DE METOPROLOL"	C0220833	fumarate	[u'orch', u'phsu']	[u'RXNORM']
"DIGOXIN (DIGOXIN /00017701/)"	C0012265	Digoxin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIGOXIN (DIGOXIN /00017701/)"	C0012265	Digoxin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASILONE (SIMETICONE)"	C0037138	Simethicone	[u'orch', u'phsu']	[u'RXNORM']
"NOLVADEX//TAMOXIFEN CITRATE"	C0079589	Tamoxifen Citrate	[u'orch', u'phsu']	[u'RXNORM']
"TEMGESIC INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"TEMGESIC INJECTION"	C0006404	Subutex	[u'orch', u'phsu']	[u'RXNORM']
"AMOXICILLINE CLAVULAANZUUR"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"PRO FENO SUPER"	C0033382	Proline	[u'aapp', u'bacs']	[u'RXNORM']
"ATROVENT (IPRATOPIUM BROMIDE)"	C0591130	Atrovent	[u'orch', u'phsu']	[u'RXNORM']
"ATROVENT (IPRATOPIUM BROMIDE)"	C0006222	Bromides	[u'inch']	[u'ATC']
"VALACYCLOVIR(VALACICLOVIR HYDROCHLORIDE)(UNKNOWN)"	C0249458	valacyclovir	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VALACYCLOVIR(VALACICLOVIR HYDROCHLORIDE)(UNKNOWN)"	C0771309	Valacyclovir hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ATELEC / CILNIDIPINE"	C0378675	cilnidipine	[u'orch', u'phsu']	[u'ATC']
"NOVOLIN (INSULIN ISOPHANE, HUMAN BIOSYNTHETIC)"	C0028467	Novolin	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NOVOLIN (INSULIN ISOPHANE, HUMAN BIOSYNTHETIC)"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NO MENTION OF CONCOMITANT MEDICATION"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"LIDOCAINE HYDROCHLORIDE ADRENALINE COMBINATION"	C0359949	Epinephrine / Lidocaine	[u'phsu']	[u'RXNORM']
"SYMBICORT (BUDESONIDE W/FORMOTEROL FUMARATE) (UNKNOWN)"	C1121854	Symbicort	[u'orch', u'phsu']	[u'RXNORM']
"SYMBICORT (BUDESONIDE W/FORMOTEROL FUMARATE) (UNKNOWN)"	C0771469	formoterol fumarate	[u'orch', u'phsu']	[u'RXNORM']
"SYMBICORT (BUDESONIDE W/FORMOTEROL FUMARATE) (UNKNOWN)"	C1579393	formoterol fumarate dihydrate	[u'orch', u'phsu']	[u'RXNORM']
"SYMBICORT (BUDESONIDE W/FORMOTEROL FUMARATE) (UNKNOWN)"	C1276807	Budesonide / formoterol	[u'phsu']	[u'RXNORM']
"METAGLIP       (GLIPIZIDE, METFORMIN HYDROCHLORIDE)"	C1170394	Metaglip	[u'bacs', u'orch']	[u'RXNORM']
"METAGLIP       (GLIPIZIDE, METFORMIN HYDROCHLORIDE)"	C0017642	Glipizide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METAGLIP       (GLIPIZIDE, METFORMIN HYDROCHLORIDE)"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MULTIPLE PAIN MEDICATIONS (ANALGESICS)"	C0002771	Analgesics	[u'hops', u'orch', u'phsu']	[u'ATC']
"VENOPLANT"	C0014839	Esculin	[u'irda', u'orch', u'phsu']	[u'RXNORM']
"ANTI-IL-2-MONOCLONAL ANTIBODIES"	C3542957	Monoclonal antibodies, antineoplastic	[u'imft', u'phsu']	[u'ATC']
"ANTI-IL-2-MONOCLONAL ANTIBODIES"	C0021764	Interleukins	[u'aapp', u'imft']	[u'ATC']
"NOVOLIN N (INSULIN HUMAN INJECTION, ISOPHANE) (UNKNOWN)"	C0307071	Novolin N	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NOVOLIN N (INSULIN HUMAN INJECTION, ISOPHANE) (UNKNOWN)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"NOVOLIN N (INSULIN HUMAN INJECTION, ISOPHANE) (UNKNOWN)"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"DROPERIDOL LACTATE"	C0376261	Lactate	[u'orch', u'phsu']	[u'RXNORM']
"DROPERIDOL LACTATE"	C0013136	Droperidol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLARINEX (LORATADINE (+) PSEUDOEPHEDRINE SULFATE)"	C1101146	Clarinex	[u'orch', u'phsu']	[u'RXNORM']
"CLARINEX (LORATADINE (+) PSEUDOEPHEDRINE SULFATE)"	C0065180	Loratadine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLARINEX (LORATADINE (+) PSEUDOEPHEDRINE SULFATE)"	C0304431	Pseudoephedrine sulfate	[u'orch', u'phsu']	[u'RXNORM']
"(BUSULPHAN)"	C0006463	Busulfan	[u'hops', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALVERINE (CITRATE D')"	C0243365	Alverine citrate	[u'orch', u'phsu']	[u'RXNORM']
"BLOOD PLASMA"	C0032105	Plasma	[u'bdsu']	[u'ATC']
"PROPACETAMOL CHLORHYDRATE"	C0084186	propacetamol	[u'orch', u'phsu']	[u'ATC']
"INTERFERON BETA 1-A"	C0015980	Interferon-beta	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"GEMCITABINE / OXALIPLATIN"	C0069717	oxaliplatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GEMCITABINE / OXALIPLATIN"	C0045093	gemcitabine	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"DILAUDID (HYDROMORHONE HYDROCHLORIDE)"	C0728755	Dilaudid	[u'orch', u'phsu']	[u'RXNORM']
"K FOSS"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"IXPRIM (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"IMUREL 50 MG FILM-COATED TABLETS, 50 TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"IMUREL 50 MG FILM-COATED TABLETS, 50 TABLETS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"IMUREL 50 MG FILM-COATED TABLETS, 50 TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"NORGESIC FORTE (ACETYLSALICYLIC ACID, CAFFEINE, ORPHENADRINE CITRATE)"	C0722146	Norgesic	[u'orch', u'phsu']	[u'RXNORM']
"NORGESIC FORTE (ACETYLSALICYLIC ACID, CAFFEINE, ORPHENADRINE CITRATE)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NORGESIC FORTE (ACETYLSALICYLIC ACID, CAFFEINE, ORPHENADRINE CITRATE)"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NORGESIC FORTE (ACETYLSALICYLIC ACID, CAFFEINE, ORPHENADRINE CITRATE)"	C0029310	Orphenadrine Citrate	[u'orch', u'phsu']	[u'RXNORM']
"IMMUNITY SYSTEM WITH IP6"	C0031855	Phytic Acid	[u'irda', u'orch', u'phsu']	[u'RXNORM']
"MULTI COMPLETE WITH IRON"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"RITUXIMAB CONCENTRATE FOR SOLUTION FOR INFUSION"	C0393022	rituximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"TRIHEXPHENIDYL HCL"	C0041009	Trihexyphenidyl	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ARTERENOL 10 MG/50 ML NACL 0.9%"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ARTERENOL 10 MG/50 ML NACL 0.9%"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ATORVASTATINA 40"	C0286651	atorvastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MS IR TABLETS 5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MS IR TABLETS 5 MG"	C0022071	Iridium	[u'elii']	[u'RXNORM']
"MS IR TABLETS 5 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"SCOPOLAMINE AMINOXIDE HYDROBROMIDE (SCOPOLAMINE AMINOXIDE HYDROBROMIDE"	C0036444	Scopolamine Hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"SCOPOLAMINE AMINOXIDE HYDROBROMIDE (SCOPOLAMINE AMINOXIDE HYDROBROMIDE"	C0036444	Scopolamine Hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"ACLINDINIUM BROMIDE"	C0006222	Bromides	[u'inch']	[u'ATC']
"INFLUENZA HA VACCINE H1N1"	C0021403	Influenza virus vaccine	[u'imft', u'phsu']	[u'ATC']
"SOD BICARB INJ"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"SOD BICARB INJ"	C0074722	Sodium Bicarbonate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METHOTREXATE TEVA (NON AZ PRODUCT)"	C0025677	Methotrexate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRIBVIT (CYANOCOBALAMIN/FOLIC ACID/PYRIDOXINE HYDROCHLORIDE)"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"TRIBVIT (CYANOCOBALAMIN/FOLIC ACID/PYRIDOXINE HYDROCHLORIDE)"	C2928493	Folic Acid / Vitamin B 12	[u'phsu']	[u'RXNORM']
"CYTARABINE W/HYDROCORTISONE/METHOTREXATE"	C0025677	Methotrexate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CYTARABINE W/HYDROCORTISONE/METHOTREXATE"	C0010711	Cytarabine	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"CYTARABINE W/HYDROCORTISONE/METHOTREXATE"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACTOS /USA/ (PIOGLTIAZONE HYDROCHLORIDE)"	C0875954	Actos	[u'orch', u'phsu']	[u'RXNORM']
"KEPPRA 750 MG FILM-COATED TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"KEPPRA 750 MG FILM-COATED TABLETS"	C0876060	Keppra	[u'orch', u'phsu']	[u'RXNORM']
"KEPPRA 750 MG FILM-COATED TABLETS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"OESTRADIOL [ESTRADIOL]"	C0014912	Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OESTRADIOL [ESTRADIOL]"	C0014912	Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN B12 LIQUID"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"MESALAZINE KLYSMA"	C0127615	mesalamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
